C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_5_1.xdf,12.12.24,15:22:28,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,150,-0.0173325,-0.0106527,150,-0.0024269,0.0040842,150,-0.0034744,-0.0006358,150,-0.0018556,0.0056437,150,-12.5139732,-0.356793,150,5.6810241,-6.082561
,156.25,0.0477323,-0.0275673,156.25,0.0015817,-0.0050317,156.25,0.00099,0.002012,156.25,0.0019603,-0.0063811,156.25,6.2822566,-6.3044815,156.25,-1.8405051,5.0082965
,162.5,-0.0166215,0.0490124,162.5,0.0023664,0.0056467,162.5,-0.0029991,0.0010175,162.5,0.0046236,0.005405,162.5,-1.5089915,10.4322157,162.5,3.1422873,-0.1063944
,168.75,-0.08186,-0.043432,168.75,0.0200133,0.0080578,168.75,-0.0297217,0.0157693,168.75,0.0447236,0.0144241,168.75,4.9030604,-9.0914221,168.75,-5.7922139,0.4154935
,175,0.1583828,0.0485807,175,-0.064477,-0.0376581,175,0.09823,-0.0496307,175,-0.1447591,-0.0538756,175,-10.1732521,-3.3744221,175,1.3998232,0.1397193
,181.25,-0.1644305,-0.0506548,181.25,0.0490243,0.0304747,181.25,-0.0750974,0.0368828,181.25,0.1098073,0.0423556,181.25,7.7144942,19.1976643,181.25,-2.486732,-4.3590474
,187.5,0.140585,0.0400647,187.5,-0.006382,-0.0040481,187.5,0.0079483,-0.0034098,187.5,-0.0115873,-0.0053302,187.5,4.1554489,-23.0020123,187.5,2.8793771,9.1932373
,193.75,-0.0422727,0.0029966,193.75,0.0005628,0.0000165,193.75,0.0019861,-0.0021551,193.75,-0.0024729,-0.0003035,193.75,-3.6595657,9.6089163,193.75,6.1170425,-4.3295202
,200,-0.0678976,-0.031524,200,-0.0017712,-0.0001981,200,0.0005273,0.0013524,200,-0.0014079,-0.0006568,200,3.8806458,-2.6364465,200,-4.4432855,-10.9241114
,206.25,0.066318,0.0247869,206.25,0.0009596,-0.0008686,206.25,0.0001141,-0.0009023,206.25,0.0001482,-0.0003756,206.25,-13.1010818,12.8337965,206.25,0.3095484,7.9155421
,212.5,-0.0093573,-0.0030774,212.5,-0.0008611,-0.0000022,212.5,0.000275,-0.0005337,212.5,-0.0000996,0.0005992,212.5,3.9131627,-10.1450377,212.5,2.5708861,3.2096663
,218.75,0.0084956,-0.027022,218.75,-0.0011032,0.0008704,218.75,-0.0005038,0.0011783,218.75,-0.0010206,-0.0011048,218.75,5.545217,-0.6908595,218.75,-12.6059008,3.2784326
,225,-0.0354596,0.0217813,225,0.0024569,0.0002609,225,0.0016661,-0.0006276,225,0.0004117,0.0010666,225,-2.6001465,-0.078347,225,5.1102424,-11.4738369
,231.25,0.0204623,0.0194259,231.25,0.0007525,-0.0000729,231.25,-0.0015849,0.0011308,231.25,0.001101,-0.0003173,231.25,-2.6272669,1.7513421,231.25,16.7125072,12.8082752
,237.5,0.0256954,-0.0309914,237.5,-0.0031475,-0.0012452,237.5,0.0021254,-0.0026707,237.5,-0.0027417,0.0004581,237.5,10.7264938,3.1401818,237.5,-12.1368265,-0.0731429
,243.75,-0.0522251,-0.0110618,243.75,0.0012755,-0.0003596,243.75,-0.0016946,0.0010523,243.75,0.0018719,-0.001426,243.75,-14.142314,-5.142117,243.75,-19.4600182,-15.9169302
,250,0.0188586,0.0213594,250,-0.0002817,0.0011395,250,0.0001103,0.0007635,250,-0.0000941,0.0013241,250,13.7442045,3.2334118,250,32.4109001,9.5777044
,256.25,-0.0060584,0.0015591,256.25,-0.0001976,0.0004184,256.25,0.000028,-0.0003814,256.25,0.0001263,-0.0007706,256.25,-3.6404936,-3.2574008,256.25,-20.9179287,13.4033642
,262.5,0.040009,-0.0105273,262.5,-0.000165,-0.0005469,262.5,-0.0002344,0.0003601,262.5,-0.0004653,0.0009529,262.5,-9.7272072,0.6819171,262.5,6.8344936,-16.0604115
,268.75,-0.0238485,0.0274795,268.75,0.0012892,-0.0003035,268.75,0.0003726,-0.0004735,268.75,0.0000837,-0.0009363,268.75,10.6498613,-0.4676739,268.75,11.4427958,4.3768749
,275,-0.0136698,-0.0236479,275,-0.0014334,-0.0002601,275,-0.0004374,0.0012383,275,-0.0003749,-0.0006871,275,2.246459,-1.3901231,275,-12.1059933,-3.5053532
,281.25,0.0147447,-0.0021988,281.25,0.0019811,0.0024313,281.25,0.0010778,-0.0022435,281.25,0.0014587,0.0015766,281.25,-17.6309872,8.2917643,281.25,2.7854915,-5.121295
,287.5,-0.0232329,-0.0332698,287.5,-0.0018394,-0.0046916,287.5,-0.0006441,0.0004868,287.5,-0.0015412,-0.0013419,287.5,16.3373127,-2.1485467,287.5,2.4743648,15.6551723
,293.75,0.0424207,0.0527056,293.75,0.0026296,0.0054693,293.75,0.0035111,0.0018482,293.75,0.0019792,0.0022806,293.75,-9.5948801,-9.3903685,293.75,-19.8244553,-18.9103889
,300,-0.0108638,0.0051769,300,-0.004349,-0.0036117,300,-0.006699,-0.0025144,300,-0.0030479,-0.0017818,300,3.7338419,13.6781502,300,19.4565411,21.8886127
,306.25,-0.1045725,0.0411644,306.25,0.0024103,-0.0011132,306.25,0.0027871,-0.0000721,306.25,0.0016934,-0.0006868,306.25,-2.8050563,-13.6689787,306.25,7.7402892,-12.291234
,312.5,0.1758841,-0.1302621,312.5,-0.0028015,0.0028005,312.5,-0.001481,0.0029916,312.5,-0.0007533,0.0004144,312.5,12.6248493,4.5738301,312.5,-29.1425323,-15.9563847
,318.75,-0.0743815,0.0703306,318.75,0.0058644,-0.0008068,318.75,0.0056815,-0.0020688,318.75,0.0007493,0.001014,318.75,-14.6764832,4.0938187,318.75,27.0869446,26.6254215
,325,0.0309778,0.1018492,325,-0.0043249,-0.0007876,325,-0.0048293,-0.0008759,325,-0.0009376,-0.000318,325,7.575748,-6.1613407,325,-14.2123346,-12.1396971
,331.25,-0.183791,-0.2071,331.25,0.0009552,0.0018079,331.25,0.001547,0.0039296,331.25,0.0005284,-0.0020036,331.25,-4.8894553,5.3059835,331.25,2.1534829,5.707603
,337.5,0.1908518,0.1351584,337.5,0.0008817,0.0003114,337.5,0.001748,-0.0024351,337.5,-0.0025915,0.0041267,337.5,10.0999994,-2.5657053,337.5,6.2607856,-15.4296818
,343.75,-0.0720359,-0.0274693,343.75,-0.0022701,-0.0018546,343.75,-0.0061169,0.0001716,343.75,0.0092306,-0.003059,343.75,-10.9551344,1.3014635,343.75,0.8960462,18.9821491
,350,0.176827,-0.0222326,350,0.004143,-0.0011673,350,0.0078337,-0.0031804,350,-0.0085029,0.0018345,350,2.1352208,-3.8446944,350,-5.9478564,2.3470597
,356.25,-0.255045,0.0231676,356.25,-0.0074975,0.0043083,356.25,-0.0091129,0.0059899,356.25,0.0020471,-0.0033202,356.25,1.6932199,5.1682792,356.25,2.4653766,-19.8199692
,362.5,0.1000193,0.0060575,362.5,0.0101535,-0.0055473,362.5,0.0100686,-0.0073434,362.5,-0.0009858,0.0025353,362.5,-2.0060101,-2.8323951,362.5,-7.2158265,21.1271362
,368.75,0.0452355,-0.055138,368.75,-0.0123171,0.0036594,368.75,-0.0144828,0.0081753,368.75,0.003924,-0.0021878,368.75,3.8266976,-0.7969006,368.75,8.936162,-12.200778
,375,-0.078147,0.0633256,375,0.0097283,-0.0014696,375,0.0125812,-0.0052527,375,-0.0034183,0.0027129,375,-1.6553793,7.6837764,375,-10.6119089,5.3101568
,381.25,0.0499106,-0.0266297,381.25,-0.0032103,0.0001503,381.25,0.0001106,0.0012558,381.25,-0.0022693,-0.0019645,381.25,-4.5377169,-8.7497578,381.25,7.5272036,-7.8197289
,387.5,-0.0193441,0.0208419,387.5,0.0026872,-0.0019288,387.5,-0.0017524,-0.0041272,387.5,0.0038814,0.0039563,387.5,9.2060947,6.0038772,387.5,0.0953517,-2.8089857
,393.75,0.0082032,0.0010846,393.75,-0.0066676,0.009375,393.75,-0.0054409,0.0092898,393.75,-0.000866,-0.0047799,393.75,-7.933991,-6.7738256,393.75,4.6875625,18.7599201
,400,-0.0324865,-0.0239103,400,0.0137045,-0.0109736,400,0.0107785,-0.0041113,400,-0.0013884,0.0025373,400,8.2622652,7.7765961,400,-8.111537,-21.3095188
,406.25,0.0014715,0.0157932,406.25,-0.0148814,0.001743,406.25,-0.0068736,-0.0039612,406.25,0.000447,-0.0006932,406.25,-4.9396982,-7.0379324,406.25,12.8332624,9.3499689
,412.5,0.0700203,0.0234456,412.5,0.0036968,0.004175,412.5,-0.0027299,0.0013689,412.5,0.0019768,-0.0011203,412.5,-5.3385115,-0.5652741,412.5,-8.8057938,-12.8060884
,418.75,-0.0404069,-0.0335302,418.75,0.00488,-0.0027772,418.75,0.0044455,-0.0012008,418.75,-0.0016224,0.0047808,418.75,7.182466,7.6498933,418.75,-10.2909899,20.6827602
,425,-0.0531723,0.0247269,425,-0.0040325,0.0029767,425,-0.0003778,0.0048582,425,-0.0004436,-0.0040403,425,-4.1449122,-5.5828967,425,20.8527489,-11.5652695
,431.25,0.1271857,-0.0527934,431.25,-0.0001648,-0.0006224,431.25,-0.0032352,0.000624,431.25,0.0002799,-0.0011838,431.25,5.6854167,2.3470683,431.25,-18.0227757,18.8274441
,437.5,-0.0908829,0.0230304,437.5,0.0018582,-0.0039564,437.5,0.0006211,-0.0036839,437.5,0.0016348,0.0014738,437.5,-5.4919667,-3.6695788,437.5,11.3980303,-22.2408905
,443.75,-0.0197835,0.0102993,443.75,0.0031128,0.0019785,443.75,0.0064563,0.0016646,443.75,-0.0025577,-0.0010411,443.75,1.5090566,4.3958564,443.75,-5.4062018,2.3367739
,450,0.0476857,-0.0089348,450,-0.0075896,0.0033979,450,-0.0068277,0.0012762,450,0.0007921,0.0008356,450,-4.3038187,0.5413412,450,-5.0584989,19.7677174
,456.25,0.0260964,-0.001345,456.25,0.0077805,-0.0038892,456.25,0.0006031,-0.006777,456.25,0.0038093,0.0044193,456.25,9.1862602,-6.3232522,456.25,2.4967821,-34.1501083
,462.5,-0.1347482,0.0665361,462.5,-0.0066451,-0.0031612,462.5,0.0023788,0.0053544,462.5,-0.0056558,-0.0075992,462.5,-5.6730199,4.1104884,462.5,15.7187452,31.4275665
,468.75,0.1314022,-0.1192337,468.75,0.0017008,0.0085032,468.75,-0.0034988,0.0032671,468.75,0.003338,0.0019356,468.75,0.3153711,5.1351209,468.75,-16.0732613,-8.4032354
,475,-0.0355506,0.0733106,475,-0.0001714,-0.0050656,475,0.0007124,-0.0066096,475,-0.0003817,0.0037543,475,8.278429,-6.6214094,475,1.6955879,-4.5419464
,481.25,0.0089906,0.0643578,481.25,0.0007448,-0.0023028,481.25,0.0001897,-0.0001526,481.25,0.0014408,-0.0019677,481.25,-10.1589918,1.2038165,481.25,-0.9508752,-11.6116667
,487.5,-0.0340542,-0.1140968,487.5,0.0086094,0.0047738,487.5,0.0103116,0.005242,487.5,-0.0045015,0.0005203,487.5,-0.6083859,-0.6124064,487.5,9.268754,17.4830418
,493.75,0.0321127,0.0159062,493.75,-0.0182035,-0.0053979,493.75,-0.0184214,-0.003417,493.75,0.0066132,-0.0048285,493.75,2.6502199,2.0989406,493.75,-13.204977,-4.752737
,500,0.0712095,0.043955,500,0.0144462,0.007483,500,0.0154721,0.0012537,500,-0.0080519,0.0085669,500,-2.1722775,1.8974723,500,13.6474094,0.1557521
,506.25,-0.0422775,-0.0621337,506.25,-0.007827,0.0025576,506.25,-0.0127103,0.0072823,506.25,0.0054106,-0.0088122,506.25,3.4846969,-7.796834,506.25,-6.9524651,7.7166729
,512.5,-0.0580204,0.0139138,512.5,0.0016034,-0.0113011,512.5,0.0080506,-0.0132675,512.5,-0.0017675,0.0055152,512.5,0.8462608,7.0787621,512.5,-0.339835,-20.6291142
,518.75,-0.0766706,0.0727855,518.75,0.0084868,0.0175488,518.75,0.0048771,0.0225205,518.75,-0.0079096,-0.0047663,518.75,-1.3590868,-5.3508291,518.75,-3.4220016,15.8027096
,525,0.1202737,-0.046236,525,-0.0157087,-0.0321172,525,-0.0182116,-0.0406343,525,0.0241733,0.0078656,525,-3.9951496,7.5201383,525,6.1690526,-6.6340461
,531.25,-0.051899,0.0254951,531.25,0.0193399,0.0243703,531.25,0.0229024,0.0308612,531.25,-0.0229151,-0.0041844,531.25,4.8951273,-3.5445006,531.25,1.4342767,1.6246749
,537.5,0.0417862,0.0009461,537.5,-0.0145045,-0.0072091,537.5,-0.0127676,-0.0098139,537.5,0.0073644,0.0008385,537.5,0.0630032,-5.0153351,537.5,-3.7264767,-2.397017
,543.75,0.0172598,-0.0440874,543.75,0.0062403,0.004947,543.75,0.0033608,0.005082,543.75,-0.0015921,-0.0001734,543.75,-2.0669758,6.0251999,543.75,-2.6176276,6.8776031
,550,-0.0398379,-0.0497027,550,-0.0035971,0.0022291,550,-0.001907,0.0012298,550,-0.0011013,-0.0054024,550,3.6234753,-2.8558633,550,7.6954904,1.6436365
,556.25,0.0391678,0.1238164,556.25,0.0011063,-0.0100846,556.25,0.0016791,-0.005174,556.25,0.0034819,0.009949,556.25,-3.0804129,-3.4300041,556.25,-5.8812995,-2.8677301
,562.5,-0.0887111,-0.0953988,562.5,0.0019378,0.0047207,562.5,-0.0029491,0.0006525,562.5,0.0006445,-0.0074228,562.5,-1.7369266,7.1490703,562.5,5.2122507,-11.8067579
,568.75,0.0596897,0.0993704,568.75,-0.0048745,-0.0013503,568.75,0.0018742,-0.0019072,568.75,-0.0014176,0.0020012,568.75,4.3809333,0.6406842,568.75,-21.479063,15.5946302
,575,0.020919,-0.061243,575,0.0040832,0.0061371,575,-0.0006771,0.0059946,575,-0.0015473,0.0009923,575,-4.7542319,-5.9304438,575,33.8377419,-2.065836
,581.25,-0.0488408,-0.0500287,581.25,0.0002195,-0.0075526,581.25,0.0005922,-0.0056801,581.25,0.0017437,-0.0015659,581.25,4.5432463,4.4482269,581.25,-13.2740488,-10.1290216
,587.5,0.0891602,0.0443311,587.5,-0.0027536,0.0020673,587.5,-0.0003515,0.0040246,587.5,0.0007233,0.0005681,587.5,-0.880121,-2.8317752,587.5,-10.6431093,13.1710758
,593.75,-0.1007837,0.0104526,593.75,0.0070612,0.0040219,593.75,0.0020174,-0.0000539,593.75,-0.0028913,0.0001898,593.75,-1.5780061,-6.4869485,593.75,12.0118971,-13.1960773
,600,0.0757999,0.0467928,600,-0.008505,-0.0017706,600,-0.0015683,-0.001069,600,0.0023409,-0.0012272,600,-0.9625992,11.3783121,600,-12.9319429,19.8331089
,606.25,-0.0126032,-0.1310842,606.25,0.0055015,0.0003159,606.25,-0.0007829,0.001482,606.25,-0.0002608,0.0006661,606.25,-1.6651576,-5.9418659,606.25,10.5725193,-33.1187401
,612.5,-0.0412903,0.2516919,612.5,-0.0060097,-0.0000262,612.5,-0.0032714,-0.0015877,612.5,-0.0007833,0.0009066,612.5,4.0193906,5.8768702,612.5,-10.3639412,27.7993145
,618.75,0.0931291,-0.3303013,618.75,-0.0028387,-0.0056291,618.75,-0.0018749,-0.0015386,618.75,0.0032153,-0.0002699,618.75,-3.3382459,-7.6125741,618.75,13.2673264,-5.0199494
,625,-0.1085012,0.1941978,625,0.01305,0.002379,625,0.0144972,-0.003073,625,-0.0055196,0.0000923,625,10.7645874,4.1515923,625,-4.3214564,1.4208188
,631.25,0.0444036,-0.0070069,631.25,0.0005813,0.0095676,631.25,0.0029562,0.0128175,631.25,-0.0001984,-0.0008644,631.25,-14.4264421,2.9278266,631.25,-0.2258175,-4.4142146
,637.5,-0.0191016,-0.0483239,637.5,-0.00437,-0.0127505,637.5,-0.0168416,-0.0107003,637.5,0.0052082,-0.0000415,637.5,11.0494776,-4.4457297,637.5,-5.3136444,-8.3445187
,643.75,-0.0124336,0.0509632,643.75,-0.0064526,0.0003306,643.75,0.0049617,-0.0019267,643.75,-0.0026074,0.0013988,643.75,-9.9790239,1.5481894,643.75,10.3678598,24.7238522
,650,-0.0381788,-0.0149678,650,0.0052598,0.0069062,650,0.0016298,0.0052263,650,0.0001888,-0.00018,650,5.9133453,-1.2610565,650,-5.338964,-33.4997597
,656.25,0.0487026,-0.0669833,656.25,-0.0142896,-0.0043473,656.25,-0.0154268,-0.0026319,656.25,0.0036547,-0.0020377,656.25,-2.3013248,1.3306025,656.25,1.3136306,25.3699894
,662.5,0.0763111,0.0464751,662.5,0.0190889,0.0035524,662.5,0.0221033,0.0047477,662.5,-0.0036225,-0.000286,662.5,-0.081645,-4.0474305,662.5,-2.477921,-10.6920233
,668.75,-0.0825583,0.0748796,668.75,-0.0068288,-0.011459,668.75,-0.0080047,-0.0045516,668.75,0.0028621,-0.0028485,668.75,9.2246742,-0.2555478,668.75,4.3083787,6.7934427
,675,0.0060667,-0.1308938,675,0.0009109,0.0282132,675,0.0019893,0.0038547,675,-0.012001,0.0138621,675,-13.184021,10.3516951,675,-7.8788691,-2.9029748
,681.25,0.0702793,0.0919,681.25,-0.0028401,-0.0372001,681.25,-0.0025975,-0.0114493,681.25,0.0161707,-0.0156646,681.25,4.5051479,-7.2301459,681.25,-4.7760568,-7.037159
,687.5,-0.1175896,-0.0304409,687.5,-0.0090351,0.0018211,687.5,-0.0023423,0.0078185,687.5,-0.0026072,-0.0068826,687.5,5.216423,-1.185269,687.5,24.3743229,14.89186
,693.75,0.1325882,0.0057088,693.75,-0.0288813,-0.0950334,693.75,-0.0157133,-0.0283716,693.75,0.0448984,-0.0329993,693.75,-7.2569022,-0.731409,693.75,-15.6902285,-22.687891
,700,-0.2176672,-0.0009599,700,0.1319996,0.3440399,700,0.0533642,0.0906011,700,-0.1444408,0.1486524,700,-2.3993306,2.219471,700,-11.2340002,27.1838779
,706.25,0.2280971,-0.0115733,706.25,-0.105842,-0.2857069,706.25,-0.0423693,-0.0773911,706.25,0.1202906,-0.1222318,706.25,9.8610706,4.876936,706.25,14.3363504,-19.3283539
,712.5,-0.1484931,0.0686875,712.5,0.0030388,0.0486961,712.5,0.002469,0.0174027,712.5,-0.0239504,0.0173813,712.5,-3.8502347,-4.6674485,712.5,5.4964423,13.3601179
,718.75,0.1112346,-0.2085381,718.75,0.0192183,0.016802,718.75,0.0115666,0.0016133,718.75,-0.0082119,0.0073799,718.75,-0.1301657,-1.6620538,718.75,-12.9893942,-19.1148796
,725,-0.0955062,0.2666104,725,-0.0180274,-0.0403915,725,-0.0108557,-0.0098763,725,0.0189514,-0.0217617,725,-4.9291525,0.9906707,725,7.4042535,8.1518507
,731.25,0.0224911,-0.1561174,731.25,0.0072685,0.0342523,731.25,0.0015852,0.0088995,731.25,-0.0130642,0.0202814,731.25,3.7396832,3.5059133,731.25,-6.8899455,11.3704863
,737.5,0.0330512,-0.028516,737.5,0.0053557,-0.0104881,737.5,0.0061224,-0.0032646,737.5,0.0017871,-0.0056434,737.5,3.0827658,-4.018013,737.5,4.0371647,-16.3745594
,743.75,0.0087362,0.189311,743.75,-0.0072305,0.008875,743.75,-0.005937,0.0034404,743.75,-0.0027853,0.0044971,743.75,-2.2674916,1.200156,743.75,3.1187758,12.0898056
,750,-0.0065008,-0.2322723,750,0.0035831,-0.0086656,750,0.0020699,-0.0019057,750,0.0044004,-0.0074125,750,2.1209679,-1.858655,750,-1.5090355,-5.439589
,756.25,0.0350311,0.1301286,756.25,0.0022527,0.0039222,756.25,0.000409,-0.0030947,756.25,-0.0013273,0.0077585,756.25,-3.3875043,-0.1844291,756.25,1.3854133,12.3229408
,762.5,-0.1262987,-0.0142681,762.5,-0.0003684,0.0021729,762.5,-0.0003612,0.0035647,762.5,-0.0004424,-0.0001084,762.5,-0.2211058,3.287034,762.5,-10.7817469,-8.8237476
,768.75,0.0712609,-0.0368587,768.75,-0.0012491,-0.0029329,768.75,0.002077,0.0003308,768.75,0.0000695,-0.0065152,768.75,0.5369788,-0.986378,768.75,12.3547401,-4.1068745
,775,0.0799206,0.0575855,775,-0.0023332,-0.0000797,775,-0.0032305,-0.0034883,775,-0.0021509,0.0054779,775,1.6757613,1.5480064,775,-6.1517997,6.2325525
,781.25,-0.0572111,-0.0062673,781.25,0.0059888,0.0081988,781.25,0.0038462,0.0083246,781.25,0.0021228,-0.0017196,781.25,-2.2943196,-4.1186013,781.25,4.1244493,-15.4598627
,787.5,-0.0638607,-0.0230066,787.5,0.0007849,-0.0091275,787.5,0.0006895,-0.0072014,787.5,0.0007366,-0.000084,787.5,5.048686,2.8831,787.5,-2.9183538,13.429841
,793.75,0.1107559,0.0016336,793.75,-0.0102859,0.0007518,793.75,-0.006756,-0.0012765,793.75,-0.0030645,0.0020449,793.75,-7.5226493,-2.0687096,793.75,2.7043121,0.5633192
,800,-0.1128202,-0.044108,800,0.0084461,0.0040371,800,0.0047978,0.0051386,800,0.0036851,-0.0028263,800,4.1651106,4.5698395,800,1.2620335,-1.1521195
,806.25,0.033688,0.0645745,806.25,-0.0022729,-0.0022893,806.25,-0.0011612,-0.0022212,806.25,-0.0024162,0.0012925,806.25,1.612012,-6.2454,806.25,-6.4588408,-8.6956711
