C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_6_6.xdf,12.12.24,16:47:53,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,150,-0.0010701,-0.0251955,150,0.0065609,0.0054208,150,0.0011806,0.0008181,150,0.0054928,0.0063493,150,2.630717,-7.3478122,150,4.2667918,-15.7904558
,156.25,-0.0202826,-0.0110083,156.25,-0.003981,0.0010303,156.25,-0.000661,0.0017322,156.25,-0.0037025,0.0004953,156.25,-13.4641247,-2.2760303,156.25,-6.8460021,7.3554177
,162.5,0.0462735,0.0188475,162.5,0.0006608,0.0024628,162.5,-0.004151,-0.0016595,162.5,0.0000113,0.0050087,162.5,14.6000509,0.7665326,162.5,-4.2590117,-2.8805561
,168.75,-0.0616845,0.0068435,168.75,-0.0057421,0.0281689,168.75,-0.0332367,-0.0122601,168.75,-0.01056,0.0550125,168.75,-0.4194087,4.7090921,168.75,3.5747423,9.1977568
,175,0.0613095,0.0498382,175,0.0102807,-0.0973587,175,0.1091948,0.038,175,0.0271623,-0.1854831,175,-10.3434629,2.720758,175,8.803915,-16.1735687
,181.25,0.0084559,-0.1116807,181.25,-0.0052193,0.0759436,181.25,-0.0821595,-0.0277338,181.25,-0.0189245,0.1434746,181.25,6.981916,-8.5462904,181.25,-5.1956263,6.5441632
,187.5,-0.0616856,0.0720363,187.5,-0.0003918,-0.0094079,187.5,0.0081598,0.00068,187.5,0.0021259,-0.0170261,187.5,4.7138462,6.8009758,187.5,2.8073144,0.4601711
,193.75,0.0241686,-0.0393386,193.75,-0.0003935,-0.0015581,193.75,-0.0010462,0.0029458,193.75,0.0029502,-0.0035031,193.75,-9.7773361,-7.3456984,193.75,-2.0903857,1.8783042
,200,0.0101679,-0.0078484,200,0.0019833,-0.0018556,200,0.0080986,-0.00232,200,-0.0053037,-0.0002927,200,1.2236136,-3.119869,200,-10.0672483,0.95279
,206.25,-0.0143836,0.0700223,206.25,-0.0018652,0.002401,206.25,-0.0063686,0.0029306,206.25,0.0041726,-0.0000455,206.25,4.8723302,13.7581587,206.25,9.1172838,-12.3053446
,212.5,0.0403722,-0.0451419,212.5,0.001749,-0.0015157,212.5,0.0032719,-0.0020106,212.5,-0.0025009,-0.0004199,212.5,-0.911274,-13.4976139,212.5,6.5914068,16.2906818
,218.75,-0.0744508,0.0138148,218.75,-0.0009369,-0.0004847,218.75,-0.0015217,0.0005812,218.75,0.0022113,-0.0007657,218.75,-0.9668585,4.8770666,218.75,-14.8871946,-7.5437927
,225,0.0814475,-0.0160601,225,-0.0004974,0.0019305,225,0.0011168,0.0000706,225,-0.0019153,0.001344,225,-4.3980522,8.2556009,225,8.2551546,6.184361
,231.25,-0.0452655,-0.0129091,231.25,0.0015216,-0.0020715,231.25,0.0001001,0.0014504,231.25,0.0015946,-0.0023136,231.25,8.1769133,-8.1435843,231.25,5.0899,-5.6526318
,237.5,-0.010228,0.0347919,237.5,-0.0016924,0.0007554,237.5,-0.0003711,-0.0022202,237.5,-0.0009027,0.0019743,237.5,-5.903892,-0.3163756,237.5,-6.3708229,-3.5965936
,243.75,0.031087,-0.0412509,243.75,0.0007992,-0.0000136,243.75,-0.0001515,0.0015328,243.75,0.0002161,-0.0009888,243.75,2.4460216,5.6953287,243.75,-0.6182657,1.2010475
,250,-0.0001699,0.0439635,250,-0.0004383,-0.0002227,250,0.0006423,-0.0007762,250,-0.0001858,-0.0000312,250,3.3251047,-3.9272501,250,4.597136,9.3090496
,256.25,-0.0083971,-0.0274028,256.25,0.0012812,0.0000519,256.25,-0.0003597,0.0004004,256.25,0.0008154,0.0000454,256.25,-4.5284495,-4.2068186,256.25,-6.8927817,-1.4861342
,262.5,-0.0066118,0.0083931,262.5,-0.0021014,-0.0000494,262.5,-0.0015956,-0.0007257,262.5,-0.000579,0.0000126,262.5,0.026931,5.0502453,262.5,6.7922025,-5.8218288
,268.75,-0.0144805,0.0147475,268.75,0.0018461,0.0000168,268.75,0.0025502,0.0005722,268.75,0.0000377,0.0000959,268.75,2.539521,-1.5064969,268.75,-7.8969259,0.4369381
,275,0.0443768,-0.0141049,275,-0.0015823,-0.0013463,275,-0.0012777,-0.0003725,275,-0.0006121,-0.0006975,275,-6.4146833,4.6260567,275,6.7060957,-0.5032981
,281.25,-0.0024705,0.0159666,281.25,0.0010844,0.0022721,281.25,0.0003103,0.0007088,281.25,0.0009077,0.0007933,281.25,7.1234426,-6.9661446,281.25,3.1202521,-2.0207386
,287.5,-0.0554953,-0.034887,287.5,-0.0011703,-0.0013331,287.5,-0.0003477,-0.0006277,287.5,-0.0016573,-0.000293,287.5,-3.3640416,1.8865535,287.5,-9.5471592,2.4199443
,293.75,0.0302189,0.0267164,293.75,0.0022778,-0.0009354,293.75,0.0007287,-0.0020093,293.75,0.0025552,-0.0020179,293.75,-3.2566166,-4.700798,293.75,4.3940873,2.7441013
,300,0.0027541,0.015369,300,-0.0011871,0.0043109,300,-0.000626,0.0057078,300,-0.0005901,0.0044624,300,9.1757755,11.2336311,300,-4.1605463,-1.9363941
,306.25,-0.0449073,-0.0523229,306.25,0.0006771,-0.0043467,306.25,0.0006743,-0.0046757,306.25,-0.0003488,-0.0029183,306.25,-6.7569423,4.1926613,306.25,16.3568897,3.5636759
,312.5,-0.0523608,0.0138722,312.5,-0.0031342,0.000776,312.5,-0.0013605,-0.0002289,312.5,-0.001955,0.0014362,312.5,-1.6189501,-11.6869545,312.5,-16.495657,-1.1551589
,318.75,0.1969344,0.0399114,318.75,0.0037274,0.0011227,318.75,0.0018734,0.0024724,318.75,0.0025098,-0.0013536,318.75,1.2849228,0.0165024,318.75,-1.6501966,0.7808098
,325,-0.0714732,0.0972764,325,-0.001312,-0.0001907,325,-0.0015426,-0.0007475,325,-0.0004823,0.0005094,325,3.2280512,3.5317342,325,8.2221479,-8.031785
,331.25,0.0512001,-0.3003007,331.25,-0.0000957,-0.000725,331.25,0.0009128,0.0000104,331.25,-0.0008337,-0.0003481,331.25,5.1264362,-3.6102738,331.25,-3.0535378,6.2430744
,337.5,-0.2711347,0.3549865,337.5,0.0002352,0.0005029,337.5,-0.0001078,-0.000917,337.5,0.001069,0.000082,337.5,-13.0510454,1.5402836,337.5,0.9279554,-2.4012313
,343.75,0.2182523,-0.3153872,343.75,-0.000356,-0.0004944,343.75,-0.0005984,0.0002906,343.75,-0.0004557,0.0000032,343.75,12.060647,0.1468832,343.75,3.7406802,0.7592216
,350,0.0427616,0.1870296,350,-0.0015497,0.0019188,350,-0.0002481,0.0029185,350,-0.0011389,0.00097,350,-3.3128691,0.2052758,350,-9.4605045,3.1440041
,356.25,-0.1221139,-0.0615239,356.25,0.0034215,-0.0026553,356.25,0.0018885,-0.0034386,356.25,0.0020224,-0.0014661,356.25,-4.7568402,0.3946044,356.25,15.0530014,-4.3966775
,362.5,0.0766485,-0.0160599,362.5,-0.0014478,0.0004926,362.5,-0.0011603,0.0007394,362.5,-0.0014813,0.0005951,362.5,4.7455707,2.0466313,362.5,-18.424839,0.7075156
,368.75,0.04452,0.0455863,368.75,-0.000773,0.0007106,368.75,-0.000714,-0.0006297,368.75,0.0008042,-0.0006737,368.75,-6.0268502,-5.569778,368.75,22.0088329,3.6510496
,375,-0.1193094,-0.1100181,375,0.0015501,0.0009459,375,0.0015399,0.0016689,375,-0.0006769,0.0011746,375,5.0571189,2.9556015,375,-24.2483196,-3.1756094
,381.25,0.0869963,0.1571287,381.25,-0.0014674,-0.0017711,381.25,-0.001516,-0.0014924,381.25,0.0006267,0.0000197,381.25,-0.1742557,-0.0034953,381.25,12.53615,0.2163565
,387.5,-0.0332059,-0.092415,387.5,0.0001504,-0.0001723,387.5,0.0008934,0.0001646,387.5,-0.000274,-0.0005578,387.5,0.6633437,1.0594528,387.5,-3.6547587,-2.4290409
,393.75,-0.0423984,0.1211597,393.75,0.0000962,0.0010136,393.75,-0.0011331,0.00043,393.75,0.000066,0.0003138,393.75,-2.9580641,-1.9856634,393.75,13.1902905,2.6351306
,400,0.0443701,-0.0845375,400,-0.0005245,0.000246,400,0.0017421,-0.000083,400,-0.0007601,-0.001014,400,-0.4301389,-1.6462599,400,-20.6981583,1.1733208
,406.25,-0.0310447,-0.1101391,406.25,0.0001533,-0.0000842,406.25,-0.0004339,0.0003529,406.25,0.0012012,0.0015541,406.25,4.6175046,6.5690627,406.25,10.5573053,-4.3337927
,412.5,0.0377273,0.1228643,412.5,0.0021631,0.0004681,412.5,-0.0016662,0.0000788,412.5,0.0003162,-0.0022877,412.5,-4.8443303,-4.705379,412.5,4.1473393,3.8748391
,418.75,-0.0045832,0.0067835,418.75,-0.0022285,-0.0006022,418.75,-0.0009991,0.00378,418.75,-0.0003057,0.0001427,418.75,5.9112077,1.1491492,418.75,-0.8757442,1.0337193
,425,-0.0468827,-0.0318183,425,0.0006255,-0.0006355,425,0.0046412,-0.0078618,425,-0.0015759,0.0036469,425,-6.3590817,-0.344806,425,-13.8618393,-0.8594766
,431.25,0.0151284,0.0385264,431.25,0.0005509,0.0004059,431.25,-0.0030013,0.0017323,431.25,0.0021202,-0.0012588,431.25,4.5049129,2.9241073,431.25,12.0334988,1.5709319
,437.5,0.0582196,-0.0689528,437.5,0.0014384,0.0003319,437.5,0.0014523,0.0036524,437.5,-0.0014741,-0.0018836,437.5,-4.0651627,-5.4728861,437.5,-7.1964164,-4.1404381
,443.75,-0.015472,-0.0086219,443.75,-0.0067506,-0.0026763,443.75,-0.0027168,-0.0026364,443.75,-0.0001542,0.0007178,443.75,1.0875043,0.5028936,443.75,16.2646751,-0.3065663
,450,-0.0349938,0.0577579,450,0.008347,0.0049897,450,0.0048487,0.0017819,450,0.0010704,0.0005902,450,0.6588064,6.4345827,450,-17.1460419,-4.4045725
,456.25,0.0287031,-0.0073666,456.25,-0.0031679,-0.002882,456.25,-0.0036761,-0.000534,456.25,-0.0012888,-0.0011181,456.25,2.3189471,-3.9122453,456.25,14.5875359,14.1505442
,462.5,-0.0514708,0.0078759,462.5,-0.0018998,-0.0011677,462.5,0.0005143,-0.0018149,462.5,0.0016546,0.0011386,462.5,-2.4066415,-2.8174369,462.5,-20.2391663,-4.2023702
,468.75,0.0514236,-0.0318208,468.75,0.0010756,0.0026585,468.75,0.0001701,0.0026305,468.75,-0.0016925,-0.0006402,468.75,3.2426848,3.7763553,468.75,12.8422794,-10.0512304
,475,-0.0082512,0.0520952,475,-0.002921,-0.0012636,475,-0.0029951,-0.0010925,475,0.0008734,-0.0002698,475,-0.7402136,1.8743086,475,4.2979808,8.1720419
,481.25,0.0354879,-0.1055439,481.25,0.0071264,-0.0000146,481.25,0.0059707,0.0001588,481.25,0.0001888,0.0011223,481.25,-5.1353722,-4.2657619,481.25,-7.4984798,1.7180588
,487.5,-0.0712773,0.127562,487.5,-0.0015619,0.0011664,487.5,-0.0006485,0.0008681,487.5,-0.0003625,-0.0005354,487.5,-3.7985775,-0.6605228,487.5,3.9952085,-7.4923968
,493.75,0.1797951,-0.1173246,493.75,-0.0036449,-0.0025029,493.75,-0.003408,-0.0020505,493.75,-0.0004706,-0.0006068,493.75,10.1153107,7.3865843,493.75,-8.8703041,7.3324289
,500,-0.1855567,0.0961341,500,0.000244,0.0018683,500,-0.0008571,0.0019714,500,0.0018535,0.0003936,500,-1.4455137,-7.2122369,500,6.9733582,-6.0425477
,506.25,-0.0293609,-0.0192591,506.25,0.0023432,-0.0032119,506.25,0.0050109,-0.0056533,506.25,-0.0031019,0.0020418,506.25,-4.6341758,-5.8026028,506.25,6.2219825,-0.3817695
,512.5,0.0368255,0.0013086,512.5,-0.0041114,0.0067179,512.5,-0.0058999,0.0110012,512.5,0.0021265,-0.0047589,512.5,4.5144877,15.3737669,512.5,-12.9424295,6.8450561
,518.75,0.0764845,0.0489225,518.75,0.0058795,-0.0074491,518.75,0.0056304,-0.0112733,518.75,0.0006083,0.0052199,518.75,0.9921662,-12.8003578,518.75,3.6048577,-5.052175
,525,-0.160078,-0.2152939,525,-0.0078399,0.0058957,525,-0.0084336,0.0068224,525,-0.0005393,-0.0044914,525,-7.3824596,3.2949913,525,8.6694937,5.1335697
,531.25,0.1567999,0.234007,531.25,0.0076018,-0.0034198,531.25,0.0087226,-0.001816,531.25,-0.0013865,0.00182,531.25,11.694046,8.386488,531.25,-3.3046343,-1.2666489
,537.5,-0.1185687,-0.016251,537.5,-0.001838,0.0024457,537.5,-0.0018085,0.0021653,537.5,0.0010654,-0.0004841,537.5,-9.3585138,-11.2844095,537.5,-3.1486859,-7.2354183
,543.75,0.1426158,-0.1735961,543.75,-0.0019317,-0.0045602,543.75,-0.0031214,-0.0054404,543.75,0.0014704,0.0023398,543.75,0.1165447,9.8402395,543.75,5.381424,3.8639472
,550,-0.0674806,0.1951251,550,0.0021217,0.0026318,550,0.0032442,0.0027447,550,-0.0025809,-0.0009308,550,-2.415278,-12.4712296,550,-9.6891994,9.9490957
,556.25,-0.0333291,-0.1249311,556.25,0.0008407,0.006011,556.25,-0.0011422,0.0028918,556.25,-0.0005244,0.0004386,556.25,3.7389631,9.9657145,556.25,7.4431934,-12.4626112
,562.5,0.0530331,-0.0387272,562.5,-0.0044943,-0.0079448,562.5,0.0003774,-0.0038035,562.5,0.0034589,-0.0018901,562.5,2.9466536,1.0277961,562.5,3.3993928,-0.7076604
,568.75,-0.0934755,0.0741276,568.75,0.0057725,0.0018934,568.75,0.000913,0.0036552,568.75,-0.0024722,0.0007994,568.75,3.3909726,-9.4646502,568.75,-14.7862911,7.5711856
,575,0.0960253,-0.0294841,575,-0.0074038,0.004147,575,-0.0061391,-0.0016833,575,-0.0000112,-0.0020053,575,-7.5852995,2.6332233,575,8.55585,-7.7032824
,581.25,-0.0253477,0.1096147,581.25,0.0062835,-0.0059163,581.25,0.0060928,-0.0018468,581.25,0.0017014,0.0021847,581.25,0.6228102,4.7553558,581.25,5.2555647,6.2669597
,587.5,0.0006934,-0.1209246,587.5,-0.0018974,0.0055693,587.5,-0.0010927,0.004856,587.5,-0.0011398,-0.0017501,587.5,4.4554024,5.795599,587.5,-5.5005393,-5.2509623
,593.75,0.0123811,0.072072,593.75,0.0001072,-0.0088985,593.75,0.0011549,-0.0085723,593.75,-0.000973,0.0036258,593.75,-3.1240771,-14.0620852,593.75,-7.6449828,11.2454281
,600,0.0095245,-0.0490174,600,-0.0009275,0.0127506,600,-0.0038578,0.0101534,600,0.0018461,-0.0052442,600,0.6968733,8.1879168,600,18.0439835,-8.2315578
,606.25,-0.1069972,-0.0202358,606.25,0.0011248,-0.0132398,606.25,0.003544,-0.00935,606.25,-0.0004721,0.005929,606.25,-2.5069685,2.516,606.25,-19.4046726,-3.8430715
,612.5,0.0985162,0.0720627,612.5,-0.0015766,0.0076873,612.5,-0.0021893,0.0046716,612.5,-0.0006286,-0.0024285,612.5,4.5209379,-7.5489268,612.5,18.7897835,2.2244554
,618.75,0.0520543,-0.0561274,618.75,0.0003762,-0.0016518,618.75,0.0000027,0.0004482,618.75,0.0009136,-0.0011407,618.75,-4.756187,4.2740006,618.75,-12.2633266,1.4425918
,625,-0.0240443,0.061567,625,0.0023769,-0.0002998,625,0.0031726,-0.0011821,625,-0.0015796,0.0005204,625,2.181031,1.4906281,625,1.5238802,-2.5416815
,631.25,0.0251687,0.002898,631.25,0.0014943,0.0012811,631.25,-0.0000374,-0.0009189,631.25,-0.0009636,0.0006116,631.25,2.9116385,-2.017817,631.25,1.8518957,9.3641281
,637.5,-0.1471981,-0.0476358,637.5,-0.0061487,-0.0022788,637.5,-0.0051844,0.0013019,637.5,0.0041199,0.0001075,637.5,-2.2923381,-1.3439122,637.5,-0.1872252,-7.3787012
,643.75,0.1017901,0.0036902,643.75,0.0021072,-0.0004473,643.75,0.0018231,-0.0015711,643.75,-0.0008042,0.0009379,643.75,-0.4867503,-2.4208159,643.75,1.264102,2.3620472
,650,-0.0868292,0.0830273,650,0.0004664,0.0027667,650,0.0015424,0.0028958,650,-0.0012235,-0.0032074,650,-4.5275898,6.8696642,650,1.8645629,-0.7689029
,656.25,0.1289322,-0.1687944,656.25,0.0002681,0.0012637,656.25,-0.0004643,0.000165,656.25,-0.0014526,0.0012949,656.25,7.2469392,-4.940589,656.25,-6.713542,-7.3410139
,662.5,-0.0885974,0.0209471,662.5,-0.0002564,-0.0036575,662.5,-0.0009092,-0.0026821,662.5,0.0022674,0.0016362,662.5,-2.6313334,0.8318525,662.5,5.3630996,7.3438444
,668.75,0.0077941,0.1660263,668.75,-0.0010727,0.0033406,668.75,0.001405,0.0025999,668.75,-0.0016991,-0.0034725,668.75,-1.4146042,2.8939068,668.75,-2.1889408,7.5124826
,675,0.0384596,-0.1772976,675,0.0032045,-0.002846,675,-0.0002417,-0.0035227,675,0.0015822,0.0063152,675,1.7343372,-0.5359673,675,-0.0136352,-10.8240175
,681.25,-0.0187864,0.1309019,681.25,-0.0010567,0.0001762,681.25,-0.0000818,0.0017275,681.25,-0.0004546,-0.0062147,681.25,0.9383726,-6.6795936,681.25,3.4678757,2.5181792
,687.5,-0.0295462,-0.0930041,687.5,-0.0021485,-0.0001042,687.5,-0.0002077,0.0008927,687.5,0.0005861,0.00286,687.5,-5.6792169,5.3797641,687.5,-17.9494019,5.7823215
,693.75,-0.0220936,0.0716601,693.75,0.0030286,0.0024456,693.75,0.0004375,0.0000958,693.75,-0.003246,-0.0015007,693.75,8.6637478,-1.004335,693.75,32.2285423,-15.5517826
,700,0.0992648,-0.066564,700,-0.002093,-0.0036227,700,-0.0006377,-0.0025029,700,0.0033991,0.0003906,700,-4.0943999,3.5896692,700,-21.3146534,15.3851252
,706.25,-0.034073,-0.0216137,706.25,0.0011485,0.004674,706.25,0.0019219,0.0043457,706.25,-0.0038923,0.0019665,706.25,-3.091104,-0.7062253,706.25,3.4542952,-8.9372177
,712.5,-0.0895711,0.0910072,712.5,-0.0010341,-0.0073026,712.5,-0.0044343,-0.0054073,712.5,0.0094828,-0.0017469,712.5,5.6807117,-8.7696533,712.5,-2.7608783,4.4663615
,718.75,0.1884767,-0.0341919,718.75,0.0017014,0.006702,718.75,0.0040486,0.0031316,718.75,-0.0088842,0.0015377,718.75,-2.0990815,10.4620581,718.75,4.8244834,-0.8652742
,725,-0.089597,0.0220595,725,-0.0025766,0.0008057,725,0.0003913,0.0007575,725,-0.0038014,-0.0004216,725,-3.7842264,-5.9026413,725,3.6371679,-1.5376186
,731.25,-0.0664045,-0.0125406,731.25,0.0033244,-0.0060181,731.25,-0.0029303,-0.0014867,731.25,0.0118617,-0.0033981,731.25,1.0352794,2.3592148,731.25,-9.5739946,3.5276589
,737.5,-0.0500923,0.1138308,737.5,-0.0049387,0.0041996,737.5,0.0019166,0.0002999,737.5,-0.0094834,0.0029539,737.5,2.3476186,-1.1505706,737.5,4.4964151,-2.6647341
,743.75,0.2732624,-0.2648942,743.75,0.0023651,-0.0020258,743.75,-0.0015486,-0.000041,743.75,0.0050646,-0.0013428,743.75,2.9989257,3.5593519,743.75,-2.112947,0.1699508
,750,-0.2614202,0.1345313,750,0.0025406,0.0035682,750,0.0012031,0.0018356,750,-0.0017701,0.0020028,750,-6.4963579,-6.2056441,750,4.1747193,-2.7630136
,756.25,0.1365792,-0.0829516,756.25,-0.0029152,-0.0017239,756.25,-0.0006587,-0.0018375,756.25,-0.0009147,-0.0006284,756.25,8.8561077,5.9828696,756.25,-2.1259501,9.5669746
,762.5,-0.1582894,0.139036,762.5,0.0016411,-0.00041,762.5,0.0019259,-0.0000949,762.5,0.0005,0.0002945,762.5,-12.481554,-6.0580158,762.5,4.4229894,-11.0191116
,768.75,0.1029011,0.0364039,768.75,-0.0000134,-0.0058479,768.75,-0.0022208,-0.0015536,768.75,0.0040938,-0.0022664,768.75,7.7369556,2.9393299,768.75,-8.6158047,8.6336718
,775,0.0417403,-0.1535682,775,-0.0009583,0.0122665,775,0.00119,0.00457,775,-0.0070986,0.002614,775,-4.3296123,4.3815165,775,13.9009533,-2.8399642
,781.25,-0.0768472,0.048549,781.25,-0.0005554,-0.0093403,781.25,-0.001125,-0.0028806,781.25,0.0053146,-0.0024788,781.25,12.4744501,-2.9531648,781.25,-25.7709656,-3.6495013
,787.5,0.0398319,0.0908929,787.5,0.0015927,0.0013502,787.5,0.0013314,-0.0009006,787.5,-0.001494,0.0014177,787.5,-19.8128681,-0.4496188,787.5,15.656126,4.453826
,793.75,0.0322857,-0.1374054,793.75,-0.0022165,0.0002417,793.75,-0.0009011,0.0006086,793.75,-0.0007575,0.0004006,793.75,16.9816761,-0.5503891,793.75,7.1795087,-1.0579267
,800,0.0178072,0.0447232,800,0.0020804,0.0001286,800,0.0001884,-0.0005833,800,0.0020895,-0.001429,800,-4.0289869,-1.8597305,800,-3.1774864,-1.4095075
,806.25,-0.1602966,0.1460045,806.25,-0.0017205,0.0026756,806.25,-0.0006841,0.0028046,806.25,-0.0007906,0.0014155,806.25,-1.8756815,0.5300681,806.25,-4.6310263,-3.6098306
