,0,1,2,3,4,5,6,7
24,150.0,20.7974519887139,12.092662732925545,19.07523931530179,19.161737780297933,0.0,0.0,0.0
25,156.25,22.070674635726007,15.170152462445195,14.915579862551187,26.533267634720488,0.0,0.0,0.0
26,162.5,22.29640287079586,18.39056520503124,23.265140224048935,25.88578414411093,0.0,0.0,0.0
27,168.75,22.7183066768454,18.833015509234418,19.30581375241426,19.915268537018097,0.0,0.0,0.0
28,175.0,13.95742794188437,23.981955254806234,21.895223278538868,23.845843254534145,0.0,0.0,0.0
29,181.25,12.823817692566585,22.32961693847386,20.005690772018557,28.103001563309597,0.0,0.0,0.0
30,187.5,16.885335583126658,18.317660261382596,14.668723863362468,27.663083382373923,0.0,0.0,0.0
31,193.75,15.280018410503232,18.768092937174615,15.548707202348538,22.97874966418877,0.0,0.0,0.0
32,200.0,14.012563566558978,17.968809315626416,23.344634263538317,20.965948478292688,0.0,0.0,0.0
33,206.25,19.760639059552386,14.058855574264717,27.775158032460972,25.120964358430133,0.0,0.0,0.0
34,212.5,21.34292617274863,7.4195431003048595,25.473549121794996,24.89093511180842,0.0,0.0,0.0
35,218.75,18.666590047395605,20.43506106036248,19.267597381433884,24.91279233779697,0.0,0.0,0.0
36,225.0,3.5025405809526786,23.70811477155616,18.628546254698907,25.164941770613765,0.0,0.0,0.0
37,231.25,17.988251512678016,10.415451099583994,17.86265826773973,24.499924052740177,0.0,0.0,0.0
38,237.5,18.91538507983701,15.171699180679749,11.088268060911574,24.26282083068848,0.0,0.0,0.0
39,243.75,18.543432688875196,13.00033444778811,18.407861713333524,22.290584354116113,0.0,0.0,0.0
40,250.0,17.513531931365236,14.151237761610167,21.2962243097845,6.091938688613371,0.0,0.0,0.0
41,256.25,18.12971427986705,14.361467239301426,17.084751231314314,19.123304996207835,0.0,0.0,0.0
42,262.5,17.197922508613082,6.635374065481039,15.886820695406836,24.50759325483268,0.0,0.0,0.0
43,268.75,2.703934444959753,12.16250945425715,18.671312568877138,22.72391859498226,0.0,0.0,0.0
44,275.0,13.442479643007017,10.069194771348155,18.506483297930842,17.84074598781053,0.0,0.0,0.0
45,281.25,14.377275971759877,21.99314251516566,15.897215392980446,24.060091925243743,0.0,0.0,0.0
46,287.5,16.66783189751253,26.012044267657032,17.946138189576672,22.800813183346186,0.0,0.0,0.0
47,293.75,14.02476932780026,19.203495605640914,10.18312934779382,18.150434184078414,0.0,0.0,0.0
48,300.0,9.359386316268266,18.63181416739146,19.424586779906136,11.5262609663508,0.0,0.0,0.0
49,306.25,17.129584708285392,14.734034051457494,15.263001233186866,-6.351673280701409,0.0,0.0,0.0
50,312.5,19.42167661325828,16.43036478418452,18.635752422627,15.427002793942759,0.0,0.0,0.0
51,318.75,7.476244893700146,9.928708040843704,22.67895487932972,17.570022624566693,0.0,0.0,0.0
52,325.0,15.963444633988995,15.548970858004491,15.572587362274291,11.954412094057549,0.0,0.0,0.0
53,331.25,14.223488125562271,21.472074188293263,5.685701791125214,20.92231918963118,0.0,0.0,0.0
54,337.5,7.339802625483081,17.999392139876722,2.8472531691975678,19.223625510480712,0.0,0.0,0.0
55,343.75,1.7019820665137857,9.922225386470421,15.528445864127944,19.818278226643304,0.0,0.0,0.0
56,350.0,11.440234693374363,12.292800062598166,18.57808954774193,18.279497520092917,0.0,0.0,0.0
57,356.25,15.905250325592892,17.61235192759568,12.113306878735948,16.030299822525443,0.0,0.0,0.0
58,362.5,-10.164315726419545,13.248233069454825,22.274672702059306,21.734763197871246,0.0,0.0,0.0
59,368.75,13.477701455927386,6.428369128619345,18.671547349982557,24.954247643543475,0.0,0.0,0.0
60,375.0,11.182361070751071,16.1880900424556,15.946830754767037,25.34001504741889,0.0,0.0,0.0
61,381.25,8.418084212888667,13.42054244733955,21.214644862347363,21.418431775330667,0.0,0.0,0.0
62,387.5,-2.3927535374877134,9.703237840783364,19.794255176038526,25.90821510311492,0.0,0.0,0.0
63,393.75,10.862141451074294,11.75200832219203,11.05522070265959,25.961289950962648,0.0,0.0,0.0
64,400.0,12.942286053329333,15.178319238492755,16.467040165036604,27.743418403258524,0.0,0.0,0.0
65,406.25,2.0123757509358553,4.226729886769639,19.793256485860645,25.348135787773632,0.0,0.0,0.0
66,412.5,16.31830495440272,9.069638631522613,18.52225369511222,21.283748034290223,0.0,0.0,0.0
67,418.75,13.058847758299203,3.2157787420224713,15.677642563987664,23.77485808714698,0.0,0.0,0.0
68,425.0,4.622293033974275,15.576181468877596,17.037874561614768,23.04752722475866,0.0,0.0,0.0
69,431.25,-0.40787147841217497,11.400983178256414,19.077649263769473,20.63546724614855,0.0,0.0,0.0
70,437.5,9.71535463813756,16.357520626899294,17.12431410560375,22.35713132599455,0.0,0.0,0.0
71,443.75,16.805596966559897,21.276931365281992,14.529939777374434,19.170618925558003,0.0,0.0,0.0
72,450.0,18.226520200313832,15.343918112613306,14.429161696108219,14.651918133973593,0.0,0.0,0.0
73,456.25,14.09636505542544,19.171610510129497,12.245723096912615,17.44296204108737,0.0,0.0,0.0
74,462.5,3.990114301290802,23.698718540400826,18.493866765367564,16.788120922635844,0.0,0.0,0.0
75,468.75,12.366882593346809,23.536394879633832,19.350811551087023,24.13893680998568,0.0,0.0,0.0
76,475.0,16.815713780186222,19.51268467724026,19.311261310919367,19.63082196262633,0.0,0.0,0.0
77,481.25,15.985307350095754,18.52854235504362,24.50552519580804,16.677110934815353,0.0,0.0,0.0
78,487.5,8.474829784231307,17.58961434480807,27.57995390484337,20.599218838880105,0.0,0.0,0.0
79,493.75,-7.071874032760888,17.886641395424608,21.68269331419005,18.693782522889233,0.0,0.0,0.0
80,500.0,7.621054172837521,18.61932899743598,16.721698960557006,10.443208798372893,0.0,0.0,0.0
81,506.25,15.8118677545259,22.588417089424965,17.371057409387877,14.854041977040954,0.0,0.0,0.0
82,512.5,18.43274539306454,22.044592937142976,6.716898413292604,8.76861583376721,0.0,0.0,0.0
83,518.75,17.96064467471564,16.104885562707224,18.534437888466854,11.846482638462835,0.0,0.0,0.0
84,525.0,19.312781574821138,14.083873957773749,16.978465803500217,15.08481047041589,0.0,0.0,0.0
85,531.25,16.490863771050773,17.6217882124415,14.802895654284402,23.59372352483014,0.0,0.0,0.0
86,537.5,14.419422261316186,6.638629812683159,-0.04457883838058346,15.0214600236031,0.0,0.0,0.0
87,543.75,15.133680891354775,5.9454545605361355,17.817660103116285,23.199163019768363,0.0,0.0,0.0
88,550.0,0.2658097509260712,16.217246133870006,14.654150003368084,19.343981678313416,0.0,0.0,0.0
89,556.25,14.409338601738186,20.173855646730136,14.192738887249416,8.265399205581227,0.0,0.0,0.0
90,562.5,19.08485913801089,20.509209307167385,18.035497738957243,18.854933716694553,0.0,0.0,0.0
91,568.75,16.049814215408457,12.286807720383795,16.570063048005736,19.86675708122329,0.0,0.0,0.0
92,575.0,-1.042455160835829,12.154206608120726,17.98039919339604,1.8137448923863742,0.0,0.0,0.0
93,581.25,15.173623808708959,5.057172620889334,23.511948056094898,9.586255813122811,0.0,0.0,0.0
94,587.5,17.093753789810034,13.934955571224197,4.806374131656113,11.49497605923959,0.0,0.0,0.0
95,593.75,6.971856513995491,3.3893071288334795,21.98682431938832,15.628116174803274,0.0,0.0,0.0
96,600.0,6.794260918157421,5.946237274461259,20.795840048953504,11.038466023193848,0.0,0.0,0.0
97,606.25,6.4501260337263355,16.54150372030401,16.291722811869672,15.17859324913048,0.0,0.0,0.0
98,612.5,2.7586098085409394,21.370924045424907,13.983570359387006,18.332508807958092,0.0,0.0,0.0
99,618.75,-2.4630783912137098,18.163601632434844,22.939520293461705,11.101362579941538,0.0,0.0,0.0
100,625.0,8.900166132608803,10.746337794468905,18.61992865405901,5.827890693871968,0.0,0.0,0.0
101,631.25,15.774939894732288,7.240175613336025,9.330446308835642,17.100564535278167,0.0,0.0,0.0
102,637.5,14.397373224862623,12.464646152885223,16.22993923674528,19.374771239634008,0.0,0.0,0.0
103,643.75,12.731773931837573,14.97517202329228,15.484226450088077,14.208135344914005,0.0,0.0,0.0
104,650.0,14.319071944152622,18.077889250256874,18.856765620086822,22.35845176908191,0.0,0.0,0.0
105,656.25,10.510958903124706,18.797394284380445,24.377636983832417,26.059519416543957,0.0,0.0,0.0
106,662.5,14.48945409198637,2.7779196102020274,26.647514166050627,25.276484797667763,0.0,0.0,0.0
107,668.75,14.362394336076388,15.743297380201259,26.319002158508496,26.094549452108453,0.0,0.0,0.0
108,675.0,6.280965749009005,14.043592034783998,21.64070321744237,18.70425490829817,0.0,0.0,0.0
109,681.25,17.161646729805554,15.282013134229091,17.630342142263864,17.48225603085809,0.0,0.0,0.0
110,687.5,16.424312853042153,12.925629339730806,19.623176324124863,19.586307388077373,0.0,0.0,0.0
111,693.75,17.58901575549707,12.071189574303427,17.978452833300636,16.363651240799932,0.0,0.0,0.0
112,700.0,-0.4098095951009857,9.696718844128997,14.123675568167615,8.564895676501637,0.0,0.0,0.0
113,706.25,16.581788773142968,5.875189107350741,18.394701206666575,19.55433699021473,0.0,0.0,0.0
114,712.5,15.853824493039914,8.302119126961587,20.98875562018643,20.12277500877814,0.0,0.0,0.0
115,718.75,8.231512614662694,10.330866257833161,20.261162978200872,19.89875994826899,0.0,0.0,0.0
116,725.0,10.385855336389092,-6.9372130219263255,20.48976583284071,12.78220192356725,0.0,0.0,0.0
117,731.25,13.470329125430194,13.394281765662466,17.204155339579724,10.603384920054545,0.0,0.0,0.0
118,737.5,17.47946626480951,16.59828680937226,11.537249902234965,21.251046233503867,0.0,0.0,0.0
119,743.75,16.558528520607787,15.345895203524204,17.57502137676118,21.93638572936111,0.0,0.0,0.0
120,750.0,13.340450036908784,13.381728513450131,9.556923791341346,7.565462163373079,0.0,0.0,0.0
121,756.25,14.731980552248082,14.499974029799898,13.972743861008166,24.78184021226458,0.0,0.0,0.0
122,762.5,13.168764235750634,13.234630649599456,19.32687367801359,27.48178548589475,0.0,0.0,0.0
123,768.75,-2.6635268526397047,0.27546443013709904,17.324793978784356,26.95964719318056,0.0,0.0,0.0
124,775.0,6.629304696947168,14.265638824800073,12.336716637531914,25.56642215571971,0.0,0.0,0.0
125,781.25,-2.784559125407377,18.787820297105764,19.237982831597705,24.613955646801497,0.0,0.0,0.0
126,787.5,12.082767127432103,16.38557919269978,24.93530309863617,24.449809686993483,0.0,0.0,0.0
127,793.75,13.279802520692126,15.830994188057355,24.869481082767937,18.044648308313057,0.0,0.0,0.0
128,800.0,15.525443306074626,9.047190694710116,16.55531278379265,17.026966889778944,0.0,0.0,0.0
129,806.25,17.102194501280167,14.378437165271327,8.991673913995527,10.015087604322206,0.0,0.0,0.0
130,812.5,5.799829149146049,18.394114683675443,15.255715105921155,19.298537328983816,0.0,0.0,0.0
131,818.75,16.869016613370995,17.954950749116335,14.622458399137292,17.62085952152537,0.0,0.0,0.0
132,825.0,15.395383086051368,9.49655393693304,12.002252632974885,18.932871656170423,0.0,0.0,0.0
133,831.25,17.114932859525695,10.409412683188586,15.749038861398748,19.40004594336836,0.0,0.0,0.0
134,837.5,15.361248737721038,12.518068820210928,20.667952922719337,11.692651536652964,0.0,0.0,0.0
135,843.75,13.358093344515321,9.269946089073304,21.047991128711345,12.199866969584331,0.0,0.0,0.0
136,850.0,3.0260924429452407,14.307101031146596,20.599499810282445,14.70712583504181,0.0,0.0,0.0
137,856.25,8.639335063732496,11.610993608303108,-1.9021311595525652,12.717938162627734,0.0,0.0,0.0
138,862.5,6.476286879560461,11.62103912508115,8.473157568293669,18.837653507581553,0.0,0.0,0.0
139,868.75,5.509668158009634,8.562380707642028,14.877501124974138,11.376575478361623,0.0,0.0,0.0
140,875.0,0.2599352396771129,14.939348649982648,15.549339694153728,17.887097232694998,0.0,0.0,0.0
141,881.25,5.227272276194144,14.273525643971555,9.333775797794484,16.97955907220858,0.0,0.0,0.0
142,887.5,9.946893141029589,14.582767401672106,8.24512433446576,13.251889159138823,0.0,0.0,0.0
143,893.75,7.434121063161951,15.86011670223078,19.610730205075416,7.427815012244122,0.0,0.0,0.0
144,900.0,-4.08659937891532,12.251744069785499,20.55748775297294,20.05623607268935,0.0,0.0,0.0
145,906.25,0.11030139584946402,11.013408484773965,-3.155685777790574,20.95860538407711,0.0,0.0,0.0
146,912.5,9.010630084545351,13.083233455392016,14.219136171820047,14.358721047866387,0.0,0.0,0.0
147,918.75,15.980758127112162,10.960134552587613,12.640806976033815,12.503892818100145,0.0,0.0,0.0
148,925.0,11.880181040353895,14.851988355731816,12.062936912910098,16.230994453514345,0.0,0.0,0.0
149,931.25,6.648060952800162,12.80026040394006,16.623668704589935,9.144662746723732,0.0,0.0,0.0
150,937.5,11.548689278082417,11.381664686425436,13.048718141158615,17.938027740554013,0.0,0.0,0.0
151,943.75,15.216783025131038,2.96429607836751,7.76704710230879,14.9508712295399,0.0,0.0,0.0
152,950.0,17.16045752610105,12.715041664005799,13.175682768890422,19.292631675576963,0.0,0.0,0.0
153,956.25,6.686122951930757,18.268858707227416,10.954438186852347,14.213800197636273,0.0,0.0,0.0
154,962.5,16.38409058376172,15.198542190962224,13.625839655074994,19.261430002866305,0.0,0.0,0.0
155,968.75,18.096202858425478,9.464139822374696,14.158141072220001,20.206429280810106,0.0,0.0,0.0
156,975.0,13.731045897426677,14.441796468911438,8.197903868888785,17.07536797118083,0.0,0.0,0.0
157,981.25,3.054954080465235,11.921006199703521,15.449249665656133,18.10672977653458,0.0,0.0,0.0
158,987.5,15.647756105923321,5.885247288629175,12.2287667511453,17.994330321586908,0.0,0.0,0.0
159,993.75,19.888764159359877,13.90017630206595,5.837142696957972,17.109675282482407,0.0,0.0,0.0
160,1000.0,10.044411912465659,5.354928421080805,10.954720265177158,19.394491751404914,0.0,0.0,0.0
161,1006.25,13.157822921796916,6.788518622833202,5.8309463961286205,18.70471158804844,0.0,0.0,0.0
162,1012.5,13.119264602767917,16.03896496061479,9.100222458666673,13.09416092520914,0.0,0.0,0.0
163,1018.75,-4.280606852814928,18.50138505279484,18.374610717632333,14.836608537724372,0.0,0.0,0.0
164,1025.0,11.124073262010732,13.929692886407722,22.798072461104788,10.992426633610794,0.0,0.0,0.0
165,1031.25,8.48431385518396,15.260173029508731,22.97029941150823,8.258878527021006,0.0,0.0,0.0
166,1037.5,13.462819660701182,20.072752644059555,20.399094920808864,-3.399792451796402,0.0,0.0,0.0
167,1043.75,3.303193385572633,15.988500300809445,17.980086319781915,6.0239932068000375,0.0,0.0,0.0
168,1050.0,13.051019489709999,8.52106569169559,3.0876080425819037,7.5426260551077595,0.0,0.0,0.0
169,1056.25,10.151905579284877,8.176481243231303,6.693944526920982,13.59021667895364,0.0,0.0,0.0
170,1062.5,11.753121254866507,17.773338889342167,12.627621457003508,16.572106085187862,0.0,0.0,0.0
171,1068.75,1.260308422372345,17.680671398061843,19.969110356621268,4.917189756279985,0.0,0.0,0.0
172,1075.0,16.00930710620901,8.865567423233289,14.516371309753435,17.12218646004786,0.0,0.0,0.0
173,1081.25,11.192356487903513,9.701741712037308,13.236423527369151,19.365410280701493,0.0,0.0,0.0
174,1087.5,16.422011755029533,8.35068020956488,4.076980515223349,17.024146629664322,0.0,0.0,0.0
175,1093.75,13.275840159902508,4.166405994220563,9.61147193221059,17.770009737126248,0.0,0.0,0.0
176,1100.0,0.9485268763310193,11.438588793753382,17.988528720017392,23.736882004861364,0.0,0.0,0.0
177,1106.25,15.49765765334107,11.581796665905708,19.783974447055954,16.773663994118223,0.0,0.0,0.0
178,1112.5,13.679722797681492,14.094653580403948,16.602956285780756,15.92992814104641,0.0,0.0,0.0
179,1118.75,12.525869651055432,16.140130839981694,14.150771819587346,2.0572864518762484,0.0,0.0,0.0
180,1125.0,9.804347818908933,18.10534243568641,12.072768697907389,11.605342125350349,0.0,0.0,0.0
181,1131.25,4.674735175857262,18.742871177064128,15.772697209358267,13.965153841756084,0.0,0.0,0.0
182,1137.5,12.737062335289446,11.027530725857169,16.72684086380618,5.735266600383316,0.0,0.0,0.0
183,1143.75,11.283193641848928,5.555430523985827,14.374388523221299,2.25194028768743,0.0,0.0,0.0
184,1150.0,11.209595599842006,2.6606364934473477,14.011027616680948,19.83666629314032,0.0,0.0,0.0
185,1156.25,12.494282394663507,6.301094269963949,17.226365730136834,20.11584300266479,0.0,0.0,0.0
186,1162.5,12.780133662466625,14.778707151754855,11.529146991169073,14.702062029758538,0.0,0.0,0.0
187,1168.75,16.460621067114204,17.9421638163178,7.215459203826194,15.312238841661937,0.0,0.0,0.0
188,1175.0,12.305354914674654,13.281053783683696,21.669504911352682,18.75623410307074,0.0,0.0,0.0
189,1181.25,11.875408466398962,3.3586858530673784,19.327627446031215,16.018588816036374,0.0,0.0,0.0
190,1187.5,14.525465703399508,-0.4815067671838627,14.781631456449881,11.583608376468842,0.0,0.0,0.0
191,1193.75,13.369749245336326,11.415093454372565,17.42666693321898,10.687255081994714,0.0,0.0,0.0
192,1200.0,16.29405352702722,16.63662439721435,14.860621957585227,16.7502001802499,0.0,0.0,0.0
193,1206.25,13.497690492011243,14.048160520154573,19.894911522001408,22.86733359261593,0.0,0.0,0.0
194,1212.5,11.530528559804878,19.0820275708747,20.957011951403224,23.83405031071949,0.0,0.0,0.0
195,1218.75,16.525332194960193,15.878400597357299,18.325543583271106,22.34307447629903,0.0,0.0,0.0
196,1225.0,14.526434160287504,5.553920318079763,18.337070933672706,16.934298344551706,0.0,0.0,0.0
197,1231.25,7.54317248726564,7.676225044550856,21.696644114842492,21.520981782827175,0.0,0.0,0.0
198,1237.5,11.71128139500645,12.58681936650218,24.272421716646946,21.06788597251647,0.0,0.0,0.0
199,1243.75,11.246837780784464,14.732926207837533,23.25305479084897,5.267421096945996,0.0,0.0,0.0
200,1250.0,13.269339240573037,7.921734421913267,18.889774004476724,19.140086961284094,0.0,0.0,0.0
201,1256.25,17.032619011894525,8.917884221884368,16.414926042359507,20.35200548791257,0.0,0.0,0.0
202,1262.5,17.803292945716773,16.96650604946584,12.265827191090901,13.762906480261263,0.0,0.0,0.0
203,1268.75,16.09334123606796,19.986854906624302,1.6818687823035452,12.19025926112823,0.0,0.0,0.0
204,1275.0,7.577427766947935,11.676986138421599,14.3070088777752,5.121610553328297,0.0,0.0,0.0
205,1281.25,11.935298502881906,18.43245930387948,16.910556500954947,8.085206069440083,0.0,0.0,0.0
206,1287.5,16.146921560106694,16.697413192372796,18.259370529764798,14.08935178385488,0.0,0.0,0.0
207,1293.75,16.441554781207618,10.526454250545541,20.207020244273824,17.160841326679297,0.0,0.0,0.0
208,1300.0,13.964431627044204,12.700810294254463,18.32563326179335,20.001739538575293,0.0,0.0,0.0
209,1306.25,7.522702663169827,20.21049466231936,11.220853491039941,18.22971411222022,0.0,0.0,0.0
210,1312.5,3.321861435964209,16.06807164456187,15.056517396661228,17.854643291164894,0.0,0.0,0.0
211,1318.75,7.64937425600586,-7.113162609578182,18.2726621221575,16.368759632087382,0.0,0.0,0.0
212,1325.0,9.704508078394216,14.92843397283718,15.73536507024506,14.449528974898607,0.0,0.0,0.0
213,1331.25,5.973977896042509,15.16675729933511,20.67048414186332,-18.73134271781305,0.0,0.0,0.0
214,1337.5,8.445467709656619,10.659555011586985,13.429885996824101,6.508956998432785,0.0,0.0,0.0
215,1343.75,14.57615503438981,2.0970292375137016,21.100672903305117,14.0281557687387,0.0,0.0,0.0
216,1350.0,17.014932004471625,8.85567249590981,16.31106417897839,21.416132135778447,0.0,0.0,0.0
217,1356.25,8.875873114608686,10.990634047107289,13.330913674473777,21.58150086277373,0.0,0.0,0.0
218,1362.5,7.103767585032586,16.530965274695074,8.710225466386149,22.568723368516675,0.0,0.0,0.0
219,1368.75,4.056208253693423,14.810103288116842,14.191757241539163,21.367479624386124,0.0,0.0,0.0
220,1375.0,4.647958925621454,13.12817423662497,18.653356207919106,21.208930634637856,0.0,0.0,0.0
221,1381.25,7.933487125941269,13.181817888017846,18.90592337923872,20.95825770378991,0.0,0.0,0.0
222,1387.5,9.966602531659628,11.913681389497457,15.909266143090374,12.459163624046232,0.0,0.0,0.0
223,1393.75,6.843356457743664,16.436965330396625,-0.8523863097690689,13.752961380553984,0.0,0.0,0.0
224,1400.0,11.527244583984794,9.478037776545122,17.77479639684172,15.273232239937514,0.0,0.0,0.0
225,1406.25,6.139376897712209,12.039519517485893,17.815249828183028,20.922111861305662,0.0,0.0,0.0
226,1412.5,12.727028114504876,11.573547149006338,13.238283067167343,15.991475047150711,0.0,0.0,0.0
227,1418.75,15.677487560090725,16.32716433057803,20.820695677274653,11.75335826448398,0.0,0.0,0.0
228,1425.0,12.676631134883936,15.434971205363496,14.237356103800957,15.766478300151777,0.0,0.0,0.0
229,1431.25,3.317987231222684,9.464047167440699,16.331988922326197,14.120922511887766,0.0,0.0,0.0
230,1437.5,6.46299114940851,7.411663222898547,16.26659607474304,17.69354167890546,0.0,0.0,0.0
231,1443.75,8.526588666209742,12.780954058989728,16.509475694096658,15.333679131229065,0.0,0.0,0.0
232,1450.0,14.408412946704255,13.151204339131509,0.2886580267643591,18.908220400242435,0.0,0.0,0.0
233,1456.25,3.622951148807685,17.612815949786146,17.92063161014903,17.426049244255267,0.0,0.0,0.0
234,1462.5,14.992152873295659,20.977739806143457,21.236154646396223,18.84100229203047,0.0,0.0,0.0
235,1468.75,12.491394164481376,18.57969021063022,10.611294898133856,18.631686571021472,0.0,0.0,0.0
236,1475.0,9.053257237380405,16.264084413135244,20.803683889381254,6.528530626944335,0.0,0.0,0.0
237,1481.25,11.854206963692809,14.05786917755111,24.121989965952956,9.060548821732539,0.0,0.0,0.0
238,1487.5,15.598214023523463,14.420930732868317,17.940998849877317,4.628015231677706,0.0,0.0,0.0
239,1493.75,11.607223774280197,19.79970923022473,10.055048322847322,12.306576382564101,0.0,0.0,0.0
240,1500.0,9.517944770884158,14.716844081039504,14.429091338387622,17.97070018333241,0.0,0.0,0.0
241,1506.25,14.364859882921097,5.246126112813323,19.56876970884787,10.66663901804873,0.0,0.0,0.0
242,1512.5,16.18786612716613,4.627158726668947,11.144263399396117,11.357215733625043,0.0,0.0,0.0
243,1518.75,13.971705075743051,8.745992553376421,11.018237540876692,15.995125716202978,0.0,0.0,0.0
244,1525.0,8.235919513016452,14.624383007638835,9.07636445896422,20.423383373164636,0.0,0.0,0.0
245,1531.25,-15.072117182375118,9.269233288648124,3.0493748909398652,19.614247610991555,0.0,0.0,0.0
246,1537.5,11.650276652241267,10.956873933887909,9.400617886575786,17.489676399193506,0.0,0.0,0.0
247,1543.75,12.16375270527578,13.399988908260003,12.064296536381203,21.533218348305954,0.0,0.0,0.0
248,1550.0,12.415949941456411,7.7769659076112045,15.527877409931165,17.116703989563387,0.0,0.0,0.0
249,1556.25,17.339796355272032,13.10421805360648,17.71527038655967,9.04261547871789,0.0,0.0,0.0
250,1562.5,7.323787894121208,8.317397942665524,17.40195244001535,3.82066918315082,0.0,0.0,0.0
251,1568.75,13.078333304489194,2.0673126337514676,8.041864856752904,9.57160700585317,0.0,0.0,0.0
252,1575.0,13.734538970337642,8.806119946176077,11.8430090185357,16.757682551303397,0.0,0.0,0.0
253,1581.25,6.771141412957109,17.845341117391037,16.12336402794474,22.253015859090443,0.0,0.0,0.0
254,1587.5,11.439174720205195,19.228820256466015,16.33577353184476,27.64927516840003,0.0,0.0,0.0
255,1593.75,14.28814510232362,12.497361640628412,19.57121390062456,26.955390009589664,0.0,0.0,0.0
256,1600.0,12.591953325828795,6.942254125097136,17.85001448028379,20.91507183040058,0.0,0.0,0.0
257,1606.25,18.71714059169378,14.792426122293701,19.610329945970403,8.075291803630897,0.0,0.0,0.0
258,1612.5,18.775536330839294,9.422501510078124,21.906034004083274,14.259311420322732,0.0,0.0,0.0
259,1618.75,14.70310061204817,16.774302419156907,20.856321283898144,15.388941589420941,0.0,0.0,0.0
260,1625.0,14.660787766238903,14.183119278658914,8.698326200631893,6.909516444660308,0.0,0.0,0.0
261,1631.25,14.081122444623833,8.099358074553567,11.177032626007506,21.90683765857252,0.0,0.0,0.0
262,1637.5,6.855762731974831,10.44958222438436,2.996090036718486,20.053380069755512,0.0,0.0,0.0
263,1643.75,15.947182825704093,18.154749778084692,3.1132934666372036,9.914522173573255,0.0,0.0,0.0
264,1650.0,17.751178173045453,13.5767370326404,10.851635148468727,16.599241961986372,0.0,0.0,0.0
265,1656.25,19.169443654774877,10.886278587243545,-0.3147315627840621,11.832378466791166,0.0,0.0,0.0
266,1662.5,15.178379604105771,11.14707892755559,1.8924057111323325,8.889788761264276,0.0,0.0,0.0
267,1668.75,15.7537944183718,12.886403670404023,16.040503720973348,11.708745860580528,0.0,0.0,0.0
268,1675.0,15.841203357586831,12.13129701117582,10.526519092423134,9.323641739114027,0.0,0.0,0.0
269,1681.25,12.833110099848852,11.899445541956537,11.016913165539385,12.877425167386816,0.0,0.0,0.0
270,1687.5,3.5906641368069527,7.1902441370510575,9.524646965215677,11.522869789167686,0.0,0.0,0.0
271,1693.75,13.849063253480175,11.78253900932182,4.277539134781429,10.202415715869407,0.0,0.0,0.0
272,1700.0,18.170852317399078,6.6504656319135655,9.059500983936807,8.73250353605684,0.0,0.0,0.0
273,1706.25,14.41303585203361,10.281497171554129,4.4467578680387305,16.49544838708274,0.0,0.0,0.0
274,1712.5,6.681340726264038,10.361051852213162,6.493971691802745,18.126943977141348,0.0,0.0,0.0
