C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_1_1.xdf,12.12.24,14:13:57,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,150,-0.0025647,-0.0013623,150,-0.0018643,-0.0054464,150,-0.0007361,-0.0038294,150,-0.0012023,-0.0033409,150,0.2514375,0.7906486,150,-10.2956305,-3.7645988
,156.25,0.0074682,0.0033396,156.25,0.0008752,0.0041458,156.25,-0.0003817,0.005104,156.25,0.0004862,0.0021723,156.25,0.6649144,1.3074762,156.25,7.6309705,-1.7271649
,162.5,-0.0075498,-0.0033746,162.5,0.0011035,0.0004549,162.5,-0.0004801,0.0024037,162.5,0.0011106,0.0012071,162.5,0.2164771,-1.1042587,162.5,-4.3932505,10.777194
,168.75,-0.0012815,0.005456,168.75,0.0106921,0.0071097,168.75,-0.0117558,0.0476307,168.75,0.0120343,0.0038855,168.75,-0.4768177,-0.6979347,168.75,5.9699655,-7.7945023
,175,0.0108736,-0.0169959,175,-0.0355141,-0.0248891,175,0.0359159,-0.1510443,175,-0.0391276,-0.0160562,175,-0.8307002,3.8455791,175,-4.8710885,1.1273525
,181.25,-0.0070024,0.0173762,181.25,0.0273918,0.0192878,181.25,-0.0261025,0.1139458,181.25,0.0301176,0.0123967,181.25,-1.084758,-3.7602935,181.25,6.0501328,2.8846214
,187.5,0.0003636,-0.0027407,187.5,-0.0035413,-0.0023664,187.5,0.0017954,-0.0124203,187.5,-0.0037034,-0.0013862,187.5,2.5026064,2.2608404,187.5,-9.2443027,-3.4788978
,193.75,-0.0063673,0.0008468,193.75,-0.0010067,0.0001296,193.75,0.0000676,-0.0028875,193.75,-0.0014392,0.0013861,193.75,0.5747395,-3.6828222,193.75,1.1208704,-1.1755139
,200,0.0033005,-0.0090226,200,0.0034081,-0.0026724,200,0.0047284,0.0005076,200,0.0035262,-0.0052675,200,-1.9413923,3.045254,200,8.1253424,7.0026712
,206.25,0.0065204,0.0134125,206.25,-0.0039961,0.0029591,206.25,-0.0055118,-0.0018159,206.25,-0.003942,0.0054945,206.25,2.384757,-0.5781617,206.25,-1.3974746,-3.8831747
,212.5,-0.0033717,-0.011941,212.5,0.000344,-0.0006485,212.5,0.0014381,0.0004578,212.5,0.0010459,-0.0015267,212.5,-2.8486958,0.5000415,212.5,-3.4046426,-2.3507071
,218.75,-0.0054367,0.0060258,218.75,0.0009367,-0.0020621,218.75,0.0013069,-0.0005245,218.75,-0.0007333,-0.0014656,218.75,1.3420675,-0.4409852,218.75,-1.7698228,-1.2612152
,225,0.0083826,0.0013513,225,-0.0003246,0.0044907,225,-0.0016191,0.0012186,225,0.001855,0.0021775,225,0.7970808,0.1078701,225,5.6164088,2.2442992
,231.25,-0.0050183,-0.012729,231.25,-0.0006436,-0.0038363,231.25,0.0009115,-0.0024049,231.25,-0.0018254,-0.0007781,231.25,-2.1032302,-0.1195276,231.25,-0.9553978,-1.2695912
,237.5,-0.0027078,0.0178923,237.5,0.0013514,0.0010324,237.5,0.0006271,0.002147,237.5,0.0007017,-0.0007176,237.5,1.9661251,-0.6008904,237.5,-3.7540319,2.6734521
,243.75,0.010088,-0.0070353,243.75,-0.0003002,-0.0000501,243.75,-0.0007787,-0.0008411,243.75,0.000823,0.0002552,243.75,0.7051831,-0.2374739,243.75,0.767279,-4.3234186
,250,-0.0055433,-0.0092011,250,-0.0007106,-0.0003084,250,-0.0001712,0.0000049,250,-0.0012536,-0.0001359,250,-4.1775417,2.4022746,250,0.698534,3.578407
,256.25,0.0004043,0.0128533,256.25,0.000584,0.0000827,256.25,0.0006871,-0.000575,256.25,0.0004758,0.0004598,256.25,2.907985,-1.3976419,256.25,1.5014594,6.1151919
,262.5,-0.0007805,-0.0059109,262.5,-0.0004371,-0.0000988,262.5,-0.0007018,0.0006583,262.5,-0.0002016,-0.0008105,262.5,2.0984819,-2.3977511,262.5,-1.6720686,-7.9497623
,268.75,-0.0040945,0.0024542,268.75,-0.0002508,0.000502,268.75,0.000082,-0.0000994,268.75,0.0001637,0.0006777,268.75,-6.0845656,5.0700173,268.75,-1.1070306,0.9590473
,275,0.0071627,0.0040339,275,0.0009674,-0.0000844,275,0.000683,-0.0007228,275,0.0006214,0.0010162,275,4.7093472,-3.8460407,275,-4.5636611,1.2654244
,281.25,-0.0047627,-0.0098914,281.25,-0.0006356,-0.0013732,281.25,-0.0005256,0.0012624,281.25,-0.0011383,-0.002956,281.25,-0.2466922,0.3954025,281.25,9.1172934,-1.4609178
,287.5,0.0003378,0.0093704,287.5,-0.0043543,0.0039823,287.5,0.0006252,-0.0008849,287.5,-0.0031146,0.0049206,287.5,-1.0822922,3.3340466,287.5,-3.7664506,0.5086421
,293.75,0.0041019,0.000617,293.75,0.0134952,-0.0118957,293.75,-0.0004365,-0.0022807,293.75,0.0124567,-0.0109368,293.75,0.499285,-7.9628835,293.75,1.2780606,1.4316646
,300,-0.0060039,-0.0040273,300,-0.0052115,0.0106121,300,-0.0005022,0.0034062,300,-0.0053513,0.0115133,300,1.9984192,6.3034234,300,3.8843713,0.7149479
,306.25,0.0148961,-0.0183802,306.25,-0.0075451,-0.0186963,306.25,-0.0027856,-0.003594,306.25,0.0013903,-0.0166891,306.25,-6.8207583,-0.8245814,306.25,-9.100667,-2.9664049
,312.5,-0.0185397,0.0176323,312.5,-0.0078746,0.068027,312.5,0.0105894,0.0124516,312.5,-0.0364275,0.0454822,312.5,6.2936778,2.0565264,312.5,6.1982589,-0.3455977
,318.75,-0.0220917,0.0058077,318.75,0.0114221,-0.0693441,318.75,-0.0106737,-0.0125162,318.75,0.0398019,-0.0466523,318.75,-0.6877191,-2.668483,318.75,-3.4837987,2.5965264
,325,0.0586512,-0.0036509,325,0.0044485,0.0151743,325,0.0032,0.0014174,325,-0.0032783,0.014,325,-4.240201,0.4084735,325,3.0736368,0.8231997
,331.25,-0.0366586,0.0005117,331.25,-0.0057986,0.0054496,331.25,0.0006176,0.0019734,331.25,-0.0082252,0.0004721,331.25,7.8329859,-1.5669944,331.25,0.2973323,-6.1802783
,337.5,0.00835,-0.0111613,337.5,0.0029265,-0.0046209,337.5,-0.0009938,-0.0014112,337.5,0.0063238,-0.000962,337.5,-7.4350662,3.2764306,337.5,-9.6440954,6.9868703
,343.75,-0.0074841,0.0099118,343.75,-0.0013303,0.0016084,343.75,0.0003309,0.0004681,343.75,-0.0028391,-0.0003244,343.75,6.2315207,-2.5000343,343.75,16.056591,0.854225
,350,0.0125411,-0.00569,350,0.0013118,0.0016142,350,0.0009859,0.0009273,350,0.0010957,0.0021188,350,-5.418931,1.164979,350,-12.3055162,-7.1780705
,356.25,-0.0069178,0.0118117,356.25,-0.0016205,-0.0011231,356.25,-0.0013838,-0.0014944,356.25,-0.0018538,-0.001457,356.25,2.6332686,-1.1721611,356.25,2.3329191,5.2589078
,362.5,0.0019307,-0.0102794,362.5,-0.0000792,-0.0001552,362.5,0.0004832,0.0013336,362.5,0.0010299,-0.0003135,362.5,-1.8379276,2.4498856,362.5,6.1677041,-5.8086505
,368.75,-0.0031818,-0.0055502,368.75,0.0003673,0.0006247,368.75,0.0002344,-0.0006726,368.75,-0.0008692,0.0009303,368.75,2.4310536,-2.740068,368.75,-3.1153915,8.8213816
,375,0.0004731,0.0142654,375,-0.0002798,-0.0001026,375,-0.0003049,-0.0000908,375,0.0000402,-0.0000175,375,-1.7700589,-0.7067276,375,-2.3049254,-9.3831177
,381.25,0.0034988,-0.0071692,381.25,0.0007194,-0.0015334,381.25,0.0001352,0.0004359,381.25,0.0006373,-0.0012418,381.25,1.773361,2.0777917,381.25,4.0432339,8.1784086
,387.5,-0.0185607,0.0004199,387.5,0.0007391,0.0015546,387.5,-0.0000806,-0.0006107,387.5,-0.0001978,0.0014269,387.5,-2.1662977,-0.1750225,387.5,-7.1504288,-7.275372
,393.75,0.02912,0.0046007,393.75,0.0006168,0.002093,393.75,0.0005732,0.0006807,393.75,0.0001304,-0.0003907,393.75,2.7153974,-0.0594246,393.75,8.1815395,4.5635962
,400,-0.0149269,-0.0179261,400,-0.010233,-0.0014236,400,-0.0010055,-0.0001144,400,-0.0019359,0.0002023,400,-2.5301366,-0.7846227,400,-5.6465654,0.4692248
,406.25,-0.0015052,0.0207837,406.25,0.0134237,0.0009418,406.25,0.0008251,-0.000089,406.25,0.0031947,0.0001295,406.25,0.9227248,1.0769485,406.25,3.6314101,-1.4071834
,412.5,0.0072468,-0.0047808,412.5,-0.0065609,-0.0040435,412.5,-0.0007524,-0.0010665,412.5,-0.0022406,-0.0015651,412.5,-0.3740384,-0.2210581,412.5,-3.7008355,-0.4611416
,418.75,0.0035661,-0.0088728,418.75,0.0015929,0.003703,418.75,0.0011732,0.0025439,418.75,0.0002809,0.0021721,418.75,-0.7503334,-0.7460868,418.75,2.0796382,1.2750547
,425,-0.0067807,0.0070596,425,-0.0000183,-0.0011376,425,-0.0011802,-0.0015741,425,0.0005113,-0.0010745,425,0.9560383,0.8793725,425,-1.3117331,-4.0583119
,431.25,-0.0003849,-0.0020465,431.25,0.0000823,0.0000862,431.25,0.0006392,-0.0002751,431.25,0.0001415,0.0001733,431.25,1.6695597,-0.3553056,431.25,4.9489622,8.6017218
,437.5,-0.0072775,0.0130436,437.5,-0.0002706,-0.0003816,437.5,-0.0001715,0.0004433,437.5,-0.0001704,0.000004,437.5,-2.3625066,-0.6915462,437.5,-3.0885463,-12.2709742
,443.75,0.0054105,-0.0046887,443.75,-0.0005298,-0.0002597,443.75,-0.000285,-0.000107,443.75,-0.0004528,-0.0006363,443.75,1.9211214,1.4260623,443.75,-4.537405,10.6634865
,450,0.0071899,-0.024736,450,0.0017241,0.0004638,450,0.0000884,-0.0008473,450,0.0011282,0.0014777,450,-2.1268783,-0.9944597,450,0.280942,-0.5588424
,456.25,-0.0013,0.0212607,456.25,-0.0008771,0.0012335,456.25,0.0004826,0.0014235,456.25,-0.0008546,-0.000604,456.25,0.8791844,1.0771564,456.25,3.3911548,-6.2994924
,462.5,0.0026126,0.0007202,462.5,-0.0008929,-0.0025184,462.5,-0.0001236,-0.0006608,462.5,-0.0006351,-0.0012724,462.5,0.3707238,-1.0117294,462.5,2.6184857,7.1740742
,468.75,-0.0121977,-0.0058966,468.75,0.0007185,0.0023051,468.75,-0.0000033,0.00084,468.75,0.0012125,0.0009735,468.75,-1.31996,-1.0326042,468.75,2.1163142,-5.4689889
,475,0.0004878,0.0246124,475,-0.0001585,-0.0022026,475,-0.0003081,-0.001313,475,-0.0007536,-0.0005854,475,2.1803064,1.290526,475,-8.9107046,-1.7205465
,481.25,0.0098813,-0.0561521,481.25,-0.0006651,0.0015301,481.25,0.0001712,0.0001972,481.25,-0.0005761,0.0011084,481.25,-0.9081663,1.7870106,481.25,3.6092732,2.4246178
,487.5,-0.015043,0.0535933,487.5,0.0026056,0.0005747,487.5,0.0000246,0.0005343,487.5,0.0023469,-0.0000273,487.5,0.3786291,-2.9318857,487.5,0.7761287,4.2940483
,493.75,0.0054725,-0.0311079,493.75,-0.0036758,-0.0029896,493.75,-0.0006736,-0.0005931,493.75,-0.0026005,-0.0019294,493.75,-2.6721337,2.9802289,493.75,0.7013767,-2.1368027
,500,0.0167092,0.0085472,500,0.0040461,0.0037961,500,0.0015164,0.0003362,500,0.001647,0.0022608,500,1.932448,-4.7522292,500,0.1743529,0.1477426
,506.25,-0.0139252,0.0033711,506.25,-0.004346,-0.0001779,506.25,-0.0006953,0.0001706,506.25,-0.0019428,0.0006005,506.25,0.8980718,4.1815186,506.25,-3.4207594,-3.3455279
,512.5,-0.0035816,0.0058893,512.5,0.0045989,-0.002567,512.5,-0.0013595,0.0000239,512.5,0.0041194,-0.0020965,512.5,-1.0807867,-2.1545777,512.5,4.558507,0.0692661
,518.75,0.0115871,-0.0152921,518.75,-0.0057217,-0.0016236,518.75,0.0029386,0.0004391,518.75,-0.0050947,-0.0017037,518.75,0.1041849,2.2538121,518.75,-3.9794264,3.5891523
,525,-0.0017071,0.0168272,525,0.0069405,0.0031359,525,-0.0012894,0.0011454,525,0.0008001,0.0011947,525,1.2482132,-1.6971399,525,-2.1187639,-5.6273985
,531.25,-0.0030534,-0.0037393,531.25,-0.0065489,0.0024033,531.25,-0.002173,-0.0029674,531.25,0.0021435,0.003539,531.25,-1.1873261,0.1689317,531.25,11.7597609,8.9919567
,537.5,-0.0044008,-0.0140413,537.5,0.0029332,-0.0020804,537.5,0.0021403,-0.0002061,537.5,0.0010474,0.0001674,537.5,-0.1690583,-0.2244031,537.5,-11.8793344,-8.1844568
,543.75,0.0056745,0.0070482,543.75,-0.0003328,-0.0029645,543.75,0.0006927,0.0017489,543.75,-0.0031205,-0.0040695,543.75,0.0087957,-0.9548311,543.75,3.8944538,5.449203
,550,0.0002077,0.0054819,550,0.00054,0.0028732,550,-0.0022515,-0.0000474,550,0.0025187,0.0008199,550,1.5384121,2.3273685,550,1.7915628,-1.8232538
,556.25,-0.0223613,-0.0091851,556.25,-0.0001878,-0.0005982,556.25,-0.0002482,-0.0003277,556.25,0.0003011,0.0016608,556.25,-1.516322,-3.2464697,556.25,-5.5756202,-6.0872808
,562.5,0.0278964,0.0109405,562.5,0.0015967,-0.0017237,562.5,0.0040294,-0.0002112,562.5,-0.0032134,-0.0018889,562.5,0.711803,4.2833519,562.5,7.2737565,9.2256632
,568.75,-0.0001263,-0.0138022,568.75,-0.0028249,0.0005179,568.75,-0.0035227,-0.0001365,568.75,0.0024448,0.001679,568.75,0.1447502,-3.0883224,568.75,-6.0457702,-7.1571321
,575,-0.016332,0.013045,575,0.0029138,0.0043734,575,0.0014297,0.0023289,575,-0.0005963,-0.0014697,575,-1.6509912,2.1775405,575,5.0485005,8.4667311
,581.25,0.0092255,-0.0064972,581.25,-0.0040813,-0.004803,581.25,-0.0015,-0.0029375,581.25,0.0001235,0.0003393,581.25,0.6971684,-2.2313347,581.25,-3.021265,-6.8628864
,587.5,0.0085919,-0.00077,587.5,0.0048615,0.0024233,587.5,0.0021962,0.001398,587.5,-0.0003696,0.0013617,587.5,0.4426636,1.6321597,587.5,3.2900648,-1.2702085
,593.75,-0.0203388,0.0139735,593.75,-0.005416,-0.0004211,593.75,-0.0028583,-0.0001995,593.75,0.000639,-0.0014565,593.75,1.1313287,-0.3033745,593.75,-4.1741405,4.1619792
,600,0.0113179,-0.0071736,600,0.0033752,0.0003603,600,0.0019518,0.0003877,600,-0.001236,0.0007563,600,-1.8271614,1.2358758,600,2.7796521,0.2854319
,606.25,0.0075829,-0.0179979,606.25,0.0001553,-0.0043176,606.25,-0.0000806,-0.0018358,606.25,0.002177,-0.0006531,606.25,0.9799401,-1.6976612,606.25,-2.1099923,-2.694509
,612.5,-0.0061252,0.0258264,612.5,0.0019841,0.0054459,612.5,0.0008077,0.0018754,612.5,-0.0015297,0.0019021,612.5,-0.4484957,-1.6124486,612.5,1.7984846,3.1618755
,618.75,-0.0033466,-0.0054475,618.75,-0.0111155,-0.0022431,618.75,-0.0050817,-0.0005085,618.75,0.0002296,-0.004774,618.75,-1.2848196,1.8149738,618.75,-1.5648016,-0.248744
,625,-0.0180536,-0.0253603,625,0.0028964,0.0196096,625,0.0025294,0.0092505,625,-0.009231,0.0015745,625,2.1320939,1.3977958,625,-1.1276182,-1.3457164
,631.25,0.0355474,0.0323413,631.25,0.0120465,-0.0412981,631.25,0.0032442,-0.0198929,631.25,0.0191344,0.0032844,631.25,0.0246721,-2.2540121,631.25,1.2868832,-4.2629852
,637.5,-0.0190704,-0.0229685,637.5,-0.001096,0.0249892,637.5,0.0009126,0.0116907,637.5,-0.0109553,0.0005928,637.5,-1.2834028,1.4437973,637.5,1.3006495,6.3961573
,643.75,0.0022543,0.0058125,643.75,-0.0077781,-0.0002737,643.75,-0.003731,0.0000517,643.75,-0.000144,-0.0024977,643.75,0.7293275,0.2302894,643.75,-0.309825,-5.3023367
,650,-0.0178717,0.0068598,650,0.0043744,-0.0061354,650,0.0020045,-0.0027674,650,0.0023997,0.0006336,650,-0.7585021,-2.8133042,650,-0.5907617,7.1125536
,656.25,0.0379023,0.0074542,656.25,-0.0022491,0.0044357,656.25,-0.0008196,0.002247,656.25,-0.0009002,-0.0006994,656.25,0.5139434,2.5932305,656.25,0.5058517,-9.1749067
,662.5,-0.0349856,-0.0184562,662.5,0.0008778,-0.0002651,662.5,0.0002529,-0.0003109,662.5,-0.0015397,0.0007427,662.5,-0.158284,-0.2527316,662.5,-1.3931279,9.0055227
,668.75,0.0230743,0.0064318,668.75,-0.0015462,-0.0016757,668.75,-0.0015875,-0.001019,668.75,0.0024119,-0.0004295,668.75,0.3936937,0.531325,668.75,1.2059091,-6.2313457
,675,-0.006475,0.0184807,675,-0.0007021,0.0019741,675,0.0006157,0.0019753,675,-0.0016662,-0.0005601,675,-0.0046864,-1.8206571,675,-0.8644536,2.3065193
,681.25,0.0075585,-0.029858,681.25,0.0022878,-0.0021831,681.25,0.0005449,-0.0023653,681.25,0.0007337,0.0009732,681.25,-0.1831442,0.3948722,681.25,3.3426251,0.4614963
,687.5,-0.0122985,0.0035641,687.5,0.0006634,0.001311,687.5,0.0010752,0.0001705,687.5,-0.0004773,0.0004768,687.5,0.2866104,1.3398461,687.5,-5.2023506,2.5226171
,693.75,0.0030807,0.0209671,693.75,0.0015095,0.002799,693.75,0.0045429,0.0050119,693.75,-0.0026853,-0.0026539,693.75,-0.7890187,-0.8422195,693.75,5.6447849,-4.7347441
,700,0.0045084,-0.010774,700,-0.0072478,-0.0040609,700,-0.0113466,-0.0056801,700,0.0058474,0.0025543,700,0.6922787,-0.4885105,700,-5.1387768,0.1698657
,706.25,-0.014109,0.0007191,706.25,0.0044019,-0.0025549,706.25,0.004427,-0.0042177,706.25,-0.0039112,0.0020832,706.25,-0.5417215,0.6635328,706.25,1.1370183,3.3659267
,712.5,-0.0076404,0.0061328,712.5,0.0029368,-0.0017497,712.5,0.0119823,0.0033706,712.5,-0.0043642,-0.0074827,712.5,1.6304982,0.1708931,712.5,2.073909,-1.2217283
,718.75,0.0176955,-0.0024082,718.75,-0.005253,0.0127956,718.75,-0.0194867,0.0075025,718.75,0.0100617,0.0079785,718.75,-2.5200324,-0.9930629,718.75,-2.393378,-0.2267778
,725,0.0151754,-0.0471438,725,0.0033161,-0.0067159,725,0.0083917,-0.0030731,725,-0.0031692,-0.0043734,725,1.0109587,0.8622287,725,2.2202904,-3.4216051
,731.25,-0.006193,0.0670086,731.25,-0.0002208,-0.0010106,731.25,0.0007141,-0.0028686,731.25,-0.0014394,0.0016894,731.25,0.0302871,0.3086152,731.25,-1.0152501,5.345686
,737.5,-0.0042238,-0.0316991,737.5,-0.002549,-0.0000224,737.5,-0.0002553,0.0016374,737.5,-0.0010011,-0.0017803,737.5,0.1667659,0.0005266,737.5,-0.3535983,-2.2820265
,743.75,0.0063329,0.0139749,743.75,0.0016767,0.0006122,743.75,-0.0003912,-0.0013799,743.75,0.0008566,0.0019425,743.75,0.4638353,-0.3044062,743.75,2.0632906,0.6953632
,750,-0.0358279,0.0114597,750,0.0009753,-0.0002862,750,0.0010739,0.0008417,750,-0.0001297,-0.0012378,750,-0.290967,-0.9097785,750,-3.5231717,-3.2469563
,756.25,0.0488451,-0.0376052,756.25,-0.0002941,-0.0006944,756.25,0.0000291,-0.0014306,756.25,0.0002474,0.0009359,756.25,0.5093343,-0.6938167,756.25,1.4366817,1.7070526
,762.5,-0.0345741,0.0173669,762.5,-0.0004191,0.0013079,762.5,-0.0013276,0.00233,762.5,-0.0000093,-0.0005484,762.5,-0.2700334,1.9971037,762.5,1.7225451,2.3192375
,768.75,0.0056274,0.0130016,768.75,-0.0009912,-0.0002217,768.75,0.0004384,-0.0010798,768.75,-0.0002809,-0.0001716,768.75,-0.2953452,0.6232452,768.75,-3.0228014,0.2032345
,775,0.0138989,-0.0103904,775,-0.0006863,-0.0011943,775,-0.00133,-0.0006818,775,0.000326,-0.0005601,775,-0.6513442,-1.9993618,775,4.6431441,-2.5659463
,781.25,-0.0243602,-0.0167048,781.25,0.0024456,-0.0000358,781.25,0.0020669,-0.0002201,781.25,0.0003496,0.0014781,781.25,1.1638715,1.3094831,781.25,-2.5702035,1.0055903
,787.5,0.0232845,0.0217171,787.5,-0.0002436,0.0024643,787.5,0.0005405,0.0022224,787.5,-0.0016009,-0.0012657,787.5,-1.5695349,-1.0069708,787.5,-6.2650104,-2.8436677
,793.75,-0.0187378,0.0211388,793.75,-0.0010999,-0.0010302,793.75,-0.0018263,-0.001015,793.75,0.0022162,0.001374,793.75,0.183734,1.1606026,793.75,7.0408111,3.4492788
,800,0.0183802,-0.0438834,800,0.0007074,-0.0012615,800,0.0008057,-0.000621,800,-0.0014361,-0.0017234,800,2.5911551,-0.5714738,800,1.4505649,-2.9242938
,806.25,-0.0041401,0.0025888,806.25,-0.0004943,0.0003233,806.25,-0.0002158,0.0003939,806.25,0.0005035,0.0010646,806.25,-2.789588,0.5099697,806.25,-4.8094807,2.9702277
