C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_3_4.xdf,12.12.24,15:10:32,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,150,0.0021465,-0.004459,150,0.00107,0.0044016,150,-0.0017595,0.0025317,150,0.0017912,0.0039633,150,-1.4786271,-4.1167369,150,5.831181,-4.822464
,156.25,-0.001471,0.0142149,156.25,-0.0014151,-0.0007185,156.25,0.0014521,-0.002417,156.25,-0.0016743,0.0003998,156.25,0.3530422,-0.2628472,156.25,-11.1609716,0.0102079
,162.5,-0.0066881,-0.0281472,162.5,0.0006838,-0.0000356,162.5,-0.0011695,-0.0017106,162.5,-0.0005014,0.0006209,162.5,1.6844238,4.3988862,162.5,11.6325722,7.164587
,168.75,0.0059036,0.0217169,168.75,-0.0034194,0.0087832,168.75,-0.0057569,-0.0199619,168.75,-0.0081521,0.0207445,168.75,-1.1280208,-3.3198216,168.75,-7.7304921,-7.6061664
,175,0.022302,-0.0189066,175,0.010241,-0.0273323,175,0.0198448,0.0669102,175,0.0276067,-0.0670806,175,-1.0067408,-2.5590932,175,4.3732033,3.2010956
,181.25,-0.0206013,0.0336596,181.25,-0.0082965,0.0198409,181.25,-0.0155445,-0.0514291,181.25,-0.0221056,0.0500569,181.25,2.7904468,6.0249467,181.25,2.3789632,3.1941383
,187.5,-0.0162177,-0.02153,187.5,0.0015471,-0.0013327,187.5,0.0024204,0.0059257,187.5,0.0029206,-0.0045558,187.5,-5.5201502,-4.5622416,187.5,-1.3965244,-2.7409682
,193.75,0.0109894,-0.0091948,193.75,0.0000787,-0.0006088,193.75,-0.0003621,0.0006921,193.75,0.0007209,-0.0011838,193.75,6.1052032,0.6693488,193.75,0.2574838,-6.585165
,200,0.0106122,0.0174703,200,-0.0002036,-0.0004618,200,0.0002917,0.0002817,200,-0.0000528,-0.0003364,200,-2.3359911,1.6472507,200,-9.018013,5.3638759
,206.25,-0.0090476,-0.0011972,206.25,0.0001555,0.0001873,206.25,0.0001739,0.0009182,206.25,0.0004166,-0.0004665,206.25,1.5502061,-0.1877548,206.25,10.6514273,3.5949383
,212.5,0.000047,0.0033133,212.5,-0.0000517,-0.0000648,212.5,0.0001405,-0.0003345,212.5,-0.0004686,0.000197,212.5,-3.010803,0.0346559,212.5,0.2466611,-1.5856884
,218.75,0.0068675,-0.0169522,218.75,0.000186,0.0001839,218.75,-0.0003406,0.000382,218.75,0.0004755,-0.0001683,218.75,1.8430451,-1.2476642,218.75,-7.4378676,-0.8983315
,225,0.0000824,0.0046615,225,0.00027,-0.0005109,225,0.0005822,-0.0004029,225,-0.0000827,-0.000151,225,1.162271,1.0851377,225,0.9601396,-0.2293202
,231.25,-0.0065212,0.009522,231.25,-0.0012384,0.0001055,231.25,-0.0002983,-0.0005636,231.25,-0.000689,-0.000111,231.25,-2.587579,-0.4184846,231.25,3.1459763,-2.1387548
,237.5,0.01283,-0.0085988,237.5,0.001422,0.000689,237.5,-0.0001371,0.0014713,237.5,0.0015595,0.0004161,237.5,1.8481122,-0.225468,237.5,1.7317784,0.9287069
,243.75,-0.0214222,0.0115553,243.75,-0.0006374,-0.0008363,243.75,-0.0000577,-0.0007444,243.75,-0.0011156,-0.000383,243.75,-0.9684035,-0.13209,243.75,-2.5587626,0.7155545
,250,0.0284451,-0.0004367,250,0.0000394,-0.0003141,250,0.0000814,-0.0000923,250,-0.000002,-0.0001478,250,1.2762573,2.7668955,250,1.9671675,0.8820914
,256.25,-0.0427064,-0.0281568,256.25,-0.0002648,0.0011264,256.25,0.0002123,0.0005204,256.25,0.0000806,0.0006458,256.25,-0.5861387,-6.4192243,256.25,-3.4872708,0.6449226
,262.5,0.0332141,0.021028,262.5,0.0006955,-0.0008388,262.5,-0.0000523,-0.0005031,262.5,0.0002751,-0.0009158,262.5,-1.7863824,4.9364672,262.5,-0.8139448,-4.1638255
,268.75,-0.0072068,0.0013221,268.75,-0.0001897,0.0003918,268.75,-0.0000853,0.0002167,268.75,-0.000042,0.000507,268.75,-0.5447376,0.986348,268.75,6.3656497,4.0681748
,275,0.0051278,0.0056416,275,-0.0002148,-0.0000802,275,-0.0000472,0.0001082,275,0.0000355,-0.0000714,275,5.5224071,-2.8485897,275,-0.1136341,-3.0566213
,281.25,-0.000787,-0.0162834,281.25,0.0001041,-0.0005758,281.25,0.0003005,-0.000374,281.25,-0.0004053,-0.0002137,281.25,-5.2629428,0.2993594,281.25,-6.5912571,-1.913087
,287.5,-0.0152005,-0.0045809,287.5,0.0001187,0.0006254,287.5,-0.000282,0.0000015,287.5,0.0003558,0.0003641,287.5,1.8810153,2.9885676,287.5,0.1615423,9.5089722
,293.75,0.0203746,0.0233024,293.75,-0.0019975,0.0016103,293.75,-0.0016693,0.001942,293.75,-0.0018628,0.0012979,293.75,-5.1308012,-4.0797777,293.75,2.4247355,-4.0577965
,300,-0.0124614,-0.0059817,300,0.0036627,-0.0031773,300,0.0033664,-0.0030389,300,0.003695,-0.0028628,300,9.1469164,-0.1241568,300,2.0904348,-1.299618
,306.25,-0.0453752,0.0319254,306.25,-0.0021396,0.001814,306.25,-0.001715,0.0012713,306.25,-0.0019474,0.001762,306.25,-6.4746561,4.6707239,306.25,-3.8576422,-4.8990145
,312.5,0.0920284,-0.073192,312.5,0.000494,-0.0005784,312.5,0.0000148,0.0003575,312.5,0.0002049,-0.0007827,312.5,2.0957878,-4.6283464,312.5,4.1234703,7.3395662
,318.75,-0.0551946,-0.0187229,318.75,-0.0001662,-0.0001326,318.75,0.0002719,-0.0006209,318.75,-0.0001584,0.0004973,318.75,4.6842618,4.5061884,318.75,-5.2177711,-2.1962104
,325,-0.0062461,0.1495416,325,0.0000894,0.0007624,325,-0.000294,0.0004587,325,-0.0000482,0.0001354,325,-6.907691,-2.922689,325,5.9934416,-1.3636906
,331.25,0.0490716,-0.0706039,331.25,-0.0004484,-0.0002376,331.25,-0.0002866,0.000001,331.25,-0.0000568,-0.0001974,331.25,3.8489308,0.3058234,331.25,0.61333,-2.4046619
,337.5,-0.0207168,-0.0821656,337.5,0.0011968,-0.0006194,337.5,0.0010129,-0.0002551,337.5,0.0004348,-0.0000466,337.5,-1.1870664,-0.8190095,337.5,-9.877553,2.1621869
,343.75,-0.0408599,0.0602492,343.75,-0.0009889,0.0007973,343.75,-0.0003949,0.0004301,343.75,-0.0004718,0.0002192,343.75,-2.3623366,0.8205001,343.75,6.0948396,1.9243873
,350,0.0661898,0.0121215,350,-0.0010401,-0.0002476,350,-0.0013362,-0.0005898,350,-0.0003119,-0.0000246,350,3.6906781,1.6661538,350,1.1949024,0.6813145
,356.25,-0.0607798,-0.0354538,356.25,0.0014562,0.0000467,356.25,0.0011693,0.0003995,356.25,0.0002724,-0.000176,356.25,-0.996829,-5.5487289,356.25,3.4977791,-3.315038
,362.5,0.0240999,0.0105897,362.5,-0.0002737,-0.0003607,362.5,0.0002835,0.0001255,362.5,0.0005108,0.0002185,362.5,-2.0374808,6.4138198,362.5,-2.2157691,3.5795021
,368.75,0.0010994,0.0522653,368.75,0.0011831,-0.0007014,368.75,-0.000548,-0.000891,368.75,0.0006991,-0.0015186,368.75,1.8955315,-4.8058996,368.75,-5.4240694,-6.1074185
,375,0.0168828,-0.0532775,375,-0.002348,0.0018145,375,-0.0000974,0.0008737,375,-0.0014848,0.001942,375,-0.7384005,4.284719,375,1.4375473,9.7949028
,381.25,-0.0145626,-0.0079648,381.25,0.0014157,-0.0009878,381.25,0.0005436,-0.0002816,381.25,0.0003874,-0.0005103,381.25,0.2536356,-3.129091,381.25,2.8312664,-7.6094618
,387.5,-0.0083974,0.0295561,387.5,0.0007994,-0.0001571,387.5,-0.0001667,0.0001277,387.5,0.0000987,-0.0001077,387.5,0.1009166,2.6634357,387.5,3.8616223,1.0901104
,393.75,-0.0051312,0.0089365,393.75,-0.0024611,0.0004254,393.75,0.0000666,0.000102,393.75,-0.0004089,0.0001211,393.75,-0.1269914,-2.358146,393.75,-8.7492685,3.2584589
,400,0.011655,-0.0423758,400,0.0022419,-0.0002418,400,-0.0001198,-0.0001262,400,0.0007254,-0.0003546,400,0.7823617,0.6859623,400,3.4135249,-4.33812
,406.25,-0.0192448,0.030196,406.25,0.0006971,0.0005829,406.25,0.0000988,-0.0002198,406.25,-0.0000159,0.0009422,406.25,-1.6586968,-0.2529729,406.25,0.1487333,4.6186795
,412.5,0.0188283,-0.0009464,412.5,-0.0026792,0.0001785,412.5,-0.0007596,0.0011374,412.5,-0.0006503,-0.0003748,412.5,1.8191339,1.1135112,412.5,0.8508365,-5.3972092
,418.75,0.0130075,-0.0125246,418.75,0.0015388,-0.0033168,418.75,0.0007173,-0.0024874,418.75,0.0007127,-0.0018156,418.75,-2.7549446,-0.9868739,418.75,5.2611132,3.432478
,425,0.0040031,-0.0037043,425,-0.0016496,0.0038889,425,0.0000916,0.0022801,425,-0.0008353,0.0021126,425,2.9631615,1.2687442,425,-13.2313004,-2.3603916
,431.25,-0.0225587,0.0363627,431.25,0.0014064,-0.0008493,431.25,-0.0002803,-0.0004323,431.25,0.0007121,-0.0008655,431.25,-2.296891,-1.8582321,431.25,11.2963142,3.2344782
,437.5,0.0042008,-0.0380254,437.5,0.0000584,-0.0006824,437.5,0.000399,-0.0003073,437.5,-0.000578,0.0002396,437.5,2.8281937,1.1618141,437.5,-4.5127745,-1.0479244
,443.75,-0.005811,0.0272647,443.75,-0.0003684,-0.0005982,443.75,-0.0001831,-0.0003921,443.75,0.0003102,-0.0001957,443.75,-2.1057141,-1.2428647,443.75,4.5535989,0.0919827
,450,-0.0014733,-0.0316602,450,-0.0009446,0.0011625,450,-0.0008588,0.0005239,450,0.0001399,0.0002357,450,0.809953,-0.3900711,450,-4.5296321,0.451248
,456.25,0.0152783,0.0017036,456.25,0.003575,-0.0001473,456.25,0.001373,-0.0008685,456.25,0.0005583,0.0005059,456.25,-0.7387761,2.2403152,456.25,-4.9412451,-5.1126676
,462.5,-0.010152,0.0170828,462.5,-0.0046141,-0.0017687,462.5,-0.0019752,-0.0001368,462.5,-0.0005182,-0.0005987,462.5,0.2710895,-0.0157864,462.5,7.0915794,5.4235468
,468.75,-0.0074735,0.0296682,468.75,0.0036878,0.0031655,468.75,0.0021483,0.0014775,468.75,-0.0000205,0.0006032,468.75,0.1569648,-1.4817114,468.75,-0.049105,-1.4763141
,475,0.0218806,-0.0206251,475,-0.0003518,-0.0029571,475,-0.0002513,-0.0012723,475,-0.0001251,-0.0012025,475,-0.0864726,-0.0713269,475,-4.8310184,-2.5665042
,481.25,0.032229,-0.0158777,481.25,-0.0033604,0.0013571,481.25,-0.0023308,0.0018004,481.25,-0.0003093,-0.0001213,481.25,-0.4891667,1.3026134,481.25,6.9546833,4.5233102
,487.5,-0.0707982,-0.0462517,487.5,0.0031955,0.0013368,487.5,0.0033925,-0.0011635,487.5,0.0000553,0.0015301,487.5,0.9234592,-0.1339675,487.5,-7.8148556,-1.5925491
,493.75,0.0040299,0.0709046,493.75,-0.0011709,-0.0026351,493.75,-0.0019357,-0.0002447,493.75,0.0005509,-0.0008137,493.75,0.5197577,-1.4716046,493.75,10.0716372,0.5551499
,500,0.0177368,0.01748,500,0.0009262,0.0021506,500,0.0014618,0.0008104,500,-0.0011103,-0.0000209,500,-1.5492727,0.5076451,500,-5.0312095,-5.0097976
,506.25,-0.0127486,-0.0643588,506.25,-0.0021255,-0.0011052,506.25,-0.0029924,-0.001265,506.25,0.002102,0.0001706,506.25,-0.5104345,-0.0303596,506.25,-4.2721882,8.0214205
,512.5,0.0151154,0.05161,512.5,0.0024339,0.0007909,512.5,0.0043785,0.0006059,512.5,-0.0027369,0.0007802,512.5,3.1637189,2.9269462,512.5,4.3389282,-2.9308856
,518.75,0.0459077,-0.0419164,518.75,-0.0013176,-0.0003493,518.75,-0.0075061,0.0000506,518.75,0.004374,-0.0009849,518.75,-1.2891005,-4.4171672,518.75,-0.3239841,-3.3628738
,525,-0.0736668,0.0104009,525,-0.0011561,0.000157,525,0.0039732,0.000901,525,-0.002327,0.0005727,525,-1.3898858,3.9577274,525,-4.8840413,1.0362298
,531.25,0.0467624,0.0194658,531.25,0.0008882,-0.0012285,531.25,0.0033482,-0.0024286,531.25,-0.0024227,0.0000053,531.25,0.695988,-4.0072112,531.25,8.127284,1.7224346
,537.5,-0.0220659,-0.0220896,537.5,0.0018404,0.0008948,537.5,-0.0009131,0.0022878,537.5,0.000471,-0.0009776,537.5,-0.4574757,0.8290674,537.5,-4.156527,2.0027263
,543.75,-0.0039366,0.0268403,543.75,0.0004166,0.0013664,543.75,-0.0003065,0.0004255,543.75,0.0013628,-0.0000394,543.75,-1.2158562,2.3539507,543.75,0.5577225,-3.2923253
,550,0.0147777,-0.0134459,550,-0.0009708,-0.0052125,550,-0.002512,-0.0037176,550,0.0016167,0.0010546,550,3.4567747,-0.3760551,550,-0.9305909,1.6690472
,556.25,0.0030567,-0.022379,556.25,-0.0011114,0.0034809,556.25,0.0012225,0.0021843,556.25,-0.0013305,0.000171,556.25,-1.7541722,-0.6243288,556.25,-0.0197607,-2.1297574
,562.5,-0.0135278,0.0192222,562.5,-0.0006663,0.0019279,562.5,-0.000726,0.0008882,562.5,0.0000557,-0.0009756,562.5,-1.600071,0.6726624,562.5,4.0021372,3.5320928
,568.75,-0.007936,0.0155894,568.75,0.0020814,-0.0018955,568.75,0.0016064,-0.0007628,568.75,0.0000849,0.0007251,568.75,4.1221533,-0.5867257,568.75,-6.2329745,-7.2132335
,575,0.0122543,-0.034497,575,0.0012237,-0.0003078,575,-0.0007382,0.0000599,575,0.0000189,0.0001626,575,-3.3548875,-3.1797252,575,3.8006763,11.542366
,581.25,0.0194141,0.0248185,581.25,-0.0008427,-0.0020783,581.25,-0.0003041,-0.0014025,581.25,0.0013429,0.0000583,581.25,-0.8774024,2.1708426,581.25,-0.3753351,-10.6232433
,587.5,-0.0493236,-0.0024,587.5,0.0014496,-0.0015964,587.5,-0.0003848,-0.0016388,587.5,0.000838,0.0009337,587.5,1.4253023,4.2472215,587.5,0.212606,7.3750577
,593.75,0.052598,-0.0200096,593.75,-0.0030604,-0.0014332,593.75,-0.0029927,0.0003813,593.75,0.0015705,-0.0003698,593.75,1.1606373,-4.6727929,593.75,-2.798063,-5.0184689
,600,-0.0106237,0.015913,600,0.0172254,-0.002428,600,0.0066233,-0.0090108,600,0.0004948,0.0086183,600,0.749156,-0.7537796,600,5.9608831,3.0811298
,606.25,0.000595,-0.0092775,606.25,0.0323081,-0.047884,606.25,-0.0125225,-0.0331912,606.25,0.0346852,0.0201753,606.25,0.715243,2.2939265,606.25,-4.6000056,-3.251806
,612.5,-0.0181138,0.019266,612.5,-0.1959533,0.2145715,612.5,0.032928,0.1797546,612.5,-0.1484408,-0.120105,612.5,-9.9455299,3.0974615,612.5,-1.6371821,6.4077892
,618.75,-0.0035918,0.0220722,618.75,0.1916329,-0.2069943,618.75,-0.0303602,-0.1727436,618.75,0.1434972,0.1159043,618.75,10.0355883,-5.8451343,618.75,4.5107822,-8.2798491
,625,0.0282759,-0.0475476,625,-0.0364075,0.0393653,625,0.0036176,0.024539,625,-0.0287396,-0.0160982,625,-2.1668773,2.9267426,625,-2.4193807,5.7157102
,631.25,-0.0253446,0.0216745,631.25,-0.0004075,-0.0004692,631.25,0.0050472,0.0060112,631.25,-0.0013088,-0.0066554,631.25,0.9972417,0.1469359,631.25,2.9315352,-4.5744948
,637.5,0.0036841,0.0063588,637.5,-0.0048287,0.0108405,637.5,0.0000159,0.007696,637.5,-0.0040693,-0.0017952,637.5,-2.3854737,-2.3108017,637.5,-3.7387149,4.9538279
,643.75,0.0173634,-0.023222,643.75,-0.0039049,-0.003254,643.75,-0.0033136,-0.0003868,643.75,0.0013228,-0.0012443,643.75,1.1645032,1.6491823,643.75,-1.0577182,-1.4436239
,650,-0.0559596,0.0065653,650,0.0001351,0.0004095,650,0.0011143,-0.0003493,650,-0.000669,-0.0002472,650,0.3901854,0.0470917,650,2.9504185,-0.6664007
,656.25,0.0659114,0.0042182,656.25,-0.0004301,0.0000487,656.25,0.0004233,-0.0011537,656.25,-0.0016742,-0.0005168,656.25,-0.8393394,-0.4639653,656.25,3.1265259,-2.4469244
,662.5,-0.0021092,-0.0088587,662.5,0.0009246,0.0014669,662.5,0.0003577,0.0023379,662.5,0.0012598,0.0006058,662.5,0.2582494,-0.0179387,662.5,-8.2717838,6.3535905
,668.75,-0.0513705,0.0174992,668.75,0.0024176,0.0002088,668.75,-0.001125,-0.0005654,668.75,0.0013581,0.0021035,668.75,-0.0380467,1.7713201,668.75,6.6293306,-8.4470968
,675,0.0349429,-0.0183973,675,-0.002966,-0.0002133,675,0.0014222,-0.0010809,675,-0.0034341,-0.0015469,675,1.6404039,-2.0623498,675,-4.4357018,7.4819579
,681.25,-0.000317,0.0081756,681.25,0.0022145,0.0007866,681.25,-0.0011198,0.0004002,681.25,0.0028524,0.0011381,681.25,-2.0027137,0.6563468,681.25,4.6374969,-4.3926024
,687.5,-0.0236573,0.0075141,687.5,-0.0024082,-0.0013429,687.5,0.001388,0.0013345,687.5,-0.0020554,-0.0028683,687.5,-0.1178883,0.6875007,687.5,-2.7017741,-0.2713426
,693.75,0.0067298,0.0053525,693.75,0.0008827,-0.0000008,693.75,-0.001344,-0.0011881,693.75,0.0020275,0.0015482,693.75,-0.4009024,-0.7638341,693.75,-0.9211496,3.7129488
,700,0.0400558,-0.0233264,700,-0.0010385,0.0005122,700,0.0008471,0.000869,700,-0.0019003,-0.0000632,700,2.5521443,-1.0372928,700,0.1164272,-4.5002632
,706.25,-0.0343684,0.0220866,706.25,0.0012067,-0.0019139,706.25,-0.0007164,-0.0013297,706.25,0.0008707,-0.0011933,706.25,-1.8487852,1.993529,706.25,1.1513994,1.2479943
,712.5,-0.0308278,0.0184314,712.5,-0.0008484,0.0030894,712.5,0.00086,0.0018105,712.5,-0.0005916,0.0011488,712.5,0.4197283,-0.8872671,712.5,-1.0655072,2.4865978
,718.75,0.0569665,-0.0352257,718.75,0.0015533,-0.0017792,718.75,-0.0001132,-0.0014244,718.75,0.001203,-0.0000073,718.75,0.6296707,1.5127889,718.75,6.1719422,0.1880957
,725,0.0145542,-0.0375638,725,-0.0017586,0.0030427,725,-0.0006839,-0.0002955,725,-0.0029817,0.0010756,725,-2.4854436,-3.0709922,725,-7.6571436,-5.3024759
,731.25,-0.0622866,0.0303174,731.25,0.0001959,-0.0031225,731.25,-0.0000619,0.0019053,731.25,0.0024017,-0.0024501,731.25,2.8181384,-0.2460109,731.25,3.1741741,7.0492887
,737.5,0.0230827,0.089195,737.5,-0.0007636,0.0004186,737.5,0.0005334,-0.0011206,737.5,-0.0000582,0.0003472,737.5,-2.6618423,1.6690476,737.5,0.5022363,-3.9916956
,743.75,0.0388024,-0.1361526,743.75,0.0025107,0.0008456,743.75,0.0000044,-0.000784,743.75,-0.0000482,0.002999,743.75,1.7261851,1.7990564,743.75,-1.4881457,0.9156387
,750,-0.0477005,0.1212244,750,-0.0003306,-0.0007013,750,-0.0000026,0.0007598,750,-0.0001158,-0.0016511,750,0.6174729,-1.0344684,750,0.3497339,0.8014265
,756.25,0.002047,-0.1053867,756.25,-0.0038886,-0.0006638,756.25,-0.0005028,0.0009122,756.25,-0.0013048,-0.0037169,756.25,-0.0348792,-1.9232441,756.25,0.6356925,-2.3306582
,762.5,0.0524116,0.0465031,762.5,0.0057182,0.0015189,762.5,0.0012154,-0.0016066,762.5,0.0022657,0.0060969,762.5,-1.5577828,1.0643123,762.5,-3.3981867,1.7669915
,768.75,-0.0642202,0.0235101,768.75,-0.0027823,-0.0010472,768.75,-0.0020565,0.0009673,768.75,0.0005239,-0.0033115,768.75,2.0121193,1.3799418,768.75,4.4597073,-1.2389674
,775,-0.0082941,-0.0462094,775,-0.0014254,0.0010457,775,0.0016241,0.0004117,775,-0.0038254,0.000638,775,-3.2119339,-1.3017247,775,-2.2825217,3.1133521
,781.25,0.0957515,0.068735,781.25,0.0031119,-0.0004086,781.25,-0.0001193,-0.0005413,781.25,0.0030647,0.0001996,781.25,0.6102567,0.9796463,781.25,1.9536381,-7.8631091
,787.5,-0.070254,-0.0991797,787.5,-0.00244,-0.0011946,787.5,-0.0016744,-0.0002726,787.5,0.0017039,0.0004081,787.5,3.3068645,-1.7401056,787.5,-3.7182462,10.4982347
,793.75,-0.0095669,0.0762074,793.75,0.0008801,0.0015514,793.75,0.0025581,0.0007538,793.75,-0.0042912,-0.0019382,793.75,-1.5925369,1.7527571,793.75,2.8258159,-6.7669315
,800,-0.0151581,-0.0401169,800,-0.0012422,-0.0009284,800,-0.0016302,-0.000769,800,0.0010386,0.0001915,800,0.3609436,-1.4852127,800,1.452103,5.1735239
,806.25,0.0744356,0.0069825,806.25,0.0010827,0.0009039,806.25,0.0014121,-0.0001338,806.25,0.0003454,0.0018708,806.25,-1.3008032,0.7232441,806.25,-2.4884045,-1.5004079
