C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_1_7.xdf,12.12.24,14:15:06,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,150,-0.0029782,0.0085228,150,-0.0057696,-0.0041421,150,0.0001104,-0.0036538,150,-0.0048984,-0.0035636,150,-27.0303383,-30.6411209,150,-0.1813952,10.4508009
,156.25,0.0098418,-0.0001155,156.25,0.0048952,0.0026812,156.25,0.0011036,0.0025962,156.25,0.0045402,0.0025098,156.25,4.555932,14.5208588,156.25,7.8644028,17.4230251
,162.5,-0.0110081,0.0106058,162.5,0.0005887,-0.0011994,162.5,0.0008761,0.0050174,162.5,0.0011511,-0.0007102,162.5,-0.0994874,-5.4992218,162.5,8.5752325,-53.2203217
,168.75,-0.0080952,-0.0234801,168.75,0.0080962,-0.0110032,168.75,0.0130644,0.0426442,168.75,0.0162352,-0.0047371,168.75,-6.8466787,-1.9531339,168.75,-9.5301952,39.8954201
,175,0.019846,-0.0030382,175,-0.028357,0.0326657,175,-0.0419074,-0.1399633,175,-0.0538936,0.0119767,175,19.2652836,5.5773396,175,2.3606689,-15.298934
,181.25,-0.0100165,0.0254427,181.25,0.0208055,-0.0240839,181.25,0.0320837,0.1069491,181.25,0.0401197,-0.0084868,181.25,-15.8243723,-4.2291484,181.25,-1.4560288,3.5526659
,187.5,-0.0042573,-0.0163586,187.5,-0.0018653,0.001637,187.5,-0.0050169,-0.0121013,187.5,-0.0034808,0.0001315,187.5,-7.408421,12.6951132,187.5,-14.6410236,12.1484928
,193.75,0.0115257,0.0067217,193.75,0.0002327,0.0028563,193.75,0.0001224,-0.0016251,193.75,-0.000317,0.0029731,193.75,13.1824369,-17.2103348,193.75,19.7018089,-22.1990166
,200,-0.0098286,0.0016177,200,-0.0024433,-0.003343,200,0.0016003,-0.0052699,200,-0.0049829,-0.003948,200,13.4396925,-11.1715584,200,-16.3087196,-3.979388
,206.25,0.0077172,-0.0073058,206.25,0.003609,0.0039188,206.25,-0.0015626,0.0066984,206.25,0.0065008,0.002884,206.25,0.2320026,27.1662312,206.25,23.2385979,23.6491146
,212.5,0.0036061,0.0055827,212.5,-0.0020478,-0.0019159,212.5,-0.0002035,-0.0037164,212.5,-0.0027404,-0.0005348,212.5,-31.2481976,-29.9542542,212.5,-10.6387148,-5.4733109
,218.75,-0.0083878,0.0016508,218.75,-0.0004872,-0.0001634,218.75,-0.0003433,-0.0002912,218.75,-0.0003282,-0.0003507,218.75,14.0196533,33.7103348,218.75,1.7969539,-8.7255096
,225,-0.0021365,-0.0067279,225,0.001124,0.0008979,225,0.0008731,0.0008054,225,-0.0001793,0.0002964,225,6.4824843,-17.7930317,225,-9.065918,14.2642889
,231.25,-0.0046006,0.0079168,231.25,-0.0001856,0.0001888,231.25,-0.0013257,0.0002545,231.25,0.0009845,-0.0002215,231.25,-16.4675465,-2.1862926,231.25,10.8291922,-12.8942919
,237.5,0.0173506,-0.0135382,237.5,-0.0006791,-0.0010222,237.5,0.0009135,-0.0012927,237.5,-0.0013184,-0.0001054,237.5,19.3371296,18.827404,237.5,-13.011838,3.5353298
,243.75,-0.0043137,0.01436,243.75,-0.0006281,-0.0001342,243.75,-0.0010867,-0.0000529,243.75,0.0001346,0.0002749,243.75,0.4596145,-8.9495668,243.75,8.4699497,-1.0210158
,250,-0.0096723,0.0023694,250,0.0006406,0.0006467,250,0.0015897,0.0007345,250,0.0003921,-0.0000066,250,-7.0640931,-24.6601658,250,-4.3648782,7.012146
,256.25,0.0024396,-0.0158655,256.25,0.0012034,0.0000919,256.25,0.0002221,-0.0001409,256.25,0.0005527,-0.0002457,256.25,-11.7615576,23.0440941,256.25,10.9931688,-10.9486103
,262.5,0.0078283,0.0090981,262.5,-0.0019221,-0.0003786,262.5,-0.0021266,-0.0000582,262.5,-0.0008066,0.0000933,262.5,28.676096,-4.186944,262.5,-15.7675457,9.3125582
,268.75,-0.0048812,-0.0078278,268.75,0.0012431,-0.0000364,268.75,0.001493,-0.0008447,268.75,0.0002398,0.0000749,268.75,-17.9192791,-11.2411261,268.75,6.1446977,-10.4839458
,275,0.0014217,0.0166965,275,-0.0000499,0.0007919,275,0.0003164,0.0006832,275,0.0001012,0.00078,275,-19.7414951,43.8556938,275,9.2706499,12.7155638
,281.25,0.0006618,-0.005567,281.25,-0.0002669,-0.0004857,281.25,-0.0010429,0.0001123,281.25,-0.0000915,-0.0009789,281.25,17.4165783,-51.9082489,281.25,-14.2414341,-13.6933966
,287.5,-0.0057,-0.0022191,287.5,0.0008976,-0.0008874,287.5,0.0004559,-0.0001067,287.5,0.000862,-0.0004603,287.5,12.9113617,20.9844246,287.5,5.1474361,14.2211676
,293.75,-0.008371,-0.0101487,293.75,-0.0041552,0.0015941,293.75,-0.0020971,0.000615,293.75,-0.0039379,0.0016619,293.75,-8.4909582,15.3668232,293.75,5.441927,-11.7286997
,300,0.0219722,0.0217766,300,0.005045,-0.0003456,300,0.0042977,-0.0008561,300,0.004578,-0.0010793,300,-7.06042,-17.6893349,300,-3.7220061,9.5210724
,306.25,-0.0240373,-0.0487702,306.25,-0.0005947,-0.0009362,306.25,-0.0012108,-0.0002886,306.25,-0.0007118,-0.0000938,306.25,-10.2499695,9.7601013,306.25,-1.9588239,0.4893962
,312.5,0.0246517,0.0590562,312.5,-0.0038965,-0.0011839,312.5,-0.0031804,0.0007372,312.5,-0.002173,-0.0017989,312.5,43.0792007,-34.6259193,312.5,8.8558331,-18.4256516
,318.75,-0.0099919,-0.0395978,318.75,0.0027142,0.0033802,318.75,0.0019945,0.0001448,318.75,0.0008952,0.0033171,318.75,-28.4347839,38.1312752,318.75,-5.0625167,15.4274082
,325,-0.0135701,0.015512,325,0.0046275,-0.001201,325,0.0024421,-0.0001691,325,0.0042455,0.0002354,325,-4.3229656,-9.639575,325,-10.570569,3.0420077
,331.25,0.0376588,-0.0006534,331.25,-0.0499752,-0.0082176,331.25,-0.021036,-0.0004461,331.25,-0.0443583,-0.0216177,331.25,7.0480895,-1.9661211,331.25,8.1286125,-8.2174444
,337.5,-0.0271594,0.0093673,337.5,0.0845392,0.0139859,337.5,0.0348234,0.0001282,337.5,0.0753226,0.036528,337.5,4.9015598,7.1288934,337.5,5.8228893,3.173171
,343.75,-0.0103041,-0.0160374,343.75,-0.0354665,-0.0041415,343.75,-0.0142323,0.0007227,343.75,-0.030002,-0.012105,343.75,-20.8486462,-10.180829,343.75,-8.8811893,1.7511911
,350,0.0043682,-0.0001773,350,-0.0018537,-0.0048352,350,-0.0002685,-0.00216,350,-0.0033669,-0.0076385,350,23.9943027,1.4377458,350,2.4095912,-4.9971452
,356.25,0.0217897,0.027792,356.25,-0.0037073,0.0028059,356.25,-0.0033381,0.001689,356.25,-0.0037628,0.0029637,356.25,-7.7977486,9.8361683,356.25,4.7206979,5.8712416
,362.5,-0.0223951,-0.0367122,362.5,0.0017338,0.0003365,362.5,0.0019299,0.0005213,362.5,0.0016888,0.0011157,362.5,-11.6736784,-4.5986075,362.5,-3.3417246,-3.2300677
,368.75,0.0196493,0.0276926,368.75,0.0001623,-0.0006559,368.75,0.0004464,-0.0004049,368.75,0.0010515,-0.0007194,368.75,18.8664398,-14.5537491,368.75,-8.8798943,-1.3008004
,375,-0.0149141,-0.0207628,375,0.0001789,-0.0003489,375,-0.0016625,-0.001204,375,-0.0000771,-0.0008184,375,-13.3378649,9.5450211,375,19.7171764,9.6134892
,381.25,-0.00132,0.0098903,381.25,0.000191,0.0001853,381.25,0.001319,0.001337,381.25,-0.0004149,0.000282,381.25,-3.5311527,8.275075,381.25,-13.5222197,-6.4196892
,387.5,0.0070786,0.0048715,387.5,-0.000127,-0.000783,387.5,-0.0008188,-0.0005641,387.5,0.0005784,0.0006178,387.5,10.3786182,-26.4279633,387.5,-2.4580777,-4.6623845
,393.75,-0.0030484,-0.0028353,393.75,-0.0016309,0.0040882,393.75,0.001569,0.0005782,393.75,-0.0001621,0.0013805,393.75,9.8834658,26.0108242,393.75,0.5505395,2.4529214
,400,0.0018237,0.0047962,400,0.0004993,-0.0046126,400,-0.001249,-0.0004246,400,-0.0012359,-0.0021719,400,-23.4750156,-0.5915098,400,7.6014175,-7.6812878
,406.25,0.0035434,-0.0196468,406.25,0.0015498,0.0060381,406.25,0.0005885,0.0003412,406.25,0.0007107,0.000782,406.25,14.9863043,7.0252252,406.25,-0.9188864,12.7364597
,412.5,-0.005922,0.0167802,412.5,-0.0034527,-0.0063979,412.5,-0.0012505,-0.001137,412.5,-0.001031,-0.0005378,412.5,0.2863797,-11.7360697,412.5,-3.713382,-3.5114596
,418.75,0.0039033,-0.0070868,418.75,0.0011604,0.0015335,418.75,0.0011,0.0015209,418.75,0.002167,0.0001875,418.75,-2.0397401,-15.3618717,418.75,1.7365353,-2.7245271
,425,-0.0004007,-0.0000785,425,0.0033922,0.0022235,425,0.0005611,-0.0003683,425,-0.0013888,0.0015956,425,3.180546,23.4124031,425,-3.0256715,1.1319473
,431.25,-0.0094517,0.0095375,431.25,-0.0059274,-0.0065886,431.25,-0.0028468,-0.0014219,431.25,-0.0001849,-0.0050904,431.25,-19.2540092,-12.9975576,431.25,11.8123493,8.1446028
,437.5,0.008295,-0.0041807,437.5,0.0058154,0.0089651,437.5,0.0032128,0.0016641,437.5,0.0006855,0.006108,437.5,16.4429169,0.0474191,437.5,-16.0292702,-9.3150253
,443.75,-0.0029523,-0.0016107,443.75,0.0010147,-0.0051811,443.75,-0.0005498,-0.001031,443.75,0.0011866,-0.0017706,443.75,-5.9070082,6.3675432,443.75,-0.3190593,-3.6820879
,450,0.0059498,0.0020026,450,0.0013991,0.0021117,450,0.0000247,0.0003367,450,0.0004836,-0.0003865,450,-0.5518951,-6.9699025,450,14.24827,11.3976669
,456.25,-0.0088432,-0.02126,456.25,-0.0060302,-0.0025031,456.25,-0.0006866,-0.000395,456.25,-0.002655,-0.0001718,456.25,2.7664917,15.8840189,456.25,-14.6992931,-8.8170958
,462.5,0.0165353,0.0354148,462.5,0.0019408,0.004989,462.5,0.0010743,0.000538,462.5,-0.0010554,0.0015825,462.5,17.6584911,-16.2556801,462.5,6.3113203,0.0161155
,468.75,-0.0638416,-0.004601,468.75,-0.0012981,-0.005181,468.75,-0.0021667,0.0002759,468.75,0.0032244,-0.0022003,468.75,-16.284977,3.2314913,468.75,11.2543631,6.188581
,475,0.0987729,-0.057416,475,-0.0011997,0.0005981,475,-0.0003831,0.0012428,475,-0.0008378,-0.0037172,475,-8.7517967,2.4802713,475,0.5366441,-0.6191342
,481.25,-0.0319591,0.0342976,481.25,0.0040593,0.0030302,481.25,0.0040109,-0.0027904,481.25,-0.0024534,0.0066549,481.25,6.1847835,-5.1116071,481.25,-23.2939167,-9.4810495
,487.5,-0.0185659,0.0154975,487.5,-0.0014479,-0.002293,487.5,-0.0038569,0.0015249,487.5,0.0048223,-0.0019155,487.5,2.5073924,13.2173328,487.5,14.4423256,21.8975029
,493.75,-0.0046178,0.0158068,493.75,0.0003828,-0.0025281,493.75,0.0015914,-0.00141,493.75,-0.0032892,-0.0021047,493.75,5.3623767,-7.6631942,493.75,-6.7258773,-25.9551697
,500,0.0112062,-0.0184183,500,-0.0053562,0.0101938,500,-0.0004917,0.0007658,500,-0.0046306,0.0062335,500,-7.3640652,11.1531792,500,2.6394727,4.7977533
,506.25,0.0026379,0.0046554,506.25,0.010699,-0.0090267,506.25,0.0010615,0.0035543,506.25,0.0096992,-0.0060131,506.25,8.951582,-45.0062065,506.25,3.8156776,17.7163391
,512.5,-0.0102721,-0.0036947,512.5,-0.0077014,-0.0021689,512.5,-0.0012646,-0.0051544,512.5,-0.0046546,-0.0013996,512.5,-12.097744,45.3269768,512.5,-1.055379,-10.827672
,518.75,0.0101444,-0.0124657,518.75,0.0032359,0.0075987,518.75,0.0026569,0.0029452,518.75,-0.0000301,0.006865,518.75,7.5019279,-11.4683018,518.75,1.1587574,-4.5268879
,525,-0.0043358,0.0008248,525,-0.0023509,-0.0069272,525,-0.0048615,-0.002449,525,0.0008936,-0.004872,525,2.5988076,-2.0475395,525,1.4225302,2.2114265
,531.25,-0.0091737,0.0132925,531.25,-0.0032893,-0.0010985,531.25,0.0021932,0.0021604,531.25,-0.0021262,-0.0059719,531.25,-24.3774147,-7.1751266,531.25,-1.9538822,5.3711805
,537.5,0.0116565,0.0022249,537.5,0.0054489,0.0078711,537.5,0.0024549,-0.0000263,537.5,0.0000821,0.0090223,537.5,18.4905052,10.4419651,537.5,-2.5090082,-8.9559011
,543.75,-0.0059592,-0.0156424,543.75,-0.0005869,-0.0031785,543.75,-0.0017852,-0.0008831,543.75,0.0009322,-0.0013992,543.75,12.5621462,-1.1243298,543.75,2.8951168,10.6990976
,550,0.0074435,0.0223837,550,0.0015115,0.0018798,550,-0.0028302,-0.0029972,550,0.0051206,0.0035853,550,-13.8393326,-6.3901401,550,-2.4112933,-10.4746647
,556.25,0.0093847,-0.0169433,556.25,-0.0017417,-0.0078232,556.25,0.0057642,0.0063162,556.25,-0.007395,-0.0115423,556.25,-8.0767622,5.2641006,556.25,4.0943904,14.2320356
,562.5,-0.0295452,-0.0040584,562.5,0.0004607,0.0070957,562.5,-0.0038815,-0.0037602,562.5,0.0041816,0.0088571,562.5,10.7922144,1.5769978,562.5,-7.0723667,-12.5834846
,568.75,0.0135966,0.0225186,568.75,-0.0039406,-0.0099394,568.75,0.0011877,-0.0050901,568.75,-0.0017274,0.0016279,568.75,4.2635407,21.5070019,568.75,10.4127455,-10.9795761
,575,-0.0001301,-0.0190969,575,0.0083137,0.0114885,575,0.0001446,0.0085548,575,0.0010101,-0.0052528,575,0.9680065,-36.7740479,575,-16.379612,26.0541019
,581.25,0.0052321,0.0178362,581.25,-0.0016409,0.0000574,581.25,0.0007316,0.0005237,581.25,-0.0002172,0.0000663,581.25,-1.148671,2.8894722,581.25,13.7038498,-3.3204355
,587.5,-0.0009868,-0.0523228,587.5,-0.0078618,0.0042135,587.5,-0.0028126,-0.002636,587.5,-0.0028782,0.0041457,587.5,-3.8781796,12.9904041,587.5,-6.1704865,-18.7019062
,593.75,-0.0017822,0.0682307,593.75,-0.0043358,-0.0086158,593.75,-0.0020196,-0.0009487,593.75,0.0026335,-0.0049247,593.75,-7.9151936,6.9308448,593.75,0.8297216,12.1753864
,600,-0.0067489,-0.0484778,600,0.0181619,-0.004297,600,0.0073137,-0.0021583,600,0.0019649,0.0043595,600,20.1883411,-11.329298,600,5.1572213,-2.1188107
,606.25,0.01026,0.0099414,606.25,-0.0097697,0.0106556,606.25,-0.004095,0.0043444,606.25,-0.0040317,-0.0007709,606.25,-21.2544651,-12.5907125,606.25,-6.6859512,-6.6384716
,612.5,0.0112944,0.0318962,612.5,-0.0077223,-0.0123446,612.5,-0.0014596,-0.0037517,612.5,0.0021493,-0.0065284,612.5,-8.2847137,20.4803791,612.5,14.8927536,24.5095177
,618.75,-0.0306347,-0.0445322,618.75,0.007276,0.0172738,618.75,-0.0000148,0.0044933,618.75,-0.0031822,0.009118,618.75,38.6125259,4.3346257,618.75,-27.3020439,-29.7274246
,625,0.0251291,0.0327539,625,0.0039187,-0.0140338,625,0.0038144,-0.0035944,625,0.0050633,-0.0041425,625,-34.6119766,-11.2465925,625,21.8869057,15.8919983
,631.25,-0.0134355,-0.0168548,631.25,0.001274,0.0019799,631.25,-0.0004035,-0.0004208,631.25,-0.0012653,0.0025455,631.25,14.3092012,2.1572833,631.25,-6.5057559,-8.4734249
,637.5,0.0030004,-0.0028017,637.5,-0.0050542,0.0024529,637.5,-0.0015352,0.0017124,637.5,-0.0010428,-0.0022588,637.5,2.4910696,-3.5506265,637.5,0.1233747,5.7737999
,643.75,0.0092537,0.0254815,643.75,-0.0052183,0.0006225,643.75,-0.0018633,0.0006338,643.75,-0.0021636,-0.0027384,643.75,-7.2160983,-8.2751884,643.75,-2.3365376,4.2257719
,650,-0.0006112,-0.0171947,650,0.0144079,0.0005694,650,0.0053074,-0.0011296,650,0.003307,0.0072613,650,2.8133936,6.2620606,650,4.9951825,-11.7195082
,656.25,-0.0243085,-0.0030768,656.25,-0.0070348,-0.0021449,656.25,-0.001332,0.0000652,656.25,-0.0014293,-0.0041528,656.25,4.8718877,17.7006893,656.25,0.9076473,13.4297533
,662.5,0.0223775,-0.0030705,662.5,-0.0118937,-0.0044399,662.5,-0.0089852,-0.0015387,662.5,0.0019257,-0.0050868,662.5,-10.1853695,-15.5061445,662.5,-10.2977886,-8.1479893
,668.75,-0.0189111,0.0107467,668.75,0.0294468,0.0337898,668.75,0.0184898,0.0171973,668.75,-0.0038425,0.0186251,668.75,10.9994926,1.3256994,668.75,11.763299,-3.1850102
,675,0.015962,-0.0069169,675,-0.0281106,-0.0468289,675,-0.0164781,-0.0257794,675,0.0018351,-0.0226281,675,-15.6733027,-2.3145382,675,-6.9375162,4.9738002
,681.25,-0.0125826,0.0054907,681.25,-0.0028723,0.0054031,681.25,-0.0031311,0.0016611,681.25,0.0021119,0.0056391,681.25,7.0709534,0.342226,681.25,0.6928189,2.228291
,687.5,0.0285159,0.0008464,687.5,0.0111982,0.0178386,687.5,0.0077125,0.0122512,687.5,-0.0018988,0.0038622,687.5,8.0450544,16.5726681,687.5,9.722003,-12.8943357
,693.75,-0.0151488,-0.0124484,693.75,0.0072643,-0.0066598,693.75,0.0060372,-0.0035074,693.75,-0.0008174,-0.0008814,693.75,-2.3111365,-9.6208858,693.75,-12.7349167,30.6651802
,700,-0.0202636,0.0011407,700,-0.0049235,0.0018516,700,-0.0064541,-0.0017407,700,0.0012877,0.0020241,700,1.988477,-14.2109041,700,0.5159934,-31.4789791
,706.25,0.0141487,0.0383542,706.25,-0.0069847,0.0000905,706.25,-0.0023884,0.0025131,706.25,-0.0004427,-0.0021125,706.25,-6.4066868,2.8928611,706.25,0.6299232,11.4215012
,712.5,0.0381619,-0.0679645,712.5,0.0055355,0.0021141,712.5,0.0038019,-0.0000655,712.5,-0.0005838,0.0007652,712.5,-8.4861708,11.9835806,712.5,9.3703938,-0.3291215
,718.75,-0.0677852,0.0430748,718.75,0.0016957,-0.0040533,718.75,0.0004883,-0.0012692,718.75,0.0012245,-0.0006907,718.75,14.032156,-10.8624258,718.75,-10.3224897,-7.1602111
,725,0.0282987,0.0197995,725,-0.0024786,0.0018456,725,-0.0009418,0.0011868,725,-0.0008394,-0.0001705,725,-7.2614207,10.2756958,725,4.708292,18.8633499
,731.25,0.0029449,-0.031943,731.25,-0.0022936,-0.0053597,731.25,-0.0014914,-0.0054353,731.25,0.0005782,0.0002201,731.25,6.3335381,-14.9132252,731.25,4.6911073,-19.7585678
,737.5,0.016798,-0.0328373,737.5,0.0062115,0.0081365,737.5,0.0015498,0.0070485,737.5,0.0005302,0.001484,737.5,4.461904,23.1360722,737.5,-7.1747308,7.7299523
,743.75,-0.0066132,0.0864181,743.75,-0.0044016,-0.0017559,743.75,-0.0019655,-0.0012867,743.75,-0.0007979,-0.0007414,743.75,-14.9717064,-2.4267652,743.75,-1.8040714,-1.8654042
,750,-0.01143,-0.0569423,750,0.0041852,-0.0010401,750,0.0056807,-0.0007833,750,-0.0004807,-0.0010498,750,18.0585556,-27.0973282,750,4.8922477,3.3132923
,756.25,-0.0024536,-0.0001143,756.25,-0.0058086,-0.005697,756.25,-0.0055808,-0.0050938,756.25,0.0000806,0.0007359,756.25,-22.4555225,22.7619877,756.25,-1.6402003,-0.1201205
,762.5,0.0024436,0.0159987,762.5,0.0035009,0.0090559,762.5,0.0013874,0.0075086,762.5,0.0012462,0.0004207,762.5,9.0626287,-21.0064735,762.5,1.8696532,-2.2766757
,768.75,0.0011993,-0.0219486,768.75,-0.0026269,-0.0019512,768.75,-0.0013627,-0.0018067,768.75,-0.0013875,-0.0007874,768.75,10.182169,23.6292,768.75,-7.4059935,0.9793972
,775,-0.0021937,0.015495,775,0.0009798,-0.0027237,775,0.0014068,-0.0001754,775,0.0005457,-0.0006358,775,-5.1859956,8.5435047,775,13.0587559,7.1791034
,781.25,-0.0114469,0.0033512,781.25,0.0009084,0.0020135,781.25,0.0000094,-0.0006482,781.25,0.0000646,0.0009595,781.25,2.5783749,-28.3753872,781.25,-6.1387682,-13.651041
,787.5,0.0249038,-0.0085789,787.5,0.0015336,-0.0003248,787.5,0.0010383,0.0007997,787.5,0.0003344,-0.0001807,787.5,-8.0071011,15.7836781,787.5,-3.5813541,6.2437973
,793.75,0.0024764,0.0010864,793.75,-0.0033112,-0.0031728,793.75,-0.0018881,-0.0033292,793.75,-0.000111,-0.0002058,793.75,3.8079391,-1.7976592,793.75,2.2191579,-0.2549912
,800,-0.0164628,0.0218179,800,0.001302,0.0021883,800,0.0009715,0.0025279,800,-0.0001921,0.0009005,800,-14.8822765,-0.9192908,800,2.1934202,5.0074468
,806.25,-0.0245708,-0.0273858,806.25,0.0006132,-0.0004523,806.25,-0.0002723,-0.0011612,806.25,0.0001473,-0.0008267,806.25,17.2219124,-7.9634805,806.25,-6.2042775,-6.2803984
