C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_1_4.xdf,12.12.24,14:32:32,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,150,-0.0013272,0.0027416,150,-0.0025899,-0.0032791,150,0.0011088,-0.0023745,150,-0.0031487,-0.002427,150,0.8108119,-0.0593923,150,-6.4124141,-5.4308195
,156.25,-0.0043446,-0.0044448,156.25,0.0009376,0.0038927,156.25,-0.0025127,0.0015882,156.25,0.0012336,0.0027906,156.25,-0.9754097,-0.2872006,156.25,1.6142745,5.5069132
,162.5,0.0133921,0.0105685,162.5,0.0011933,0.000204,162.5,-0.0019454,-0.0016413,162.5,0.0010489,0.0004243,162.5,1.4476085,-1.0008103,162.5,-0.2092187,-11.0183067
,168.75,-0.0128565,-0.0143416,168.75,0.0000773,0.0108538,168.75,-0.0276172,-0.0195188,168.75,-0.0058817,0.0099634,168.75,-0.0398294,1.4604753,168.75,1.3774489,6.8369145
,175,0.0031258,0.0184655,175,-0.0031927,-0.035878,175,0.0898645,0.0634995,175,0.0149022,-0.0326875,175,-3.9907687,-1.9863288,175,1.5803747,7.8550639
,181.25,-0.0051117,-0.013477,181.25,0.0028843,0.0273301,181.25,-0.0682054,-0.0494106,181.25,-0.0107127,0.024896,181.25,4.1046128,1.6639324,181.25,0.963881,-9.3313856
,187.5,0.0036207,-0.0027878,187.5,-0.0006171,-0.0034484,187.5,0.0074921,0.0057926,187.5,0.0009102,-0.0034519,187.5,-1.4877559,-0.8176689,187.5,-5.6431069,-1.3131899
,193.75,0.0073739,0.0065055,193.75,0.0004463,-0.0002544,193.75,0.0018258,0.0012637,193.75,0.0004063,-0.0001847,193.75,0.4267178,0.5548316,193.75,0.235088,4.3619366
,200,-0.0083592,-0.0001413,200,-0.0003808,-0.0000866,200,-0.0002939,0.0005178,200,-0.0002322,0.0003353,200,0.4889659,-0.0720914,200,4.0660214,1.0391902
,206.25,0.0041845,-0.0008687,206.25,0.000052,0.0000668,206.25,0.0004659,0.000006,206.25,0.0002195,-0.0001891,206.25,-0.3482468,-0.2976194,206.25,0.1109735,0.9929378
,212.5,-0.0002048,0.0010025,212.5,-0.0000531,-0.0002227,212.5,0.0000467,-0.0000725,212.5,-0.0000543,-0.0000077,212.5,-0.7103242,0.1770093,212.5,-1.2888547,-7.8341789
,218.75,0.0006413,-0.0060853,218.75,-0.0003272,0.0000593,218.75,0.000227,0.0001322,218.75,-0.0000613,-0.0000969,218.75,0.9533232,0.1242111,218.75,0.7121389,6.3774014
,225,-0.0011659,0.0069778,225,0.0003354,-0.0003736,225,0.0000063,0.0002868,225,0.0003503,-0.0003258,225,-0.7229477,-0.2032426,225,-3.9728961,-3.0214591
,231.25,-0.0137562,0.0062002,231.25,-0.000221,0.0016777,231.25,-0.0010141,-0.0004931,231.25,-0.0001024,0.0009319,231.25,0.9751432,-0.2081156,231.25,5.8070335,4.6076961
,237.5,0.0192137,-0.0141681,237.5,0.000444,-0.002656,237.5,0.0020528,0.0008346,237.5,0.0000685,-0.0013387,237.5,-0.8988388,1.4298042,237.5,-3.9083619,-7.2871666
,243.75,-0.0047492,0.0054057,243.75,-0.0002268,0.00138,243.75,-0.0008155,-0.0003705,243.75,-0.0003011,0.0007037,243.75,0.0337067,-1.1592569,243.75,1.3888564,2.4090908
,250,0.0004577,-0.0008829,250,-0.0000019,-0.0000848,250,-0.0004448,-0.0002448,250,0.0001108,-0.0000905,250,-0.0358844,-0.7140328,250,1.6775229,6.2707353
,256.25,-0.0025598,0.0012225,256.25,-0.0000969,-0.0000392,256.25,0.0005319,0.0004582,256.25,0.0001035,0.0001966,256.25,0.7174268,0.8872506,256.25,1.2910267,-5.1640549
,262.5,0.0040107,0.0019331,262.5,0.000198,-0.0003273,262.5,-0.0002233,-0.0008749,262.5,-0.0001138,-0.0005766,262.5,-0.7983369,-0.5646849,262.5,-8.1684599,0.8089769
,268.75,-0.002319,-0.0043382,268.75,-0.0004423,0.0006384,268.75,0.0001601,0.001014,268.75,-0.0001696,0.0003394,268.75,-0.6649243,0.1732914,268.75,4.7144694,-1.9906576
,275,-0.0030188,0.0025522,275,0.0003173,-0.0004671,275,-0.00016,-0.000429,275,-0.0001555,0.0002726,275,2.4944916,0.8428373,275,1.0494787,1.958935
,281.25,-0.0017055,0.0023393,281.25,-0.0006622,-0.0000342,281.25,0.0004736,0.000282,281.25,-0.0001501,-0.0007257,281.25,-1.3109779,-0.7376315,281.25,0.9948025,-2.5624192
,287.5,0.0076211,0.0066031,287.5,0.0006425,0.0003555,287.5,-0.0004583,-0.0005116,287.5,0.0005433,0.000752,287.5,-1.3433907,1.3227643,287.5,-4.5433865,4.0157199
,293.75,-0.0106749,-0.0237444,293.75,0.0006134,0.0028857,293.75,0.0004121,0.0025606,293.75,0.0007378,0.0027342,293.75,3.511518,-1.3100648,293.75,5.8459778,-0.4405213
,300,0.0133616,0.0273327,300,-0.0023262,-0.0054589,300,-0.0014677,-0.004049,300,-0.0023346,-0.0058583,300,-3.3079576,-2.5752907,300,-3.0370436,-4.6475143
,306.25,-0.0098861,-0.0344567,306.25,-0.0027106,0.0041284,306.25,0.0002738,0.0020067,306.25,-0.0033114,0.0043173,306.25,-0.3792727,4.3511877,306.25,2.9527361,7.3455677
,312.5,0.0154392,0.0280855,312.5,0.0052076,-0.0014592,312.5,0.000868,0.0006264,312.5,0.0055745,-0.0022208,312.5,0.9754214,-1.6825988,312.5,-3.1608379,-2.2345364
,318.75,-0.0142382,0.0077411,318.75,-0.0203949,0.001883,318.75,-0.0061351,0.0005329,318.75,-0.0192461,-0.0025916,318.75,1.7201918,0.8250858,318.75,-0.6126269,-5.181601
,325,-0.0198618,-0.019629,325,0.0722045,-0.0152138,325,0.0229362,-0.008688,325,0.0695596,0.0068232,325,-2.3083396,-1.0712059,325,-1.9781651,5.09201
,331.25,0.037423,0.0035412,331.25,-0.0693062,0.0147412,331.25,-0.0223745,0.0089172,331.25,-0.0663638,-0.0069478,331.25,1.5135967,-0.5197024,331.25,5.2103257,-0.382925
,337.5,-0.026295,0.0023499,337.5,0.0087909,-0.0003534,337.5,0.0027322,-0.0000926,337.5,0.0076398,0.0018936,337.5,-0.0434441,3.8824387,337.5,-6.464345,-1.5494632
,343.75,0.0207765,-0.0041543,343.75,0.0094452,-0.0002422,343.75,0.0033632,-0.0016572,343.75,0.0102492,0.0039174,343.75,-1.2085315,-4.0612755,343.75,7.4176874,2.719557
,350,-0.0242509,0.0234989,350,-0.0005763,-0.0017098,350,0.0002436,-0.0005816,350,-0.0036656,-0.0041502,350,0.4078009,-0.5960911,350,-3.0708628,-4.0265951
,356.25,0.0171279,-0.0304866,356.25,-0.0024317,0.0008868,356.25,-0.0014299,0.0014966,356.25,0.0003796,0.0024758,356.25,0.3494233,2.1440103,356.25,-2.1990814,-0.8435931
,362.5,0.0018426,0.0086226,362.5,0.0003517,0.0001761,362.5,0.0005404,-0.0004565,362.5,0.0001124,-0.0003504,362.5,-0.4842429,-0.8128363,362.5,1.7086864,4.896029
,368.75,0.0004547,-0.0004989,368.75,0.0019829,-0.0008992,368.75,0.0001369,-0.0008626,368.75,0.0010115,-0.0006596,368.75,0.6478817,0.2194848,368.75,0.7304201,-1.7469873
,375,-0.015686,-0.0034421,375,-0.0008753,0.0019342,375,0.0000795,0.0008084,375,-0.0003764,0.0012152,375,-0.24198,0.7125015,375,-2.7842059,-2.435456
,381.25,0.0244283,0.0099677,381.25,0.0004983,-0.0022157,381.25,-0.0000487,-0.000365,381.25,-0.0000792,-0.0013753,381.25,-0.0874568,-0.7249037,381.25,4.8914828,5.5032907
,387.5,-0.0206154,0.0045727,387.5,-0.0018405,-0.0001136,387.5,-0.0001662,0.0003259,387.5,-0.0003936,0.0003651,387.5,-0.1205157,-0.287984,387.5,-2.586005,-7.3703437
,393.75,0.0066062,-0.0099907,393.75,0.0015182,0.0001655,393.75,0.0001187,-0.0005001,393.75,0.0005284,0.0002184,393.75,0.6038871,0.3373567,393.75,2.2412584,3.5662003
,400,0.0013224,-0.0010486,400,-0.0002959,0.0018415,400,0.0000021,0.00066,400,0.0000855,-0.0000729,400,-0.5704366,0.0808336,400,-4.5165801,1.4953299
,406.25,-0.0066452,0.0077227,406.25,0.0010529,-0.0008707,406.25,0.0000128,-0.0005816,406.25,-0.0002151,0.0003319,406.25,0.6657481,-0.3178371,406.25,2.1440432,-3.5422134
,412.5,0.0098053,-0.0176254,412.5,-0.0023001,-0.0012027,412.5,-0.0006772,-0.0002168,412.5,-0.0005046,-0.0011532,412.5,-1.1337976,-0.5205193,412.5,-0.649224,4.1628814
,418.75,-0.0072765,0.0194987,418.75,0.0025215,0.0016251,418.75,0.0016521,0.0011948,418.75,0.0015593,0.001143,418.75,0.8599905,1.8354664,418.75,-1.4104649,-1.4093109
,425,0.0064799,-0.0083303,425,-0.0022242,-0.0014703,425,-0.0011704,-0.0008497,425,-0.0013663,-0.000534,425,0.0238481,-0.9705327,425,5.1002541,0.2986597
,431.25,-0.0010145,-0.0086492,431.25,0.0023909,0.0010219,431.25,0.0004465,-0.0001648,431.25,0.0006672,0.0000425,431.25,-0.1638769,-0.4002345,431.25,-2.6742058,-3.0334861
,437.5,0.0015511,0.0140536,437.5,-0.0008262,-0.0008212,437.5,-0.0004023,0.0001091,437.5,0.0000525,0.0000291,437.5,-0.3038276,0.4683084,437.5,0.1533401,4.8885002
,443.75,-0.013824,0.0021251,443.75,-0.0005319,0.0009383,443.75,0.0003581,0.0001613,443.75,-0.0003504,0.0001006,443.75,0.4369819,-1.0571219,443.75,-0.7911262,-0.891847
,450,0.011151,-0.022183,450,-0.000205,-0.0009451,450,-0.0003586,-0.0001424,450,0.0000761,0.0001127,450,-0.167149,1.2036324,450,2.0594988,-5.5162578
,456.25,-0.0006899,0.037219,456.25,0.0002124,0.0011571,456.25,0.0004588,0.0004642,456.25,-0.0003815,-0.0003839,456.25,-0.2483745,0.0753637,456.25,-0.6577733,1.8856766
,462.5,0.0033507,-0.0410382,462.5,-0.0002992,-0.0010166,462.5,-0.0004949,-0.0004862,462.5,0.0002327,0.0002568,462.5,0.4159312,-0.6774096,462.5,-1.6552413,2.782953
,468.75,-0.001226,0.0282922,468.75,0.0007035,0.0005427,468.75,0.0004029,0.000212,468.75,0.0002226,0.000236,468.75,-0.4579601,0.2541862,468.75,0.5179366,2.1885176
,475,0.0082699,-0.0180035,475,-0.0006487,0.0002277,475,-0.0003127,-0.0004437,475,-0.0001256,0.0000415,475,0.2095352,-0.1305259,475,2.1483786,-3.6847475
,481.25,-0.0307351,0.0355986,481.25,0.0008732,-0.0013775,481.25,-0.000257,0.0006758,481.25,0.0003173,-0.0011321,481.25,0.0290679,0.4694201,481.25,-7.0139413,-1.0248774
,487.5,0.0302109,-0.0238985,487.5,-0.0012938,0.0005559,487.5,0.0005119,-0.0002925,487.5,-0.0004082,0.0007642,487.5,-0.2724396,-0.1164831,487.5,7.5369678,-0.2817716
,493.75,-0.0238911,-0.0103054,493.75,0.0013043,0.0006604,493.75,-0.0004107,-0.0003127,493.75,0.00044,0.0003834,493.75,0.9496929,0.0546951,493.75,-3.4421175,1.6095726
,500,0.0104432,0.0016155,500,-0.0001534,0.0000189,500,0.0004363,0.0004078,500,-0.0004153,-0.0002014,500,-0.5847252,0.2172885,500,-0.5947136,-0.4822302
,506.25,0.0089416,0.0112369,506.25,-0.0022108,-0.0002271,506.25,0.000181,-0.0000278,506.25,-0.00088,0.0001207,506.25,-0.6213504,-1.6948735,506.25,3.0043654,3.3714387
,512.5,-0.010991,-0.0017608,512.5,0.0017534,-0.0011129,512.5,0.0000836,0.0005821,512.5,0.0005028,-0.0013657,512.5,0.3146073,1.3865652,512.5,-2.1681738,-0.1296002
,518.75,-0.0008411,-0.0138694,518.75,0.0020129,0.0021489,518.75,-0.0018693,-0.0022737,518.75,0.0026928,0.0024207,518.75,-0.2007557,0.0544208,518.75,1.9637668,-4.6926241
,525,0.0279069,0.0197566,525,-0.002064,-0.0003887,525,0.001937,0.0022776,525,-0.0025194,0.0003358,525,1.8204162,0.0119829,525,2.7228434,-0.4146875
,531.25,-0.0374359,-0.0128765,531.25,-0.0008923,-0.0022592,531.25,0.0001181,-0.00106,531.25,-0.0008794,-0.0028622,531.25,-2.4672887,-1.4190202,531.25,-7.6647935,3.0485847
,537.5,0.0096463,0.0026709,537.5,0.0028549,0.0017775,537.5,-0.0013405,0.0010495,537.5,0.002113,-0.0002822,537.5,1.5212678,2.0835452,537.5,4.2008204,0.850196
,543.75,0.0116019,0.0054417,543.75,-0.0029535,0.0001546,543.75,0.0016399,-0.0009377,543.75,-0.0010764,0.0026005,543.75,-0.4485308,-0.5060253,543.75,-0.4555736,-2.3708394
,550,-0.0115108,-0.0033599,550,0.0006093,-0.0004386,550,-0.0012861,-0.000229,550,0.0004181,-0.0012451,550,-0.2264628,-0.2365627,550,0.8784851,2.6837018
,556.25,0.0082673,-0.0010917,556.25,0.0005657,-0.0003255,556.25,0.000521,0.0003495,556.25,-0.0006136,-0.0001367,556.25,0.5606389,-1.8070015,556.25,-0.8719075,-3.1782494
,562.5,0.0026135,-0.0083114,562.5,0.0001827,0.0008485,562.5,-0.0004913,0.0003852,562.5,0.0007027,0.000913,562.5,-0.4805994,3.0545161,562.5,-1.6415484,1.7972006
,568.75,-0.0027883,0.0006792,568.75,-0.0020537,-0.0004075,568.75,-0.0003994,-0.0001941,568.75,-0.0007157,-0.0011674,568.75,-0.2780058,-1.7383529,568.75,1.1244068,1.8580784
,575,-0.0085512,0.0252866,575,0.0043574,0.0000485,575,0.0016825,0.0003195,575,0.0006619,0.0007914,575,0.6681684,0.269826,575,1.2383549,-2.8540404
,581.25,0.0034496,-0.0160318,581.25,-0.0026555,-0.0003893,581.25,-0.0008797,-0.0003625,581.25,-0.0003405,-0.0002802,581.25,-1.3637772,0.8953834,581.25,-3.1760032,0.4175126
,587.5,0.0095152,-0.0004156,587.5,0.0018963,0.0003226,587.5,0.0007407,-0.0000148,587.5,-0.0002298,0.0004688,587.5,2.9484348,-1.393994,587.5,5.886044,1.1351351
,593.75,-0.0107743,0.0099201,593.75,-0.0063472,0.002858,593.75,-0.0025352,0.0013188,593.75,-0.0003516,-0.0014668,593.75,-3.6236837,0.2897634,593.75,-5.5445752,-4.0293798
,600,0.0233039,-0.0334504,600,0.0087542,-0.0043372,600,0.0035586,-0.002302,600,0.000716,0.0022658,600,3.0787613,0.4883548,600,3.8470445,1.7278763
,606.25,-0.0322415,0.0475788,606.25,-0.0089532,0.0015714,606.25,-0.0036383,0.0011435,606.25,-0.0000033,-0.0027458,606.25,-1.9141649,0.3960616,606.25,0.3812545,7.8018117
,612.5,-0.0055461,-0.030088,612.5,0.0098876,-0.001878,612.5,0.0037792,-0.0008535,612.5,0.0006783,0.0029868,612.5,1.3789177,-1.258031,612.5,-5.947536,-10.4244499
,618.75,0.0351428,0.0068041,618.75,-0.0042244,0.000401,618.75,-0.0014605,-0.000197,618.75,0.0000111,-0.0012796,618.75,-0.7461959,-0.0368844,618.75,5.3465099,4.4529877
,625,-0.0184897,-0.0118839,625,-0.0043106,0.001865,625,-0.0020727,0.0017868,625,-0.0010976,-0.0015834,625,-0.8162124,0.9449268,625,-4.1695356,-2.7494004
,631.25,0.0090291,0.0153385,631.25,0.0054706,-0.000595,631.25,0.002686,-0.0010429,631.25,0.0009715,0.0021743,631.25,1.0622411,0.5009145,631.25,3.5872307,4.7284117
,637.5,-0.0297574,-0.0126233,637.5,-0.0027394,0.0036064,637.5,-0.0017204,0.0014312,637.5,-0.0027791,-0.0000536,637.5,0.7041731,-1.3866885,637.5,-2.7972131,-0.4937324
,643.75,0.0270757,0.0091224,643.75,0.0024403,-0.0041202,643.75,0.0014653,-0.0006172,643.75,0.0030295,-0.0003194,643.75,-1.0325775,0.8145374,643.75,4.8484139,-1.9941297
,650,-0.0028348,-0.0078722,650,-0.0184802,0.013431,650,-0.0109026,0.0046404,650,-0.008249,-0.0036647,650,-0.6875209,0.4868026,650,-5.3996749,-1.4971945
,656.25,0.0079287,-0.0015316,656.25,0.0329102,-0.0254259,656.25,0.0199807,-0.0108686,656.25,0.0147007,0.0059537,656.25,0.9029936,-1.132404,656.25,5.4853706,0.4524115
,662.5,-0.0058096,0.0190964,662.5,-0.0149689,0.012729,662.5,-0.0084413,0.0060305,662.5,-0.0070772,-0.0025636,662.5,-0.3460542,0.4646017,662.5,-5.7243943,2.6436956
,668.75,-0.0186389,-0.0187026,668.75,-0.0068458,-0.0024667,668.75,-0.0054449,-0.0022492,668.75,-0.0004573,-0.0014027,668.75,0.8197542,-0.2935268,668.75,5.3385181,0.562806
,675,0.0113699,0.0116951,675,0.0087798,0.0034597,675,0.0065017,0.0027505,675,-0.0001305,0.0019673,675,-0.3777979,0.6423566,675,-3.6378088,-5.4964318
,681.25,-0.0023126,0.0054961,681.25,-0.0066343,-0.0008163,681.25,-0.0062078,-0.0009042,681.25,0.0014556,-0.0015486,681.25,-0.5785676,-0.6968353,681.25,-0.8852968,4.3991232
,687.5,0.0181475,-0.0095001,687.5,0.0035844,-0.0003846,687.5,0.0032043,-0.0001901,687.5,-0.000818,0.0010126,687.5,-0.068651,0.7550398,687.5,4.2918668,-1.0535861
,693.75,-0.0092632,-0.0037332,693.75,0.0121916,-0.0048262,693.75,0.0132752,-0.0008525,693.75,-0.0041363,-0.0008219,693.75,0.5294098,-0.8339077,693.75,-4.5104465,0.3421878
,700,0.0096246,0.0163309,700,-0.019994,0.0098194,700,-0.0217301,0.0039647,700,0.0070029,0.0009139,700,0.5328358,0.8391862,700,2.3426909,0.1876175
,706.25,-0.0251429,-0.004419,706.25,0.0073773,-0.0061361,706.25,0.0099641,-0.0054212,706.25,-0.004142,-0.0001045,706.25,-1.4538633,-0.2894014,706.25,2.106426,-0.8326909
,712.5,-0.008422,-0.0172262,712.5,-0.0013854,0.0028336,712.5,-0.0025867,0.0039133,712.5,0.0012137,-0.000365,712.5,1.0314981,-0.3152062,712.5,-3.3167188,-2.2512298
,718.75,0.0117372,-0.0035596,718.75,0.0017532,-0.0030042,718.75,0.0015264,-0.0024662,718.75,-0.0001591,0.0006465,718.75,-0.6229818,-0.0670486,718.75,-1.8242253,4.8000078
,725,0.0462404,0.0054986,725,-0.0003524,0.0008422,725,-0.0001574,0.0002803,725,-0.000215,-0.0004261,725,1.1123266,-0.4426397,725,3.0892847,-3.1025991
,731.25,-0.0597679,-0.0040431,731.25,-0.0001514,-0.0000216,731.25,-0.0001147,0.0005194,731.25,0.0002258,0.0001767,731.25,-0.2882683,0.8597607,731.25,0.3959561,4.7401853
,737.5,0.0230137,0.0310407,737.5,0.0011827,0.0006737,737.5,0.0005742,0.0005405,737.5,0.0000772,-0.0005136,737.5,-1.4796547,0.4893098,737.5,-3.8491898,-4.9510889
,743.75,-0.0123309,-0.0308661,743.75,-0.0002766,0.0011811,743.75,0.0006179,0.0000791,743.75,-0.0009084,-0.000065,743.75,1.1286917,-0.3032769,743.75,6.1167126,1.7160006
,750,0.0352491,0.036094,750,-0.0007087,-0.0024408,750,-0.00147,-0.001328,750,0.0012611,0.0015337,750,-0.048594,-1.0860028,750,-3.1134102,-1.3464524
,756.25,0.0012753,-0.0487825,756.25,-0.0006355,0.001393,756.25,-0.0001825,0.0016202,756.25,-0.0004513,-0.0015139,756.25,0.0038025,0.4780596,756.25,0.9198508,1.4999516
,762.5,-0.0474513,0.0127281,762.5,0.0012337,-0.0003164,762.5,0.0013376,-0.0006377,762.5,-0.0002801,-0.0001323,762.5,-0.7793459,1.5582253,762.5,-1.0736283,-1.2952164
,768.75,0.017604,0.0460538,768.75,-0.0008936,-0.0003124,768.75,-0.001595,-0.000381,768.75,0.0006373,0.0004043,768.75,1.3889945,-1.4600135,768.75,0.3846219,-1.8372025
,775,0.0149514,-0.0246329,775,0.0015638,0.0014407,775,0.0024792,0.0006128,775,-0.0010339,0.0012044,775,-0.7191896,0.7870415,775,2.4782093,7.6698351
,781.25,-0.0045943,-0.0469847,781.25,-0.0013847,-0.0021629,781.25,-0.0018464,-0.0009921,781.25,0.0007709,-0.0017637,781.25,0.5292139,-0.8528415,781.25,-6.4635391,-6.4316983
,787.5,-0.0266984,0.0357098,787.5,0.0004453,0.0008807,787.5,-0.0003878,0.0009379,787.5,0.0004874,0.000791,787.5,-0.2384426,-0.2938226,787.5,6.4914832,-3.1086299
,793.75,0.0338896,0.0101096,793.75,-0.0005919,-0.0000856,793.75,0.0015767,-0.0005392,793.75,-0.0009849,-0.0009396,793.75,-0.9920548,0.2928386,793.75,-5.6501355,6.4021959
,800,-0.0466822,0.0002524,800,0.0010546,0.0011213,800,-0.0013366,0.0006766,800,0.0000978,0.0018306,800,0.2545228,0.5362241,800,3.3358886,-1.4559793
,806.25,0.0565776,-0.0164621,806.25,-0.0008159,-0.0010227,806.25,0.0007538,-0.0006428,806.25,-0.0000285,-0.0015506,806.25,1.1498185,-0.680658,806.25,-1.3382894,0.672693
