C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_5_3.xdf,12.12.24,16:04:49,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,150,-0.0104404,-0.0267853,150,0.0056063,-0.0012582,150,0.0035188,0.000744,150,0.0033723,-0.0016713,150,-5.6780705,10.2417126,150,-7.8373332,4.4042201
,156.25,-0.0059266,0.0215678,156.25,-0.0022993,-0.0016184,156.25,-0.0047609,-0.0033117,156.25,-0.0011141,-0.0000122,156.25,8.1979332,-11.6741447,156.25,-5.1048532,2.225868
,162.5,0.0112095,-0.0054538,162.5,-0.0058573,0.0062776,162.5,0.0000391,-0.0018016,162.5,-0.0055485,0.0101241,162.5,-8.2428703,10.5154285,162.5,14.5631342,-0.045927
,168.75,0.0157902,-0.0073866,168.75,-0.0059805,0.0211531,168.75,-0.0286405,-0.0260185,168.75,-0.0065262,0.0522113,168.75,6.7626195,3.386318,168.75,-8.4551477,3.7065208
,175,-0.028915,0.0280149,175,0.0320566,-0.0786715,175,0.0959901,0.0865526,175,0.0320139,-0.1862937,175,-7.095644,-9.3348875,175,4.5624833,-11.5713072
,181.25,-0.006918,-0.0290275,181.25,-0.0248117,0.061716,181.25,-0.0750613,-0.066682,181.25,-0.0255641,0.1456071,181.25,12.8159361,3.1635466,181.25,-7.0679774,7.0834184
,187.5,0.023431,-0.0341719,187.5,0.0020782,-0.0073472,187.5,0.0088803,0.0077392,187.5,0.0026769,-0.0168572,187.5,-14.48664,-4.1539755,187.5,4.5714626,2.8986292
,193.75,0.0278845,0.0787969,193.75,0.0009952,-0.0018954,193.75,0.0000328,0.0005996,193.75,0.001647,-0.0033462,193.75,6.3409386,1.7202357,193.75,-2.7612312,-5.315742
,200,-0.0494049,-0.0431202,200,0.0007181,0.0002832,200,0.0032434,0.0018504,200,-0.0000193,-0.0016159,200,-2.5644491,4.3873906,200,7.7622328,12.4800863
,206.25,0.0035094,0.028097,206.25,-0.0008141,-0.0008762,206.25,-0.0021605,-0.0001167,206.25,0.0006401,0.0002197,206.25,7.337729,-3.276361,206.25,-11.6945992,-21.5025368
,212.5,0.0145346,-0.0559813,212.5,0.0015314,0.0011282,212.5,0.001336,0.0002168,212.5,-0.0003496,-0.0007243,212.5,-7.2144008,3.3085001,212.5,10.8270607,15.3438492
,218.75,-0.0071024,0.0377187,218.75,-0.0011381,-0.0015792,218.75,0.0005245,-0.0010695,218.75,-0.0009811,-0.0002854,218.75,3.7049916,-3.8533399,218.75,-5.3425012,-7.4792256
,225,0.023588,0.0036929,225,-0.0014146,0.0008275,225,-0.0020937,0.0007415,225,0.0007824,0.0008014,225,-5.8218427,-0.2886029,225,-4.1349182,7.4715319
,231.25,-0.0172835,-0.0129039,231.25,0.0028346,0.0012547,231.25,0.0021858,0.0013608,231.25,0.000646,-0.0006514,231.25,4.3672967,3.1497018,231.25,6.5686951,-4.2407374
,237.5,-0.0119615,0.0241876,237.5,-0.0011293,-0.0024512,237.5,-0.0002894,-0.0017439,237.5,-0.0006888,-0.0005547,237.5,-0.2424214,-3.0168948,237.5,-3.5568798,-0.4431118
,243.75,0.0145553,-0.0365734,243.75,-0.0002191,0.0010496,243.75,-0.0005598,0.0004245,243.75,0.0000794,0.0006493,243.75,2.5556974,9.0845108,243.75,6.5842948,5.094655
,250,-0.0070398,0.0151113,250,0.0000658,0.0000127,250,0.0003011,0.0006892,250,0.000098,-0.0004744,250,-5.4419394,-14.7085609,250,-8.5109053,-7.8957934
,256.25,0.0027025,-0.0067061,256.25,-0.0002328,-0.0007427,256.25,0.0000072,-0.0010206,256.25,-0.0001202,-0.0001444,256.25,13.3097944,8.0146093,256.25,6.4740429,3.0320206
,262.5,0.0273393,0.0369901,262.5,0.0005966,0.0003137,262.5,-0.0000499,0.0006016,262.5,0.0000127,0.0005033,262.5,-14.6626568,3.3605375,262.5,-6.1303911,-1.0976962
,268.75,-0.0281586,-0.0402244,268.75,-0.0006488,0.0004501,268.75,-0.000396,0.0001713,268.75,-0.0001551,-0.0004788,268.75,-0.0506031,-11.4678574,268.75,7.8181052,3.5383887
,275,-0.0282034,0.0119366,275,0.001106,-0.0000678,275,0.0013497,-0.0007473,275,0.0005895,0.0005403,275,9.4442158,12.0839052,275,-7.5753093,-3.6762795
,281.25,0.0407727,0.0092608,281.25,-0.0008186,0.000595,281.25,-0.0010664,0.0008308,281.25,-0.0003264,0.0001221,281.25,-5.8320866,-9.0909853,281.25,5.3139319,-3.2621627
,287.5,-0.0158515,-0.0254202,287.5,-0.0003541,-0.0009334,287.5,-0.0000311,-0.0002373,287.5,-0.0002351,-0.0009179,287.5,-2.3420517,8.9622908,287.5,-1.4729617,7.7555418
,293.75,0.0112077,0.0151752,293.75,-0.0024129,-0.0006081,293.75,-0.0020999,-0.0006152,293.75,-0.0028541,0.0006564,293.75,2.2356527,0.7021381,293.75,-2.4679253,2.0832744
,300,0.0029214,-0.0238883,300,0.0064958,0.0024197,300,0.0055575,0.0018744,300,0.0061495,-0.000282,300,2.2040613,-12.2390299,300,5.3082099,-7.7080312
,306.25,-0.0460701,0.0344453,306.25,-0.0045892,-0.0023786,306.25,-0.0042514,-0.0020832,306.25,-0.0034569,-0.0001387,306.25,1.2687736,4.4968438,306.25,-5.6169362,1.4307336
,312.5,0.0934115,0.0300016,312.5,0.0001995,0.0007528,312.5,0.0013592,0.0009845,312.5,0.0001763,-0.0000495,312.5,-2.1886885,7.8515987,312.5,-2.4949384,8.1742105
,318.75,-0.0341961,-0.0638935,318.75,0.0013026,0.0006668,318.75,-0.0007772,-0.0001881,318.75,0.0000233,0.0004421,318.75,1.1488341,-11.3519268,318.75,6.3644104,-12.0334053
,325,-0.0210408,0.0696361,325,-0.0004729,-0.0015691,325,0.0005405,0.0005978,325,0.0005098,-0.0001777,325,-3.5711625,11.1717739,325,-2.4146214,5.4999051
,331.25,-0.0591159,-0.1161301,331.25,0.0000317,0.0006975,331.25,0.0002288,-0.0010505,331.25,-0.0001357,-0.0001129,331.25,-2.2904325,-7.5652795,331.25,-1.2215602,1.48692
,337.5,0.0777339,0.1285555,337.5,0.0001594,0.0005802,337.5,-0.0001071,-0.0000671,337.5,-0.0007658,-0.0001305,337.5,9.5940094,3.4474204,337.5,1.3403786,0.3601269
,343.75,-0.0073732,-0.0786017,343.75,-0.0001088,-0.0023864,343.75,-0.0004678,0.0003418,343.75,0.0006362,-0.0007769,343.75,-6.9687986,-4.021071,343.75,5.8226461,-1.345843
,350,-0.082822,0.0531558,350,-0.000944,0.0081132,350,0.0002785,0.0010272,350,-0.0003977,0.0040947,350,4.09273,6.6583104,350,-7.0048165,-4.7970386
,356.25,0.1120956,-0.073946,356.25,0.0011486,-0.0083584,356.25,0.0001448,-0.0006567,356.25,0.0002866,-0.0045103,356.25,-2.4696364,-6.9106555,356.25,2.3074281,-3.3081181
,362.5,-0.0128761,0.052139,362.5,-0.0005698,0.0008683,362.5,-0.0003502,-0.0009276,362.5,0.0002919,0.0008766,362.5,-0.6232958,5.3506365,362.5,-1.9087406,12.8527651
,368.75,-0.0089485,-0.0137024,368.75,-0.000219,0.0017331,368.75,0.000352,0.0006355,368.75,-0.0008325,0.0003844,368.75,2.1952593,-4.8425941,368.75,1.4717999,-8.4546289
,375,-0.0471887,0.0051586,375,0.0015861,-0.0016376,375,-0.0000456,-0.0003612,375,0.0011476,0.0003997,375,-0.5081713,1.3052605,375,-2.6142423,5.7001786
,381.25,0.0275184,-0.0272983,381.25,-0.0011547,0.0020657,381.25,-0.0000106,0.0009375,381.25,-0.0006318,-0.0003983,381.25,-2.4809129,2.5435576,381.25,8.820446,-7.3804259
,387.5,-0.0066489,0.0535712,387.5,-0.0004236,-0.0001569,387.5,0.0002529,0.0000078,387.5,-0.0001215,-0.0001287,387.5,2.7682488,-1.2065084,387.5,-7.6957159,6.0124016
,393.75,0.0328322,-0.0369439,393.75,0.0005987,-0.0012463,393.75,-0.000953,-0.0009639,393.75,0.0000749,0.0004394,393.75,-3.9022992,1.2660794,393.75,-2.2592912,2.7651315
,400,-0.0757262,0.0457965,400,0.0007165,0.0010559,400,0.0017726,-0.000386,400,0.0001514,-0.0004835,400,2.8346,-2.6412511,400,0.4510011,-6.6428337
,406.25,0.085816,-0.0573166,406.25,-0.0000247,-0.0026004,406.25,-0.0019409,0.0012845,406.25,-0.0000493,0.0001189,406.25,0.8273008,1.6450341,406.25,7.3912497,6.3812628
,412.5,-0.0428209,0.0021439,412.5,-0.0014924,0.0034869,412.5,0.0017521,-0.0017091,412.5,0.0002703,-0.0001598,412.5,-1.2323941,-5.2172184,412.5,-7.3846703,-4.0773659
,418.75,-0.021868,0.0282164,418.75,0.0004216,-0.0012325,418.75,-0.002309,0.0036579,418.75,-0.0007782,0.0005778,418.75,2.8787827,6.8066692,418.75,5.9551244,1.2244353
,425,0.0615625,-0.0113249,425,-0.0005514,0.0003995,425,0.0017303,-0.0025596,425,0.0006833,0.0002679,425,-4.6950617,-2.3342271,425,-5.6568694,-4.307847
,431.25,-0.0340313,-0.0092614,431.25,0.0008865,0.0001795,431.25,-0.000205,0.0006547,431.25,-0.0001174,-0.000863,431.25,1.0398344,3.730056,431.25,7.0798388,5.5445189
,437.5,0.0048559,0.012729,437.5,0.0000852,-0.0027044,437.5,-0.0003496,-0.0019793,437.5,-0.0004064,0.0007616,437.5,-0.0173854,-5.262116,437.5,-7.1721811,-0.3659083
,443.75,-0.0206705,-0.0075893,443.75,0.0007382,0.0039294,443.75,0.0008508,0.0023503,443.75,0.0004287,-0.0005072,443.75,2.5557578,3.0637901,443.75,4.1797614,-3.3027854
,450,0.0190112,0.0070846,450,-0.000671,-0.0024778,450,-0.0007929,-0.00032,450,0.0003588,-0.0003316,450,-1.1053077,-1.2403085,450,-5.0652022,-1.4392967
,456.25,0.0262775,0.0090843,456.25,-0.0026939,0.0000149,456.25,-0.0008582,-0.0011204,456.25,-0.0011241,0.000753,456.25,-4.043293,-1.9894381,456.25,3.5617301,2.0212853
,462.5,-0.077552,-0.0467592,462.5,0.0027355,0.001004,462.5,0.0002634,0.0000172,462.5,0.0013874,-0.000426,462.5,8.3170643,2.6118665,462.5,6.2282887,5.6482821
,468.75,0.0477838,0.079799,468.75,0.0000621,-0.0007771,468.75,0.0011336,0.0004673,468.75,-0.000997,0.0005193,468.75,-3.9796193,-4.4505267,468.75,-2.1532202,-9.0265779
,475,-0.002573,-0.0476932,475,-0.0004299,0.0008548,475,0.0005118,0.0004844,475,0.0002765,-0.0006921,475,-2.5651429,11.6411963,475,-4.3627267,8.1425676
,481.25,0.0091854,0.0093596,481.25,0.0004903,-0.0027414,481.25,-0.0002318,-0.0022648,481.25,-0.0001606,0.0012407,481.25,2.8041081,-11.8875828,481.25,-11.4627275,-12.2801857
,487.5,-0.0423038,-0.0167896,487.5,-0.0036335,0.0026351,487.5,-0.0050634,0.0019909,487.5,0.000991,-0.0019556,487.5,-0.2677176,6.3926063,487.5,19.5330791,13.8292723
,493.75,0.1633044,0.0329694,493.75,0.0063774,0.0024566,493.75,0.0080923,0.0030199,493.75,-0.0024556,0.000667,493.75,1.5694691,-5.2809839,493.75,-8.7695971,-8.391469
,500,-0.171531,-0.0291233,500,0.0010457,-0.0001895,500,0.0008445,0.0008329,500,0.0007522,-0.0005421,500,-0.4772862,3.8770077,500,-2.6167145,6.3372393
,506.25,0.0050747,0.0209864,506.25,-0.0069228,-0.0067182,506.25,-0.0072343,-0.0092047,506.25,0.0017411,0.0020104,506.25,-2.330622,-2.2043846,506.25,4.9674988,-5.4692807
,512.5,0.0837681,-0.0383909,512.5,0.0001122,0.003803,512.5,-0.0001042,0.0073356,512.5,-0.0001342,-0.0029603,512.5,-4.3444357,2.9890049,512.5,0.9160851,-1.9637654
,518.75,-0.0730372,0.0166534,518.75,0.004332,0.0017809,518.75,0.0029365,-0.0031065,518.75,0.0002363,0.0036159,518.75,7.2995505,0.8435416,518.75,-4.046072,7.4153547
,525,0.0211447,-0.0180141,525,-0.0058853,-0.0004313,525,-0.0002881,0.0021885,525,-0.0074812,-0.0019435,525,-2.5205948,-4.7047544,525,5.4508171,-4.4899244
,531.25,0.0332719,0.0791163,531.25,0.0098672,-0.0022666,531.25,0.0023446,-0.0014634,531.25,0.0106985,-0.0008033,531.25,0.0762551,3.5147107,531.25,-5.4950819,-0.1540595
,537.5,-0.0421591,-0.0621467,537.5,-0.0070926,0.0011261,537.5,-0.0037259,-0.0007567,537.5,-0.0022093,0.0024071,537.5,-0.203118,-3.2857089,537.5,0.5074798,-0.8557173
,543.75,0.0506258,-0.0036833,543.75,0.0001834,-0.0009215,543.75,0.0007571,0.00002,543.75,-0.0028916,-0.0019477,543.75,1.2037305,5.499681,543.75,3.1834056,7.0970001
,550,-0.0674958,0.0350088,550,0.001267,0.0004221,550,0.0012007,0.0016138,550,0.0009511,0.0001936,550,-0.2417316,-2.9059918,550,-0.3943566,-5.3894939
,556.25,0.0350242,-0.0428524,556.25,0.001217,0.0004398,556.25,0.0000617,-0.0008198,556.25,-0.0000391,0.0018288,556.25,1.0538226,0.7662709,556.25,-3.9917946,3.2131474
,562.5,-0.0037878,-0.0072535,562.5,-0.0005596,0.0034828,562.5,-0.0004811,0.0018622,562.5,-0.0004529,-0.0026933,562.5,-7.0642385,-7.1141472,562.5,7.1553402,-3.5234468
,568.75,0.0251004,0.0236847,568.75,-0.0021211,-0.0007965,568.75,-0.0002875,0.0005118,568.75,0.0002552,-0.0000648,568.75,7.1772757,8.2808142,568.75,-6.6097426,1.3061866
,575,-0.0273817,0.0407096,575,0.0029596,-0.0069723,575,0.0008822,-0.0050473,575,0.0004458,0.0018538,575,0.608987,-5.0080194,575,-5.2165461,-5.9665112
,581.25,-0.0138208,-0.0185654,581.25,-0.0044147,0.0047904,581.25,-0.0028118,0.0039838,581.25,0.0000524,0.0004768,581.25,-3.9479091,5.5696125,581.25,12.1154194,8.8150711
,587.5,0.022499,-0.0449925,587.5,0.0032784,-0.0017589,587.5,0.0023685,-0.0030407,587.5,0.0006934,-0.0010539,587.5,1.0752486,-3.826771,587.5,-0.3815955,-1.6966945
,593.75,0.0104122,0.023696,593.75,0.0015505,0.0026379,593.75,0.0023269,0.0017914,593.75,-0.0021442,0.0004885,593.75,0.0629868,2.3438294,593.75,-11.4208145,-5.2511158
,600,-0.026552,-0.0243925,600,-0.0018906,-0.0052479,600,-0.0030382,-0.002119,600,0.0016267,-0.0001339,600,1.8072898,-4.6079168,600,10.9529161,0.3807452
,606.25,0.0037701,0.0114612,606.25,-0.0005771,0.0088535,606.25,0.0005964,0.006513,606.25,-0.001931,-0.0024771,606.25,-1.7823355,5.9633894,606.25,-4.1566362,5.0298214
,612.5,-0.0461375,0.0835299,612.5,0.0021622,-0.002814,612.5,0.0016464,-0.0035963,612.5,0.0003975,0.0018658,612.5,-0.3959892,-7.5126104,612.5,3.6783636,3.3902299
,618.75,0.1314052,-0.1198568,618.75,-0.0045831,-0.0052984,618.75,-0.0051957,-0.0029622,618.75,0.0035118,0.0030515,618.75,1.5862949,7.2755485,618.75,-7.9544697,-11.5539303
,625,-0.0749002,0.1111448,625,0.0025922,0.0056761,625,0.0044585,0.0046251,625,-0.0042721,-0.0044561,625,-2.471174,-2.4415317,625,6.1608872,5.9008689
,631.25,-0.0301614,-0.0808502,631.25,0.0004466,-0.0030156,631.25,-0.0002189,-0.001888,631.25,0.0028483,-0.0007966,631.25,1.3613,-1.6666652,631.25,0.4648067,2.8905387
,637.5,0.0495951,-0.0075877,637.5,0.0040052,-0.0005181,637.5,0.0004052,-0.0035745,637.5,-0.0011464,0.0084852,637.5,3.5436368,1.9853852,637.5,-1.9867015,-6.1667113
,643.75,-0.0044133,0.0718731,643.75,0.0006502,0.0065425,643.75,0.0012899,0.0055754,643.75,-0.0033647,-0.0019754,643.75,-6.398283,0.8314114,643.75,1.6594032,5.7095609
,650,-0.0079337,-0.0298054,650,-0.0190641,-0.0156741,650,-0.0082357,-0.0033579,650,0.0084259,-0.021834,650,5.8197427,-4.9084883,650,-8.7164469,0.9377304
,656.25,-0.0536986,-0.036501,656.25,0.0511225,0.0225608,656.25,0.0186093,0.0000167,656.25,-0.0010147,0.0560257,656.25,-0.9612052,7.2294312,656.25,10.5418043,-12.762392
,662.5,0.0207444,0.0424698,662.5,-0.0845882,-0.0066341,662.5,-0.0286526,0.0076623,662.5,-0.026583,-0.0765703,662.5,-3.7040484,-6.7177615,662.5,-6.7371845,20.413887
,668.75,0.100126,0.0004354,668.75,0.1196838,-0.0145291,668.75,0.0384021,-0.0171161,668.75,0.0610173,0.0917684,668.75,1.7974072,3.1631589,668.75,3.8922117,-20.3297997
,675,-0.031774,-0.0084884,675,-0.072274,-0.0311376,675,-0.0259303,-0.0021685,675,-0.0041028,-0.0740492,675,1.2049859,1.4244306,675,-2.6122935,11.7932596
,681.25,-0.1376891,-0.0231158,681.25,-0.0653799,0.0966481,681.25,-0.0126818,0.0381994,681.25,-0.1062646,-0.0010872,681.25,-2.8608775,-0.6861169,681.25,7.2154288,2.4259064
,687.5,0.0809169,-0.0206846,687.5,0.0427644,-0.0471374,687.5,0.0096477,-0.0194865,687.5,0.0542988,0.0091555,687.5,2.3667214,-2.5852218,687.5,-9.0583124,-3.1042004
,693.75,0.0639557,0.0469196,693.75,0.0263784,-0.0487937,693.75,0.003577,-0.0203209,693.75,0.0443074,-0.0006369,693.75,-0.6649076,0.7873869,693.75,5.751194,-5.4504342
,700,-0.0874438,-0.015502,700,0.001062,0.0319712,700,0.0035765,0.0115846,700,-0.0211868,0.0129344,700,-1.0084895,2.3878489,700,-4.3140697,2.6894736
,706.25,0.0645102,0.0252997,706.25,0.0163539,0.0193233,706.25,0.0072267,0.0042069,706.25,-0.0032601,0.0184155,706.25,0.7556583,-2.6906493,706.25,6.5297394,5.1440492
,712.5,-0.0990174,-0.0205136,712.5,-0.0231033,-0.0145119,712.5,-0.0081318,-0.0018171,712.5,-0.00265,-0.0201608,712.5,0.4049474,1.2952594,712.5,-8.5000734,-7.3017645
,718.75,0.0961525,0.0238126,718.75,0.0040837,0.0035535,718.75,0.0001979,-0.0001921,718.75,0.0018723,0.0030544,718.75,3.0573919,1.7392761,718.75,8.9565363,5.0969057
,725,-0.044017,-0.1525629,725,-0.0051994,-0.0000146,725,-0.0012164,-0.0002418,725,-0.0023783,-0.0013934,725,-4.0774364,-7.9626155,725,-10.5719833,0.4134268
,731.25,0.0251666,0.2202702,731.25,0.0043922,0.0008071,731.25,0.0018862,0.0029422,731.25,-0.0002809,0.0006767,731.25,-0.7942688,9.1125593,731.25,6.458025,-3.2901211
,737.5,0.0375509,-0.0151651,737.5,0.0007948,-0.0079983,737.5,-0.0013878,-0.0047977,737.5,0.0058729,-0.0021736,737.5,5.6735578,-0.7756989,737.5,-1.6172428,3.4105098
,743.75,-0.0681632,-0.221061,743.75,-0.0063206,0.0051734,743.75,-0.000906,0.0015753,743.75,-0.0056018,0.0004203,743.75,-2.7510729,-2.7778058,743.75,3.4353971,-6.7388444
,750,0.0479799,0.2474942,750,0.0062981,0.0015987,750,0.0019637,0.0017328,750,0.0005358,0.0023459,750,-2.2006798,0.3429602,750,-0.1220739,3.0025313
,756.25,-0.0233748,-0.1763037,756.25,0.0046548,0.0001362,756.25,0.0026851,-0.0003161,756.25,0.0021648,0.0015982,756.25,-0.2504084,-1.3593888,756.25,-0.8260571,4.9274073
,762.5,0.0010605,0.0841465,762.5,-0.0074703,0.0014422,762.5,-0.0033438,-0.00055,762.5,-0.0034288,-0.0019996,762.5,-0.0316635,3.0450225,762.5,-6.6565447,-6.4290376
,768.75,-0.0249877,-0.011381,768.75,-0.0006764,-0.0003837,768.75,-0.0008492,0.0008318,768.75,0.0000398,-0.0009715,768.75,1.5027111,-1.6774635,768.75,5.7828841,4.535295
,775,-0.0265887,0.0130959,775,0.0047173,-0.005575,775,0.0028724,-0.0017092,775,0.0049494,0.0011431,775,0.7905526,2.9695904,775,-2.6333206,-3.1925292
,781.25,0.1099721,-0.0463407,781.25,-0.0050833,0.0028855,781.25,-0.0022154,-0.0000406,781.25,-0.0036134,-0.0007646,781.25,-0.4480361,-6.6339612,781.25,2.9626682,8.6677341
,787.5,-0.0456995,0.013098,787.5,0.0009966,0.004971,787.5,0.0000834,0.0023924,787.5,-0.0009159,-0.0000959,787.5,-3.0021832,5.994822,787.5,-3.2666299,-17.3459206
,793.75,0.0295911,0.0779892,793.75,0.0016933,-0.0057827,793.75,0.0000738,-0.0017564,793.75,0.0017903,-0.0001996,793.75,4.5986004,-0.8810426,793.75,8.1119499,15.526165
,800,-0.1166421,-0.1096893,800,-0.0017267,0.002688,800,-0.0005603,0.0015565,800,-0.0018774,-0.0002218,800,0.6218569,-6.1288381,800,-5.5704036,-3.7698154
,806.25,0.0643297,0.0546575,806.25,0.003829,0.0005602,806.25,0.002888,-0.001484,806.25,0.0019702,0.0046157,806.25,-4.8839531,7.1661339,806.25,-2.8009434,-0.287723
