C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_6_5.xdf,12.12.24,16:51:39,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,150,-0.0219246,-0.0274982,150,0.007109,0.0028618,150,0.0034535,0.006079,150,0.0073922,-0.0007081,150,-1.5522274,7.379149,150,12.9761724,18.4880047
,156.25,0.0102042,0.0078212,156.25,-0.004331,-0.0004301,156.25,-0.0028345,-0.0039456,156.25,-0.0048266,0.0040857,156.25,-10.6307096,-5.7860389,156.25,-12.5537834,-4.1524301
,162.5,0.0116755,0.0061069,162.5,-0.0040726,0.0042426,162.5,-0.0030605,-0.0016729,162.5,-0.0053259,0.0041402,162.5,12.2363405,-1.2959585,162.5,7.1791463,-5.4606786
,168.75,0.0002273,0.0190629,168.75,-0.0116011,0.0251931,168.75,-0.0218947,-0.0302533,168.75,-0.0299566,0.0481368,168.75,-5.6971798,7.5050993,168.75,-4.7601328,-3.9885449
,175,-0.0554338,-0.0616354,175,0.049933,-0.0915555,175,0.0732246,0.0983767,175,0.1104165,-0.1669673,175,0.9053283,-12.6143837,175,14.6489086,11.0016422
,181.25,0.0630631,0.0870571,181.25,-0.040349,0.0722169,181.25,-0.0556829,-0.0764489,181.25,-0.087409,0.1317794,181.25,0.4654374,-0.4200197,181.25,-14.0513325,-7.1469789
,187.5,0.0460967,-0.0530719,187.5,0.0047109,-0.007839,187.5,0.005679,0.0100866,187.5,0.0103908,-0.0164679,187.5,4.1680427,11.6249113,187.5,2.8118222,6.7834878
,193.75,-0.111545,0.039832,193.75,0.0014519,-0.0033205,193.75,0.0006894,-0.0002344,193.75,0.0033848,-0.003209,193.75,-7.0028181,-3.3644814,193.75,-2.7278271,-5.1542735
,200,0.0052365,-0.1185567,200,0.0019657,0.0016783,200,0.0034741,0.005682,200,-0.0000237,-0.0015866,200,0.7622901,7.4323201,200,4.6560092,-0.0323265
,206.25,0.0694797,0.1434828,206.25,-0.0018302,-0.0013699,206.25,-0.0026015,-0.0062451,206.25,0.0006985,0.0016108,206.25,6.6451559,-18.4851284,206.25,2.1307359,12.8413515
,212.5,-0.0502505,-0.1001844,212.5,-0.0011331,-0.0000488,212.5,-0.0005681,0.0029296,212.5,-0.001772,-0.0001629,212.5,-4.8490095,4.9897828,212.5,-13.6094275,-25.8145714
,218.75,0.0070175,0.0277573,218.75,0.0020562,0.000707,218.75,0.0017717,0.0005718,218.75,0.0015115,-0.0008717,218.75,-0.8225771,11.3144608,218.75,7.5829015,19.1158504
,225,0.0594493,0.0216019,225,-0.0011318,-0.0026647,225,-0.0006868,-0.0016992,225,-0.0000663,-0.0012449,225,-3.8091359,-9.4608908,225,4.9175024,1.1746184
,231.25,-0.0408278,-0.0000621,231.25,0.0005561,0.0007558,231.25,0.0010927,0.0007971,231.25,-0.0006457,0.0005025,231.25,9.0443525,2.8723035,231.25,-5.8490281,-3.3729289
,237.5,-0.0024958,0.0064501,237.5,-0.0002987,0.0021148,237.5,-0.0017243,0.0008109,237.5,0.0004154,0.0007836,237.5,-5.0888324,1.5735785,237.5,9.2160482,-5.3132877
,243.75,-0.0148466,0.0038857,243.75,0.0001478,-0.0007886,243.75,0.0016703,0.0003176,243.75,0.0002633,-0.0002584,243.75,0.7524386,-8.8084183,243.75,-7.3352718,3.6491024
,250,0.0329627,-0.0302211,250,0.0004058,-0.0006111,250,-0.0013556,-0.0012261,250,0.0002159,-0.00036,250,4.3469386,4.2308187,250,-2.6919987,-4.3824215
,256.25,0.0055946,0.0073693,256.25,-0.0004846,0.0001072,256.25,0.0011856,0.0003088,256.25,-0.0010281,0.0002785,256.25,-10.8531408,14.7705669,256.25,11.5365086,6.9280214
,262.5,-0.0260799,0.0082474,262.5,0.0001265,-0.0005395,262.5,-0.0004493,-0.0001931,262.5,0.000972,-0.0007507,262.5,9.9718599,-14.8814211,262.5,-21.4509354,-2.6668255
,268.75,-0.0255058,0.027383,268.75,-0.0002228,0.0005196,268.75,-0.0001453,0.0003797,268.75,-0.0003011,0.0002465,268.75,-0.5777741,2.0580952,268.75,25.9902782,-0.3547428
,275,0.012762,-0.0663085,275,-0.0001019,0.0006305,275,-0.0000078,-0.0000032,275,0.0004741,0.0006926,275,-5.2433338,-3.1352153,275,-16.0165386,2.4164448
,281.25,0.0532952,0.0571845,281.25,0.0007942,0.0001824,281.25,-0.0001001,0.0009494,281.25,-0.0005808,0.0000868,281.25,4.4902163,13.1987619,281.25,4.0823727,-10.7880077
,287.5,-0.0774769,0.0083276,287.5,0.0003309,-0.0012228,287.5,0.0000481,-0.0013242,287.5,0.000857,-0.0012249,287.5,-8.4282942,-13.9575281,287.5,-4.6615252,19.3162918
,293.75,0.063254,-0.0788407,293.75,-0.0015507,0.0025127,293.75,-0.0006932,0.0022224,293.75,-0.0006339,0.0031958,293.75,13.2688799,7.2774525,293.75,-1.3866057,-17.1051426
,300,-0.0352024,0.1134068,300,0.0009015,-0.0035708,300,0.000948,-0.004276,300,0.0001837,-0.0042879,300,-7.9712496,-1.08994,300,8.8184967,5.8249979
,306.25,0.0277644,-0.0578868,306.25,-0.000929,0.000773,306.25,0.0001975,0.0028954,306.25,-0.0010412,0.0011227,306.25,-5.2524886,-2.2584648,306.25,-12.5339861,-4.0220385
,312.5,0.0040092,-0.0126128,312.5,0.0045551,0.0005605,312.5,0.0015987,0.0000611,312.5,0.0028989,-0.0004784,312.5,18.8759174,-6.8748875,312.5,23.2950211,12.7361946
,318.75,-0.0624212,-0.0415406,318.75,-0.0054923,0.0001649,318.75,-0.0027912,-0.0013926,318.75,-0.0031869,0.0017853,318.75,-18.9048443,9.9610224,318.75,-15.3650064,-13.693531
,325,0.0214534,0.0817199,325,0.0010794,0.0004645,325,0.0005307,0.0021641,325,0.0006133,-0.0006348,325,8.5169525,-4.7274671,325,5.3444691,-0.9442934
,331.25,-0.0240148,-0.1397347,331.25,0.0011111,-0.0008042,331.25,0.0009242,-0.0021922,331.25,0.0006767,-0.0003327,331.25,-2.0334051,9.4234915,331.25,-7.6634331,12.776103
,337.5,0.1412855,0.1309202,337.5,-0.000759,-0.0000393,337.5,-0.0009883,0.0011978,337.5,-0.0001124,0.0004241,337.5,-1.1486466,-8.8899183,337.5,-3.9454443,-6.0964608
,343.75,-0.0792282,0.1158799,343.75,0.0005153,0.000648,343.75,0.0004434,-0.0004255,343.75,0.0002688,0.000057,343.75,0.1185391,-0.050643,343.75,16.2937317,0.6567942
,350,-0.06341,-0.2316285,350,-0.0007459,-0.001195,350,-0.0006381,0.0001329,350,-0.0003059,-0.0010814,350,2.1475263,4.260118,350,-13.1253824,-5.5866704
,356.25,0.1718287,0.0212194,356.25,0.0017277,0.0018173,356.25,0.0019896,0.000638,356.25,-0.000556,0.0009855,356.25,-0.786099,-0.2176498,356.25,4.8371549,1.9829843
,362.5,-0.1691735,0.1483085,362.5,-0.0019819,-0.0008606,362.5,-0.0020462,-0.0006773,362.5,0.0006313,-0.0002146,362.5,-3.4606378,-3.6709504,362.5,-6.5352683,-1.4267359
,368.75,0.0505531,-0.1169495,368.75,0.0013649,0.0002977,368.75,0.0011957,0.0008908,368.75,0.000219,-0.0002642,368.75,0.6759161,-1.3845605,368.75,8.4863005,9.9941607
,375,-0.0574711,0.1788037,375,-0.0027126,-0.0002488,375,-0.001969,-0.0016237,375,0.0001054,0.0002073,375,5.8168249,5.1115479,375,-0.4084907,0.4141605
,381.25,0.0099537,-0.1541835,381.25,0.0045222,-0.0016013,381.25,0.0029858,0.0002157,381.25,-0.001016,0.0005214,381.25,-4.0235953,-2.5295007,381.25,-3.7481344,-15.0916548
,387.5,0.099656,-0.1272024,387.5,-0.0034796,0.0020164,387.5,-0.0023982,0.0014674,387.5,0.0008452,-0.0008598,387.5,3.4011958,1.1003503,387.5,5.7978864,9.9625568
,393.75,-0.0726757,0.2180176,393.75,0.002554,-0.0002489,393.75,0.0014498,-0.001017,393.75,0.0000133,0.000592,393.75,-2.0445805,0.3891225,393.75,-7.880487,-3.2248847
,400,0.0724383,-0.1032667,400,-0.0042958,-0.001005,400,-0.0015759,-0.0009409,400,-0.0005722,0.0004014,400,3.5716536,-4.6217804,400,11.9543743,6.3806567
,406.25,-0.1376289,-0.0143858,406.25,0.0056924,0.0015473,406.25,0.0034847,0.0028379,406.25,0.0000665,-0.0016385,406.25,-8.4287062,3.3267303,406.25,-19.2824593,-7.1301188
,412.5,0.1195713,0.0617005,412.5,-0.0034121,-0.000074,412.5,-0.0051997,-0.0041358,412.5,0.0015682,0.0013057,412.5,6.7661591,2.7968867,412.5,10.3899126,7.0481443
,418.75,-0.0885971,0.0036882,418.75,0.0016083,-0.0006205,418.75,0.0054913,0.0050841,418.75,-0.0025634,0.0003338,418.75,-0.937587,0.0616943,418.75,2.7571526,-10.304985
,425,0.0369493,-0.0239527,425,-0.0026025,-0.0001292,425,-0.0026828,-0.0013468,425,0.0001711,-0.0008675,425,-2.703397,-0.1813136,425,-2.5812395,6.3134346
,431.25,0.0506976,-0.0041892,431.25,0.001205,-0.0002827,431.25,-0.0012118,-0.0007637,431.25,0.0018644,-0.0008195,431.25,0.8425586,-4.3214483,431.25,3.0866623,1.2199957
,437.5,-0.1182291,0.0229801,437.5,0.0002169,0.0018584,437.5,0.0014602,-0.00244,437.5,-0.0007979,0.0033496,437.5,-6.9050083,-1.125892,437.5,-4.2372603,-3.6856124
,443.75,0.1315983,-0.0294069,443.75,-0.0003264,-0.0061655,443.75,-0.0021894,0.0000399,443.75,0.0010843,-0.0037558,443.75,8.1636229,2.7642686,443.75,5.8077211,4.5550103
,450,-0.0353059,-0.0214505,450,0.0018536,0.0071608,450,0.0017119,0.0029292,450,-0.000402,0.0017578,450,-1.2117808,1.4781058,450,-8.0748405,-3.1612384
,456.25,-0.0360414,0.0474071,456.25,-0.0033113,-0.0020271,456.25,-0.0010403,-0.0013232,456.25,-0.0007129,0.0007633,456.25,1.2079197,0.2140973,456.25,-3.4309137,1.0331087
,462.5,0.0392981,0.0048433,462.5,0.0028442,-0.0044473,462.5,0.0023357,-0.0029317,462.5,0.0001576,-0.0006891,462.5,0.2078005,-8.0420589,462.5,12.4747658,-4.143311
,468.75,-0.0306087,-0.0230057,468.75,0.0012351,0.0084001,468.75,0.0009433,0.0085397,468.75,-0.0011602,-0.0019299,468.75,-3.648757,6.612473,468.75,-1.9343482,4.6117592
,475,-0.0981022,0.0101231,475,-0.0047107,-0.0068493,475,-0.0050436,-0.0085447,475,0.0022903,0.0022192,475,9.6144104,2.2698319,475,-2.8720334,-0.7550932
,481.25,0.1556133,-0.0666479,481.25,0.0043048,0.0012509,481.25,0.0040314,0.002461,481.25,-0.0000027,-0.0002777,481.25,-4.6548557,-2.9880054,481.25,-3.0005133,0.1958175
,487.5,-0.017066,0.1899787,487.5,-0.0027158,0.000302,487.5,-0.0010322,0.000117,487.5,-0.0028496,-0.0008564,487.5,-11.3737688,-1.2244235,487.5,0.6648073,6.4256506
,493.75,-0.0181225,-0.1940455,493.75,0.0031666,0.0013608,493.75,0.0022766,0.0009689,493.75,0.0015353,0.0017689,493.75,7.7037182,8.8589802,493.75,1.4152284,-14.212285
,500,-0.0880026,0.1126974,500,-0.0035321,0.0026438,500,-0.0056877,0.0039794,500,0.0004007,-0.0034474,500,1.0052825,-12.3729534,500,-0.8117317,9.3848715
,506.25,0.1565855,-0.0959894,506.25,0.00355,-0.0034906,506.25,0.0069339,-0.004854,506.25,-0.0014326,0.0027846,506.25,4.2282591,3.6981015,506.25,6.7818441,-4.1711292
,512.5,-0.0439102,0.0357137,512.5,-0.0036969,-0.0005539,512.5,-0.0042902,-0.0014175,512.5,0.0022277,-0.0007881,512.5,-7.5005178,4.3616729,512.5,-4.9042521,3.3687217
,518.75,-0.1573902,-0.0789613,518.75,0.0013547,0.0021135,518.75,-0.0010375,0.0009687,518.75,-0.0011352,0.001796,518.75,8.3553715,1.4136934,518.75,-5.2822075,-0.6558527
,525,0.154329,0.114371,525,-0.0019189,-0.0013325,525,0.0008126,0.00274,525,-0.000518,-0.0032491,525,-10.6175623,-1.093438,525,7.8094621,-6.1030569
,531.25,0.0465342,0.0173075,531.25,0.0055522,-0.0047305,531.25,0.0022874,-0.0051484,531.25,0.0036872,0.003656,531.25,5.5009098,-8.7082968,531.25,-4.4584026,7.446876
,537.5,-0.1974684,-0.0540354,537.5,-0.0032187,0.0056242,537.5,0.0007012,0.0031339,537.5,-0.0062139,-0.0011545,537.5,4.4479132,3.8287547,537.5,3.3053832,-5.2061005
,543.75,0.1388737,0.0157294,543.75,-0.0031253,0.0008381,543.75,-0.0051324,0.0026811,543.75,0.0053674,-0.0048849,543.75,-3.9321103,5.1249599,543.75,-9.218091,10.8182344
,550,0.0550421,0.0533471,550,0.0020069,-0.0005909,550,0.0026943,-0.0012829,550,-0.0042654,0.0058936,550,-0.8110297,-3.0754008,550,7.1882772,-14.8233967
,556.25,-0.0142206,-0.1608251,556.25,0.0027102,-0.0018578,556.25,0.001569,-0.0028643,556.25,0.003907,-0.0014242,556.25,1.2248456,-3.0567234,556.25,16.5608845,16.4015274
,562.5,-0.1329805,0.1084819,562.5,0.0000781,0.0001992,562.5,0.0000335,0.0020965,562.5,-0.0020743,0.0005633,562.5,0.5960206,6.6096325,562.5,-26.9070854,-13.5942621
,568.75,-0.0035198,-0.0559296,568.75,-0.0043658,0.0020082,568.75,-0.0021361,-0.0012407,568.75,0.0001874,-0.0021,568.75,-0.8709836,-2.5094283,568.75,8.9569321,7.087697
,575,0.2094323,0.2224217,575,0.0039416,-0.0039884,575,0.0021179,-0.0022383,575,-0.0008581,0.0008786,575,-1.6241982,-8.9890909,575,3.1482675,-4.0223026
,581.25,-0.2315692,-0.174008,581.25,0.0004392,0.0093516,581.25,-0.0004213,0.0113636,581.25,-0.0004712,-0.0002424,581.25,1.2275345,17.2274647,581.25,-2.1376162,1.7395363
,587.5,0.0909238,-0.0635875,587.5,-0.0013812,-0.0122225,587.5,-0.0014001,-0.013244,587.5,0.001648,0.0013497,587.5,-2.5923669,-14.3188629,587.5,-2.2028334,-5.3129053
,593.75,0.0596211,0.0819177,593.75,-0.0069275,0.0054146,593.75,-0.0032561,0.00495,593.75,0.0004394,-0.0016284,593.75,3.1490719,5.5336332,593.75,8.8536015,14.671463
,600,-0.1166761,-0.0054982,600,0.014784,-0.0004798,600,0.0099126,-0.0001812,600,-0.0025456,0.0019784,600,0.4578949,0.756031,600,-13.3601179,-17.6129723
,606.25,0.1307196,-0.0281656,606.25,-0.0132959,0.002169,606.25,-0.0091725,0.0007547,606.25,0.0038514,-0.0031041,606.25,-2.0301991,-0.4713245,606.25,13.917614,10.9125872
,612.5,-0.0613203,0.0873761,612.5,0.0017677,-0.0029965,612.5,0.0011468,-0.000043,612.5,-0.0018701,0.0021713,612.5,0.4201271,-2.6578841,612.5,-8.6911077,-4.2010436
,618.75,-0.0932131,-0.185631,618.75,0.0047872,0.0042937,618.75,0.0028285,-0.0007537,618.75,-0.0008673,-0.0002991,618.75,3.9510686,2.0479517,618.75,1.5308204,4.0261645
,625,0.1296057,0.0192338,625,-0.0005858,-0.0071941,625,-0.0008888,-0.0006841,625,0.0023469,0.0017514,625,-7.3246465,-5.8590522,625,2.2234211,-2.2847602
,631.25,0.0600904,0.1548332,631.25,0.0002215,0.0059038,631.25,0.001154,0.0000487,631.25,-0.0055258,-0.001333,631.25,0.5784602,7.6429834,631.25,-0.4907382,-2.7148244
,637.5,-0.2739632,0.0568633,637.5,-0.002846,-0.0020529,637.5,-0.0016216,0.001587,637.5,0.0065994,-0.0005079,637.5,8.0132647,3.3470123,637.5,-5.2050033,5.6356583
,643.75,0.3501374,-0.2032461,643.75,0.0008338,0.0029255,643.75,0.0005623,0.0010287,643.75,-0.0036067,-0.0029798,643.75,-4.3432322,-8.7987804,643.75,6.06779,0.5775365
,650,-0.2661653,0.0896883,650,0.0022037,-0.0049928,650,0.000654,-0.0036616,650,0.0013392,0.0062696,650,-1.5108716,2.1739142,650,-7.185245,-7.8584294
,656.25,-0.0516072,0.0662805,656.25,-0.0055526,0.0021707,656.25,-0.0031106,0.003433,656.25,0.002344,-0.0075846,656.25,4.9578862,-1.6363394,656.25,11.2873745,1.7433301
,662.5,0.2364242,-0.0484984,662.5,0.0074584,0.0010711,662.5,0.0045803,-0.0022631,662.5,-0.0053837,0.0077606,662.5,-4.3418918,7.821219,662.5,-8.2040062,0.5591684
,668.75,-0.1247118,-0.0038961,668.75,-0.0047212,-0.0004301,668.75,-0.0024627,0.0015514,668.75,0.0012518,-0.004786,668.75,-3.3438568,-7.6936846,668.75,2.8758616,0.7558191
,675,0.1671362,-0.037971,675,0.0010852,-0.0007792,675,-0.0000706,-0.0015171,675,0.0039044,0.0009163,675,4.7384429,9.0443316,675,-3.8807755,6.9173265
,681.25,-0.3064359,-0.0727736,681.25,0.0038296,0.0012646,681.25,0.0017364,0.0012803,681.25,-0.0045597,0.0023638,681.25,-2.3220358,-5.5763154,681.25,14.3868484,-13.1578226
,687.5,0.2097024,0.1296634,687.5,-0.0051559,-0.0009471,687.5,-0.0014236,-0.0011579,687.5,0.0017974,-0.001404,687.5,2.7910697,-2.3193829,687.5,-21.6441555,12.6898632
,693.75,-0.0764334,-0.0038731,693.75,0.0016415,0.0004638,693.75,-0.0000659,0.0011321,693.75,0.0003452,-0.0017044,693.75,-0.0661727,-1.6080374,693.75,11.8912468,-11.2638235
,700,0.0846509,-0.0839308,700,-0.0035275,-0.0021697,700,-0.0023816,0.0007328,700,0.0027773,-0.0027828,700,-4.5118375,4.8977952,700,-3.3815382,9.1795511
,706.25,-0.0268888,0.10697,706.25,0.0086267,-0.0008202,706.25,0.0042237,-0.005708,706.25,-0.0026586,0.0097698,706.25,8.963151,-5.0136218,706.25,1.5134249,-2.2870779
,712.5,-0.2545188,-0.0246664,712.5,-0.0074894,0.0048398,712.5,-0.0025713,0.0079075,712.5,-0.0003773,-0.0089696,712.5,-7.8420749,6.803802,712.5,1.3315231,-3.6940274
,718.75,0.6014438,-0.0638832,718.75,0.0021281,-0.0001397,718.75,0.0015561,-0.0040893,718.75,-0.0035815,0.0057704,718.75,3.5032022,-3.0062246,718.75,-1.5046005,-0.3828459
,725,-0.5159622,-0.0070247,725,0.001049,-0.0060254,725,-0.0012525,-0.0005878,725,0.0076473,-0.0039771,725,-2.3941858,-2.7338161,725,3.2933402,6.508338
,731.25,0.1494669,0.3017825,731.25,-0.0043354,0.0078105,731.25,0.0006223,0.0026017,731.25,-0.0087806,0.0006004,731.25,-0.2580722,-0.966864,731.25,-5.6449656,-0.5852162
,737.5,-0.066976,-0.5325588,737.5,0.0051067,-0.0056498,737.5,0.0001253,-0.0022271,737.5,0.0065897,0.0019245,737.5,2.6310327,7.9510498,737.5,1.9426877,-6.4212976
,743.75,0.0537563,0.4863568,743.75,0.0005901,0.0019546,743.75,0.0009708,0.0009739,743.75,-0.0018835,-0.0010066,743.75,-1.2668507,-5.9149995,743.75,6.4644661,-2.6570718
,750,0.1101268,-0.3543786,750,-0.0035068,0.0003846,750,-0.0020616,-0.0006543,750,0.0000684,0.0004354,750,3.330775,-0.8389705,750,-14.8808327,4.3134866
,756.25,-0.1824786,0.1896212,756.25,0.0028937,-0.0018932,756.25,0.0010534,0.0001401,756.25,0.0013145,-0.0013819,756.25,-7.6031995,3.8048482,756.25,12.3839626,3.2545137
,762.5,0.0080907,-0.0874584,762.5,-0.0030834,0.0038527,762.5,0.0000364,0.0017538,762.5,-0.003867,0.0018408,762.5,0.8733913,-1.9056097,762.5,-0.8641109,0.3040655
,768.75,0.1697324,-0.0175512,768.75,0.0011113,-0.004086,768.75,-0.0008801,-0.0018697,768.75,0.0042649,-0.0020094,768.75,5.6568685,0.2211101,768.75,-5.6201158,2.199065
,775,-0.0777938,0.1722812,775,0.001467,0.002871,775,0.0017821,0.0010369,775,-0.0026735,0.0032556,775,-2.6123872,0.5595405,775,9.2342787,-7.0038033
,781.25,-0.053749,-0.1027822,781.25,-0.0011163,-0.0030368,781.25,-0.0011058,-0.0009743,781.25,0.0018143,-0.0041053,781.25,1.7087455,-2.8383114,781.25,-17.4402962,8.498868
,787.5,0.053919,-0.1064267,787.5,0.0002912,0.0017344,787.5,0.0000427,0.0000814,787.5,-0.0008805,0.0027209,787.5,-3.1962957,2.110146,787.5,19.5102215,-13.9148569
,793.75,-0.0504268,0.0960775,793.75,-0.0005024,0.0022012,793.75,-0.000561,0.0015576,793.75,-0.000811,-0.0016203,793.75,3.5651457,0.0197746,793.75,-8.624115,9.7459984
,800,-0.040547,0.0261364,800,0.0002183,-0.004281,800,0.0009633,-0.0022112,800,0.001375,-0.0007899,800,-1.6707151,1.457981,800,0.1177898,0.9634044
,806.25,0.1827537,-0.0194725,806.25,0.0008152,0.001974,806.25,-0.0003611,0.0006451,806.25,-0.0005942,0.0041942,806.25,-2.3792455,-5.4150095,806.25,0.6286736,-5.3767805
