C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_5_7.xdf,12.12.24,15:29:46,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,150,-0.0102976,-0.001037,150,0.0050529,0.0058282,150,0.0022072,0.0076457,150,0.0040112,0.0021973,150,-54.1288223,-99.8582077,150,-35.6026077,-57.8191681
,156.25,0.0447934,0.0152252,156.25,-0.0044233,-0.0036197,156.25,-0.0005882,-0.0053792,156.25,-0.0045268,-0.00122,156.25,36.0249634,55.4081306,156.25,20.7275143,24.2522449
,162.5,-0.0721748,0.0033081,162.5,-0.0010057,0.0008403,162.5,0.0027004,-0.0024947,162.5,-0.0051003,0.0006728,162.5,-0.0158148,-36.5552444,162.5,6.4427481,-11.2361088
,168.75,0.0238632,-0.0332803,168.75,-0.0254024,-0.0015937,168.75,0.0238918,-0.0332537,168.75,-0.0609908,0.0072321,168.75,-12.5543232,18.9439888,168.75,-30.9665184,22.2779064
,175,0.0597169,0.0018972,175,0.0807536,0.0014604,175,-0.0798757,0.1115132,175,0.1993602,-0.0275339,175,5.7224426,-45.8311386,175,23.1333256,-66.0343933
,181.25,-0.0559038,0.0536548,181.25,-0.0609357,0.0003518,181.25,0.0623316,-0.0860159,181.25,-0.1534395,0.0227323,181.25,-6.1188579,78.3761215,181.25,-4.5521703,93.4504623
,187.5,0.0244889,-0.0370175,187.5,0.0063325,-0.0005037,187.5,-0.0082577,0.0099504,187.5,0.0187157,-0.0031681,187.5,9.1790771,-40.5534477,187.5,15.0322189,-51.1535797
,193.75,-0.0479288,-0.0073675,193.75,0.0012502,-0.0004455,193.75,0.0006638,0.0023526,193.75,0.0018961,-0.0005991,193.75,-8.7208757,4.2767963,193.75,-12.5559511,6.3704252
,200,0.0460112,0.0373392,200,-0.0000352,0.0002583,200,-0.0032768,-0.0018709,200,0.0018386,0.0006681,200,6.2531452,-4.2287111,200,-3.5200977,3.2678077
,206.25,0.0020828,-0.0327453,206.25,0.0009897,0.0006275,206.25,0.000644,0.0040749,206.25,0.0010569,-0.0008749,206.25,-5.2337041,5.1876597,206.25,3.7596292,6.6018209
,212.5,-0.0401948,0.0004114,212.5,-0.0000923,-0.0002816,212.5,0.0004072,-0.0025445,212.5,-0.0006019,0.0003559,212.5,4.5870218,-4.6909823,212.5,-12.9356012,-36.9132614
,218.75,0.0488189,0.0164734,218.75,-0.000203,0.0000303,218.75,-0.0007194,0.0021876,218.75,0.0006336,-0.000481,218.75,-7.4093504,3.5687404,218.75,28.1606674,34.5528145
,225,-0.0328867,-0.0395423,225,0.0010025,0.0005294,225,0.0013097,-0.0017337,225,0.0001269,0.0010951,225,10.528512,-2.6873984,225,-36.5327492,-3.6210153
,231.25,0.0192368,0.0230721,231.25,-0.0001912,-0.0034152,231.25,-0.0005105,0.0000819,231.25,-0.000133,-0.001962,231.25,-6.6421003,4.5093808,231.25,29.2778854,-9.0409784
,237.5,0.0090381,0.0208513,237.5,-0.0004195,0.0037468,237.5,-0.000318,0.0007763,237.5,0.0006586,0.0013878,237.5,-2.2369232,-7.0734487,237.5,-7.3269401,12.6903381
,243.75,-0.0667441,0.0284982,243.75,0.0000048,-0.0009011,243.75,-0.0004305,-0.0000194,243.75,-0.0006187,-0.0003046,243.75,1.306861,-4.1932893,243.75,-1.8715152,2.704037
,250,0.0622233,-0.0707379,250,-0.0003025,-0.0005089,250,0.0005118,-0.000501,250,0.0001535,0.0004561,250,-0.3242835,13.1951885,250,-4.4600596,-13.951622
,256.25,-0.002652,0.0105843,256.25,0.0006039,0.0006076,256.25,-0.0007544,0.0008835,256.25,0.0000764,-0.000729,256.25,11.2613173,-12.7307644,256.25,10.2193098,1.2294925
,262.5,-0.0081729,0.0548109,262.5,-0.0000231,0.0000322,262.5,0.0014161,-0.0005196,262.5,0.0003042,0.0001891,262.5,-10.4235306,14.2062445,262.5,-7.42099,-5.4652905
,268.75,-0.0304025,-0.0686943,268.75,-0.0003077,-0.0007074,268.75,-0.0008433,0.0002895,268.75,-0.00065,-0.0000274,268.75,-6.0907788,-16.5648251,268.75,-1.6247339,11.3428774
,275,0.0375657,0.0546978,275,-0.0000454,0.0007103,275,-0.0002217,-0.0003722,275,0.0000711,0.0008423,275,32.5112839,35.8619766,275,7.5102859,-7.0432148
,281.25,0.0061388,-0.044056,281.25,0.0002172,-0.0006143,281.25,-0.0000633,0.0002918,281.25,0.0005054,-0.001582,281.25,-42.0879288,-45.722496,281.25,-6.8911657,10.021224
,287.5,-0.0081715,0.0539842,287.5,-0.0005398,0.0001683,287.5,0.0013415,-0.0017227,287.5,-0.000541,0.0018414,287.5,25.0357571,30.8135204,287.5,-4.637063,-9.585289
,293.75,-0.0222532,-0.0402024,293.75,-0.0014646,0.0022787,293.75,-0.0030078,0.0044145,293.75,-0.0021062,-0.000206,293.75,-17.4397335,-6.4754024,293.75,16.2352638,-0.9017795
,300,0.021696,-0.0003699,300,0.0044984,-0.0039505,300,0.0030015,-0.0040635,300,0.0052034,-0.0020836,300,35.537468,-17.5872307,300,-7.1240273,0.0184454
,306.25,-0.0466103,0.0630153,306.25,-0.0030196,0.001869,306.25,-0.0006377,0.0009335,306.25,-0.0028985,0.0012687,306.25,-54.6296844,24.2516441,306.25,-4.5684876,6.0991321
,312.5,0.0260057,-0.0727038,312.5,0.0004153,-0.0000781,312.5,0.0021289,-0.0017544,312.5,-0.0016654,0.0012353,312.5,-33.8151283,31.4596233,312.5,-30.4398117,19.2921276
,318.75,-0.0460563,-0.0756564,318.75,-0.000484,0.000083,318.75,-0.005992,0.003305,318.75,0.0034888,-0.0019759,318.75,136.3333588,-87.5180588,318.75,74.6225052,-33.0318718
,325,0.1594076,0.1461685,325,0.0009797,0.0000664,325,0.0035257,-0.0000141,325,-0.0017307,0.0003486,325,-92.4132919,46.0613136,325,-37.426815,-0.0512443
,331.25,-0.1149433,-0.1349043,331.25,-0.0005481,0.0003572,331.25,0.0006685,-0.0009962,331.25,0.0002736,0.0000995,331.25,33.629818,-5.1394758,331.25,-15.504858,18.352459
,337.5,0.0868481,0.0859611,337.5,0.0009724,-0.0026936,337.5,-0.0002699,-0.000708,337.5,-0.0004524,0.0006045,337.5,-14.8627529,-19.3774891,337.5,11.534133,-14.5802326
,343.75,-0.1454328,0.0325302,343.75,-0.0019411,0.0036947,343.75,-0.0012753,0.0003015,343.75,-0.0000269,0.0008206,343.75,4.4590788,42.4225197,343.75,2.9691424,15.2249746
,350,0.1321747,0.0714005,350,0.0019618,-0.0028848,350,0.0010355,-0.0018392,350,0.0009874,-0.002816,350,-11.5116081,-14.663209,350,-5.3430524,5.5819125
,356.25,-0.0860822,-0.1859399,356.25,0.0001003,0.0023379,356.25,0.0019969,0.0031104,356.25,-0.0013935,0.001752,356.25,11.7568941,-23.5590706,356.25,-18.0224476,-24.0084362
,362.5,0.0267206,0.0669602,362.5,-0.0041522,-0.0005851,362.5,-0.0060525,0.0013064,362.5,0.0020557,0.0003251,362.5,-1.5497694,16.6715622,362.5,45.6843109,-1.6165956
,368.75,0.0273979,-0.0697977,368.75,0.004419,-0.0004167,368.75,0.0053365,-0.0033858,368.75,-0.0015915,-0.0002275,368.75,-20.8023682,14.2796288,368.75,-41.1007767,18.6342506
,375,-0.0498094,0.1399254,375,0.0000746,0.0000148,375,0.0005516,0.0012007,375,0.0000202,0.0003667,375,32.8517113,-13.0460453,375,10.912447,-18.5756054
,381.25,-0.0458912,0.0008378,381.25,-0.0013936,0.0004276,381.25,-0.0025714,-0.0007646,381.25,-0.0001477,-0.0013733,381.25,-18.6239738,7.6462622,381.25,7.2831373,25.7907581
,387.5,0.1365573,-0.0761999,387.5,0.0007376,-0.0012541,387.5,0.0014257,-0.0010022,387.5,-0.0004191,0.0008886,387.5,11.9127007,-16.3735657,387.5,-5.9181576,-9.7213297
,393.75,-0.0102268,-0.0485713,393.75,-0.0007501,0.0015071,393.75,-0.001677,0.0022302,393.75,0.0000426,0.0006027,393.75,-17.6477642,11.9745245,393.75,6.721097,0.7494695
,400,-0.1931296,0.0746847,400,-0.0014368,-0.0004794,400,0.0000471,-0.0005117,400,0.0020051,-0.0007731,400,-0.8708032,10.2035866,400,2.7178895,-4.231431
,406.25,0.2272125,0.0258238,406.25,0.0037562,0.0015486,406.25,0.0013958,-0.0005928,406.25,-0.0016966,0.0001448,406.25,20.6836281,-21.0174313,406.25,-9.2677984,-11.6285782
,412.5,-0.129805,-0.0847102,412.5,-0.0024388,0.0027727,412.5,0.007171,0.0047054,412.5,-0.0025205,-0.0025827,412.5,-23.0175781,15.2322664,412.5,-18.5821934,-29.0615501
,418.75,0.0820742,0.0880113,418.75,-0.005148,-0.0086308,418.75,-0.0205811,-0.0002892,418.75,0.0083588,0.0030133,418.75,17.8216763,-24.7824326,418.75,89.35112,87.945549
,425,-0.1195945,-0.0187727,425,0.0290868,-0.0053045,425,0.0337374,-0.0194454,425,-0.0132895,0.0058689,425,-4.2060204,36.7738686,425,-130.2606354,-85.9463043
,431.25,0.1714857,-0.1634583,431.25,-0.0400952,0.0076651,431.25,-0.0359287,0.0157997,431.25,0.0109494,-0.0069958,431.25,9.619566,-34.3456459,431.25,83.2872391,88.1157227
,437.5,-0.1900578,0.2785973,437.5,0.0134129,0.0098191,437.5,0.01287,0.0076484,437.5,0.0013321,-0.0019166,437.5,-23.1195679,25.4425812,437.5,-31.9819374,-79.2558289
,443.75,0.0991959,-0.2000899,443.75,0.0016233,-0.0085494,443.75,-0.0004709,-0.0079254,443.75,-0.005344,0.0029299,443.75,13.9919014,-17.8236122,443.75,39.7899132,41.0113869
,450,0.0416812,0.1066906,450,-0.0014068,-0.0010629,450,0.001815,-0.0000185,450,0.0009957,-0.0027424,450,0.4694522,15.1586285,450,-54.3028297,26.9939423
,456.25,-0.0472307,0.0091992,456.25,0.005226,0.0009861,456.25,0.0000154,-0.0020912,456.25,0.0013913,0.0038951,456.25,-2.5110965,-8.7399893,456.25,34.9494553,-79.2948837
,462.5,-0.0093391,-0.1255757,462.5,0.0022987,0.0057691,462.5,0.0109261,0.0060814,462.5,-0.0061337,-0.0029464,462.5,-1.3225276,4.5991259,462.5,-3.8576894,63.1797829
,468.75,0.0567342,0.2343208,468.75,-0.0130165,-0.0038862,468.75,-0.0223519,-0.0011147,468.75,0.0086168,0.0011127,468.75,10.5305662,-6.7840304,468.75,1.1637961,-37.9688187
,475,-0.1209242,-0.2811491,475,0.0017065,-0.0097773,475,0.0052284,-0.013501,475,-0.0032508,0.0040228,475,-8.4652901,9.8219948,475,5.30688,37.6067429
,481.25,0.022056,0.1815169,481.25,0.0201419,-0.0039055,481.25,0.0260126,0.001059,481.25,-0.004607,-0.0055642,481.25,-19.451746,-1.1294923,481.25,-56.3324585,-28.2176304
,487.5,0.2863007,-0.2107098,487.5,0.0082666,0.0215395,487.5,-0.0002805,0.023985,487.5,0.0024846,0.0001131,487.5,17.5401058,-23.321125,487.5,47.5206184,-41.3368645
,493.75,-0.4163223,0.06295,493.75,-0.0540743,0.0138825,493.75,-0.0572502,-0.0043694,493.75,0.0070653,0.0052682,493.75,27.1611519,32.7432899,493.75,53.2578812,102.5991898
,500,0.1940164,0.345867,500,0.0330007,-0.030329,500,0.0431042,-0.0149434,500,-0.0061299,-0.0059069,500,-37.8356056,-23.522459,500,-84.5233841,-56.5227242
,506.25,0.0355606,-0.3396647,506.25,0.001045,-0.0057968,506.25,-0.0003283,-0.0041391,506.25,0.0007917,0.0025712,506.25,-6.0529289,3.3935742,506.25,15.3445024,-17.6063061
,512.5,-0.1589758,0.0711521,512.5,0.0057074,0.0199005,512.5,0.0004303,0.0153549,512.5,-0.0014354,0.0002442,512.5,49.9686852,10.7543325,512.5,38.3879051,18.0638561
,518.75,0.1892878,0.026424,518.75,-0.0125018,-0.0067691,518.75,-0.0075199,-0.0080962,518.75,-0.0008738,0.0009449,518.75,-38.6359215,-8.7048845,518.75,-27.0575371,16.0523376
,525,-0.0637663,-0.074671,525,0.005099,-0.0055377,525,0.0008744,-0.0030629,525,0.0027707,0.0002191,525,11.1464386,10.7570143,525,-11.0976353,-12.5963535
,531.25,-0.1067862,0.0268979,531.25,0.0018047,0.0140461,531.25,0.0035228,0.0105592,531.25,0.0006731,-0.0028514,531.25,-23.9975586,4.5838246,531.25,30.1560478,-6.9172392
,537.5,0.1908067,0.082071,537.5,-0.0055074,-0.0119572,537.5,-0.0041516,-0.0064045,537.5,-0.0010577,-0.0021834,537.5,49.8725929,-7.2521524,537.5,-34.4918022,-2.8695478
,543.75,-0.1171164,0.0058693,543.75,0.0044321,-0.0024408,543.75,0.001479,-0.0027722,543.75,-0.0011675,0.0069516,543.75,-60.1888428,-11.016799,543.75,3.1522191,14.5866709
,550,0.031964,-0.148362,550,0.0011494,0.010786,550,0.0032146,0.0063227,550,0.0010069,-0.0021699,550,16.8939953,-3.7907028,550,28.395319,2.1326668
,556.25,-0.0100543,0.1731538,556.25,-0.0047018,-0.0016287,556.25,-0.0031591,-0.0020745,556.25,0.0004789,-0.0035019,556.25,42.2664185,28.2044678,556.25,-13.2457047,-15.5015287
,562.5,-0.0792365,-0.058006,562.5,0.0028942,-0.0069314,562.5,0.0020431,-0.0016625,562.5,0.0011033,0.0040256,562.5,-40.6237793,-41.627655,562.5,-5.8673024,12.763114
,568.75,0.1383902,-0.122451,568.75,-0.0002078,0.0054244,568.75,-0.0026478,0.0019027,568.75,-0.0020735,-0.0063574,568.75,13.9336967,18.9984512,568.75,7.6594639,-15.2739687
,575,-0.0012857,0.1129755,575,-0.0012345,-0.0025651,575,0.0033161,-0.0008207,575,-0.0011789,0.0064394,575,-6.0496235,29.741169,575,-1.2730907,8.8886051
,581.25,-0.1997194,-0.0553872,581.25,0.0028297,-0.000085,581.25,-0.0008497,-0.0013643,581.25,0.0012993,-0.0015197,581.25,2.0812206,-42.578289,581.25,-2.663743,-0.7575456
,587.5,0.2188035,0.087835,587.5,-0.0016231,-0.0001894,587.5,-0.001042,0.0003076,587.5,-0.0031472,-0.0014246,587.5,8.0860949,35.4628639,587.5,0.6706192,-10.429678
,593.75,-0.0080455,0.0766535,593.75,0.0012675,0.0031342,593.75,0.0006918,0.0016981,593.75,0.0071252,0.000865,593.75,-10.8888874,-29.9869957,593.75,6.205204,27.5327511
,600,-0.0994302,-0.1039316,600,-0.0048034,-0.0045658,600,-0.0030242,-0.0013976,600,-0.0059967,0.000767,600,-4.9208088,18.7446423,600,-9.4652596,-28.8675003
,606.25,-0.1018222,-0.1661091,606.25,0.0087775,0.0043237,606.25,0.0051414,0.0012423,606.25,0.0053506,0.001158,606.25,23.8659515,-6.7005548,606.25,3.0694187,18.0871849
,612.5,0.0663257,0.0967244,612.5,-0.0077817,-0.001344,612.5,-0.0025723,0.0003698,612.5,-0.0040289,-0.0034154,612.5,-7.5280185,-2.7469923,612.5,-5.4841022,-1.0528096
,618.75,0.1303078,0.075985,618.75,0.0008617,-0.0015895,618.75,-0.0017742,-0.0026721,618.75,-0.0010641,0.002312,618.75,-9.3326607,8.7677727,618.75,11.8771505,-22.8486786
,625,0.2308584,0.0031645,625,0.0019906,-0.0000689,625,0.0024393,0.0011682,625,0.0031634,-0.0036642,625,2.94893,-21.2924366,625,-10.548048,43.5394363
,631.25,-0.4412099,-0.0168974,631.25,0.0042285,-0.0028744,631.25,0.0011477,-0.000653,631.25,0.0008076,0.0033047,631.25,-6.2135434,28.8417435,631.25,9.9201002,-41.5347404
,637.5,0.1922285,-0.0253879,637.5,-0.015835,0.0045194,637.5,-0.0081451,-0.0005587,637.5,-0.005346,-0.0018592,637.5,15.0384016,-11.807374,637.5,-25.1926632,23.708456
,643.75,-0.1212658,0.0857275,643.75,0.0222965,0.0075894,643.75,0.0103232,0.0066381,643.75,0.0059269,0.0075309,643.75,-21.6517048,-8.2078018,643.75,28.6992493,-14.8789139
,650,-0.0482676,-0.0605409,650,-0.0142809,-0.0064423,650,-0.0041048,-0.0042022,650,-0.0050947,-0.0068946,650,15.8374767,10.1617651,650,3.7240891,21.1192913
,656.25,0.1832302,-0.1101211,656.25,0.0037756,-0.0036217,656.25,0.0000525,-0.0022339,656.25,0.003525,-0.0011959,656.25,0.023713,-4.5676403,656.25,-11.2437449,-10.5066032
,662.5,-0.0667748,0.1232082,662.5,-0.0067891,0.0022105,662.5,-0.0036506,0.0020555,662.5,-0.0038493,0.0015309,662.5,-8.0924006,0.4159966,662.5,-8.004467,-10.3529291
,668.75,0.1038785,-0.0896694,668.75,0.0123639,-0.00372,668.75,0.0069362,-0.002638,668.75,0.0040992,0.00133,668.75,1.6963732,-0.8989514,668.75,12.0548601,2.6354799
,675,-0.1491774,0.1660116,675,-0.0150102,0.0069171,675,-0.0080146,0.0023624,675,-0.005801,-0.0021239,675,6.0898438,0.8509089,675,-6.5555658,7.1429057
,681.25,0.1196704,-0.175912,681.25,0.0135565,0.0000626,681.25,0.0103453,0.0022764,681.25,0.0059305,0.0006677,681.25,-5.8446918,7.959003,681.25,-4.5162506,14.486227
,687.5,-0.2456447,0.0894422,687.5,-0.0062732,-0.00822,687.5,-0.0092381,-0.0061503,687.5,-0.0021258,0.0025659,687.5,3.4615262,-11.7697077,687.5,17.8509254,-52.0449142
,693.75,0.1917289,0.0897291,693.75,-0.0010616,0.0115511,693.75,0.0046752,0.0087833,693.75,-0.001752,-0.0060755,693.75,1.884181,2.8981686,693.75,-15.5686846,53.4630356
,700,-0.1339296,-0.2215068,700,-0.0033651,-0.0120851,700,-0.0042987,-0.0079994,700,0.000621,0.0002475,700,2.2401426,-4.6092019,700,-4.0406785,-22.5121403
,706.25,0.2563785,0.2951047,706.25,0.0024194,0.0085884,706.25,-0.0015673,0.0031153,706.25,0.0005093,0.0098273,706.25,-14.9857531,11.4469481,706.25,7.1832414,7.3012533
,712.5,-0.1478665,-0.2950288,712.5,-0.0024354,0.006806,712.5,0.0046608,0.0021288,712.5,-0.0119457,-0.0066717,712.5,5.4322619,-4.8116341,712.5,2.9467783,-6.9789987
,718.75,0.0053245,0.0282531,718.75,-0.1474837,0.0070896,718.75,-0.0525429,0.0062677,718.75,-0.07628,-0.0780575,718.75,1.7171474,-5.8830872,718.75,11.7717009,23.9852734
,725,0.0472221,0.2193883,725,0.4128159,-0.0565399,725,0.1423585,-0.0242527,725,0.2495589,0.2048999,725,13.0796776,15.9443579,725,-19.7770195,-29.3711205
,731.25,-0.1586902,-0.2044477,731.25,-0.2945196,0.0245256,731.25,-0.1044918,0.0087741,731.25,-0.1704645,-0.1523291,731.25,1.8719686,-29.2230663,731.25,-22.7096233,-29.2665749
,737.5,0.310504,-0.1297995,737.5,0.0208681,0.021003,737.5,0.0103189,0.0087836,737.5,-0.0004867,0.0224978,737.5,-26.6534348,30.9861088,737.5,50.3502884,59.4364014
,743.75,-0.229399,0.3610998,743.75,0.0020588,-0.0004601,743.75,0.0021008,0.0003276,743.75,-0.0003488,-0.0019358,743.75,10.0724792,-10.706708,743.75,-27.0790462,-9.8079786
,750,0.1132518,-0.0848954,750,0.0059906,-0.0004392,750,-0.0010209,0.0010063,750,0.0090883,0.0045195,750,17.6275654,11.4971247,750,12.872448,-9.2401419
,756.25,-0.164927,-0.0395623,756.25,0.0132712,-0.0094859,756.25,0.0076188,-0.0070692,756.25,0.0037139,0.0024192,756.25,-12.2036667,-22.809515,756.25,-8.9709063,-4.3578563
,762.5,-0.0413565,-0.1177751,762.5,-0.0147211,0.0079092,762.5,-0.0075999,0.0055182,762.5,-0.0081165,-0.0015546,762.5,-18.0336914,1.5299957,762.5,0.2287408,1.7393548
,768.75,0.3332002,-0.0139558,768.75,0.0039385,-0.0041642,768.75,0.0020762,0.0001727,768.75,0.006424,-0.005486,768.75,36.2978287,1.0851858,768.75,-8.8997288,6.6444645
,775,-0.2828769,0.1585073,775,0.0083713,0.0017628,775,0.0030157,-0.0029388,775,0.001345,0.0116552,775,-42.0626907,22.1619377,775,13.4328747,-18.8114471
,781.25,0.1706045,-0.0428605,781.25,-0.0124288,-0.0047124,781.25,-0.0071522,-0.0026453,781.25,-0.0021138,-0.0098929,781.25,27.2330494,-28.6044025,781.25,-3.9646304,50.9496422
,787.5,-0.1350724,0.0235832,787.5,0.0107539,0.0060159,787.5,0.009113,0.0040405,787.5,0.0007354,0.0074301,787.5,8.9066601,16.9286079,787.5,11.9114161,-64.7565155
,793.75,0.0357305,-0.0351062,793.75,-0.0003833,-0.0018748,793.75,-0.0043161,0.0024321,793.75,0.0016783,-0.0053827,793.75,-28.7634525,-0.4602729,793.75,-13.2484531,23.8108749
,800,-0.1174091,-0.028075,800,0.0031632,0.0035939,800,0.0041798,-0.0000505,800,-0.0011735,0.0042135,800,21.2650509,-2.9588089,800,-5.8073936,8.2396393
,806.25,0.2613442,0.1034077,806.25,-0.0100275,-0.0095289,806.25,-0.0026346,-0.00611,806.25,-0.0003324,-0.0044699,806.25,15.3450184,2.3547311,806.25,-4.5100284,4.179471
