C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_17800_RPM.xdf,12.12.24,13:28:32,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
Unit,Hz,Pa,,Hz,g,,Hz,g,,Hz,g,,Hz,Pa,,Hz,Pa,
Sensor,,,,,,,,,,,,,,,,,,
PointId,,,,,,,,,,,,,,,,,,
PointDir,,'',,,'',,,'',,,'',,,'',,,'',
Info1,,,,,,,,,,,,,,,,,,
Info2,,,,,,,,,,,,,,,,,,
Info3,,,,,,,,,,,,,,,,,,
Info4,,,,,,,,,,,,,,,,,,
Z Axis,,,,,,,,,,,,
,381.2500000,-0.0042572,0.0080788,381.2500000,-0.0000973,0.0003891,381.2500000,0.0000320,0.0001154,381.2500000,0.0000805,0.0000434,381.2500000,-0.0613269,-0.1891787,381.2500000,-6.2996140,-5.9097056
,387.5000000,0.0074305,-0.0095699,387.5000000,0.0000764,-0.0004034,387.5000000,0.0001590,-0.0000312,387.5000000,0.0001055,-0.0001278,387.5000000,0.0046265,-0.1067717,387.5000000,3.4682336,4.7067819
,393.7500000,-0.0061572,0.0061507,393.7500000,0.0001885,0.0001731,393.7500000,-0.0000341,-0.0000261,393.7500000,-0.0002082,0.0000032,393.7500000,0.1345340,0.0779116,393.7500000,5.0480375,-0.8542852
,400.0000000,-0.0000126,-0.0024351,400.0000000,-0.0000629,0.0001564,400.0000000,-0.0000387,0.0001166,400.0000000,0.0002802,0.0000852,400.0000000,-0.2668474,0.1611110,400.0000000,-5.8223591,-2.3587322
,406.2500000,0.0017568,-0.0051650,406.2500000,-0.0001112,-0.0001819,406.2500000,-0.0000520,-0.0001102,406.2500000,-0.0001540,0.0000995,406.2500000,0.3327767,-0.0473913,406.2500000,-2.3208196,4.1051283
,412.5000000,0.0033117,0.0087870,412.5000000,-0.0003393,0.0004144,412.5000000,0.0007139,0.0003395,412.5000000,0.0005632,0.0000928,412.5000000,-0.0387379,0.0958175,412.5000000,7.9189792,-1.8860224
,418.7500000,-0.0103626,-0.0062749,418.7500000,-0.0005393,-0.0008493,418.7500000,-0.0017577,-0.0007790,418.7500000,-0.0015009,-0.0007247,418.7500000,-0.6148009,-0.3039628,418.7500000,-7.0377307,-3.1304643
,425.0000000,0.0076761,0.0090826,425.0000000,0.0012426,0.0007645,425.0000000,0.0011585,0.0005601,425.0000000,0.0010694,0.0006421,425.0000000,0.4894350,0.1401833,425.0000000,3.2551680,5.5444827
,431.2500000,-0.0007743,-0.0047801,431.2500000,-0.0002810,0.0000503,431.2500000,-0.0001029,0.0000855,431.2500000,-0.0000941,-0.0001407,431.2500000,0.0082490,0.0733595,431.2500000,-2.7154264,-2.1248353
,437.5000000,-0.0063726,-0.0046549,437.5000000,0.0000652,-0.0010237,437.5000000,0.0002549,-0.0003368,437.5000000,-0.0000092,-0.0000558,437.5000000,-0.0345958,-0.1688106,437.5000000,6.3229575,-2.6177294
,443.7500000,0.0177888,0.0065529,443.7500000,-0.0013568,-0.0000486,443.7500000,-0.0005857,0.0001551,443.7500000,-0.0001136,-0.0000316,443.7500000,-0.0431463,0.1024026,443.7500000,-5.2189288,1.1111789
,450.0000000,-0.0126841,-0.0124134,450.0000000,0.0016824,0.0020928,450.0000000,0.0007213,0.0002588,450.0000000,-0.0000238,0.0001995,450.0000000,0.1327337,0.0610130,450.0000000,-2.5404460,-0.2368649
,456.2500000,0.0012137,0.0127654,456.2500000,0.0002638,-0.0021155,456.2500000,-0.0006889,-0.0003944,456.2500000,0.0003108,-0.0001749,456.2500000,-0.1248454,-0.1583324,456.2500000,3.7272308,3.3674769
,462.5000000,-0.0015711,-0.0046217,462.5000000,-0.0012907,0.0010394,462.5000000,0.0004924,0.0000698,462.5000000,-0.0002900,0.0001628,462.5000000,-0.0561001,0.1663636,462.5000000,2.5841467,-5.1313729
,468.7500000,0.0044629,-0.0015590,468.7500000,0.0007136,-0.0003090,468.7500000,-0.0001898,0.0001549,468.7500000,0.0001713,-0.0002319,468.7500000,0.2210740,-0.0133017,468.7500000,-0.4469151,5.3820958
,475.0000000,-0.0022019,0.0077419,475.0000000,-0.0000650,0.0001114,475.0000000,-0.0002540,0.0000633,475.0000000,-0.0001740,0.0002983,475.0000000,-0.1866591,-0.0058614,475.0000000,-5.7050090,-4.5496507
,481.2500000,-0.0003912,-0.0065453,481.2500000,-0.0001024,0.0003901,481.2500000,0.0005047,-0.0001766,481.2500000,0.0001606,-0.0001044,481.2500000,-0.0395689,-0.0599762,481.2500000,2.6709409,3.5038238
,487.5000000,-0.0022957,0.0015246,487.5000000,0.0002821,-0.0010469,487.5000000,-0.0000124,-0.0001701,487.5000000,-0.0000510,-0.0001691,487.5000000,0.1175585,-0.1384703,487.5000000,-1.0719597,-0.5210534
,493.7500000,-0.0009349,0.0006459,493.7500000,0.0005250,0.0027547,493.7500000,-0.0007221,0.0005671,493.7500000,0.0003456,0.0005624,493.7500000,0.2180442,0.4378569,493.7500000,4.6120706,-1.8006270
,500.0000000,0.0067248,0.0010850,500.0000000,0.0005651,-0.0018889,500.0000000,0.0006210,-0.0004923,500.0000000,0.0001148,-0.0005427,500.0000000,-0.2606600,-0.3179039,500.0000000,-0.7550284,2.1850948
,506.2500000,-0.0074173,-0.0070598,506.2500000,-0.0096747,-0.0052660,506.2500000,0.0000903,-0.0007917,506.2500000,-0.0031105,-0.0005076,506.2500000,-0.3025898,-0.1275817,506.2500000,-2.4271016,-1.0103625
,512.5000000,0.0048428,0.0078502,512.5000000,0.0130522,0.0069606,512.5000000,-0.0004993,0.0013127,512.5000000,0.0042002,0.0007171,512.5000000,0.6044879,0.1771824,512.5000000,0.4070299,-2.3788350
,518.7500000,0.0052025,-0.0030822,518.7500000,-0.0045675,-0.0020382,518.7500000,0.0005064,-0.0000261,518.7500000,-0.0017101,-0.0001641,518.7500000,-0.3982030,-0.0086578,518.7500000,0.5869224,-0.5232464
,525.0000000,-0.0091589,-0.0040093,525.0000000,0.0019597,0.0007191,525.0000000,0.0004468,0.0003390,525.0000000,0.0006616,-0.0001467,525.0000000,0.0621386,0.0367636,525.0000000,-2.1812305,4.0837083
,531.2500000,0.0013211,0.0099883,531.2500000,-0.0033532,0.0007388,531.2500000,-0.0010781,-0.0003955,531.2500000,-0.0006938,0.0006329,531.2500000,0.1744931,0.0026514,531.2500000,1.0127177,-0.0101212
,537.5000000,0.0049466,-0.0133594,537.5000000,0.0006293,-0.0034761,537.5000000,-0.0000882,-0.0014420,537.5000000,-0.0000838,-0.0006066,537.5000000,-0.2043420,0.0223117,537.5000000,-0.1698445,-7.6517062
,543.7500000,0.0051807,0.0230540,543.7500000,0.0025454,0.0020361,543.7500000,0.0016963,0.0007684,543.7500000,0.0008831,0.0001652,543.7500000,0.0906862,-0.0826775,543.7500000,1.3885822,9.9749308
,550.0000000,-0.0251940,-0.0159162,550.0000000,-0.0039321,0.0009728,550.0000000,-0.0022829,0.0010455,550.0000000,-0.0011071,0.0001060,550.0000000,-0.0820571,0.1344328,550.0000000,0.1097130,-5.6285753
,556.2500000,0.0157613,-0.0122710,556.2500000,0.0007463,-0.0008042,556.2500000,0.0003700,-0.0005372,556.2500000,0.0001654,-0.0000848,556.2500000,0.2865903,-0.0705942,556.2500000,-3.2682586,6.8272386
,562.5000000,0.0036672,0.0218468,562.5000000,0.0021491,-0.0007494,562.5000000,0.0012575,-0.0008139,562.5000000,0.0006030,-0.0001054,562.5000000,-0.2650346,-0.0982766,562.5000000,4.0188847,-7.7120609
,568.7500000,0.0019421,-0.0121239,568.7500000,-0.0010461,0.0023115,568.7500000,0.0004935,0.0021136,568.7500000,-0.0007836,0.0006484,568.7500000,-0.0520958,-0.1110016,568.7500000,-1.1041367,1.8136538
,575.0000000,-0.0049330,-0.0007535,575.0000000,-0.0003292,-0.0024852,575.0000000,-0.0009529,-0.0019432,575.0000000,0.0002378,-0.0006273,575.0000000,0.0109412,0.1863092,575.0000000,-0.2802809,-0.8046405
,581.2500000,0.0017341,0.0094615,581.2500000,-0.0000859,-0.0000538,581.2500000,-0.0011796,0.0016491,581.2500000,-0.0003069,-0.0008221,581.2500000,0.0424850,0.0701601,581.2500000,0.6130840,2.0367661
,587.5000000,-0.0004402,-0.0115016,587.5000000,-0.0009866,0.0013171,587.5000000,0.0020297,-0.0032394,587.5000000,0.0002669,0.0031071,587.5000000,0.0592743,-0.2853983,587.5000000,-3.3634162,1.1450329
,593.7500000,-0.0062049,0.0070910,593.7500000,0.0035820,0.0003238,593.7500000,-0.0025639,0.0024927,593.7500000,0.0020213,-0.0035848,593.7500000,0.3282275,0.1767372,593.7500000,5.9363613,0.3484440
,600.0000000,0.0058350,0.0001220,600.0000000,-0.0008451,-0.0021068,600.0000000,0.0025928,0.0002316,600.0000000,-0.0020621,0.0003899,600.0000000,-0.4560066,-0.0179432,600.0000000,-1.7597358,-4.7760301
,606.2500000,-0.0002455,0.0010553,606.2500000,-0.0022991,0.0014238,606.2500000,-0.0014391,-0.0011318,606.2500000,-0.0001664,0.0018332,606.2500000,0.1016531,0.1559231,606.2500000,-6.2046127,4.7167978
