C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_1_6.xdf,12.12.24,14:24:54,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,150,0.001604,-0.0032966,150,-0.0030494,0.0030233,150,-0.0019011,0.0011955,150,-0.0024267,0.002119,150,6.0019555,2.0445969,150,9.5700598,4.145895
,156.25,0.0017278,0.0028993,156.25,0.0042305,-0.00313,156.25,0.0035647,-0.0000589,156.25,0.0036701,-0.0021695,156.25,-3.099607,-6.1534348,156.25,-14.7002687,-18.6323318
,162.5,-0.0058111,-0.0029327,162.5,-0.0019011,-0.0006058,162.5,0.002714,0.0024056,162.5,-0.0003704,-0.0013144,162.5,0.1500671,6.4282007,162.5,4.7279463,20.0254345
,168.75,-0.0079925,0.0129426,168.75,0.0014482,-0.0143048,168.75,0.0377914,0.0241152,168.75,0.0114066,-0.0140341,168.75,1.3361619,-4.5677447,168.75,7.3842177,-4.9068522
,175,0.018246,-0.0244787,175,-0.0024746,0.0456362,175,-0.1223195,-0.0786839,175,-0.0355126,0.0463822,175,2.4322839,5.7790818,175,-0.9757801,-3.9626365
,181.25,-0.0051211,0.0133259,181.25,0.0013974,-0.0342788,181.25,0.0914304,0.0598973,181.25,0.0264899,-0.034629,181.25,-2.3909693,-2.7902863,181.25,-4.754427,1.6295784
,187.5,-0.0009298,0.000033,187.5,-0.0003573,0.0035853,187.5,-0.0087106,-0.0067636,187.5,-0.0030679,0.00298,187.5,0.6809064,1.5917256,187.5,1.5157483,3.346297
,193.75,-0.0013999,-0.0024393,193.75,0.0007338,0.0016693,193.75,-0.0031643,0.0000447,193.75,0.0012022,0.0019914,193.75,0.6805773,-1.0502994,193.75,3.6922078,-3.4497187
,200,-0.0000246,0.0021703,200,-0.000936,-0.0012695,200,0.0004252,-0.003525,200,-0.0034858,-0.0008717,200,-3.7090588,-2.1938152,200,-10.737731,-1.2643077
,206.25,-0.0015546,-0.001081,206.25,0.0003334,0.0002344,206.25,0.0001226,0.0017281,206.25,0.0013448,-0.0005965,206.25,2.2694411,2.2623591,206.25,10.0555964,9.0943356
,212.5,0.0039838,-0.0010816,212.5,0.0000566,-0.00006,212.5,-0.0003116,-0.0001634,212.5,0.0003271,0.0006758,212.5,0.2583993,-0.8489959,212.5,0.0332487,-13.5093756
,218.75,0.0001658,0.0008611,218.75,0.0001518,0.0008728,218.75,-0.0009053,0.0000009,218.75,0.0000017,0.0006426,218.75,-0.3841961,0.035066,218.75,-7.5328441,9.6014137
,225,-0.0042036,0.0057133,225,0.0005339,0.0001407,225,0.0000764,0.000397,225,0.0005445,-0.0001167,225,0.1182235,-0.7060803,225,3.1809983,0.3305509
,231.25,-0.0003169,-0.009747,231.25,-0.0011799,-0.000613,231.25,0.0001562,-0.0013931,231.25,-0.0010097,0.0001523,231.25,0.477024,1.1823055,231.25,3.062299,-4.0389547
,237.5,-0.0036905,0.0116705,237.5,0.0001639,0.0004937,237.5,-0.0005937,0.0009913,237.5,0.0003238,-0.0006855,237.5,-0.2929918,-0.0397561,237.5,-0.1230391,-2.0899701
,243.75,0.011292,-0.0074078,243.75,0.000926,0.000181,243.75,0.0010236,-0.0002189,243.75,0.0001611,0.0007323,243.75,-1.8700088,0.4231741,243.75,1.117319,-0.3089374
,250,-0.0061289,-0.0032493,250,-0.0006673,-0.0006942,250,-0.0008394,0.0002114,250,-0.0001386,-0.0003549,250,2.8924856,-2.7167461,250,-4.7393808,4.2972269
,256.25,-0.000494,0.0049304,256.25,0.0001341,0.0002797,256.25,0.0003469,-0.0003604,256.25,-0.0001443,-0.0002534,256.25,-3.283669,3.590591,256.25,-2.0837998,-2.0877895
,262.5,0.003495,0.0003708,262.5,0.0004705,0.0005431,262.5,0.0001038,0.0002047,262.5,0.0003829,0.0006972,262.5,3.7278845,-4.0820379,262.5,9.2487307,2.6966157
,268.75,-0.0063053,0.0026731,268.75,-0.0008213,-0.0006997,268.75,-0.0004161,-0.0002237,268.75,-0.0003935,-0.0002747,268.75,4.8830395,6.170413,268.75,-12.917942,-5.1933484
,275,0.0049072,-0.0101582,275,0.0004793,0.0003915,275,0.0002782,0.0003132,275,0.000051,-0.0000221,275,-11.8289242,-7.1459804,275,13.6127996,5.5116539
,281.25,-0.0028797,0.0126249,281.25,-0.0001314,-0.0000841,281.25,-0.0002038,-0.0001321,281.25,0.0001027,0.000122,281.25,6.7232475,7.1410775,281.25,-4.3347163,1.193697
,287.5,-0.0014632,-0.0154734,287.5,0.0007497,0.0001193,287.5,0.0007013,0.0000562,287.5,0.0004866,-0.0001736,287.5,-4.3768377,-2.7211013,287.5,-1.0063912,-9.5893927
,293.75,0.0149752,0.0149233,293.75,-0.0027675,-0.000853,293.75,-0.0031666,-0.0011845,293.75,-0.0020997,-0.0007406,293.75,5.9325962,4.577826,293.75,-7.4725237,7.6068206
,300,-0.0329351,-0.0036827,300,0.0036087,0.0034518,300,0.00429,0.0027348,300,0.0034741,0.003261,300,-8.2446241,-11.5937328,300,9.720911,-1.1040447
,306.25,0.0432558,0.0141116,306.25,0.0006337,-0.0040382,306.25,-0.0008151,-0.0013902,306.25,-0.0004947,-0.0038274,306.25,11.0801134,-1.0583909,306.25,-1.1627382,-2.1414595
,312.5,-0.0099585,-0.0526392,312.5,-0.0017634,0.0022711,312.5,-0.0005351,-0.0003014,312.5,-0.0014645,0.0024896,312.5,-7.8949542,9.7184315,312.5,-0.4699423,-1.5604129
,318.75,-0.0223042,0.0395088,318.75,-0.0078566,-0.0000295,318.75,-0.0027559,0.0002676,318.75,-0.0067698,-0.0009367,318.75,-0.500124,-2.7963698,318.75,-4.0298324,7.4552794
,325,0.0008764,0.0160609,325,0.0037365,-0.0464233,325,-0.0012342,-0.0169402,325,0.0150758,-0.0410954,325,5.368021,1.9100236,325,5.8044152,-0.3253141
,331.25,0.0208057,-0.0306592,331.25,0.0057412,0.0857292,331.25,0.0061221,0.0320311,331.25,-0.0166084,0.0759826,331.25,-5.3474197,6.2118516,331.25,-0.6086569,-6.7231054
,337.5,-0.0246165,0.0065087,337.5,0.0044776,-0.0412828,337.5,-0.0004639,-0.0163697,337.5,0.0151272,-0.0341312,337.5,12.3740826,-11.8187971,337.5,-0.7809758,-0.4497768
,343.75,0.0138399,0.0023178,343.75,-0.0064896,0.0022015,343.75,-0.0015099,0.0020386,343.75,-0.0066433,-0.0004402,343.75,-16.1564102,1.8117383,343.75,-3.9935119,0.1056749
,350,-0.0001432,0.0211843,350,-0.0019268,-0.0045057,350,-0.0022294,-0.0037649,350,-0.0025626,-0.0034915,350,4.1981025,2.8699365,350,1.7161213,7.7515378
,356.25,-0.0044889,-0.0297849,356.25,0.0026804,0.0057775,356.25,0.0025331,0.0041342,356.25,0.003108,0.0052244,356.25,2.1924622,-1.5731883,356.25,1.5304769,-2.0200784
,362.5,0.0133542,0.0134384,362.5,-0.0015728,-0.0021759,362.5,-0.0008614,-0.0009721,362.5,-0.0009394,-0.0018319,362.5,1.896354,-0.2884656,362.5,-6.2899199,-3.5947969
,368.75,-0.0146887,-0.0042169,368.75,0.0009794,0.0000507,368.75,-0.0003253,-0.0002556,368.75,0.0005954,-0.0003054,368.75,-3.9797196,1.5188302,368.75,12.0516291,6.9327989
,375,0.0035415,0.0067004,375,0.0000278,-0.0005577,375,0.0005557,0,375,-0.0005695,0.0000204,375,4.0953598,0.835483,375,-11.4527998,-10.9502697
,381.25,0.0026887,-0.0147586,381.25,-0.0009526,0.0008894,381.25,-0.0003482,-0.0004261,381.25,0.0004348,-0.0004432,381.25,-3.1185026,-2.977972,381.25,6.9092474,5.4723477
,387.5,0.0021987,0.0085943,387.5,0.0027081,-0.0013066,387.5,0.0003603,0.0000865,387.5,0.0003094,0.0002492,387.5,1.6043544,1.9666319,387.5,-1.8558763,1.6854606
,393.75,-0.0055669,0.0050775,393.75,-0.0031413,0.0013313,393.75,-0.0003895,0.0003979,393.75,-0.0007952,0.0003407,393.75,-0.2721435,-0.5319485,393.75,-0.8726933,-1.6968502
,400,0.0064618,-0.0037882,400,0.0017474,-0.0019573,400,0.0000379,-0.0001763,400,0.0003872,-0.0003027,400,0.9242325,4.5696077,400,-0.5116805,-10.0039139
,406.25,-0.0036513,0.0005107,406.25,-0.0010336,0.0017627,406.25,-0.0001418,-0.0000142,406.25,0.0000899,-0.0001721,406.25,-3.6479759,-8.7598581,406.25,4.7634597,16.5555477
,412.5,-0.0059762,0.0060488,412.5,0.0002733,-0.0012849,412.5,0.0006229,-0.0010318,412.5,-0.0002905,-0.0007853,412.5,3.0446784,4.0706196,412.5,-2.6929777,-9.872592
,418.75,0.0045279,-0.0096764,418.75,-0.0003543,0.0023571,418.75,-0.0010113,0.0028129,418.75,0.0000569,0.0020031,418.75,0.5110477,2.6765416,418.75,0.7404292,-0.8056458
,425,0.004617,0.0019816,425,0.0020193,-0.0017717,425,0.0012597,-0.0021941,425,0.000663,-0.0006821,425,-2.4086876,-2.9886162,425,-3.9322605,10.0536566
,431.25,-0.0026851,0.0061497,431.25,-0.0025796,-0.0002057,431.25,-0.0010748,0.0002187,431.25,-0.0009994,-0.0006639,431.25,1.6102152,-0.142199,431.25,0.5070967,-7.3823547
,437.5,-0.003569,-0.0093982,437.5,0.0009578,0.0003419,437.5,0.0003025,-0.0006868,437.5,0.0002593,0.0006894,437.5,1.6287091,-0.194298,437.5,3.9160321,9.9605541
,443.75,0.0050823,0.0010368,443.75,0.0003958,0.0003567,443.75,0.0010962,0.0012598,443.75,-0.0003879,-0.0005255,443.75,-0.7539196,2.4120593,443.75,-10.337388,-14.7765255
,450,-0.0149241,0.0104133,450,0.000266,-0.0009236,450,-0.0019237,-0.0005479,450,0.0017036,0.0001923,450,-2.0295188,-1.7911105,450,15.7685976,11.9369326
,456.25,0.0173034,-0.02118,456.25,-0.0008364,0.000775,456.25,0.0022386,-0.0009857,456.25,-0.0021623,0.000949,456.25,1.1246268,2.6935823,456.25,-24.6152821,-6.0087132
,462.5,-0.0018384,0.0251185,462.5,-0.0008116,0.0012171,462.5,-0.0021642,0.0029575,462.5,0.0007539,-0.0020873,462.5,-0.0603259,-3.4059846,462.5,32.9941902,-8.139451
,468.75,0.0247482,-0.0134532,468.75,0.0018108,-0.0031698,468.75,0.0004046,-0.0016482,468.75,0.0013704,0.0001002,468.75,0.2488833,-0.6801817,468.75,-13.242507,7.0312958
,475,-0.0533841,0.0003954,475,-0.0006028,0.0029893,475,0.0016144,-0.0003577,475,-0.0023039,0.0019571,475,-1.572186,2.4358625,475,-6.7881269,-4.4131637
,481.25,0.0332741,0.0092688,481.25,-0.000355,-0.0015402,481.25,-0.0013399,-0.0002497,481.25,0.0008127,-0.0011957,481.25,-0.7043802,-1.1938211,481.25,0.2827988,2.0294647
,487.5,-0.0188732,-0.0180652,487.5,0.0011824,-0.0006005,487.5,-0.0001518,0.0001852,487.5,0.0016736,0.0000186,487.5,5.6597447,2.1008101,487.5,6.9191384,12.3397064
,493.75,0.0183724,0.0258616,493.75,-0.0010786,0.0030324,493.75,0.0011054,0.00069,493.75,-0.0022026,0.000708,493.75,-3.2004361,0.0781677,493.75,2.2009099,-9.0160275
,500,-0.0011975,-0.0264297,500,-0.0007187,-0.0025906,500,-0.0014452,-0.0007166,500,0.0013031,-0.0005148,500,-0.3577822,-6.3445053,500,-10.5960379,-0.9236378
,506.25,-0.0070654,0.018014,506.25,0.0004501,0.0003761,506.25,0.0003697,0.0003651,506.25,-0.0005247,-0.000062,506.25,-7.1396952,2.1935885,506.25,5.9920077,1.9165274
,512.5,-0.0067842,-0.0036776,512.5,0.0013537,-0.0015811,512.5,0.0005456,-0.0008991,512.5,0.0004834,-0.0005795,512.5,4.6230083,14.5040932,512.5,-2.4023156,-1.3203088
,518.75,0.01053,-0.0174661,518.75,-0.0018727,0.0022879,518.75,-0.0003826,0.0016507,518.75,-0.0009879,0.0007029,518.75,7.7040048,-14.5113564,518.75,1.1371748,3.2793376
,525,-0.0190815,0.0390826,525,-0.0010606,0.0005491,525,-0.0011858,-0.0005712,525,0.0000592,-0.0026842,525,-0.1273901,-0.5961755,525,3.6862071,-5.2454901
,531.25,0.0374264,-0.0391698,531.25,0.0048995,-0.0019601,531.25,0.0029255,-0.0008569,531.25,0.0018103,0.0059247,531.25,-11.2771559,2.1002562,531.25,-1.3388391,-0.7258219
,537.5,-0.0216961,0.0152477,537.5,-0.0039511,0.0008959,537.5,-0.0019566,0.0014222,537.5,-0.0023419,-0.0044302,537.5,0.5353451,0.7544066,537.5,-3.3430035,5.7933698
,543.75,0.0034362,0.0004101,543.75,0.0016111,0.0011878,543.75,0.0013306,-0.0012729,543.75,0.0014713,0.0030524,543.75,13.3013191,-2.2090201,543.75,0.2677635,-4.1553435
,550,-0.0113517,0.0021647,550,-0.0001854,-0.0028197,550,-0.0005152,0.0000636,550,-0.0006098,-0.0024296,550,-19.267952,10.0052481,550,2.7277782,-1.9724692
,556.25,0.0164634,-0.0094112,556.25,-0.0007946,0.0028949,556.25,-0.0016019,0.0017756,556.25,-0.0009075,-0.0005224,556.25,18.637785,-20.647604,556.25,1.4729007,10.1390944
,562.5,-0.0138006,0.0039799,562.5,-0.0014814,-0.0025072,562.5,-0.0003304,-0.0034154,562.5,0.0031828,0.0012236,562.5,1.6428103,20.2560768,562.5,-8.6582184,-8.6866655
,568.75,0.0019763,-0.0051153,568.75,0.0042104,-0.00032,568.75,0.0046444,0.0012353,568.75,-0.0040889,0.0009401,568.75,-22.6646671,-8.976079,568.75,17.0163307,-1.2655473
,575,0.0115264,0.0146481,575,-0.0039777,0.0024933,575,-0.0051953,0.0019442,575,0.0037009,-0.0026628,575,24.8460579,3.5618241,575,-19.3783321,4.6801505
,581.25,0.0040999,-0.0071084,581.25,0.0035736,-0.0024899,581.25,0.0027731,-0.0015633,581.25,-0.0011463,0.001333,581.25,-11.1829548,-1.6261158,581.25,6.9532671,3.3097177
,587.5,-0.0423445,-0.0030905,587.5,-0.0021802,0.0022028,587.5,-0.0013444,0.0001378,587.5,-0.0002243,0.0011759,587.5,-4.819541,-1.6758161,587.5,0.0683589,-11.6224232
,593.75,0.0348749,0.0180367,593.75,0.001196,0.0012253,593.75,0.0018459,0.0014834,593.75,-0.0014914,-0.000962,593.75,9.7636318,0.1776059,593.75,0.8438959,11.9742155
,600,0.0347056,-0.0273836,600,-0.0049506,-0.0037885,600,-0.003408,-0.0024865,600,0.0016456,-0.0014128,600,-11.1507235,2.4860299,600,3.1638198,-5.6807003
,606.25,-0.0624801,0.0011549,606.25,0.0043597,0.0031329,606.25,0.0019162,0.0018964,606.25,-0.0007382,0.0010513,606.25,7.2742629,4.0410166,606.25,-7.1145444,0.7328223
,612.5,0.0429846,0.0267152,612.5,0.0014365,-0.0006527,612.5,0.001836,0.0001399,612.5,0.0000479,0.0007778,612.5,3.7856348,-9.9345217,612.5,10.7053699,1.3029467
,618.75,-0.0260167,0.0006198,618.75,-0.0022784,-0.0023233,618.75,-0.0020402,-0.0021128,618.75,0.0006809,-0.0001149,618.75,-5.3784537,4.8826952,618.75,-6.5701089,-6.6842084
,625,-0.0166485,-0.0294851,625,0.0054609,0.0019642,625,0.0020212,0.0015237,625,0.0008171,0.0014194,625,-3.0712409,5.2123642,625,-3.213388,11.8380814
,631.25,0.0371852,0.019847,631.25,-0.0080164,0.0018415,631.25,-0.0020058,0.0006616,631.25,-0.003025,-0.0030275,631.25,5.5768399,-6.9117532,631.25,4.141418,-8.3330698
,637.5,-0.0105159,-0.0179587,637.5,0.0055226,-0.0074795,637.5,0.0005638,-0.0044416,637.5,0.004386,0.0029284,637.5,-6.8521061,2.0431681,637.5,-1.0472087,0.5961193
,643.75,-0.0128676,-0.0099931,643.75,-0.0060827,0.0052908,643.75,-0.0009061,0.0047358,643.75,-0.0024705,-0.0045023,643.75,8.4325752,-1.9622396,643.75,3.5164688,-0.6839562
,650,0.0260165,0.0194721,650,0.0094176,0.0083652,650,0.0035336,0.003007,650,-0.0014549,0.0067419,650,-1.2990743,2.7006288,650,-14.2220335,-4.386261
,656.25,-0.0490916,0.0333367,656.25,-0.0322203,-0.006076,656.25,-0.0175115,-0.0043406,656.25,-0.0078157,-0.012168,656.25,-2.031117,-3.3209584,656.25,18.2800789,17.2079716
,662.5,0.0434044,-0.0251468,662.5,0.0457134,-0.0012244,662.5,0.0251088,0.0022448,662.5,0.0150102,0.0149502,662.5,-1.857971,3.0288675,662.5,-5.0513005,-12.7086134
,668.75,0.0039623,-0.0229854,668.75,-0.0170646,-0.0103315,668.75,-0.0081028,-0.0081919,668.75,-0.0045918,-0.0081194,668.75,3.3754315,-0.5227829,668.75,-4.7931881,3.0945516
,675,-0.0234338,0.0085251,675,-0.0090702,0.0023459,675,-0.0070755,0.0021079,675,0.000925,0.0007597,675,-3.3592782,0.2686958,675,4.5026302,-4.0027857
,681.25,0.0064709,0.0172885,681.25,0.0136426,0.0265371,681.25,0.0087354,0.0165921,681.25,-0.0055894,0.0009955,681.25,4.094142,-0.0381133,681.25,-3.2845609,7.852211
,687.5,0.0046485,0.00611,687.5,-0.0100534,-0.0232774,687.5,-0.0055163,-0.0147136,687.5,0.0047624,-0.0009624,687.5,-3.1758428,-1.2631063,687.5,0.1197987,-13.23141
,693.75,-0.0085861,-0.007798,693.75,0.0033557,0.0019097,693.75,0.0013955,0.0007746,693.75,-0.0016536,0.0011852,693.75,0.955476,0.0547858,693.75,-1.1431829,9.324214
,700,0.0247341,-0.0516076,700,0.0011497,0.00054,700,0.0018576,0.0024114,700,0.0013967,-0.0007305,700,-1.6938608,-0.4605613,700,4.887136,1.6518128
,706.25,-0.0396914,0.0763737,706.25,0.000752,-0.0026228,706.25,-0.0007042,-0.0058421,706.25,-0.0019091,0.0005651,706.25,0.076982,4.0901909,706.25,-4.9011235,-3.9013383
,712.5,0.0254499,-0.0395393,712.5,-0.0025361,0.0047079,712.5,-0.001519,0.0056058,712.5,0.0009087,-0.0005089,712.5,5.9900136,-0.7153311,712.5,2.7802668,2.15417
,718.75,-0.0011601,0.011766,718.75,-0.0006114,0.000242,718.75,-0.000894,-0.0006154,718.75,0.0003729,0.0011179,718.75,-6.462081,-3.0364213,718.75,2.8256419,-2.6111944
,725,0.0172292,-0.0202502,725,0.0016275,-0.0012701,725,0.0027075,-0.0000469,725,-0.0008433,-0.0013801,725,2.7518563,-2.7127354,725,-6.465435,-0.1927707
,731.25,-0.0682788,-0.0203662,731.25,-0.0007231,-0.0005966,731.25,-0.0013796,-0.0007313,731.25,0.0002229,0.0001638,731.25,-3.3203068,-0.1962405,731.25,7.7689891,2.5993624
,737.5,0.079492,0.0804291,737.5,0.0007495,0.0018191,737.5,0.0007799,0.0014257,737.5,-0.000212,0.000134,737.5,5.125422,10.9220438,737.5,-8.8361645,-1.2631488
,743.75,-0.0494236,-0.0470781,743.75,0.0003007,-0.0000637,743.75,-0.0002634,0.0006867,743.75,0.0006715,-0.0000328,743.75,-4.4327621,-8.4504461,743.75,5.3311567,1.4347967
,750,0.0472471,0.0070688,750,-0.0011645,-0.0024173,750,-0.0003656,-0.0027515,750,-0.000088,0.0000272,750,4.7032304,-0.2359737,750,-1.4810026,-1.0627339
,756.25,-0.0310896,-0.0014222,756.25,-0.0011402,0.0020107,756.25,-0.0017864,0.0013668,756.25,-0.0000672,0.0007364,756.25,-6.1596723,0.9123606,756.25,0.2963775,-1.3534406
,762.5,-0.0022435,-0.0405992,762.5,0.0009389,0.0014284,762.5,0.0016516,0.0011625,762.5,-0.0009252,-0.000654,762.5,6.8181109,-0.8314672,762.5,0.5439148,4.0877647
,768.75,0.0089921,0.0812579,768.75,0.0005808,-0.0047449,768.75,-0.0000011,-0.0035651,768.75,0.0012493,-0.0006635,768.75,-9.1849756,2.7531152,768.75,-2.8213806,-3.44712
,775,-0.0326757,-0.056046,775,-0.0004449,0.0046482,775,0.0001428,0.0035021,775,-0.0018564,0.0000208,775,9.4477673,-4.4057879,775,7.8881364,-1.5115106
,781.25,0.0353132,0.0018061,781.25,0.0015553,-0.0014249,781.25,0.0009359,-0.000684,781.25,0.0024525,0.0012956,781.25,-6.3885703,4.6560793,781.25,-7.8026299,1.6796161
,787.5,0.0062776,0.0279562,787.5,-0.0018983,-0.0024438,787.5,-0.0024413,-0.0022326,787.5,-0.0007367,0.0000713,787.5,7.440609,1.5311917,787.5,-3.041502,5.8250527
,793.75,-0.0004343,-0.0136422,793.75,0.0022004,0.0021737,793.75,0.0031653,0.002084,793.75,-0.0004292,-0.0015892,793.75,-6.9905457,1.4860169,793.75,7.6647849,-8.522893
,800,-0.0242717,-0.0207677,800,-0.0023154,-0.0010296,800,-0.0020941,-0.001435,800,-0.0000431,0.0010976,800,2.942539,-14.7108536,800,3.5444653,-0.5309553
,806.25,0.0013757,0.0254022,806.25,0.0009364,0.0020107,806.25,0.0008988,0.0016588,806.25,-0.0008582,-0.0001282,806.25,-1.2171773,11.9414968,806.25,-10.2140713,6.2011662
