C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_3_1.xdf,12.12.24,14:43:17,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,150,-0.0021144,-0.0045847,150,-0.0060258,0.0020206,150,-0.0050871,-0.0044765,150,-0.0034872,0.0034536,150,0.4508029,4.8826609,150,-3.7635074,-10.4049854
,156.25,0.0109014,0.009514,156.25,0.0046818,-0.002319,156.25,0.003286,0.0025295,156.25,0.0021015,-0.003297,156.25,0.7606184,-7.5671749,156.25,0.5060179,-3.3049207
,162.5,0.0045034,-0.0008403,162.5,-0.0002359,0.0033702,162.5,-0.0023967,0.0005362,162.5,0.0011962,0.0037476,162.5,0.4762225,3.7641776,162.5,10.1534672,11.5751886
,168.75,-0.0234439,-0.0097576,168.75,0.0026838,-0.0008076,168.75,-0.0176391,0.0032174,168.75,-0.0023048,0.0038826,168.75,-2.3284841,0.9097995,168.75,-7.1054835,-12.4255552
,175,0.013964,0.0025513,175,-0.0127546,-0.0066385,175,0.0540807,-0.0099574,175,0.0008099,-0.020047,175,-2.317404,4.7981281,175,-1.0835643,5.5115089
,181.25,0.0054732,0.0203675,181.25,0.0106342,0.0057262,181.25,-0.0393345,0.0063591,181.25,-0.0004425,0.0160863,181.25,3.5692401,-12.1573648,181.25,2.3411782,1.5685589
,187.5,-0.0286066,-0.0296238,187.5,-0.0018672,0.0000371,187.5,0.0034711,0.0002552,187.5,0.0008361,-0.0027448,187.5,1.5520989,14.2011213,187.5,-2.1539297,2.5283942
,193.75,0.0330371,0.0131639,193.75,0.0004804,-0.0008527,193.75,0.0009906,-0.0008337,193.75,-0.000235,0.0013703,193.75,-3.5589969,-11.1933661,193.75,-2.1844816,-0.7672454
,200,-0.0080334,0.0122273,200,0.0005948,-0.0006839,200,0.0002864,-0.0001069,200,0.0009724,-0.001159,200,3.6411338,5.1138434,200,2.9114413,-4.3093309
,206.25,0.0013343,-0.0277388,206.25,-0.0017528,0.0006342,206.25,-0.000041,0.0005081,206.25,-0.0016167,-0.001205,206.25,-2.4186113,-4.6537652,206.25,5.7520223,-0.5574992
,212.5,-0.0119947,0.0227635,212.5,0.0014598,0.0005937,212.5,0.0002579,-0.0002471,212.5,0.0005266,0.0022164,212.5,-1.8843983,2.5714617,212.5,-8.4221525,0.675306
,218.75,0.0160684,-0.0060227,218.75,-0.0011848,0.0005731,218.75,-0.0004836,0.0009932,218.75,0.000827,-0.001518,218.75,2.7388606,2.0538089,218.75,11.2815714,8.8145199
,225,-0.0237852,-0.0042996,225,0.000417,-0.0014034,225,0.000711,-0.0006985,225,-0.0015787,-0.0003192,225,-0.1517242,-1.124333,225,-12.2705755,-10.5359821
,231.25,0.0070394,0.0217452,231.25,-0.0008235,0.0006213,231.25,-0.0005501,-0.000671,231.25,0.0007622,0.0015031,231.25,-0.0625448,-2.9192138,231.25,8.0319166,10.5373545
,237.5,0.0111198,-0.0364454,237.5,0.0015352,-0.0009949,237.5,0.0009126,-0.0008566,237.5,0.000637,-0.0005449,237.5,-2.7950346,2.751879,237.5,-8.8363943,-19.3769436
,243.75,-0.0081179,0.0227581,243.75,-0.0002139,0.0015711,243.75,-0.0005033,0.0009528,243.75,-0.0007093,0.0016542,243.75,4.8335519,-1.3463067,243.75,8.7771702,20.3221264
,250,0.0120653,-0.0021178,250,-0.000617,-0.001789,250,0.0000389,0.0009823,250,0.0000507,-0.0038082,250,-3.9774418,9.7824192,250,-7.7234778,-8.3335667
,256.25,-0.0057445,-0.0087044,256.25,0.0004587,0.0018771,256.25,-0.0001413,-0.0000916,256.25,0.0003173,0.0016334,256.25,6.241436,-14.2016516,256.25,3.0403402,-6.2397838
,262.5,0.0060219,0.0015016,262.5,-0.0012591,-0.000742,262.5,-0.0003026,-0.0004017,262.5,-0.0006949,0.0008279,262.5,-4.5969362,2.4034836,262.5,3.3399529,11.3061628
,268.75,-0.0122751,0.0054301,268.75,0.0016244,0.0001133,268.75,0.000565,-0.0000002,268.75,0.001301,-0.000846,268.75,-1.3312862,6.3115902,268.75,-1.3017645,-4.6135583
,275,0.0001555,0.0022123,275,-0.0014277,-0.0009398,275,-0.0001671,-0.0006247,275,-0.0013299,0.0004514,275,0.693594,-0.8888664,275,-6.742599,-4.9045138
,281.25,-0.0016761,-0.0085711,281.25,0.0019987,0.0014947,281.25,0.0001381,-0.0000189,281.25,0.0010499,0.0007057,281.25,-2.6443484,-6.7521358,281.25,5.7531037,4.0621824
,287.5,0.0115784,0.007174,287.5,-0.0031402,-0.0006892,287.5,0.0001477,0.0010564,287.5,-0.0024761,-0.001115,287.5,10.8871031,9.7282543,287.5,-4.1590004,14.2349157
,293.75,-0.0162758,0.0194982,293.75,0.0057222,-0.001359,293.75,0.0010312,-0.0017606,293.75,0.0060587,-0.0007614,293.75,-9.6400452,-4.9779997,293.75,13.0025244,-24.6104488
,300,0.0100319,-0.03688,300,-0.0055334,0.0018416,300,-0.0034488,0.0024204,300,-0.005408,0.0015552,300,-1.3343112,-0.1138037,300,-12.3266649,5.909049
,306.25,-0.0070201,0.0076409,306.25,0.0009996,-0.0001832,306.25,0.0030694,-0.0010835,306.25,-0.0002737,-0.0003157,306.25,5.492506,-1.156532,306.25,1.2804588,5.9891491
,312.5,0.0413058,-0.0044039,312.5,0.0009199,-0.0010114,312.5,-0.0014232,-0.0010868,312.5,0.0021276,0.0000572,312.5,1.7108296,1.7832805,312.5,7.3332987,2.127136
,318.75,-0.0034711,0.0143273,318.75,0.0004151,0.0006095,318.75,0.0021474,0.0016538,318.75,-0.0007488,-0.0006164,318.75,-7.5176229,-1.9949782,318.75,-6.7885737,-4.559196
,325,-0.0805922,0.011419,325,-0.0017267,-0.0003814,325,-0.0038626,-0.0010292,325,0.0009954,0.0000085,325,4.8351078,4.50564,325,-2.1907175,2.7595692
,331.25,0.073816,-0.0251362,331.25,0.0010462,0.0003328,331.25,0.0030986,-0.0004101,331.25,-0.0016126,-0.0000544,331.25,-2.4766071,-6.8965621,331.25,2.8457429,6.5295463
,337.5,-0.0392691,0.0270152,337.5,0.0011548,0.0012424,337.5,-0.0003903,0.0016345,337.5,0.0000807,0.0021471,337.5,5.0571413,5.8701286,337.5,0.4703669,-14.7215891
,343.75,0.0228536,-0.0165578,343.75,-0.0009997,-0.0032134,343.75,-0.0008573,-0.0026542,343.75,0.0015413,-0.0032201,343.75,-6.680943,-9.3600721,343.75,3.2542257,12.0452862
,350,-0.0361926,-0.0218667,350,0.0010448,0.0065809,350,0.0014518,0.004208,350,0.0000117,0.0056056,350,5.4089508,12.1764889,350,-5.3499203,-5.8378391
,356.25,0.0484148,0.0458745,356.25,-0.0025167,-0.0057937,356.25,-0.002389,-0.0020492,356.25,-0.0019464,-0.0085243,356.25,-5.0076294,-3.3867211,356.25,9.6696835,1.5363791
,362.5,-0.0190517,0.0036534,362.5,0.0046955,0.0010039,362.5,0.0041986,-0.002671,362.5,0.0017529,0.0080446,362.5,1.108058,-5.8247604,362.5,-7.9521723,-7.2458339
,368.75,-0.0051545,-0.0586958,368.75,-0.0068426,0.000882,368.75,-0.0073891,0.004061,368.75,0.0001804,-0.0066633,368.75,2.6354527,7.3316169,368.75,0.3965449,9.249506
,375,0.0157212,0.0373728,375,0.0032302,-0.0023475,375,0.0044119,-0.0037341,375,-0.0003085,0.0049428,375,0.8409003,-2.1081796,375,-6.9721713,-0.5104647
,381.25,-0.0117513,0.0046678,381.25,0.0005239,0.0097421,381.25,0.0023103,0.0024514,381.25,-0.002179,0.0021111,381.25,-3.0218704,-1.6969426,381.25,12.368494,3.6785567
,387.5,-0.0024493,-0.0005591,387.5,0.0000629,-0.0174959,387.5,-0.0011698,0.0008077,387.5,-0.0001764,-0.0102025,387.5,-1.1779933,0.8074304,387.5,-4.3185248,-9.208416
,393.75,-0.0039972,-0.0177508,393.75,0.0084856,0.0204824,393.75,0.0021762,-0.0023989,393.75,0.0066965,0.0148773,393.75,4.5805182,-4.1509118,393.75,1.8606211,10.7305679
,400,0.0351928,0.0436574,400,-0.0485021,-0.0816586,400,-0.0263808,-0.0040204,400,-0.0146105,-0.0585869,400,-7.4940844,5.8531485,400,-12.8383732,-28.2927303
,406.25,-0.051711,-0.0752102,406.25,0.06647,0.1193907,406.25,0.0378983,0.0089512,406.25,0.0176844,0.0837459,406.25,10.7687454,-3.4864199,406.25,24.3464622,36.3162346
,412.5,0.0329455,0.0481773,412.5,-0.0235279,-0.0369211,412.5,-0.0120879,-0.0024802,412.5,-0.0082368,-0.0253384,412.5,-4.9801183,5.4191208,412.5,-23.996109,-22.5319538
,418.75,-0.0106116,-0.0364419,418.75,-0.0099108,-0.0196783,418.75,-0.0057555,-0.0022704,418.75,-0.0025783,-0.0137583,418.75,-2.4775004,-2.1026511,418.75,11.8314686,6.0539546
,425,-0.010722,0.0548863,425,0.0132436,0.0098544,425,0.0071379,0.0004447,425,0.0027486,0.0063389,425,0.3709546,-3.666867,425,2.3032839,2.0233343
,431.25,0.0317317,-0.0214547,431.25,-0.0103383,-0.0006383,431.25,-0.0061125,0.0009614,431.25,0.0017808,0.0005296,431.25,2.185117,-1.0141512,431.25,-11.4088554,-7.0529289
,437.5,-0.0145105,-0.0073747,437.5,0.0068323,-0.0035617,437.5,0.0023684,-0.0014632,437.5,-0.0011035,-0.0031738,437.5,-0.0177463,6.2695022,437.5,8.4433317,8.0636797
,443.75,-0.012957,-0.0110468,443.75,-0.0010727,0.0042206,443.75,0.0015038,0.0000292,443.75,-0.0006935,0.0037992,443.75,-3.1538537,-5.8599691,443.75,4.4609766,5.2248831
,450,0.0204374,0.0288442,450,-0.0085343,0.0004491,450,-0.0041609,0.0052626,450,-0.0015,-0.0044271,450,4.7543917,2.8992343,450,-9.1481075,-10.7650042
,456.25,-0.049339,-0.0372411,456.25,0.0140545,-0.0045493,456.25,0.003535,-0.0067833,456.25,0.0045197,0.0026062,456.25,-1.7257941,1.5300428,456.25,0.1452583,9.6255426
,462.5,0.04559,0.0290989,462.5,-0.0066281,-0.0024819,462.5,-0.0005612,0.0018649,462.5,-0.0021225,-0.0021958,462.5,-1.5573398,-4.4280262,462.5,4.8834925,-9.1446648
,468.75,0.0091234,-0.0282353,468.75,-0.0059475,0.0144526,468.75,-0.0007906,0.0042635,468.75,-0.0041961,0.004384,468.75,-0.1476553,4.7746286,468.75,1.6890175,-6.1443515
,475,-0.0231548,0.0684336,475,0.0066236,-0.0101598,475,0.0006282,-0.0056954,475,0.0041358,-0.0001739,475,-0.1740103,-3.5040686,475,-5.6563597,7.8307781
,481.25,0.0068149,-0.0504691,481.25,-0.0041748,-0.0018087,481.25,-0.0008859,0.0024971,481.25,-0.0016019,-0.0051875,481.25,1.0947369,3.3910162,481.25,2.5072725,10.040657
,487.5,0.0014207,0.0315859,487.5,0.0081636,-0.0003681,487.5,0.0028349,-0.0017524,487.5,0.00319,0.0030966,487.5,2.8095381,-3.4180465,487.5,0.525453,-5.498982
,493.75,-0.0184002,-0.1105656,493.75,-0.0079755,0.0018163,493.75,-0.004559,-0.0000236,493.75,-0.0018422,-0.0006785,493.75,-0.4198114,5.1675453,493.75,-0.1268369,-4.3810372
,500,0.0725124,0.1137787,500,0.004062,0.0031925,500,0.0027665,0.0032414,500,-0.0027317,0.001735,500,-1.916585,-10.5039263,500,2.0149937,-3.514091
,506.25,-0.1007319,-0.036027,506.25,-0.0020878,-0.0030328,506.25,-0.0015312,-0.001747,506.25,0.0038719,-0.0008301,506.25,-3.6295738,10.8983536,506.25,-2.5768528,8.5139055
,512.5,0.0484427,0.0182752,512.5,-0.0012693,-0.0001476,512.5,0.0019316,-0.0032972,512.5,-0.0027634,-0.0014787,512.5,2.1177409,-7.4830074,512.5,-0.7193607,-5.5360322
,518.75,-0.0123418,-0.0429411,518.75,0.0034045,-0.0000865,518.75,-0.0008989,0.0026977,518.75,0.003302,0.0019587,518.75,4.7464046,3.9307039,518.75,-1.6970991,4.9470787
,525,0.0256697,0.0565786,525,-0.0027438,0.0006162,525,-0.0004533,0.0025367,525,-0.0034137,-0.0033737,525,-5.8174133,1.0503589,525,5.9188638,-3.076051
,531.25,-0.0049675,-0.0258597,531.25,0.0025564,0.0007792,531.25,0.0018757,-0.0008375,531.25,0.0002133,0.0028197,531.25,5.1489844,-2.4024882,531.25,-8.0765028,-3.5351346
,537.5,-0.0340142,-0.015321,537.5,-0.0017797,-0.0017784,537.5,-0.0023314,-0.0029672,537.5,0.0024182,0.0006632,537.5,-7.052402,0.4427592,537.5,10.0599279,3.0761273
,543.75,0.0193777,0.020308,543.75,-0.0001521,0.0001245,543.75,-0.0007088,-0.0005687,543.75,0.0000597,-0.0007928,543.75,8.2388983,-1.6771426,543.75,-6.8879557,1.2765442
,550,-0.0049257,-0.0299114,550,-0.0051023,0.0043695,550,-0.0016012,0.0054693,550,-0.0006034,-0.0028145,550,-6.1691246,6.0566916,550,-7.3796563,-3.235599
,556.25,0.0149957,0.054231,556.25,0.0134606,-0.0080032,556.25,0.009275,-0.0045681,556.25,-0.0029871,0.0065003,556.25,1.8119603,-6.5115881,556.25,20.9459019,5.7405691
,562.5,-0.0111912,-0.054497,562.5,-0.0106259,0.0069226,562.5,-0.0095333,0.0004317,562.5,0.0029482,-0.0074167,562.5,1.4304696,3.1051996,562.5,-21.0369816,-4.5576768
,568.75,-0.0037465,0.0306253,568.75,0.0056586,-0.0025599,568.75,0.0051495,0.0027202,568.75,-0.0013578,0.003375,568.75,-1.1580585,0.5280605,568.75,10.972291,2.2631831
,575,0.0263148,0.0229332,575,-0.0045129,0.0019691,575,-0.0023542,-0.0020196,575,0.0019422,0.0001847,575,-1.3796874,-2.9305015,575,1.7236451,-3.5567248
,581.25,-0.0312053,-0.0510598,581.25,0.001265,-0.0022537,581.25,-0.0003453,0.0007221,581.25,-0.0001851,0.0001706,581.25,2.7360196,3.7518566,581.25,-9.9317818,-3.4336386
,587.5,0.0148143,0.0145491,587.5,0.0012191,-0.0006882,587.5,0.0021483,-0.0017915,587.5,-0.0027071,-0.0011021,587.5,-1.0058477,-4.0759444,587.5,7.5785942,12.1516342
,593.75,0.0108223,0.0058671,593.75,-0.0013222,0.000396,593.75,-0.0009082,0.0010436,593.75,0.0014804,-0.0001446,593.75,1.2492549,0.687269,593.75,6.1724916,-12.5727844
,600,-0.0297436,0.003864,600,0.0017827,0.0041373,600,-0.0005299,0.00158,600,0.0002103,0.0023585,600,-1.3851316,4.9185796,600,-10.3166256,9.0343447
,606.25,-0.0443816,-0.0288266,606.25,-0.0029219,-0.0048678,606.25,-0.0005622,-0.0009412,606.25,0.0004471,-0.0020887,606.25,-2.9432819,-6.0430698,606.25,2.2162893,2.376404
,612.5,0.1370091,0.0487972,612.5,-0.0006538,0.0042355,612.5,0.0000226,0.0004618,612.5,-0.0027405,-0.0000159,612.5,2.2233379,2.443907,612.5,0.4800754,-2.9929869
,618.75,-0.0632544,-0.0297276,618.75,0.0009038,-0.007648,618.75,-0.0003223,-0.0039351,618.75,0.0045532,-0.0000771,618.75,-0.220479,-0.2883478,618.75,-4.6197028,-5.5699363
,625,-0.045852,-0.0140334,625,0.011093,0.0046385,625,0.0063966,0.0024355,625,-0.0016321,0.0026296,625,2.8338737,-0.8261583,625,7.0626941,0.5227725
,631.25,0.0670967,0.02274,631.25,-0.0219323,-0.005095,631.25,-0.0118105,0.0012819,631.25,0.0015117,-0.0070849,631.25,-1.564296,2.249325,631.25,-0.358814,3.371454
,637.5,-0.0597696,0.0269209,637.5,0.0260037,0.0145396,637.5,0.0127359,0.0007384,637.5,-0.0032778,0.0138337,637.5,-0.9710085,-0.5357638,637.5,-5.0414147,-4.8438826
,643.75,0.0098134,-0.0588624,643.75,-0.0184119,-0.011357,643.75,-0.0083567,-0.0014254,643.75,0.0018571,-0.0131079,643.75,1.584101,-1.9613677,643.75,6.9569206,3.1774962
,650,-0.0036037,0.0442779,650,0.0044277,-0.0040094,650,0.0016143,-0.0055462,650,-0.0010107,0.0069028,650,-2.5173497,2.2918327,650,-13.8235331,10.7971258
,656.25,0.0746686,-0.0245146,656.25,-0.0016155,0.0204054,656.25,0.000887,0.01523,656.25,-0.003224,-0.0022731,656.25,-0.0288095,-0.6703047,656.25,13.1808395,-10.8119545
,662.5,-0.0930156,0.0326014,662.5,0.0003361,-0.0225724,662.5,-0.0023974,-0.0151794,662.5,0.0049691,-0.0017299,662.5,2.5099232,1.195657,662.5,0.3077632,-2.4852812
,668.75,0.03534,-0.0313275,668.75,0.001918,0.0113479,668.75,0.0035895,0.0082398,668.75,-0.0033027,0.0005672,668.75,-0.2296504,-3.2533717,668.75,-7.3171282,3.1581638
,675,0.0031132,0.0227435,675,-0.0000729,-0.0053579,675,-0.0015095,-0.0053346,675,0.0017045,0.0024889,675,0.5136608,2.2094944,675,7.6806922,4.2337232
,681.25,-0.0025443,-0.0342046,681.25,-0.0048841,-0.0012568,681.25,-0.0021825,-0.0004234,681.25,-0.000622,-0.0031697,681.25,-1.1849808,-0.1219318,681.25,-5.1995463,-8.2144384
,687.5,0.0147435,0.0358523,687.5,0.0140036,0.0132588,687.5,0.0085683,0.0100491,687.5,0.0001994,0.0028273,687.5,-2.4078705,0.4947937,687.5,2.3905637,5.2586327
,693.75,-0.0133136,-0.003131,693.75,-0.0176738,-0.0117287,693.75,-0.0131485,-0.0089883,693.75,0.0017088,-0.0011747,693.75,3.7120981,-1.4539719,693.75,0.3025217,-3.4745061
,700,0.0127284,-0.0155579,700,0.0108368,-0.0017086,700,0.008748,0.0022443,700,-0.0013874,-0.0005585,700,-0.7804419,2.1219504,700,-3.5713537,9.3937931
,706.25,-0.0519885,0.0115599,706.25,-0.0053185,0.0073157,706.25,-0.0051925,0.000468,706.25,0.0010109,0.000799,706.25,-2.5098433,-3.2682259,706.25,1.1442698,-8.4405775
,712.5,0.0969404,-0.0262201,712.5,0.0023672,-0.0027737,712.5,0.0052188,-0.0008773,712.5,-0.0028537,-0.000807,712.5,4.7439661,3.6769111,712.5,2.3416357,2.3433211
,718.75,-0.1230631,-0.0333562,718.75,0.0022544,-0.0053937,718.75,-0.0025684,-0.0025987,718.75,0.0034712,0.0011266,718.75,-7.7352877,-2.5569012,718.75,-0.0385227,1.4096634
,725,0.1117361,0.0899123,725,-0.0054281,0.0068688,725,-0.001514,0.005144,725,-0.0010966,-0.0022987,725,6.9033508,0.4243246,725,-1.3981291,-1.4461339
,731.25,-0.0530743,-0.105623,731.25,0.0052082,-0.0029656,731.25,0.0031037,-0.0037353,731.25,0.0002856,0.0019925,731.25,-3.1658034,0.4129302,731.25,-1.5233067,-4.702199
,737.5,0.0436235,0.1369157,737.5,0.0026844,0.0027305,737.5,0.0065562,0.0026408,737.5,-0.0047287,0.0004371,737.5,2.2995296,-0.7747978,737.5,-3.6337373,1.6018649
,743.75,-0.0767147,-0.1174499,743.75,-0.0069758,-0.0034928,743.75,-0.0148907,-0.0042657,743.75,0.0078941,0.0020469,743.75,-0.4085783,1.5558295,743.75,12.6326008,8.9808397
,750,0.0780504,0.112158,750,0.0025314,0.0044454,750,0.0099241,0.0068501,750,-0.0056913,-0.0056387,750,-1.8065345,-2.838809,750,-6.545958,-7.673676
,756.25,-0.1114743,-0.0930562,756.25,0.0014091,-0.0070424,756.25,-0.0025118,-0.0083027,756.25,0.002325,0.004376,756.25,0.9712225,0.9961625,756.25,-5.4915848,-0.6427158
,762.5,0.0617427,0.0244052,762.5,-0.0059086,0.0041081,762.5,-0.0036607,0.0036061,762.5,-0.0005312,0.0000687,762.5,1.3681118,-0.3326195,762.5,2.4219527,3.1212387
,768.75,0.0630934,0.0132559,768.75,0.011732,0.0002324,768.75,0.0086877,0.0032243,768.75,0.0012197,-0.0043949,768.75,-1.0884529,4.3851991,768.75,1.1852647,-4.5381827
,775,-0.0594126,0.009421,775,-0.0087194,0.0006634,775,-0.0048361,-0.003658,775,-0.0040511,0.0027503,775,-1.475631,-0.9013713,775,2.9303482,9.887001
,781.25,0.0003365,-0.0153172,781.25,-0.0007961,0.0033865,781.25,-0.0047864,0.0057298,781.25,0.0062285,0.002258,781.25,0.0454994,-3.4808717,781.25,-0.3059709,-14.2495661
,787.5,0.0115415,0.0094583,787.5,0.0038223,-0.0066202,787.5,0.0061388,-0.0081325,787.5,-0.0050733,-0.0017952,787.5,2.5282669,-0.1116812,787.5,-4.1114025,14.5426502
,793.75,-0.0240798,-0.0459352,793.75,-0.0027397,0.0018832,793.75,-0.0017933,0.0047759,793.75,0.001774,-0.0009179,793.75,-1.0781281,2.5401766,793.75,1.0470973,-9.2433367
,800,0.0394025,0.0201677,800,0.010509,0.0040558,800,0.0038137,-0.000175,800,0.0028765,0.0043894,800,-0.75577,-3.8772686,800,8.1126823,-1.4512728
,806.25,-0.0136242,0.0039369,806.25,-0.0385634,-0.0195031,806.25,-0.0179665,-0.0074368,806.25,-0.0079907,-0.0169829,806.25,1.3613986,2.5299299,806.25,-8.9747887,8.2690163
