C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_6_7.xdf,12.12.24,16:39:28,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,150,-0.0065312,0.0448008,150,0.0045422,-0.0067885,150,0.0033836,-0.0017,150,0.0051361,-0.0060965,150,11.9853678,38.520237,150,21.5493565,26.2714481
,156.25,0.0060068,-0.0431056,156.25,-0.004549,0.0027487,156.25,-0.0001951,-0.0005881,156.25,-0.0052706,0.002309,156.25,2.6260998,-13.3878489,156.25,-7.0044923,-16.1641197
,162.5,-0.0029038,0.0213513,162.5,0.0032294,-0.0018091,162.5,0.0037577,-0.0019433,162.5,0.0027091,-0.0035959,162.5,-2.9671137,-4.2942104,162.5,-3.9028695,-0.5556757
,168.75,-0.0294642,-0.0237181,168.75,-0.0146391,-0.0308014,168.75,0.0307122,-0.0061609,168.75,-0.022241,-0.0585746,168.75,2.6520569,-2.9600868,168.75,-4.2111053,-3.595659
,175,0.0460893,0.0606904,175,0.0333254,0.0927773,175,-0.1075048,0.0242409,175,0.0572167,0.1815023,175,-6.8152452,5.8709478,175,7.376749,10.4086504
,181.25,0.0162765,-0.0748587,181.25,-0.0236664,-0.0692051,181.25,0.0831224,-0.0177719,181.25,-0.0416376,-0.1372373,181.25,7.3425379,-3.0832024,181.25,-2.4759593,-1.4191821
,187.5,-0.0441544,-0.0061836,187.5,0.002868,0.0076473,187.5,-0.0075967,0.0016768,187.5,0.0036403,0.0159763,187.5,-3.0388401,3.1851361,187.5,8.2202206,-11.3237114
,193.75,0.0375933,0.0471131,193.75,0.0009466,0.0009044,193.75,-0.0065433,-0.0007941,193.75,0.005063,0.0020014,193.75,-1.732819,-4.5976667,193.75,-10.1675634,8.7448072
,200,-0.0256992,0.0116007,200,-0.0002697,0.0003714,200,0.0072958,0.0014078,200,-0.0059411,0.0005297,200,4.9290247,2.5150445,200,-0.0362112,2.0837965
,206.25,-0.0490471,-0.0162784,206.25,-0.0013327,-0.0004154,206.25,-0.0051773,-0.0011358,206.25,0.0026025,0.0008945,206.25,-6.8217473,1.2709121,206.25,10.6802788,-6.1173258
,212.5,0.0770163,-0.0008317,212.5,0.0017126,0.0020054,212.5,0.0001112,0.0004582,212.5,0.0011937,-0.0002232,212.5,5.8733778,-0.0996314,212.5,-18.871624,-11.1149559
,218.75,-0.0288172,-0.0294065,218.75,-0.0000825,-0.0002035,218.75,-0.0000612,0.0015907,218.75,-0.0001918,0.0009846,218.75,-4.9076424,-2.441596,218.75,18.0850201,28.2979717
,225,0.0096433,0.0340773,225,0.0007031,-0.0011905,225,-0.0000593,-0.0019061,225,0.0003256,-0.0003036,225,-4.3521957,2.0962558,225,9.5727367,-9.9707651
,231.25,-0.002434,-0.0009771,231.25,-0.0036107,0.0018062,231.25,-0.001209,0.0002228,231.25,-0.0015804,0.0010635,231.25,16.3810139,0.31151,231.25,-33.6593437,-14.9109268
,237.5,-0.0365977,-0.0005389,237.5,0.0038268,-0.0019352,237.5,0.0025278,0.0004992,237.5,0.0015287,-0.0013897,237.5,-14.2801685,-7.9462304,237.5,16.2444305,17.1413116
,243.75,0.0517375,-0.0051997,243.75,-0.0007955,0.0007855,243.75,-0.0019948,0.0000054,243.75,-0.0005973,0.0003017,243.75,4.6371174,8.2627363,243.75,6.0744581,-4.1210961
,250,-0.0182554,0.0063373,250,-0.0007839,0.0004291,250,0.0016175,0.0000554,250,-0.0002872,0.0008296,250,-6.9738979,3.2294071,250,-11.3853817,-10.3867559
,256.25,-0.0168812,-0.019474,256.25,0.0001919,-0.0003363,256.25,-0.0018574,0.0000946,256.25,0.0008834,-0.0002602,256.25,14.5624704,-12.2202177,256.25,10.0353222,4.2101545
,262.5,0.0012008,0.0104536,262.5,0.0007446,-0.0002329,262.5,0.0013535,-0.0009619,262.5,-0.0004943,-0.000218,262.5,-7.8592753,24.0450478,262.5,2.5498943,16.208128
,268.75,0.0114187,-0.0169843,268.75,-0.0007144,0.0003533,268.75,-0.0007829,0.0013763,268.75,-0.0000036,-0.0001128,268.75,7.0761442,-27.8378792,268.75,-15.8739614,-25.4146538
,275,0.0101361,0.0126641,275,-0.0003422,-0.0008102,275,0.000808,-0.0011471,275,-0.0005612,0.0001261,275,-14.7902584,13.9817562,275,12.1046629,10.7854271
,281.25,-0.0105633,0.0199813,281.25,0.0005404,0.0010858,281.25,-0.0011633,0.0003883,281.25,0.0008482,-0.0001391,281.25,12.1574402,4.8323593,281.25,-11.0495358,3.5655763
,287.5,0.0048827,-0.0510606,287.5,-0.0000527,0.0004944,287.5,0.0005574,0.0008401,287.5,-0.0001752,0.0008984,287.5,4.1104465,-17.1690979,287.5,17.8257465,1.2635429
,293.75,-0.0044581,0.0709701,293.75,-0.0017423,-0.0008129,293.75,-0.0017185,-0.0005859,293.75,-0.0021418,-0.0006215,293.75,-25.4550304,2.0654292,293.75,-9.9670115,-9.9851055
,300,0.0316985,-0.0677125,300,0.0052363,0.0000578,300,0.0050109,-0.0004546,300,0.0049511,0.000142,300,16.5730934,20.9999847,300,2.5126896,9.6206465
,306.25,-0.0634443,0.0994141,306.25,-0.0038116,-0.0006242,306.25,-0.0042199,0.0004459,306.25,-0.0026762,-0.0003027,306.25,9.9485931,-16.4444027,306.25,-6.1133833,0.2019877
,312.5,-0.0341817,-0.1891471,312.5,-0.0020912,0.0006297,312.5,-0.0002638,-0.000807,312.5,-0.0017564,0.0007474,312.5,-0.0940331,-2.6066058,312.5,3.2075198,-5.1182761
,318.75,0.1335307,0.2403283,318.75,0.0037437,0.0001918,318.75,0.0013235,0.0009474,318.75,0.0023748,-0.0003872,318.75,-10.5197315,11.8323727,318.75,2.9711769,2.730973
,325,-0.0774043,-0.1132895,325,-0.0012915,-0.0005626,325,-0.000121,0.0003517,325,-0.0004213,-0.001219,325,-0.4103278,-12.8163338,325,9.3030548,1.859324
,331.25,0.1141172,0.0324804,331.25,0.000094,0.0004067,331.25,0.0004461,-0.0007508,331.25,-0.0007401,0.0013513,331.25,-4.0041995,6.650147,331.25,-13.4746399,-1.9715972
,337.5,-0.1279676,-0.1278898,337.5,0.0001458,0.0004053,337.5,-0.000206,0.0008278,337.5,0.0002083,-0.0001609,337.5,10.9546499,4.4793811,337.5,-1.7913672,-3.1978421
,343.75,0.0012244,0.1953102,343.75,-0.0002791,-0.0010106,343.75,-0.0010886,-0.0013006,343.75,0.0002893,-0.0003216,343.75,-10.2670717,-1.860328,343.75,8.1981974,7.2744999
,350,0.0957739,-0.2450441,350,-0.0002338,0.0019216,350,0.0018158,0.0022685,350,0.0000816,0.0011216,350,8.4438744,-5.2040429,350,1.0643045,-15.4873819
,356.25,-0.0905742,0.2251035,356.25,0.0005711,-0.001881,356.25,-0.0011933,-0.0028425,356.25,-0.0000731,-0.0008937,356.25,-6.7642002,7.1875324,356.25,-12.5607414,17.0671864
,362.5,-0.0189807,-0.0965979,362.5,-0.0008847,-0.0013206,362.5,-0.0006053,-0.0000726,362.5,-0.0004093,0.0000932,362.5,4.8935299,-7.1048446,362.5,8.1935167,8.1715889
,368.75,0.0214883,0.0062562,368.75,0.0010591,0.0026975,368.75,0.002521,0.0019955,368.75,-0.000373,-0.0006481,368.75,-6.2606835,1.2751039,368.75,-8.6989651,-24.7852135
,375,0.0902273,0.1029161,375,0.0019268,-0.0001941,375,0.0006955,-0.0021644,375,0.000451,0.0009181,375,11.0092421,-4.4440351,375,-3.4190598,15.611866
,381.25,-0.1419604,-0.2240545,381.25,-0.0072095,-0.0010502,381.25,-0.0064382,0.0029157,381.25,0.0014257,-0.0008143,381.25,-15.8941832,5.5890536,381.25,16.6328468,-7.581418
,387.5,0.0645268,0.203938,387.5,0.00644,0.0003745,387.5,0.0052547,-0.0013032,387.5,-0.0016927,0.0004427,387.5,18.9429855,6.8572025,387.5,4.0116382,3.1315656
,393.75,0.0347477,-0.121375,393.75,-0.0011189,0.0004153,393.75,-0.0019834,0.0003265,393.75,0.0006207,-0.0004344,393.75,-13.2437191,-13.6412745,393.75,-15.6123075,-8.230444
,400,0.017211,0.0817965,400,-0.0022933,-0.0006091,400,0.0010453,-0.0011376,400,-0.0002839,0.0008525,400,1.8315998,11.4087639,400,2.9853199,15.4374685
,406.25,-0.0616848,-0.066429,406.25,0.0055624,0.0024243,406.25,0.0014227,0.003378,406.25,0.0006028,-0.0010369,406.25,5.4617109,-3.7047079,406.25,19.0492496,-22.1207829
,412.5,-0.0683372,-0.0136514,412.5,-0.0024021,-0.0062801,412.5,0.0025133,-0.0063047,412.5,-0.0019209,0.0001979,412.5,-3.7049239,1.1831604,412.5,-34.3830147,18.6323128
,418.75,0.0959653,0.1098042,418.75,-0.0048169,0.005382,418.75,-0.0071744,0.0071528,418.75,0.000429,0.0001585,418.75,-5.5678802,-9.177743,418.75,25.3487091,-7.5531693
,425,-0.0213531,-0.0843492,425,0.0043982,0.0000455,425,0.0031195,-0.004026,425,0.0017277,0.0009533,425,9.5406256,11.0405998,425,-0.5835598,4.7493253
,431.25,0.0041524,-0.0330107,431.25,-0.0016442,-0.0027325,431.25,0.0007983,-0.0003946,431.25,-0.0020849,-0.0011111,431.25,-3.0904615,-2.9429247,431.25,-9.2574148,-1.9950458
,437.5,0.0206307,0.0981741,437.5,-0.0011525,-0.0003378,437.5,-0.0043899,-0.0021418,437.5,0.0034874,0.0024313,437.5,-0.0146433,0.6817467,437.5,-6.6390901,3.1827781
,443.75,-0.0391604,-0.1000292,443.75,0.0025358,0.0047272,443.75,0.0033781,0.0043212,443.75,-0.0020699,-0.0014515,443.75,-0.9579964,-8.125782,443.75,8.7726755,4.2932639
,450,-0.0537766,0.0466004,450,-0.0025761,-0.0039641,450,0.0004397,-0.0011412,450,-0.0008227,-0.0020572,450,3.1790123,12.5683517,450,11.0550547,-9.089118
,456.25,0.148488,0.0608864,456.25,0.0072223,0.0000784,456.25,0.0014073,0.0001148,456.25,0.0020954,0.0017084,456.25,-10.9126749,-2.1261768,456.25,-22.8585854,-1.6513426
,462.5,-0.0445094,-0.0455574,462.5,-0.0077922,0.0023102,462.5,-0.0030451,-0.0012161,462.5,-0.0019888,0.0014611,462.5,8.846447,-6.5446911,462.5,17.8843842,2.6501467
,468.75,-0.0073826,-0.0623919,468.75,0.001704,-0.0002665,468.75,0.0000347,0.0030593,468.75,0.0008047,-0.0033185,468.75,4.7643318,2.3976729,468.75,-0.7924421,7.6428323
,475,-0.0673279,0.1273615,475,0.0062828,0.0016745,475,0.0083033,0.0014726,475,-0.0018578,0.0011428,475,-9.2877951,-1.6205264,475,-0.3689068,-6.1854029
,481.25,0.0647945,-0.0963388,481.25,-0.009955,-0.0050708,481.25,-0.0129189,-0.0063539,481.25,0.0027813,0.0006016,481.25,4.5936303,-0.5150908,481.25,-4.5416827,-3.362071
,487.5,0.0960357,0.0170622,487.5,0.0049763,-0.0034404,487.5,0.0060187,-0.0028674,487.5,-0.000169,0.0014719,487.5,4.9937901,3.3300474,487.5,-0.0527492,4.1859794
,493.75,-0.3265269,0.023466,493.75,-0.0050396,0.0096039,493.75,-0.0048762,0.0084597,493.75,-0.0006266,-0.0031793,493.75,-5.3972945,2.1045959,493.75,-8.1783056,2.5692751
,500,0.1824218,-0.0255652,500,0.0077302,-0.0065137,500,0.0078718,-0.0040357,500,0.0013062,0.0023642,500,-6.3534641,3.1267018,500,14.5816479,-12.8729086
,506.25,0.0373249,0.0275184,506.25,0.0011996,0.0039947,506.25,0.0033463,0.0036037,506.25,-0.005018,-0.0004532,506.25,7.0452495,-8.5939913,506.25,-4.6686773,4.6600161
,512.5,0.037467,-0.1588634,512.5,-0.0090609,-0.0003325,512.5,-0.0133107,-0.004332,512.5,0.0044842,-0.0004013,512.5,1.3679351,-9.4987926,512.5,-3.1098411,23.6544933
,518.75,-0.0659866,0.1543297,518.75,0.0038053,-0.0032715,518.75,0.0066605,0.0034762,518.75,0.0005097,-0.0011538,518.75,-3.0028036,23.9082355,518.75,-1.9539108,-36.2467995
,525,0.0495158,-0.0274322,525,0.0027809,0.0020965,525,0.0026743,-0.0052268,525,-0.0024165,0.0043171,525,-6.5289726,-23.1715164,525,11.0255308,25.7209587
,531.25,-0.0329096,0.0828352,531.25,-0.0001342,0.0022841,531.25,-0.000691,0.0089036,531.25,-0.001031,-0.0051696,531.25,12.1252232,14.0972929,531.25,-6.7799935,-12.3780413
,537.5,0.0364547,-0.0529024,537.5,-0.0059243,-0.0052592,537.5,-0.0060136,-0.0106591,537.5,0.0036292,0.0029262,537.5,-8.0694733,-9.6788139,537.5,-2.4786344,7.7226162
,543.75,0.0016346,0.0177114,543.75,0.005925,0.0048189,543.75,0.0062913,0.0081679,543.75,-0.0024473,-0.0008706,543.75,0.8947793,13.6627626,543.75,2.1282625,-4.9208646
,550,-0.0009849,-0.087966,550,-0.0031198,-0.0040332,550,-0.0024123,-0.0057633,550,0.0011485,0.000755,550,11.7967911,2.0055611,550,1.6500578,-7.1499062
,556.25,-0.1280873,0.0548791,556.25,0.0020114,0.003003,556.25,0.0003013,0.0054734,556.25,-0.0007421,-0.0030558,556.25,-17.4490719,-23.0434799,556.25,1.3280264,12.0010729
,562.5,0.1280426,0.027263,562.5,0.0020404,0.0011835,562.5,0.0014493,-0.0007872,562.5,0.0000659,0.0032187,562.5,16.3088017,11.7687979,562.5,-7.6496601,3.8738244
,568.75,-0.0891525,-0.0427089,568.75,-0.0063579,-0.0009437,568.75,-0.0031186,-0.0021583,568.75,0.001486,-0.000781,568.75,-9.5553131,15.5873852,568.75,6.0739441,-16.0619507
,575,0.1170051,0.0056292,575,0.0075667,-0.0018317,575,0.0027563,0.0018884,575,-0.0013693,-0.0001768,575,3.0900025,-14.6678286,575,-5.6240673,13.2882175
,581.25,-0.1087895,-0.0034743,581.25,-0.0065504,0.0011035,581.25,-0.0016841,-0.0015687,581.25,-0.0000051,-0.0013727,581.25,-4.2100606,-3.0270255,581.25,9.2663345,-8.4627342
,587.5,0.1114669,0.0010493,587.5,0.0036924,0.0003142,587.5,0.0003013,-0.0001088,587.5,0.0000776,0.0030583,587.5,-6.155014,10.1521292,587.5,-2.2221622,5.9461894
,593.75,-0.1108233,0.0115539,593.75,-0.0031437,-0.0032397,593.75,-0.0006697,-0.0023469,593.75,0.0004051,-0.0006111,593.75,8.0446739,-14.1702099,593.75,-9.2652416,-0.0578221
,600,0.0822721,0.0013304,600,0.0050525,0.0039075,600,0.003431,0.0037161,600,-0.0027735,-0.0021105,600,15.962903,5.7383227,600,-1.1498979,-8.718977
,606.25,-0.1029632,0.0186765,606.25,-0.0053351,-0.000069,606.25,-0.0033705,-0.0000875,606.25,0.0043357,0.0003696,606.25,-16.3411007,13.7607889,606.25,8.3135023,2.3764923
,612.5,0.0488148,-0.1160604,612.5,0.0038246,-0.001248,612.5,0.0002895,-0.0008531,612.5,-0.0027894,0.0011883,612.5,-9.9772453,-13.125391,612.5,10.4738665,0.3478028
,618.75,0.039768,0.1226425,618.75,-0.0020623,0.0001463,618.75,0.0016127,0.0000667,618.75,0.0015311,-0.0017376,618.75,17.1719742,0.2335152,618.75,-21.4887066,2.1209865
,625,0.087275,-0.023867,625,-0.0006367,-0.0017959,625,-0.0015618,-0.0019189,625,-0.0012999,0.0030718,625,-2.776104,-0.189135,625,11.514183,18.4979153
,631.25,-0.1111443,-0.1213094,631.25,0.0016609,0.0050524,631.25,0.0028048,0.0037187,631.25,-0.0005072,-0.0039447,631.25,-9.3040285,1.5316292,631.25,-2.3168168,-14.065836
,637.5,-0.1235347,0.17272,637.5,0.0020916,-0.0047194,637.5,-0.0030531,-0.0031705,637.5,0.0009509,0.0038382,637.5,-0.7468231,2.7777164,637.5,7.895227,-11.8646545
,643.75,0.2108355,0.0386934,643.75,-0.0068853,-0.0005797,643.75,-0.0018014,0.0009619,643.75,0.0029947,-0.0013284,643.75,9.3221493,1.1889941,643.75,-11.8921032,9.1332788
,650,-0.0378,-0.1204825,650,0.004451,0.0011367,650,0.0032231,0.0000804,650,-0.0029815,-0.0009684,650,-1.886189,-3.2046092,650,12.307375,-0.6025376
,656.25,-0.0966313,0.0325837,656.25,0.001157,0.0033928,656.25,-0.0006059,0.0007536,656.25,0.0004069,0.0005314,656.25,1.1997983,-9.241169,656.25,-1.4585549,3.1964862
,662.5,0.0621309,-0.0031013,662.5,-0.0007134,-0.0037072,662.5,0.0000192,-0.0016713,662.5,-0.0006488,0.0009877,662.5,-0.7911005,15.3312798,662.5,-12.4897318,-1.644327
,668.75,-0.0984958,-0.0188058,668.75,-0.0024185,0.0009508,668.75,0.0000565,0.0016464,668.75,-0.0006095,-0.0012573,668.75,-5.1334424,-6.6653419,668.75,-2.4535437,-4.707233
,675,0.0676779,-0.0094674,675,0.0021199,-0.0005946,675,-0.000788,-0.0001945,675,0.0023439,-0.0014206,675,3.2506635,-3.8293676,675,19.6896877,3.3516693
,681.25,0.0413243,0.0523712,681.25,0.000781,0.0020625,681.25,0.0019301,-0.001368,681.25,-0.0028839,0.0036802,681.25,6.1564608,8.4162989,681.25,-12.0471764,-5.6864495
,687.5,0.0543277,-0.0955735,687.5,-0.0004308,-0.0016409,687.5,-0.0014479,0.0010725,687.5,0.0024914,-0.0010375,687.5,-7.8981099,-1.3707684,687.5,6.7171054,7.0693192
,693.75,-0.1606252,0.1181432,693.75,-0.0011871,-0.0005819,693.75,-0.0001865,-0.0005342,693.75,0.0005642,-0.0005448,693.75,3.6550226,-0.778026,693.75,-15.9803381,2.7979236
,700,0.1567831,-0.1284589,700,0.0005742,0.0009142,700,-0.0010516,0.0008605,700,-0.000941,-0.0005816,700,-0.7100852,-4.584795,700,16.3608017,-8.6520071
,706.25,-0.0830487,0.1395745,706.25,-0.000779,0.0016425,706.25,0.0027113,-0.0000008,706.25,-0.0039752,-0.0012113,706.25,0.6457208,-11.2866459,706.25,-5.2614589,9.2721863
,712.5,-0.0079689,-0.0058723,712.5,-0.0008048,-0.0023938,712.5,-0.0024113,-0.0001511,712.5,0.0053552,-0.0000264,712.5,-5.2491126,28.695631,712.5,-2.6476996,-1.2431279
,718.75,0.1095483,-0.0576529,718.75,0.0042006,0.0008584,718.75,0.0034098,-0.0016247,718.75,-0.0038207,0.0046919,718.75,21.8908806,-18.0928688,718.75,2.5815532,-2.5348501
,725,-0.1622268,0.0869542,725,-0.002046,-0.0010243,725,-0.0027707,0.001232,725,0.0050593,-0.0031015,725,-40.8770905,7.7120891,725,-0.9559429,-6.1690974
,731.25,0.0117469,-0.2496871,731.25,-0.0018029,0.0021168,731.25,0.0011116,-0.0000675,731.25,-0.0059748,-0.0009108,731.25,22.6458893,-13.1520929,731.25,-0.5399857,6.7594481
,737.5,0.2013182,0.165533,737.5,0.0026276,-0.0012963,737.5,-0.001721,0.001334,737.5,0.0052964,0.0010597,737.5,-6.1839328,2.073169,737.5,10.4255495,0.1434022
,743.75,-0.1478769,0.0019253,743.75,-0.0036604,0.0030446,743.75,0.0013471,-0.0005602,743.75,-0.006311,0.0007327,743.75,17.5297775,16.3602295,743.75,-17.6797504,-0.5260037
,750,-0.0978946,0.0257222,750,0.0046559,-0.0063163,750,0.0010135,-0.0019137,750,0.0070281,-0.0013463,750,-13.4767113,-10.5156717,750,11.1516142,-4.1420479
,756.25,0.0444429,-0.1003689,756.25,-0.0066531,0.0068303,756.25,-0.0031558,0.0011976,756.25,-0.0064859,-0.0001172,756.25,8.3154688,-12.7051563,756.25,-0.9893339,10.370286
,762.5,0.1057996,0.1261715,762.5,0.0097553,-0.0067119,762.5,0.0043449,0.0001335,762.5,0.0069477,0.0012688,762.5,-17.1840687,33.3460617,762.5,-4.2825375,-20.7730122
,768.75,-0.0206301,-0.082436,768.75,-0.0066421,0.0040836,768.75,-0.0033762,0.0000345,768.75,-0.0041853,-0.0010888,768.75,5.3899784,-29.4227295,768.75,6.4223299,16.2779903
,775,-0.0279154,0.0130047,775,-0.0012291,-0.0001798,775,-0.0001276,0.0000857,775,-0.0006068,0.0013122,775,23.624094,5.8546748,775,-8.4157505,6.8422537
,781.25,-0.0486341,0.0365971,781.25,0.0010213,-0.0000179,781.25,0.0008173,0.0001785,781.25,-0.0002971,-0.0023402,781.25,-24.5669308,3.8873422,781.25,6.6642561,-8.615469
,787.5,0.1049149,0.0230484,787.5,0.0037983,-0.0013533,787.5,0.0010489,-0.0008006,787.5,0.003045,0.0019092,787.5,2.059587,3.8072722,787.5,-13.3762112,-3.9189112
,793.75,0.0310206,-0.0843369,793.75,-0.0047132,-0.0003949,793.75,-0.0013486,0.000563,793.75,-0.0012926,-0.002147,793.75,12.2900352,2.848208,793.75,9.9910069,6.0801802
,800,-0.0892432,0.1205113,800,0.0027916,0.0025487,800,-0.0002772,0.0010622,800,-0.0006497,0.0017235,800,-23.4889278,-13.963191,800,3.3314886,-25.4038143
,806.25,0.0385122,-0.1115352,806.25,0.0001405,-0.001748,806.25,0.002408,-0.0019722,806.25,-0.0004018,0.0023861,806.25,25.9413414,10.4963083,806.25,9.3682079,29.3629189
