C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_6_4.xdf,12.12.24,16:59:33,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,150,0.0044235,0.0198231,150,-0.0037502,0.0031486,150,-0.0056948,0.0000188,150,-0.0027684,0.0037974,150,-6.4616179,2.9874916,150,-6.9661074,-2.0794137
,156.25,0.0357306,-0.058927,156.25,0.0008772,0.0010599,156.25,0.0061905,0.0037584,156.25,-0.0002037,-0.0017712,156.25,-6.2192812,3.1472111,156.25,-0.7109377,3.2873287
,162.5,-0.0428576,0.0307419,162.5,-0.0007868,-0.0077473,162.5,-0.0004053,-0.0047456,162.5,-0.0010529,-0.0081299,162.5,-0.0388634,-5.5087447,162.5,2.8909826,-1.7068589
,168.75,-0.015273,-0.0027261,168.75,-0.0183562,-0.0228962,168.75,0.0373275,-0.0028477,168.75,-0.0404156,-0.0473868,168.75,2.6844318,0.5923529,168.75,5.4308081,-1.1132298
,175,0.0984458,-0.0030223,175,0.0584558,0.085416,175,-0.1151384,0.016344,175,0.1236427,0.1649521,175,-0.5205321,0.5703347,175,-15.8527927,12.4144611
,181.25,-0.0797422,0.0145419,181.25,-0.0443371,-0.0661125,181.25,0.0878924,-0.0136073,181.25,-0.0923901,-0.1268616,181.25,5.3145795,4.0440526,181.25,19.4882011,-11.0060167
,187.5,0.0083186,-0.0014904,187.5,0.0041697,0.0071676,187.5,-0.009694,0.0017116,187.5,0.0071028,0.0144711,187.5,-4.9859858,-6.02632,187.5,-9.6632776,-5.3015914
,193.75,0.0204935,-0.0392422,193.75,0.0014598,0.0020215,193.75,-0.0019933,0.0020841,193.75,0.0049191,0.0005455,193.75,-4.6447701,0.4808062,193.75,-2.2051849,11.1647511
,200,-0.0351731,-0.0001545,200,-0.0000289,-0.0002835,200,-0.0021119,-0.0024537,200,-0.0000458,0.0036939,200,12.7253923,1.9078076,200,2.4131641,-1.4597354
,206.25,0.0273901,0.067213,206.25,-0.0001696,0.0005549,206.25,0.0005327,0.0015429,206.25,-0.0009882,-0.0011449,206.25,-13.9161386,1.856994,206.25,-5.5711694,-12.6770592
,212.5,-0.0032243,-0.0519947,212.5,0.0011029,0.0012803,212.5,0.0004089,-0.0002812,212.5,0.0025181,0.0008405,212.5,13.2487144,-4.0969715,212.5,12.5528069,9.9140844
,218.75,0.0142446,0.0352366,218.75,-0.0002174,-0.0015897,218.75,0.0000591,-0.0004495,218.75,-0.0011576,-0.0000341,218.75,-13.9589643,10.8630524,218.75,-12.0674362,0.7661183
,225,0.0031047,-0.064772,225,-0.0003058,0.0010431,225,-0.0007891,0.0009595,225,-0.000051,-0.0001103,225,12.1465607,-13.3696699,225,7.1456113,-1.705137
,231.25,-0.0489073,0.0972344,231.25,-0.0001252,0.0006801,231.25,0.0001576,-0.0002167,231.25,-0.0000527,0.0007451,231.25,-11.8911591,7.2886763,231.25,-3.64978,9.7730665
,237.5,0.0124556,-0.05984,237.5,0.0005102,-0.0019811,237.5,0.0006478,-0.0008413,237.5,0.0003626,-0.0011476,237.5,10.6207972,-6.3639145,237.5,-2.2364724,-12.5837412
,243.75,0.0326612,0.001459,243.75,-0.0005351,0.0012803,243.75,-0.0006106,0.0011194,243.75,0.0004289,0.0010612,243.75,-4.413342,6.6717839,243.75,8.2368231,3.6574311
,250,-0.0118283,0.001238,250,0.0002799,-0.0004351,250,0.0001423,-0.0013493,250,-0.0013875,-0.000143,250,1.1976091,-5.6804366,250,-7.6053162,-3.5175943
,256.25,-0.0133629,-0.0150161,256.25,0.0006001,0.0003447,256.25,-0.0004039,0.0012684,256.25,0.0017208,-0.0000211,256.25,2.2759295,4.2073846,256.25,-1.583172,2.9431067
,262.5,0.0176226,0.0222655,262.5,-0.0006373,-0.0003119,262.5,0.0001436,-0.0005501,262.5,-0.0011081,-0.0005546,262.5,-7.4153938,-6.9613557,262.5,5.3949251,-5.9512992
,268.75,-0.0147214,0.0193395,268.75,-0.0009351,-0.0000415,268.75,-0.0001821,-0.0000138,268.75,-0.0000128,0.0003687,268.75,3.4497597,8.8863039,268.75,1.636613,9.5904064
,275,0.0122676,-0.020318,275,0.0005087,0.0005868,275,-0.000199,-0.000213,275,-0.000097,0.0009538,275,7.9161663,-6.6456347,275,6.2154708,0.6774209
,281.25,-0.0011434,-0.000177,281.25,0.0015159,-0.0012376,281.25,0.0011234,0.0004095,281.25,0.0007237,-0.0019404,281.25,-15.806529,3.5000143,281.25,-14.3373566,-7.8494735
,287.5,-0.0160749,-0.0239334,287.5,-0.0015405,0.0008147,287.5,-0.0012702,-0.0006312,287.5,0.0001164,0.0015874,287.5,13.0602627,3.1252606,287.5,3.3812027,6.1649022
,293.75,0.0027636,0.034562,293.75,0.0024804,-0.0018572,293.75,0.0019692,-0.0009775,293.75,0.0008134,-0.0030587,293.75,0.5010256,-7.7022104,293.75,0.67766,-11.3169212
,300,0.0106762,-0.0060434,300,-0.0017225,0.0044588,300,-0.001752,0.0037547,300,-0.0015409,0.0049248,300,-5.9423256,4.6529269,300,3.047039,15.2724552
,306.25,0.0467734,0.0176251,306.25,-0.0015924,-0.0024083,306.25,-0.0003092,-0.0021997,306.25,-0.0002902,-0.0020081,306.25,7.6997881,2.0197654,306.25,-1.8369343,-5.4614563
,312.5,-0.1190498,-0.0936221,312.5,0.0023308,0.0024939,312.5,0.0006122,0.0014872,312.5,0.0017081,0.0016706,312.5,-15.792326,-0.825114,312.5,2.224097,-2.8757575
,318.75,0.0906648,0.0150918,318.75,-0.0014572,-0.0046946,318.75,0.0002104,-0.0031312,318.75,-0.0015905,-0.0034081,318.75,13.9656305,0.2257023,318.75,0.4892401,3.4195156
,325,0.0107351,-0.0305652,325,0.0000971,0.0023564,325,-0.0002386,0.0017786,325,0.000484,0.0015954,325,-3.948118,-3.4912105,325,-0.7767956,-2.5915322
,331.25,-0.230308,0.4262657,331.25,0.0016468,-0.0007128,331.25,0.0004248,-0.0009163,331.25,0.0011326,-0.0000047,331.25,-2.5274284,0.1216126,331.25,-3.6009567,-4.4261365
,337.5,0.3288615,-0.4704243,337.5,-0.0012697,0.0003355,337.5,-0.0002245,0.0012257,337.5,-0.0021269,-0.000921,337.5,-4.5546427,5.2528086,337.5,-3.7464352,12.5808258
,343.75,-0.0440404,0.0788144,343.75,0.0008278,-0.0011001,343.75,0.0005605,-0.0014948,343.75,0.0020987,0.0000413,343.75,10.8977499,-3.1566896,343.75,5.3291035,-11.3823595
,350,-0.1306732,0.1386052,350,-0.0046107,0.0039034,350,-0.0035371,0.0035442,350,-0.0026115,0.002958,350,-4.5641785,-9.5130043,350,11.3561268,3.5299249
,356.25,0.0527533,-0.2901268,356.25,0.0052239,-0.0022993,356.25,0.003845,-0.0036717,356.25,0.0020011,-0.0021052,356.25,3.4142566,17.1445122,356.25,-22.931036,6.3088846
,362.5,-0.0264467,0.3724036,362.5,-0.0006056,-0.0028966,362.5,-0.0007219,0.0011913,362.5,-0.0007834,-0.000549,362.5,-5.1841669,-11.2945099,362.5,20.0599194,-8.8455715
,368.75,0.0998579,-0.2448812,368.75,-0.0004303,0.0048253,368.75,0.0002636,-0.0000813,368.75,0.0007728,-0.0003256,368.75,3.2120714,2.9454966,368.75,-8.1217833,4.7800937
,375,-0.2302385,0.116277,375,-0.001305,-0.0039699,375,-0.0013735,-0.0001639,375,0.0000654,0.0009685,375,-5.7320261,-2.3654594,375,-1.7446023,-4.1489472
,381.25,0.2766774,-0.0951276,381.25,0.0026284,0.0020546,381.25,0.0013551,-0.0005323,381.25,-0.0006161,0.0003335,381.25,7.3602934,2.4676023,381.25,4.224256,3.1088326
,387.5,-0.1644165,0.043152,387.5,-0.0023859,0.0007362,387.5,-0.0002518,0.0019981,387.5,0.0000986,-0.0010167,387.5,-0.9962264,7.4159155,387.5,-8.2565889,-0.7734014
,393.75,0.090195,0.0225422,393.75,-0.0011218,-0.0018287,393.75,-0.0016015,-0.0026693,393.75,-0.0001949,0.0011369,393.75,-5.38447,-8.1688519,393.75,5.1706047,-2.3703957
,400,-0.1268588,0.0393549,400,0.003839,0.0002642,400,0.0011965,0.0022407,400,0.0008106,-0.0011233,400,3.4604974,-1.1413132,400,6.6297445,0.2232116
,406.25,0.0771625,-0.136482,406.25,-0.0025365,-0.0003127,406.25,0.0016275,-0.0003855,406.25,-0.000829,0.000479,406.25,3.1054516,3.2466519,406.25,-7.6132655,6.8430233
,412.5,0.0152948,0.1495695,412.5,0.0014456,0.0025482,412.5,-0.0037891,-0.001557,412.5,0.002954,0.0005989,412.5,-2.6264539,-6.2056694,412.5,3.0730333,-2.181644
,418.75,-0.0501643,-0.1145997,418.75,-0.003194,-0.0034289,418.75,0.0040432,0.0025455,418.75,-0.0057662,-0.0021333,418.75,-0.0820649,6.4424534,418.75,2.3809216,-8.6301012
,425,0.098301,0.0892314,425,0.0026678,0.0012685,425,-0.0027637,-0.0026104,425,0.0032285,0.0026,425,-4.5917001,-3.7613118,425,-10.4367418,13.88696
,431.25,-0.0822372,-0.053261,431.25,-0.0010793,0.0009734,431.25,0.0002838,0.0024806,431.25,0.0007301,-0.0019837,431.25,4.5269046,5.7631512,431.25,11.5374317,-9.6546307
,437.5,0.0343773,0.001411,437.5,-0.0002651,-0.0001606,437.5,0.0013516,-0.0032039,437.5,-0.001888,0.0023939,437.5,2.9806166,-5.7673917,437.5,-9.840477,-2.2586918
,443.75,-0.0592563,-0.0069276,443.75,0.0043829,0.0002865,443.75,-0.0014479,0.002221,443.75,0.003107,-0.0017893,443.75,-1.3774365,0.736828,443.75,4.4160457,11.339572
,450,0.0085591,0.0307732,450,-0.0049923,0.0009296,450,0.0028128,0.0013068,450,-0.0040876,0.0002164,450,-6.4989476,1.5661255,450,4.8863478,-13.2297974
,456.25,0.0472349,0.0427156,456.25,0.0039935,-0.0046846,456.25,-0.0012594,-0.0028832,456.25,0.003002,-0.0006772,456.25,6.6304917,4.0325999,456.25,-0.7962203,4.9984508
,462.5,0.0250702,-0.096696,462.5,-0.0070939,0.0051892,462.5,-0.0057502,0.0016323,462.5,-0.0002515,0.0017086,462.5,-7.3863683,-4.8118629,462.5,-8.2835646,2.1486056
,468.75,-0.0330072,0.0909247,468.75,0.0089174,-0.0044062,468.75,0.0072839,-0.0014802,468.75,-0.0001912,-0.0010883,468.75,13.7720346,-4.714118,468.75,-1.5213921,0.0746038
,475,-0.0121825,-0.0969198,475,-0.0042262,0.0070872,475,-0.0002043,0.005795,475,-0.0025361,-0.000837,475,-7.8237143,15.8574486,475,7.2380066,0.338495
,481.25,-0.0218756,-0.0198009,481.25,-0.0018636,-0.0064421,481.25,-0.0036253,-0.005989,481.25,0.0021179,0.0008341,481.25,-5.9300251,-13.6392241,481.25,5.6604209,-3.9826472
,487.5,-0.0330522,0.0724148,487.5,0.0025462,-0.0000558,487.5,0.0013322,-0.0005697,487.5,0.0012374,0.0020216,487.5,4.5459957,-3.7750981,487.5,-8.6410913,5.3425155
,493.75,0.2910835,0.1328306,493.75,0.000018,0.0022191,493.75,-0.0000131,0.0020182,493.75,-0.002126,-0.0021861,493.75,5.1420588,14.9755774,493.75,-0.7789559,3.72592
,500,-0.3457199,-0.3322032,500,-0.0019632,-0.0058526,500,-0.0005253,-0.0067758,500,0.0023762,0.0013954,500,0.5243844,-13.4299088,500,4.8620768,-11.4613514
,506.25,0.0084984,0.4139283,506.25,0.0017096,0.0093836,506.25,0.0014876,0.0116131,506.25,-0.0026212,-0.0017781,506.25,-7.7010374,5.4211698,506.25,0.4114963,0.8823976
,512.5,0.1679852,-0.3361898,512.5,0.0005356,-0.0041504,512.5,0.0016228,-0.0068335,512.5,-0.0008202,0.0024777,512.5,0.6684068,4.8732095,512.5,-4.6198106,5.7542453
,518.75,-0.076896,0.1640424,518.75,-0.0013419,-0.0016861,518.75,-0.0026298,0.0015407,518.75,0.004026,-0.0018813,518.75,-1.416733,-8.9569807,518.75,2.9911163,-5.0588427
,525,-0.0447535,-0.0112694,525,0.0026163,0.0129882,525,0.0015331,0.0140289,525,-0.0063957,-0.0087441,525,5.1303768,12.1711216,525,0.702013,11.2446842
,531.25,0.1893018,-0.1053412,531.25,-0.0044222,-0.0203093,531.25,-0.0009356,-0.0233284,531.25,0.0075858,0.0148858,531.25,-2.4632313,-15.4507113,531.25,-4.590004,-12.1105194
,537.5,-0.1489429,0.0297932,537.5,0.0011899,0.0087953,537.5,-0.0032169,0.0084826,537.5,-0.0027145,-0.0055331,537.5,4.3451524,8.9294291,537.5,4.1513724,6.3983335
,543.75,-0.0251463,0.1171857,543.75,0.0015867,0.0007324,543.75,0.0038918,0.001585,543.75,-0.0015265,-0.0014366,543.75,-2.6594357,-2.778759,543.75,-0.886623,-5.919271
,550,0.0330227,-0.1734034,550,-0.0018011,-0.0017502,550,-0.0038678,-0.0031184,550,0.0051223,0.0038608,550,-5.9986081,5.5195479,550,-3.4428658,6.8920989
,556.25,0.0635783,0.1932553,556.25,0.0021846,0.0021352,556.25,0.005297,0.0041229,556.25,-0.0077782,-0.0059831,556.25,5.0997491,-6.1163454,556.25,7.4997687,0.0502187
,562.5,-0.0673934,-0.1677988,562.5,-0.0001388,0.0026436,562.5,-0.0026168,-0.0013203,562.5,0.0028591,0.004738,562.5,6.7281456,-1.9764874,562.5,-3.9849663,-5.4554477
,568.75,-0.1395614,0.1090856,568.75,-0.0018479,-0.0070975,568.75,0.0012153,-0.0007238,568.75,0.0017604,-0.0015174,568.75,-8.332653,8.6060915,568.75,2.8212993,1.7951486
,575,0.2220574,-0.1130915,575,0.003832,0.003888,575,-0.0021422,0.0020447,575,-0.0040989,0.0003873,575,-0.3081887,-7.6214809,575,-9.625062,2.6344473
,581.25,-0.0363188,0.0771335,581.25,-0.0084359,0.0012392,581.25,-0.0018348,-0.001432,581.25,0.005921,-0.0021617,581.25,3.0047796,8.4175816,581.25,10.520299,-3.8113143
,587.5,-0.0045637,0.0564138,587.5,0.0063582,-0.0014969,587.5,0.0035345,0.0000041,587.5,-0.0042336,0.0016838,587.5,-0.7852222,-13.5502834,587.5,-1.6020309,-0.7547815
,593.75,-0.0041532,-0.1029058,593.75,0.0068079,-0.0043707,593.75,0.0054886,-0.0028642,593.75,-0.0005962,0.0024248,593.75,0.5695794,10.6210556,593.75,-9.0705805,2.2666254
,600,-0.0750594,0.0588399,600,-0.013171,0.0055781,600,-0.0095335,0.0040867,600,0.0043734,-0.0042252,600,-1.7682923,-0.8908491,600,11.09587,-0.0189375
,606.25,0.0861099,0.0019593,606.25,0.0057208,0.0010012,606.25,0.0033498,-0.0009037,606.25,-0.0015707,0.0025763,606.25,0.1823589,-2.4803169,606.25,-2.496933,8.3774977
,612.5,-0.0827033,-0.0947076,612.5,-0.0013015,-0.0037637,612.5,-0.0013097,-0.0000052,612.5,-0.0001332,-0.0014071,612.5,2.930202,2.8471391,612.5,-4.0971866,-8.778409
,618.75,0.0603798,0.186011,618.75,0.0028406,0.0008704,618.75,0.0032428,-0.0023323,618.75,-0.0016414,0.0015095,618.75,-7.0148916,-3.0120668,618.75,0.8837965,-2.3421285
,625,0.0144071,-0.0559558,625,-0.0026166,0.0032558,625,-0.0030215,0.005007,625,-0.0005465,-0.0032132,625,2.7139876,-2.3673863,625,4.4917712,2.0045407
,631.25,-0.0139045,0.0031933,631.25,0.0059224,-0.0023079,631.25,0.0061683,-0.0058977,631.25,-0.0018781,0.0057552,631.25,7.1632919,4.3444071,631.25,-11.2317019,1.1204258
,637.5,-0.0223172,-0.2571589,637.5,-0.0096719,-0.0022653,637.5,-0.0084588,0.0043615,637.5,0.0065877,-0.0062148,637.5,-1.837617,-1.3792782,637.5,11.5974579,1.4827868
,643.75,0.0331136,0.2537034,643.75,0.0066786,0.0042629,643.75,0.0031876,-0.0008169,643.75,-0.0035538,0.003237,643.75,-6.198112,-0.3121962,643.75,-5.3927779,-3.1924593
,650,-0.1191751,-0.1184438,650,0.0004806,-0.0040085,650,0.0012504,-0.0019117,650,0.0007802,0.0029407,650,-0.3482788,-0.8242801,650,3.7180614,0.4448031
,656.25,0.2120894,0.0464038,656.25,-0.0043694,0.0045464,656.25,-0.0008734,0.0015727,656.25,-0.0041689,-0.0044258,656.25,7.9353671,5.1062503,656.25,-4.6293836,-0.0967712
,662.5,-0.1466035,0.0833366,662.5,-0.0061281,-0.0072958,662.5,-0.005015,0.0001916,662.5,0.0102849,-0.0081297,662.5,-2.6744056,-6.5012641,662.5,1.6428599,6.2536016
,668.75,-0.0136436,-0.0523227,668.75,0.0173448,0.0086674,668.75,0.010164,-0.0009215,668.75,-0.0110747,0.0212646,668.75,-8.8537989,5.5140681,668.75,3.9984534,-9.3126698
,675,0.0646768,0.0348219,675,-0.0039185,-0.0016903,675,-0.0034405,-0.0004259,675,0.0037283,-0.0081447,675,12.3269129,-3.6412039,675,5.9639921,11.5073109
,681.25,0.0675295,-0.029627,681.25,-0.0086841,-0.0082369,681.25,-0.0043299,-0.0001939,681.25,0.0059072,-0.0075861,681.25,-4.5214081,2.7131281,681.25,-15.0356302,-8.8864126
,687.5,-0.1680445,-0.0825007,687.5,0.0000746,0.0101736,687.5,0.0025035,0.0030402,687.5,-0.0113397,0.0002932,687.5,-5.5820479,-5.0039954,687.5,8.254528,-0.8577346
,693.75,0.1453337,0.0315083,693.75,0.0029019,-0.0070955,693.75,-0.000758,-0.0031536,693.75,0.0097707,0.0029463,693.75,15.2871218,4.3575611,693.75,-7.6810784,1.8005686
,700,-0.1216499,0.106654,700,-0.0011337,0.0073009,700,0.0015104,0.003918,700,-0.0095849,0.0012088,700,-18.3780708,-2.8980043,700,8.2436171,-2.3864317
,706.25,0.021434,-0.1388954,706.25,0.0024457,-0.0077048,706.25,-0.0007403,-0.0043765,706.25,0.0102286,-0.0019729,706.25,3.8516519,3.7006006,706.25,-0.3182045,5.175498
,712.5,0.057665,0.1204063,712.5,-0.0038046,-0.001707,712.5,-0.0025063,0.0011079,712.5,-0.0016506,-0.0022213,712.5,10.4233761,3.0982561,712.5,-5.9310865,-3.6003716
,718.75,-0.0178833,-0.0580469,718.75,0.0023728,0.0061673,718.75,0.0029654,0.0005505,718.75,-0.0032797,0.0039572,718.75,-7.235898,-11.1471987,718.75,1.1725346,5.3907418
,725,-0.0224064,0.0457113,725,0.0036713,0.0014795,725,0.0002753,0.0003214,725,0.0000821,0.0026477,725,0.5811325,5.4011145,725,3.7342794,-4.651938
,731.25,0.0495203,-0.0705971,731.25,-0.0068727,-0.0033665,731.25,-0.001936,-0.0005367,731.25,0.000021,-0.0065103,731.25,-1.2872931,5.7977872,731.25,4.2793727,0.3147407
,737.5,-0.1133072,-0.1358601,737.5,0.0056924,0.0019224,737.5,0.0029004,0.0000032,737.5,-0.0007832,0.0056904,737.5,2.1302838,-7.7635126,737.5,-8.4801016,1.5966231
,743.75,0.1718948,0.3756719,743.75,-0.0024073,-0.0039623,743.75,-0.0021544,0.0001281,743.75,0.0027678,-0.0046876,743.75,-1.6738298,-1.5406413,743.75,2.4873207,-0.1702151
,750,-0.0719571,-0.2291467,750,0.0011356,0.0022809,750,-0.0002896,-0.0002876,750,-0.0003169,0.0035928,750,2.6398103,7.481976,750,-1.2955785,-1.0944883
,756.25,-0.0177091,0.0456515,756.25,-0.0010584,0.000309,756.25,0.0020192,-0.0002221,756.25,-0.0022671,-0.0009429,756.25,-1.6514506,0.1957018,756.25,1.0285007,-3.371243
,762.5,-0.0616155,-0.0488067,762.5,0.0022161,0.000229,762.5,-0.0007898,0.0008869,762.5,0.002166,0.0003575,762.5,-2.4138827,-2.3648465,762.5,-1.1421117,-0.5740328
,768.75,0.0439346,-0.005986,768.75,-0.0016982,0.0002661,768.75,-0.0007434,-0.0003244,768.75,-0.0005263,-0.0010051,768.75,7.0992203,-3.5298119,768.75,5.6796675,10.7487841
,775,0.0990671,0.0256689,775,-0.00116,-0.0008721,775,0.0009921,0.0007018,775,-0.0003219,-0.0008492,775,-2.1813414,0.9756305,775,-9.0917883,-8.5015144
,781.25,-0.0930151,0.0133969,781.25,0.0012265,0.0006923,781.25,-0.0021269,-0.0017239,781.25,-0.0005386,0.0025596,781.25,-9.801404,4.7732854,781.25,11.7538452,1.1139483
,787.5,0.000678,0.0361215,787.5,-0.0026032,-0.0001977,787.5,0.0012018,0.0011071,787.5,-0.0001684,-0.0027739,787.5,8.3941002,-7.5876193,787.5,-8.6727476,1.6346422
,793.75,-0.021524,-0.1089567,793.75,0.0041186,-0.0007606,793.75,0.0006924,-0.0006361,793.75,0.0021524,0.002015,793.75,1.5337993,2.8306842,793.75,8.8833866,3.9663062
,800,0.0963607,0.0683947,800,-0.0038904,0.0009668,800,-0.0022127,0.0000381,800,-0.002956,-0.0009085,800,-5.3622174,5.0519781,800,-11.6264496,-6.1205087
,806.25,-0.1738746,0.0236837,806.25,0.0030275,-0.0000495,806.25,0.0030699,0.0018055,806.25,0.0015085,0.001973,806.25,7.9435287,-3.1976666,806.25,7.6371531,-3.7541096
