C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_6_2.xdf,12.12.24,17:05:47,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,150,-0.0023414,0.0081126,150,-0.0005782,-0.0000105,150,-0.0017931,-0.0017629,150,-0.0007808,0.0016266,150,10.0380249,12.4445772,150,-6.9096103,11.2389383
,156.25,-0.0024259,-0.0180545,156.25,-0.0006021,-0.0013515,156.25,0.0029895,0.0002704,156.25,-0.0041816,-0.0006713,156.25,-7.0755315,-8.577302,156.25,-0.0991538,-12.9607925
,162.5,0.0097529,-0.0017649,162.5,0.0024997,0.002409,162.5,-0.0024632,-0.0036666,162.5,0.0051549,0.0010921,162.5,5.7140779,0.8777522,162.5,17.7676983,-6.1683736
,168.75,0.0274634,-0.0069845,168.75,-0.0147643,0.0204895,168.75,-0.0108365,-0.0252903,168.75,-0.0295411,0.0448303,168.75,-2.3556845,8.3279905,168.75,-7.4851656,24.1466846
,175,-0.0253995,-0.0144844,175,0.0380885,-0.0606758,175,0.0381149,0.0884848,175,0.0800937,-0.1310122,175,-0.9907451,-13.610918,175,-8.2301588,-20.6663609
,181.25,-0.0215693,0.0752086,181.25,-0.028355,0.043729,181.25,-0.0296232,-0.0687537,181.25,-0.0587059,0.0956634,181.25,-9.6935978,9.5733061,181.25,5.1198244,7.7327275
,187.5,0.0499275,-0.071061,187.5,0.0035578,-0.0039754,187.5,0.0028061,0.0093125,187.5,0.0045172,-0.0093597,187.5,20.0870056,-4.258925,187.5,-0.7918853,3.9382582
,193.75,-0.1017835,0.0495277,193.75,0.000433,-0.0008447,193.75,0.0015382,-0.0004446,193.75,0.0027102,-0.0019275,193.75,-15.6608238,2.9825966,193.75,8.5823231,-4.2846956
,200,0.1018152,0.015141,200,0.0002573,-0.000925,200,0.000646,0.0002928,200,-0.0010647,-0.0004454,200,4.6765394,3.3998494,200,-19.1702232,5.8618731
,206.25,-0.0569792,-0.0485033,206.25,0.0000313,0.0002932,206.25,-0.0007439,0.0018283,206.25,0.0014176,-0.000341,206.25,8.6732912,-2.4445562,206.25,5.0411754,-7.1110725
,212.5,0.0564963,-0.0220182,212.5,-0.000663,0.0002239,212.5,-0.0005621,-0.0002964,212.5,0.0000672,-0.0001924,212.5,-11.6021204,-2.1378751,212.5,5.6297584,2.4042752
,218.75,-0.010405,0.0293526,218.75,0.0005063,-0.0000559,218.75,0.0001697,-0.0002637,218.75,-0.0000939,-0.0005395,218.75,4.4327998,1.4755805,218.75,10.4711018,-0.0287422
,225,-0.0543441,0.0199007,225,0.0010295,-0.0011754,225,0.0015239,-0.0001761,225,-0.000216,-0.0001466,225,0.8349625,-5.6709232,225,-12.4579897,-12.5765009
,231.25,0.0240015,-0.0247763,231.25,-0.0016375,0.0009434,231.25,-0.0013509,0.0004811,231.25,0.0006435,0.0002484,231.25,-8.8876858,-0.2018108,231.25,-1.6495569,18.4830151
,237.5,0.0314562,0.0026212,237.5,0.001183,0.000576,237.5,0.0001972,0.0006071,237.5,0.0000438,0.0003596,237.5,13.5729227,7.5443873,237.5,3.8502059,7.1164341
,243.75,-0.0144846,-0.0043394,243.75,-0.0006261,-0.0005214,243.75,0.0002424,-0.0011671,243.75,-0.0005973,-0.0000691,243.75,-7.8345132,0.4356892,243.75,7.8889866,-27.5756817
,250,-0.0126428,0.0117282,250,0.0000661,-0.0002438,250,-0.0003906,0.0000003,250,0.0003405,-0.0004226,250,-1.9160023,-2.8407686,250,-1.4212885,15.9594584
,256.25,0.0009708,0.0213756,256.25,-0.0004932,0.0004642,256.25,-0.0006161,0.0010171,256.25,-0.0000486,0.0006521,256.25,7.9027114,-4.653584,256.25,-5.4196544,-4.8346939
,262.5,0.026595,-0.0577816,262.5,0.0009215,-0.0019917,262.5,0.0011926,-0.0011809,262.5,0.0002528,-0.0013161,262.5,-1.9251384,17.2246914,262.5,3.1383736,6.4461622
,268.75,-0.0542067,0.043236,268.75,0.0003118,0.0020638,268.75,0.0008768,0.0006221,268.75,-0.0002635,0.000725,268.75,0.345788,-17.8435249,268.75,-18.2948589,-7.6196609
,275,0.0522376,0.0046746,275,-0.0021346,-0.0011577,275,-0.0020944,0.0002585,275,-0.0015191,-0.000244,275,-10.0908051,1.0628043,275,16.4748783,6.7635765
,281.25,-0.0461504,-0.0352365,281.25,0.0012363,0.000786,281.25,0.0006877,-0.0005251,281.25,0.0018259,0.0010193,281.25,8.2015018,6.00948,281.25,-2.7750432,-6.4726367
,287.5,0.0765462,0.0336551,287.5,0.0003584,0.0008226,287.5,-0.0001023,0.0008439,287.5,0.000062,-0.0007733,287.5,-0.3239257,-10.534523,287.5,-7.5422463,9.4440479
,293.75,-0.1148136,-0.0038811,293.75,0.0006957,-0.00409,293.75,0.0004907,-0.0023632,293.75,-0.0001545,-0.0033186,293.75,5.2573533,13.9259567,293.75,16.100668,-3.5691874
,300,0.0928286,-0.0106649,300,0.0017488,0.0051878,300,0.0020968,0.0039793,300,0.001024,0.0049526,300,-8.5037079,-7.206265,300,-12.9327106,-7.6803455
,306.25,0.0390264,-0.0662767,306.25,-0.0063347,-0.0017988,306.25,-0.0039598,-0.0024406,306.25,-0.0034505,-0.000698,306.25,5.844656,2.0553236,306.25,6.424572,10.8707829
,312.5,-0.0179329,0.1752626,312.5,0.0070992,0.0016261,312.5,0.0024797,0.002406,312.5,0.0044166,-0.0010376,312.5,-10.3754921,1.8083137,312.5,5.9735641,-12.3644543
,318.75,-0.174071,-0.1410484,318.75,-0.0052245,-0.0039373,318.75,-0.0014945,-0.0045864,318.75,-0.0034423,-0.000007,318.75,2.2230241,-2.3535695,318.75,-7.5914826,7.3097219
,325,0.0667584,0.1150808,325,0.0031256,0.0005826,325,0.0010955,0.0011087,325,0.0021178,-0.0013678,325,8.1841278,-5.4913158,325,-8.4085703,13.0684624
,331.25,0.1871649,-0.0300668,331.25,-0.0016752,0.0025564,331.25,-0.0003723,0.0025841,331.25,-0.0013601,0.0021475,331.25,4.74617,13.20994,331.25,16.9028511,-21.2809658
,337.5,-0.3355583,-0.1864334,337.5,-0.0002391,-0.0015837,337.5,0.0002825,-0.0015381,337.5,0.0002312,-0.0005772,337.5,-10.7320023,-5.8676553,337.5,-11.5074415,0.364367
,343.75,0.3178698,0.1099243,343.75,0.0013634,0.0002784,343.75,0.0002359,-0.0002964,343.75,0.0004755,-0.0003394,343.75,3.8661025,-5.9964685,343.75,-0.7684292,9.1552668
,350,-0.1189182,0.0658763,350,-0.0002502,0.0021551,350,-0.0014765,0.0033201,350,-0.0012346,0.0021745,350,0.1237989,0.9812881,350,2.6635463,3.1546521
,356.25,0.0586704,-0.0834997,356.25,-0.0005941,-0.0024675,356.25,0.0008709,-0.0038475,356.25,0.0021575,-0.0025128,356.25,-4.1358023,6.2518644,356.25,11.9366455,-7.2117367
,362.5,-0.1053337,0.1668395,362.5,-0.000436,0.0002251,362.5,0.0001006,0.0012415,362.5,-0.0015087,-0.0001184,362.5,-4.7590041,-1.6412165,362.5,-18.072979,4.6709523
,368.75,0.0627776,-0.2355464,368.75,0.0001394,0.0006761,368.75,-0.0001558,0.0002922,368.75,0.0007165,0.0010763,368.75,11.7675123,-1.4431611,368.75,11.4144335,-0.7493299
,375,-0.0868131,0.1164006,375,0.0010819,0.0013999,375,0.0005558,0.0005631,375,-0.0004712,-0.0007243,375,-1.9450393,1.4780042,375,-6.2235622,2.4506075
,381.25,0.1784191,0.0119782,381.25,0.0006146,-0.005099,381.25,0.0005955,-0.0031769,381.25,-0.0002854,-0.0000044,381.25,1.7404468,-5.6413102,381.25,-1.1076703,-4.6508155
,387.5,-0.0958291,-0.0153225,387.5,0.0016927,0.0040174,387.5,-0.0007666,0.0039831,387.5,0.0016513,0.0001704,387.5,-4.1665068,5.4907389,387.5,10.1516333,-9.4487677
,393.75,-0.0157221,-0.0126545,393.75,-0.0080189,-0.0005598,393.75,-0.0022325,-0.0023268,393.75,-0.0016379,-0.0002469,393.75,1.1201328,5.0826788,393.75,-5.1552224,7.6458316
,400,0.0914621,0.0296513,400,0.0061488,-0.0005011,400,0.0021733,-0.000489,400,0.0005384,0.0007056,400,-4.8882313,-12.4718571,400,-5.7650828,7.1820693
,406.25,-0.154019,-0.0415955,406.25,-0.0006479,0.0001101,406.25,0.0007731,0.00058,406.25,-0.000289,-0.0002044,406.25,7.8839574,7.7849908,406.25,4.6672306,4.0936093
,412.5,0.0410003,0.0744778,412.5,-0.0006827,-0.0014428,412.5,0.0006029,0.0022127,412.5,0.00017,-0.0023374,412.5,-5.5757036,-3.7655592,412.5,0.7726481,-13.8776245
,418.75,0.0209354,-0.1058508,418.75,-0.0012207,0.0032451,418.75,-0.0016931,-0.0018669,418.75,-0.0007546,0.0043895,418.75,-2.5707042,-0.2075379,418.75,-0.9479185,2.2937367
,425,0.0197641,0.0722262,425,0.002751,-0.0010173,425,-0.0019991,-0.0003207,425,0.0017145,-0.0020523,425,9.1633387,2.9490602,425,-4.0725307,3.6094115
,431.25,0.0017161,-0.0083294,431.25,-0.0026343,-0.0019983,431.25,0.0027041,0.0002172,431.25,-0.0014482,0.0001923,431.25,-2.779249,5.7080984,431.25,14.3464384,-5.1760139
,437.5,-0.0150762,-0.0363564,437.5,0.0038156,0.0021164,437.5,-0.0004066,-0.0000043,437.5,0.0009721,-0.0005927,437.5,-2.2224181,-11.0827217,437.5,-18.3050785,6.9835587
,443.75,-0.0524146,0.031097,443.75,0.0018245,0.0034575,443.75,0.0042849,0.000599,443.75,-0.0013969,0.0017414,443.75,-2.9208527,5.2695742,443.75,3.7879598,-2.0677865
,450,0.0543277,-0.0549622,450,-0.0057413,-0.0114764,450,-0.0079242,-0.0034677,450,0.0023137,-0.0029137,450,3.4600792,-5.1340046,450,1.4242673,7.7494073
,456.25,0.0104452,0.142863,456.25,-0.001603,0.0112292,456.25,0.0022448,0.0070161,456.25,-0.0019776,0.0003305,456.25,0.5199995,10.977416,456.25,10.1354942,-13.1390896
,462.5,0.0321066,-0.1694647,462.5,0.004404,-0.0050295,462.5,0.0016075,-0.0057592,462.5,0.0012556,0.0024353,462.5,-0.2720771,-9.9215012,462.5,-2.7553475,3.1270046
,468.75,0.0276026,0.1014361,468.75,-0.0010858,0.003273,468.75,0.0008107,0.0049436,468.75,-0.0013845,-0.0025431,468.75,0.3431747,7.3216915,468.75,-15.5423698,8.4401388
,475,-0.177882,-0.1036787,475,0.0009013,-0.0036659,475,-0.0001514,-0.0057242,475,0.0008745,0.0025084,475,-6.6040354,-11.2884607,475,14.844161,-14.6026154
,481.25,0.1832549,0.222855,481.25,-0.0024808,0.00321,481.25,-0.0023859,0.0052222,481.25,-0.0002663,-0.0019399,481.25,7.5501471,11.2576027,481.25,-6.5347114,10.0951214
,487.5,-0.0640399,-0.2777477,487.5,-0.0013114,-0.0023137,487.5,-0.0009684,-0.0033538,487.5,0.0003685,-0.0002728,487.5,-2.9619045,-2.4703097,487.5,3.9083781,1.2669379
,493.75,-0.0950444,0.1967132,493.75,0.0044424,-0.0013821,493.75,0.00371,-0.0013632,493.75,0.0005294,0.0029947,493.75,5.3833013,-4.9001894,493.75,-4.03863,-6.441113
,500,0.1979141,-0.0571596,500,0.0009091,0.0048704,500,0.0014804,0.00524,500,-0.0038408,-0.0035363,500,-8.05303,9.4829636,500,4.3047876,0.8576277
,506.25,-0.1647712,0.0939313,506.25,-0.0035555,0.0002461,506.25,-0.0034553,-0.0002084,506.25,0.0043687,0.000374,506.25,7.1117635,-9.9963903,506.25,-10.0436974,-2.5206044
,512.5,-0.0317024,-0.3201939,512.5,0.0011474,-0.0087461,512.5,-0.0011535,-0.0078435,512.5,0.0010567,0.0022325,512.5,-0.8778594,6.297545,512.5,18.8148689,16.7004871
,518.75,0.164,0.3318357,518.75,-0.0016416,0.0049747,518.75,0.0012443,0.0047946,518.75,-0.0041121,-0.001553,518.75,-4.5783057,2.6758831,518.75,-8.248868,-22.7819767
,525,-0.0749987,-0.1490366,525,0.004309,0.0016363,525,0.0056915,-0.001737,525,-0.001958,0.0022028,525,-2.3433814,-8.4010038,525,-2.0325687,8.133276
,531.25,-0.009221,0.1719031,531.25,-0.0072283,0.0036519,531.25,-0.0099045,0.0058756,531.25,0.0054524,-0.0062842,531.25,13.3589363,-0.8220971,531.25,-6.4760246,11.1781282
,537.5,-0.0002025,-0.2793545,537.5,0.0074866,-0.0091305,537.5,0.0064087,-0.0063458,537.5,-0.001703,0.0099801,537.5,-16.3499355,10.5761995,537.5,9.662035,-11.8474197
,543.75,-0.0121484,0.1954065,543.75,-0.0044478,0.0020659,543.75,-0.0038541,-0.0008156,543.75,0.0026191,-0.0046255,543.75,11.0376835,-7.1698451,543.75,-0.4106357,0.2922091
,550,-0.066155,-0.0216283,550,0.0013129,0.0045425,550,0.0034824,0.0075105,550,-0.0042364,-0.0036447,550,-7.6697478,-4.8435555,550,-12.2938547,4.1661429
,556.25,0.2785187,-0.1291107,556.25,-0.0034774,-0.0011315,556.25,-0.0040732,-0.0054195,556.25,0.004149,0.0012568,556.25,4.6867728,9.4061613,556.25,15.9449682,-0.1504405
,562.5,-0.292399,0.2083526,562.5,0.0060249,-0.0032183,562.5,0.005506,0.0001768,562.5,-0.0065645,0.0029954,562.5,2.8399522,-3.399086,562.5,-6.4097991,2.9763288
,568.75,0.1099138,-0.0815518,568.75,-0.0004101,0.0056722,568.75,-0.0013192,0.0037104,568.75,0.0077888,-0.0038711,568.75,-3.777925,-1.0440332,568.75,-3.3995478,-1.8549442
,575,0.0242651,-0.1143924,575,-0.0020562,-0.0014938,575,-0.0034957,-0.0005017,575,-0.0042476,0.0042617,575,-1.7630215,3.5457447,575,2.9552794,-3.8354352
,581.25,-0.0859968,0.1325007,581.25,-0.0024332,-0.0045023,581.25,0.0011361,-0.0063253,581.25,-0.000517,-0.0044472,581.25,-0.0414384,-7.9080515,581.25,-1.2667803,-7.1542954
,587.5,0.0487517,-0.0965622,587.5,0.0081798,0.0065288,587.5,0.0042659,0.0090862,587.5,-0.0024374,0.0044838,587.5,7.9886684,6.3611641,587.5,4.7812123,11.1386557
,593.75,0.0403541,0.0965172,593.75,-0.0149093,-0.0066264,593.75,-0.009224,-0.0074546,593.75,0.0072612,-0.0018801,593.75,-6.3747993,1.8611085,593.75,-3.0050082,3.4526494
,600,-0.1018385,-0.0554382,600,0.0147717,0.0005776,600,0.0111989,0.0005098,600,-0.0050342,0.0008858,600,-3.4109128,0.7889794,600,2.3780401,-11.8158865
,606.25,0.0827807,-0.0110124,606.25,-0.007905,0.0040362,606.25,-0.0068414,0.0040599,606.25,0.0037701,-0.0017451,606.25,9.1101151,-7.9108305,606.25,-14.6710386,10.4394846
,612.5,-0.0718925,0.0443974,612.5,0.0031026,-0.0032165,612.5,0.0023228,-0.0047097,612.5,-0.0060117,0.0017976,612.5,-10.3310986,2.0871065,612.5,18.4125462,-4.6950526
,618.75,0.1433372,0.1716669,618.75,-0.000266,0.0025802,618.75,-0.001201,0.0049483,618.75,0.0063358,-0.001087,618.75,6.2354107,3.0405877,618.75,-11.7176313,1.8285207
,625,-0.0463425,-0.3716643,625,-0.0018082,-0.0056224,625,0.0000507,-0.0064712,625,-0.0027457,-0.0011089,625,0.514484,1.658888,625,8.2383137,-6.5266862
,631.25,-0.2166349,0.1022564,631.25,-0.0010162,0.0074982,631.25,0.0004789,0.0087878,631.25,-0.0035391,-0.0014023,631.25,-5.3426337,-5.4889078,631.25,8.6653795,6.7317576
,637.5,0.1467382,0.2998481,637.5,0.0026838,-0.0012193,637.5,-0.0004896,-0.0056644,637.5,0.0058061,0.0045338,637.5,2.7939377,7.599699,637.5,-17.0797997,-2.1154466
,643.75,0.1375048,-0.3868127,643.75,-0.0004418,-0.002779,643.75,-0.0008417,0.0010227,643.75,-0.0024771,-0.0021559,643.75,8.6689568,-9.024992,643.75,-0.3207253,1.8032575
,650,-0.1222236,0.2574085,650,0.0014449,-0.0005905,650,0.0035006,-0.0009727,650,-0.0014861,0.0007974,650,-9.4651413,6.6651998,650,10.2583103,-4.4805307
,656.25,0.0199097,-0.2880459,656.25,-0.0004201,0.0007992,656.25,-0.0024285,0.0015078,656.25,0.0046047,-0.0003829,656.25,0.1738769,-4.0791502,656.25,-2.1895053,4.9475236
,662.5,-0.0897694,0.3163664,662.5,-0.0054104,-0.0007488,662.5,-0.0012486,-0.0020203,662.5,-0.0047503,-0.0023627,662.5,3.0927954,1.8430688,662.5,-9.7655468,3.2675006
,668.75,0.168656,-0.0821591,668.75,0.0068788,0.003483,668.75,0.0018153,0.0028359,668.75,0.0020557,0.0025854,668.75,-3.6086559,-0.8762406,668.75,10.2789402,-5.0178556
,675,-0.052969,-0.0433456,675,-0.0059066,-0.0024105,675,-0.0020018,-0.0018319,675,-0.0005273,-0.0010218,675,3.3606203,0.8121203,675,-3.2355106,1.2494118
,681.25,-0.1044858,-0.0268048,681.25,0.0039037,-0.0052438,681.25,0.002814,-0.001408,681.25,0.0010256,-0.0011359,681.25,-4.6968894,3.5994103,681.25,2.1591294,-2.1036119
,687.5,0.1143752,0.0154648,687.5,-0.0014521,0.0146814,687.5,-0.0014338,0.0048868,687.5,-0.007369,0.0052664,687.5,6.4344325,-6.6693597,687.5,-5.7534738,-4.4235144
,693.75,-0.1341069,-0.0243663,693.75,-0.0000324,0.0005189,693.75,0.0006072,0.0026074,693.75,0.0022314,-0.0005881,693.75,0.0841664,4.4236507,693.75,4.9112039,11.049798
,700,0.1851098,0.129683,700,0.0222287,-0.0275044,700,0.0050024,-0.0165606,700,0.0250287,0.0021938,700,-7.484952,-0.7397348,700,2.8601866,-11.2216454
,706.25,-0.1434766,-0.1427982,706.25,-0.0255105,0.0182497,706.25,-0.0067499,0.0111539,706.25,-0.0256221,-0.0056289,706.25,1.4053892,-0.8368497,706.25,-1.59004,5.6361942
,712.5,-0.0041473,0.0696378,712.5,-0.0086918,0.0010814,712.5,-0.0020275,0.0024435,712.5,-0.0004589,-0.0052425,712.5,6.0441651,0.9594065,712.5,-4.926671,-2.564584
,718.75,0.1269002,0.0310213,718.75,0.0150757,0.0076885,718.75,0.0044644,-0.0003041,718.75,0.0021565,0.0063985,718.75,-3.4290097,-5.0516214,718.75,3.5882421,12.9681053
,725,-0.0311332,-0.1351116,725,0.0037747,-0.0138073,725,0.0009845,-0.0023793,725,0.0051837,-0.0002872,725,0.5439611,8.6419048,725,-5.3792372,-14.0402937
,731.25,-0.3248441,0.1055264,731.25,-0.0064976,0.0024661,731.25,-0.0019639,-0.0022413,731.25,-0.0012247,0.0010209,731.25,-2.0542328,-5.7391782,731.25,7.4129362,-5.7720342
,737.5,0.5666859,0.1926129,737.5,-0.0031779,0.0017071,737.5,-0.0025823,0.0033441,737.5,-0.0002001,-0.0047922,737.5,4.938796,-0.8666732,737.5,-4.5136271,11.2320499
,743.75,-0.3309635,-0.531265,743.75,0.0045455,0.0019179,743.75,0.0035314,-0.0024527,743.75,-0.0025038,0.0053306,743.75,-5.9307189,2.3417659,743.75,4.3194208,-1.728142
,750,0.0676479,0.4252757,750,0.000683,-0.0003358,750,0.0000759,0.001572,750,0.0007997,-0.0003313,750,2.5969994,1.4923133,750,-3.9739833,2.0390851
,756.25,-0.164518,-0.1597349,756.25,-0.0030425,-0.0040629,756.25,-0.0009007,0.0005819,756.25,0.0032014,-0.0045482,756.25,0.3039365,-5.255888,756.25,-2.7414672,-3.7799423
,762.5,0.2947704,0.0822505,762.5,-0.0000873,0.0029879,762.5,-0.0021277,-0.0018514,762.5,-0.0020276,0.0031953,762.5,1.527488,7.9120817,762.5,9.4007339,-4.6291971
,768.75,-0.1886711,0.0535173,768.75,0.0017027,0.0009524,768.75,0.0018464,0.0014605,768.75,-0.0010924,0.0008702,768.75,-5.4786954,-4.7060695,768.75,-13.5686712,15.9008102
,775,-0.0146213,-0.1513543,775,0.0011464,0.001331,775,0.0008623,0.0008572,775,0.0009022,-0.001177,775,12.1885071,0.6191719,775,13.2414885,-13.7716522
,781.25,0.0816074,0.0856293,781.25,-0.00315,-0.0011243,781.25,-0.0027542,-0.0002886,781.25,-0.000425,0.0011276,781.25,-11.4874659,1.4667276,781.25,0.3502949,4.2098684
,787.5,0.0121408,-0.0154186,787.5,0.0014458,-0.0046112,787.5,0.0024594,-0.0033199,787.5,0.0020352,-0.0042159,787.5,0.4804946,-4.2144094,787.5,-10.1232386,-5.0200076
,793.75,-0.1622052,0.0440273,793.75,0.0009541,0.0017263,793.75,-0.0008178,0.0020665,793.75,-0.001311,0.0030521,793.75,4.6311703,5.5566077,793.75,5.2522697,6.1372066
,800,0.174091,-0.0117459,800,0.0012793,0.0004294,800,0.0018404,-0.0022876,800,-0.0001307,0.0019503,800,-0.7584642,-4.6535897,800,-2.1689417,3.7158713
,806.25,-0.1592013,0.0218549,806.25,-0.0047172,0.0041898,806.25,-0.0018216,0.0053403,806.25,-0.0057362,-0.0014684,806.25,0.1248452,0.1911048,806.25,0.6244503,-8.9914169
