C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_6_8.xdf,12.12.24,16:33:59,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,150,0.0045159,-0.0011709,150,0.003966,0.0056418,150,-0.0005547,0.0035225,150,0.0071066,0.0053142,150,12.5798349,62.1558189,150,20.8057289,37.0245399
,156.25,-0.012355,-0.0095069,156.25,-0.0004463,-0.0086768,156.25,0.0029357,-0.003329,156.25,-0.0038872,-0.0064624,156.25,-36.3981552,-94.0226746,156.25,-40.3033676,-39.6600418
,162.5,-0.0272466,-0.0076759,162.5,-0.0020789,0.0069591,162.5,-0.0015167,0.0064148,162.5,0.0018368,0.0051223,162.5,49.4713707,32.7885704,162.5,37.4262733,15.098177
,168.75,0.03459,0.0394013,168.75,0.0335019,0.0026285,168.75,-0.0124483,0.0276366,168.75,0.0665783,0.00878,168.75,-29.0267582,17.6297913,168.75,-49.1692009,-22.1090622
,175,0.0712085,-0.0714047,175,-0.095802,-0.0171099,175,0.0284625,-0.0994059,175,-0.1989469,-0.0362717,175,19.0433235,19.7533836,175,83.9920425,75.9004974
,181.25,-0.1459472,0.0297916,181.25,0.0770781,0.0143006,181.25,-0.0156274,0.0737026,181.25,0.153495,0.0336133,181.25,-1.263887,-58.1408806,181.25,-58.4316406,-116.6236954
,187.5,0.1450767,-0.0584437,187.5,-0.0143553,-0.0029634,187.5,-0.0038185,-0.0037272,187.5,-0.0193344,-0.0099938,187.5,-16.9648361,12.0782967,187.5,-15.6433477,42.8855972
,193.75,-0.1627006,0.1534647,193.75,0.0002869,-0.0004242,193.75,0.0045159,-0.003271,193.75,-0.0048035,0.0003271,193.75,-0.1922195,19.5288181,193.75,21.6010952,27.0397434
,200,0.1185299,-0.0839028,200,-0.0000526,0.0029102,200,-0.0024436,0.0007703,200,0.0011924,0.0025277,200,6.0415926,0.3454258,200,15.3547058,1.1570296
,206.25,-0.0634964,0.0251647,206.25,-0.0012172,-0.0029492,206.25,0.0007256,-0.003628,206.25,-0.0019263,-0.0011322,206.25,5.0750399,-8.4365606,206.25,-13.8496542,-23.3058033
,212.5,0.0833024,-0.0645321,212.5,-0.0004924,0.0022535,212.5,-0.0006254,0.0038206,212.5,0.0001467,-0.0001007,212.5,-8.4028149,-1.0725964,212.5,-16.4260731,47.3532372
,218.75,-0.0898609,0.0202349,218.75,0.0013714,-0.0017329,218.75,0.0024838,-0.0028496,218.75,-0.0005843,-0.0002307,218.75,9.9457731,2.7540619,218.75,41.3868637,-51.7344475
,225,0.0342156,0.0396166,225,-0.0009178,-0.0002102,225,-0.0018732,0.0004867,225,0.0007299,-0.0003858,225,-0.177303,14.2679005,225,-24.3905888,-11.3573246
,231.25,0.0216786,-0.0369029,231.25,0.0007178,0.0008227,231.25,0.0008179,0.0000192,231.25,-0.0009575,0.0006001,231.25,5.0839996,-17.5976105,231.25,0.257237,31.8707294
,237.5,-0.0275774,0.0205515,237.5,-0.000743,-0.0001896,237.5,-0.0002784,-0.0000802,237.5,0.0005538,-0.0002911,237.5,-9.3583603,-2.5202343,237.5,-1.5445907,-6.4407191
,243.75,0.0264265,-0.0225469,243.75,0.0003982,-0.0001807,243.75,-0.000179,0.0002764,243.75,-0.0000115,-0.0000172,243.75,2.5797503,14.3301039,243.75,0.0062754,4.753736
,250,-0.0400536,0.0302042,250,-0.0001424,0.0005087,250,0.000155,0.0004188,250,-0.0005082,0.0000122,250,-23.6061916,-18.1352463,250,10.3010778,1.9393314
,256.25,-0.0131063,-0.0134254,256.25,-0.0005812,-0.0004738,256.25,0.0004753,-0.0010145,256.25,-0.0000296,0.0001959,256.25,25.1035309,16.5684376,256.25,-11.5362692,-15.4076462
,262.5,0.1029725,0.0115931,262.5,0.0005573,-0.0012571,262.5,-0.0015194,-0.0005429,262.5,0.0010106,-0.0008524,262.5,1.6689715,0.3089799,262.5,16.638586,7.0397573
,268.75,-0.0921694,-0.0298836,268.75,0.0012383,0.001264,268.75,0.001989,0.0009072,268.75,-0.0008864,0.0009107,268.75,-3.2275481,-7.4138589,268.75,-24.6968861,5.293818
,275,0.0305767,0.0152732,275,-0.0028398,0.0019815,275,-0.0013444,0.0007835,275,-0.0003605,0.0007606,275,-6.0418954,-3.7834146,275,14.0792799,-10.4505968
,281.25,-0.0079175,0.0106063,281.25,0.0009127,-0.003268,281.25,0.0012861,-0.0006858,281.25,-0.000683,-0.0020292,281.25,10.7050304,27.071104,281.25,7.1719079,2.7044775
,287.5,-0.0329601,0.0051565,287.5,0.0025009,0.0016693,287.5,-0.001595,-0.0003098,287.5,0.0023561,0.0011044,287.5,10.5999155,-40.9462585,287.5,-9.7502136,17.6974049
,293.75,0.095456,0.0099552,293.75,-0.0044762,0.0022172,293.75,-0.0018572,0.0018628,293.75,-0.0024496,0.0021741,293.75,-30.4800358,14.7976112,293.75,-1.4365339,-16.5849876
,300,-0.0586845,-0.0151771,300,0.0042069,-0.0054714,300,0.0064303,-0.0019491,300,0.0012094,-0.0050549,300,-34.0565948,-16.6835403,300,-2.7844925,-2.7780542
,306.25,-0.0478876,-0.1037112,306.25,-0.0015628,0.0015507,306.25,-0.004421,-0.0025723,306.25,0.0001637,0.0028172,306.25,77.7122955,59.9792328,306.25,10.295146,14.3499184
,312.5,-0.0393536,0.2221075,312.5,-0.0008043,0.0035162,312.5,-0.0017504,0.0060403,312.5,0.0013824,0.0004937,312.5,-13.2668076,-70.1223679,312.5,5.8843369,-24.0948238
,318.75,0.1656748,-0.2373181,318.75,0.0021487,-0.0028987,318.75,0.0056324,-0.0048216,318.75,-0.0028183,-0.0003512,318.75,-54.4286232,62.8002396,318.75,-41.0794182,28.7883739
,325,0.1456269,0.2081942,325,-0.0024029,0.000294,325,-0.0061802,0.0009417,325,0.0015874,-0.0004528,325,81.5263901,-18.4821663,325,59.3037758,-2.724221
,331.25,-0.4085937,-0.266993,331.25,0.0011571,0.0017792,331.25,0.004262,0.0027097,331.25,-0.0007806,0.0002224,331.25,-58.0889359,-32.1521988,331.25,-40.2669144,-37.7866631
,337.5,0.0860159,0.2200734,337.5,0.00001,-0.0018559,337.5,-0.0015292,-0.0030407,337.5,0.0009148,0.0000526,337.5,-2.4279108,18.1376762,337.5,11.7412004,46.9508896
,343.75,0.1828461,0.0419942,343.75,-0.0000891,0.0007433,343.75,0.0016884,0.0014321,343.75,-0.000865,0.0005599,343.75,23.7354927,-23.7969894,343.75,-9.2818203,-42.1546097
,350,-0.0601257,-0.1235976,350,-0.0000268,-0.0016825,350,-0.0034549,-0.001505,350,0.0015975,-0.0022029,350,2.8668976,38.0959206,350,22.0264149,25.750782
,356.25,-0.1010685,-0.0185332,356.25,-0.0002633,0.0020896,356.25,0.0016632,0.001094,356.25,-0.0018553,0.0023086,356.25,-7.9100437,-8.6941757,356.25,-14.0730057,5.2991948
,362.5,0.0652793,0.1212559,362.5,0.0010249,-0.0012469,362.5,0.0008865,-0.0014421,362.5,0.0002146,-0.0001411,362.5,-12.4621601,-1.4305274,362.5,-2.4005606,1.670831
,368.75,0.0087611,-0.1351372,368.75,-0.0032301,0.0014565,368.75,-0.0020354,0.0037292,368.75,0.0011631,-0.0009965,368.75,16.5326633,-3.191915,368.75,8.0189953,-22.1790504
,375,0.058409,0.142635,375,0.0020566,-0.0052629,375,-0.0009681,-0.0075024,375,-0.0003896,0.0015504,375,-10.5134497,-11.1490202,375,-4.783257,36.6155815
,381.25,-0.1000746,-0.1395972,381.25,0.0035436,0.0107101,381.25,0.0073235,0.0119095,381.25,-0.0018927,-0.0029018,381.25,6.2728672,27.3368206,381.25,-4.1679983,-56.6845932
,387.5,0.055525,0.0831158,387.5,-0.0030755,-0.0076704,387.5,-0.0062196,-0.0072896,387.5,0.0015973,0.0031877,387.5,-5.3043327,-19.3728275,387.5,3.8912687,42.1036034
,393.75,-0.0249675,-0.0634713,393.75,-0.0029147,0.0021762,393.75,0.0004743,0.0033375,393.75,0.0004009,-0.002685,393.75,11.8330202,6.3491468,393.75,8.837431,-23.6445122
,400,0.0589157,0.0703961,400,0.0057165,-0.0028392,400,0.0028029,-0.007798,400,-0.0014372,0.0024185,400,-19.4518719,-6.8406334,400,-29.0180988,26.3225708
,406.25,-0.0971404,-0.0166251,406.25,-0.0025477,0.0013253,406.25,-0.0035214,0.0050162,406.25,0.0008405,-0.0016858,406.25,12.5784712,5.0193911,406.25,28.2058582,-15.7816916
,412.5,0.0934207,0.020884,412.5,-0.000525,-0.0008235,412.5,0.0079739,-0.0019077,412.5,-0.0020257,0.0002119,412.5,0.0407866,4.2320461,412.5,-12.1099091,-16.7025318
,418.75,-0.0822326,-0.0827654,418.75,-0.0028798,0.0081357,418.75,-0.01647,0.0086946,418.75,0.0067115,0.0006423,418.75,-7.9021311,-15.1059446,418.75,22.90695,55.4842567
,425,0.0678746,0.0691109,425,0.0038347,-0.0135359,425,0.0157302,-0.0177423,425,-0.0072763,0.0037189,425,13.2429247,19.7167645,425,-59.8311539,-81.7765121
,431.25,-0.0364909,-0.0113632,431.25,0.002331,0.0110477,431.25,-0.0026622,0.0206138,431.25,0.0013649,-0.0080671,431.25,-20.9302692,-18.4079475,431.25,95.9697723,59.0754433
,437.5,0.0341436,-0.0067578,437.5,-0.0040998,-0.0014905,437.5,-0.0061555,-0.0107296,437.5,0.0029205,0.0059083,437.5,21.3005009,6.9045081,437.5,-77.0236816,-2.9315937
,443.75,-0.0604675,-0.0082777,443.75,-0.000737,-0.0035697,443.75,0.0016587,0.0020088,443.75,-0.0012879,-0.0032813,443.75,-7.7272506,1.2932607,443.75,28.76898,-18.4368649
,450,0.0818426,-0.0180246,450,0.0009362,0.0071299,450,0.0026074,0.0028623,450,-0.0015777,0.0023368,450,-9.4311342,-4.1786513,450,3.5163319,-15.7371397
,456.25,-0.065927,0.0212253,456.25,0.0056798,-0.0176858,456.25,-0.0010521,-0.0103425,456.25,0.0033596,-0.0012465,456.25,11.9231195,7.3368254,456.25,-32.1433754,42.0481491
,462.5,0.0378405,-0.0249031,462.5,-0.008668,0.0134991,462.5,-0.0031311,0.0063956,462.5,-0.0011368,-0.0003349,462.5,12.8954735,8.0614576,462.5,5.1448216,16.923048
,468.75,-0.0561338,0.1009373,468.75,0.0053116,-0.0037064,468.75,0.0067269,-0.0007305,468.75,-0.0025437,0.0001867,468.75,-18.8480072,-13.4134188,468.75,37.9031639,-43.5906372
,475,-0.0662843,-0.0692339,475,-0.0079508,0.0034081,475,-0.0104418,0.001968,475,0.0019703,0.0015624,475,4.131773,-6.0829635,475,-25.4892998,2.2301328
,481.25,0.2025703,-0.0318589,481.25,0.0222,-0.0013842,481.25,0.0229282,0.0026395,481.25,-0.0019894,-0.0009385,481.25,-21.6453915,18.2888508,481.25,3.1293085,3.984133
,487.5,-0.1569544,0.0053591,487.5,-0.0317979,0.008124,487.5,-0.0353769,0.0009499,487.5,0.0032886,-0.0032235,487.5,51.1546936,-8.9911489,487.5,7.5576739,18.5231705
,493.75,0.0817493,-0.0465592,493.75,0.0227415,-0.0155039,493.75,0.0279651,-0.0099634,493.75,-0.0024636,0.005907,493.75,-40.0750427,-18.9630356,493.75,-7.4188209,-26.0292778
,500,0.052017,0.1626109,500,-0.0121758,0.0045689,500,-0.0146368,0.0018528,500,0.0032601,-0.0032401,500,11.6974726,30.0722885,500,-5.4707766,1.6046005
,506.25,-0.0362936,-0.0408615,506.25,0.0073625,0.0047406,506.25,0.0083863,0.0062512,506.25,-0.0042836,-0.0000373,506.25,-11.948144,-26.5020885,506.25,10.9204226,18.8444328
,512.5,-0.0602704,-0.2610322,512.5,-0.0019716,-0.0018566,512.5,-0.0018941,-0.0018043,512.5,0.0018959,-0.0010677,512.5,21.1120319,24.7084618,512.5,-12.5975609,-16.9548893
,518.75,-0.0422136,0.3667891,518.75,0.0025526,-0.0000318,518.75,0.0017089,-0.0009498,518.75,-0.0008546,0.0033315,518.75,-27.0914021,-7.740809,518.75,16.2544231,8.4836607
,525,0.1463598,-0.1016467,525,-0.0022069,-0.0036818,525,-0.0007489,-0.0039004,525,0.0003203,-0.0004492,525,19.9652863,-3.9403148,525,1.5314717,-12.6527052
,531.25,-0.1781505,-0.1018198,531.25,-0.0051167,0.0079289,531.25,-0.0071068,0.0076745,531.25,0.0014503,-0.0033223,531.25,-5.7410846,7.1396856,531.25,-15.5154867,20.3991165
,537.5,0.1248914,0.0028401,537.5,0.008836,-0.0076272,537.5,0.0078624,-0.0054861,537.5,-0.0000479,0.0033921,537.5,-21.5185165,2.6194003,537.5,10.1518116,-19.1928444
,543.75,0.0150094,0.0725795,543.75,-0.0026016,0.0029894,543.75,-0.0006085,0.0002608,543.75,-0.0030835,0.0000452,543.75,48.3902092,-48.6064072,543.75,-12.3829794,26.2047482
,550,-0.153401,-0.0409271,550,-0.0042274,0.0029721,550,-0.0035748,0.005033,550,0.0024499,-0.0045185,550,6.9393368,57.9691582,550,-6.6299624,-23.2345486
,556.25,0.1694893,0.0468862,556.25,0.0010634,-0.0046317,556.25,-0.0002039,-0.0057047,556.25,-0.0003165,0.0025787,556.25,-36.5174141,-8.2194414,556.25,13.4432688,-2.0437553
,562.5,-0.1128227,-0.0414104,562.5,-0.0045481,-0.0029836,562.5,-0.0016859,-0.0014284,562.5,0.0015376,0.0023716,562.5,-49.1795044,-5.0796671,562.5,40.3654099,11.6038132
,568.75,0.0708973,-0.0424381,568.75,0.0200202,0.0106295,568.75,0.0131129,0.01,568.75,-0.0033699,-0.0027583,568.75,82.4644852,-9.7017164,568.75,-66.5291901,7.8771472
,575,-0.0279199,0.0928384,575,-0.0140395,-0.0057047,575,-0.0117437,-0.0056576,575,0.0029427,0.0013523,575,-25.7922688,1.1357499,575,29.3720188,-21.9742584
,581.25,0.0695511,-0.0538828,581.25,-0.0078155,-0.0056946,581.25,0.001093,-0.0108464,581.25,-0.0026127,0.0002515,581.25,15.9593716,-8.174428,581.25,11.7091866,20.1468773
,587.5,-0.1357468,-0.0319171,587.5,0.0104609,0.0083814,587.5,0.001433,0.0145328,587.5,0.0024049,-0.0008021,587.5,-31.6533451,14.6487589,587.5,-22.1304817,-13.9288321
,593.75,0.0467532,0.0723927,593.75,-0.0000082,-0.0028491,593.75,-0.0014512,-0.0031432,593.75,-0.0008249,0.0000948,593.75,-13.1243925,10.2734261,593.75,19.7787361,7.3300943
,600,0.0989648,-0.0378793,600,-0.0058289,-0.0013604,600,0.0019659,-0.0027663,600,0.0005625,-0.0001464,600,58.1212845,-16.8735161,600,-28.2163124,-9.0969696
,606.25,-0.1678147,0.0559994,606.25,0.0056226,0.0047354,606.25,-0.0017382,0.0047546,606.25,-0.0002449,-0.0004961,606.25,-55.0580826,13.1673622,606.25,33.4577293,0.6761882
,612.5,0.1296759,-0.1983226,612.5,-0.0014431,-0.0081404,612.5,0.0032031,-0.0080136,612.5,-0.0018262,0.0024238,612.5,35.7707176,-20.048933,612.5,-27.2561035,14.2711782
,618.75,0.1366508,0.2258613,618.75,-0.000134,0.0086968,618.75,-0.0015851,0.0084267,618.75,0.0019519,-0.0043366,618.75,-15.0960131,15.6478252,618.75,12.8026676,-3.2489276
,625,-0.3439545,-0.094049,625,-0.0015163,-0.0036144,625,-0.0015783,-0.0045804,625,-0.0002688,0.0021212,625,2.243938,-11.6095095,625,9.5317202,-15.759903
,631.25,0.2476899,0.1293561,631.25,0.0036019,-0.0038954,631.25,0.0025065,-0.0015146,631.25,-0.002352,0.0035484,631.25,-8.7562027,19.5350666,631.25,-21.4203987,13.894825
,637.5,-0.047657,-0.2386627,637.5,-0.0077268,0.002698,637.5,-0.005216,0.0028849,637.5,0.0063699,-0.0045207,637.5,13.3820906,-19.0142422,637.5,9.9447985,0.9902508
,643.75,-0.0527776,0.2129053,643.75,0.0068987,0.0036681,643.75,0.0049546,-0.0001257,643.75,-0.0058775,0.0014369,643.75,-0.1361448,3.4940114,643.75,4.7127213,2.573386
,650,0.0485813,-0.1205794,650,-0.0021618,-0.0038393,650,0.0000212,-0.0005229,650,-0.0005025,0.0001946,650,-5.0468941,9.3176117,650,-12.307498,-16.0750542
,656.25,-0.0903976,-0.0825351,656.25,-0.000044,0.0011235,656.25,-0.0013927,0.0003716,656.25,0.0024507,-0.001853,656.25,4.5209503,-4.8121696,656.25,7.6314874,12.5477972
,662.5,0.1594668,0.2161596,662.5,0.000206,0.0000254,662.5,-0.0013861,0.0004038,662.5,0.0001193,0.0016168,662.5,-11.7991333,-5.3100877,662.5,5.74333,-9.901186
,668.75,-0.1482226,-0.0461114,668.75,0.0002671,0.0025523,668.75,0.0029395,0.0013096,668.75,-0.0020172,-0.0016513,668.75,8.5006495,0.476311,668.75,0.093178,7.3943834
,675,0.0713911,-0.1394655,675,0.0000388,-0.0051549,675,-0.0014747,-0.0042144,675,0.0029128,0.0041783,675,0.4012259,12.1161289,675,-15.5793505,0.9621116
,681.25,0.0508514,0.001488,681.25,0.0002513,0.0019797,681.25,-0.0012946,0.002053,681.25,0.0000641,-0.0032513,681.25,3.7412505,-10.2693338,681.25,16.993227,0.9565673
,687.5,-0.1600923,0.2857949,687.5,0.0010707,0.0008789,687.5,0.0037949,-0.0001358,687.5,-0.0034533,0.0030816,687.5,-10.8321972,0.5168021,687.5,-15.4012508,-1.957768
,693.75,0.117524,-0.2855572,693.75,-0.0037058,0.0006411,693.75,-0.0039305,0.0024816,693.75,0.0020011,-0.0054439,693.75,-0.1913987,4.069191,693.75,5.8973303,-15.6328535
,700,-0.0495764,0.0992134,700,0.0003938,-0.0012036,700,-0.0001005,-0.0033141,700,-0.0011266,0.0019934,700,13.3131599,-10.6644764,700,7.7568197,33.3575745
,706.25,0.0284968,-0.0328313,706.25,0.0040452,0.002077,706.25,0.0031783,0.0026161,706.25,0.0007667,0.0031229,706.25,-15.2474194,15.3483973,706.25,-5.756475,-30.5195351
,712.5,0.0360972,-0.0599854,712.5,-0.0022329,-0.0065143,712.5,-0.0010422,-0.004129,712.5,0.0034398,-0.002613,712.5,18.8740959,-17.7916965,712.5,-0.9952688,12.9578218
,718.75,-0.1095288,0.191734,718.75,-0.0017607,0.0049385,718.75,-0.0014067,0.0050028,718.75,-0.0047185,-0.0038425,718.75,-25.949873,17.9604969,718.75,0.3595457,-1.7213085
,725,0.087165,-0.0174503,725,0.0027807,0.0024332,725,0.0026407,-0.0032297,725,-0.0010012,0.0092468,725,21.23522,-6.9934359,725,0.9221572,2.3048968
,731.25,0.1050311,-0.3854273,731.25,0.0021969,0.0010787,731.25,-0.0028737,-0.0004811,731.25,0.0029194,0.0012628,731.25,-9.4459915,-8.1127996,731.25,1.8337463,-3.2415559
,737.5,-0.1297127,0.4366454,737.5,-0.0030458,-0.0116303,737.5,-0.0001939,0.0014568,737.5,0.0073357,-0.0105053,737.5,19.4194756,6.6524506,737.5,-1.6408938,9.4230671
,743.75,-0.0975083,0.048139,743.75,-0.0038836,0.0065146,743.75,0.001271,-0.0002804,743.75,-0.009824,0.0002067,743.75,-15.8903418,14.7473488,743.75,-7.623291,-11.0668774
,750,0.1606658,-0.4688532,750,0.0067525,0.0040884,750,0.0010185,0.0008715,750,0.000813,0.0076937,750,-11.6819124,-25.9563713,750,17.1964493,-2.6450567
,756.25,-0.0188227,0.2860446,756.25,-0.0051514,-0.0012965,756.25,-0.0021831,-0.000371,756.25,0.0008461,-0.0044553,756.25,12.3715086,13.2729139,756.25,-6.9964981,13.3447733
,762.5,-0.1205527,0.072291,762.5,0.0067272,-0.0003312,762.5,0.0022967,-0.0006836,762.5,0.0022097,0.0055908,762.5,-1.5690629,-5.4888492,762.5,-4.9443521,-13.8813677
,768.75,0.1624133,-0.1380876,768.75,-0.0116081,-0.0040632,768.75,-0.0031036,0.0009481,768.75,-0.0034016,-0.0112524,768.75,7.9504852,11.2069511,768.75,2.0102639,11.5316553
,775,-0.0061756,0.1403154,775,0.0120066,0.0004408,775,0.0039611,-0.001308,775,0.004432,0.0081538,775,-10.3911858,-3.3676348,775,-7.6438584,-11.9485426
,781.25,-0.1661502,-0.1478264,781.25,-0.0059216,0.0049266,781.25,-0.0021614,0.0014575,781.25,-0.0049208,-0.0012801,781.25,-5.7477527,-4.8993607,781.25,10.0574455,8.4111185
,787.5,0.0262625,0.0889666,787.5,0.0021939,-0.002545,787.5,0.0012782,-0.0004864,787.5,0.0021024,0.0015324,787.5,20.8071575,-0.6519023,787.5,-7.3111124,-2.120995
,793.75,0.1258225,-0.0244277,793.75,-0.0016239,-0.0023081,793.75,-0.0018964,-0.0023173,793.75,0.0027402,-0.0043015,793.75,-15.4852371,-2.1962738,793.75,23.9057312,12.4262094
,800,-0.0057986,-0.0900365,800,0.0014406,0.0061386,800,0.0008383,0.0044087,800,-0.0040696,0.0039609,800,2.4139919,1.6169631,800,-25.3616638,-36.1552696
,806.25,-0.0703974,0.1189185,806.25,-0.0029741,-0.0062907,806.25,-0.0003024,-0.0041269,806.25,0.0012095,-0.0011733,806.25,3.0523996,4.2015181,806.25,0.6673436,40.9227905
