C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_5_5.xdf,12.12.24,15:46:25,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,150,-0.0117015,-0.0041033,150,0.0009331,0.0089791,150,-0.0039482,0.0053965,150,0.0029989,0.0074221,150,24.5732727,-14.2213917,150,13.1774101,3.4604259
,156.25,0.0143342,-0.0032984,156.25,-0.0006219,-0.0058538,156.25,0.0040627,-0.0028149,156.25,-0.0026429,-0.0048067,156.25,-15.5886116,12.4298277,156.25,-9.1033974,5.7258668
,162.5,-0.0071134,0.0189848,162.5,0.0005304,-0.0033906,162.5,0.0025091,0.0033016,162.5,-0.0001171,-0.0058271,162.5,-2.2364242,1.9876881,162.5,4.087307,-6.0974951
,168.75,0.0098107,-0.0274719,168.75,-0.0003666,-0.0224707,168.75,0.0335005,0.0271123,168.75,-0.0093955,-0.0406552,168.75,10.5991879,3.7114298,168.75,8.9769411,-0.8938903
,175,0.0001089,-0.0415075,175,-0.0001728,0.0761473,175,-0.1107085,-0.0919614,175,0.0293284,0.136427,175,-12.9658594,-2.2981136,175,-18.6865826,15.7950239
,181.25,-0.025671,0.096913,181.25,0.0007446,-0.0577851,181.25,0.0852978,0.0713514,181.25,-0.0225796,-0.1042585,181.25,2.971231,-14.7072763,181.25,-0.5646798,-21.3323479
,187.5,-0.0211611,-0.0433622,187.5,-0.001421,0.0061829,187.5,-0.0094882,-0.0079832,187.5,0.0028562,0.0119359,187.5,7.3266258,12.8438492,187.5,22.2004871,8.260004
,193.75,0.0559958,-0.0166172,193.75,0.0018951,0.0019182,193.75,-0.0033005,-0.0017066,193.75,0.0008544,0.0020429,193.75,-5.2109666,-0.5014054,193.75,-12.6647072,-1.5512099
,200,0.01664,0.0035213,200,-0.0015238,-0.000784,200,0.0016971,0.0000144,200,0.0005115,0.0008488,200,1.7330736,-2.0304992,200,1.4474891,8.0047722
,206.25,-0.0517238,0.0287442,206.25,0.0007063,0.0030593,206.25,-0.001703,0.000278,206.25,-0.0004679,0.0002563,206.25,-6.2174177,1.6257484,206.25,-1.6262392,16.7329521
,212.5,0.0213211,-0.0304032,212.5,0.0004762,-0.0037332,212.5,0.0008751,-0.0026562,212.5,-0.000559,0.0000334,212.5,10.7645788,-0.4114521,212.5,8.8849087,-46.2025642
,218.75,-0.0037013,0.0264085,218.75,-0.0006056,0.0010039,218.75,-0.0008137,0.0008931,218.75,0.0001723,0.0006407,218.75,-0.1722743,0.074227,218.75,-12.3414154,7.3176866
,225,-0.0162258,-0.0199769,225,-0.0003719,0.0012109,225,-0.0005185,0.0001423,225,0.0005959,-0.0000727,225,-8.544796,-3.7310228,225,-1.5879283,29.680994
,231.25,0.0159524,0.0149012,231.25,0.0001422,0.00013,231.25,-0.0006085,0.0002381,231.25,-0.0002902,0.0004396,231.25,6.4027481,2.5706444,231.25,-0.4721259,-9.3850565
,237.5,-0.0033563,-0.0079119,237.5,0.0000873,-0.0005963,237.5,0.0012331,-0.0004692,237.5,-0.0000345,-0.0007811,237.5,-5.0001464,1.6506594,237.5,14.0070448,-3.8585205
,243.75,0.0126052,0.0067019,243.75,0.0008959,0.0001529,243.75,-0.0006441,0.0012201,243.75,0.0005625,0.0004751,243.75,-0.5486959,-7.9200559,243.75,-9.956193,2.7139008
,250,-0.0105244,-0.02846,250,-0.0011653,-0.0001034,250,0.0001525,-0.0015176,250,-0.0006852,-0.0002005,250,5.0072389,13.6780443,250,3.3481472,-5.3299809
,256.25,0.0119622,0.0401009,256.25,0.0004949,-0.0000769,256.25,0.0006539,0.0005644,256.25,-0.0000074,-0.0000697,256.25,-1.0938329,-11.0265598,256.25,-5.6671786,1.3052571
,262.5,-0.0350799,-0.0363896,262.5,-0.0002064,0.0004782,262.5,-0.0006068,0.0002244,262.5,0.0004552,0.000587,262.5,-1.5776049,11.0208254,262.5,4.0276799,-1.9496098
,268.75,0.0415852,0.0380005,268.75,0.0000354,-0.001014,268.75,-0.0000647,-0.0003776,268.75,-0.0006035,-0.0004127,268.75,6.7179718,-7.059134,268.75,-0.9331838,3.9535353
,275,-0.0345308,-0.0417154,275,-0.0000872,0.0016528,275,-0.0000746,0.0009543,275,0.0005559,0.0000479,275,-8.9328213,-11.4062405,275,2.5808923,-0.4503325
,281.25,0.0289266,0.0302282,281.25,0.0001993,-0.0011978,281.25,0.0001954,-0.0012846,281.25,-0.0002485,0.0000425,281.25,0.6484355,17.2194328,281.25,-3.3690016,-2.9289858
,287.5,0.0003461,-0.0086846,287.5,0.0001475,0.0002629,287.5,0.0001286,0.0011139,287.5,0.0000263,-0.0004141,287.5,-1.085116,-3.7143602,287.5,7.3528433,2.7621729
,293.75,-0.0086574,0.0134617,293.75,-0.0001247,-0.0023001,293.75,-0.0003307,-0.0034136,293.75,0.0003672,-0.0013358,293.75,19.2858219,3.2498593,293.75,-8.8356504,0.7777471
,300,-0.0328794,0.014103,300,-0.0005548,0.004115,300,-0.000759,0.0055317,300,-0.0004408,0.0032874,300,-16.9607563,-39.8954048,300,4.7595873,-6.0112314
,306.25,0.0310567,-0.0827703,306.25,0.0011597,-0.0018157,306.25,0.002246,-0.0037782,306.25,-0.0001352,-0.0010493,306.25,-15.0519686,66.7759628,306.25,-3.6250601,14.5696812
,312.5,0.06455,0.0812125,312.5,-0.0010987,0.0010399,312.5,-0.0016731,0.0020836,312.5,0.0004987,-0.0003301,312.5,15.0216579,-42.7954559,312.5,1.8784385,-13.843874
,318.75,-0.1895688,-0.0524502,318.75,0.0010538,-0.0021056,318.75,0.0003956,-0.0024409,318.75,-0.000031,-0.0003935,318.75,9.6557541,16.4018764,318.75,-0.1974963,9.9313984
,325,0.2743651,0.0106734,325,-0.0015082,0.0017034,325,0.0000247,0.0022879,325,-0.0011342,0.0004126,325,-5.6324549,-18.2180233,325,-0.8038484,-11.7507772
,331.25,-0.1726651,0.0915846,331.25,0.0008343,-0.001121,331.25,-0.0009711,-0.0010505,331.25,0.0014016,-0.0008336,331.25,-9.5778522,39.2247467,331.25,12.8276901,16.5569534
,337.5,0.0065856,-0.0788893,337.5,0.000818,0.0009712,337.5,0.0006627,0.0003534,337.5,0.0005939,0.0011612,337.5,17.4712791,-34.0446892,337.5,-15.0066099,-13.7190523
,343.75,-0.0417118,-0.0494619,343.75,-0.0015312,-0.0023331,343.75,0.0007354,-0.0003705,343.75,-0.0015249,-0.0003496,343.75,-24.0787506,-4.8453112,343.75,-4.3051977,-0.5196934
,350,0.0458632,0.0991501,350,0.0013365,0.003499,350,0.0002878,0.0006811,350,-0.0001258,0.0000196,350,17.7445107,11.2308474,350,11.2662802,-0.5716389
,356.25,0.0577403,-0.0835518,356.25,0.000259,-0.0014356,356.25,-0.0006934,-0.0011072,356.25,0.0010083,-0.0001574,356.25,-4.4284582,4.2945576,356.25,-6.0417309,9.4742012
,362.5,-0.0446359,0.0121274,362.5,-0.0006553,0.0001427,362.5,-0.0000846,0.0013376,362.5,-0.0005645,-0.0002912,362.5,3.9928577,-5.1264529,362.5,1.1912208,-8.0662107
,368.75,-0.0490267,0.0266112,368.75,-0.0003199,0.0012402,368.75,-0.0000989,-0.0012316,368.75,0.0001895,0.00069,368.75,-8.3384848,1.3221444,368.75,6.5187569,4.1875081
,375,0.0568423,0.0162453,375,-0.0005378,-0.0040127,375,-0.0002415,0.000426,375,0.0001959,-0.0010019,375,6.1732121,1.5976883,375,-11.8700914,-5.7025762
,381.25,0.0122696,-0.0465088,381.25,0.0011413,0.0033739,381.25,0.0009521,-0.0004891,381.25,-0.0008562,0.0010669,381.25,-4.7015772,2.3432086,381.25,5.3996744,17.9017315
,387.5,-0.0316142,0.0677056,387.5,-0.0017521,-0.0018828,387.5,-0.0022332,0.0003706,387.5,0.0009468,-0.0001581,387.5,6.8089051,-3.9297988,387.5,12.1287813,-14.1548157
,393.75,-0.0004971,-0.0381455,393.75,0.0022,0.0014084,393.75,0.0026255,0.0000695,393.75,-0.0006917,-0.0001779,393.75,-2.3791287,0.0443151,393.75,-17.5544853,-3.0090694
,400,0.0169311,-0.0295991,400,-0.0007852,-0.0006813,400,-0.0013607,0.0003138,400,0.000999,0.0000222,400,-3.952909,-4.8926163,400,11.708889,8.3871412
,406.25,-0.0445949,0.0880452,406.25,0.001193,0.0015107,406.25,0.0017079,0.0009577,406.25,-0.0012916,-0.0005744,406.25,6.1951761,10.9506407,406.25,-7.8465757,-17.3598309
,412.5,0.0851377,-0.10257,412.5,-0.0017555,-0.0006285,412.5,-0.0011552,0.0001236,412.5,-0.0003867,0.0003337,412.5,-7.0056491,-4.2576284,412.5,7.1422944,5.6233034
,418.75,-0.0868098,0.0629142,418.75,-0.0022474,-0.0008303,418.75,-0.0046587,-0.0022413,418.75,0.0040573,0.000097,418.75,-3.1504674,-8.5211859,418.75,8.7577534,24.6720982
,425,0.0515024,-0.0344496,425,0.0049657,-0.0006626,425,0.0076558,-0.0003118,425,-0.0041257,0.0010423,425,10.5935831,11.1308279,425,-23.9991016,-23.4995117
,431.25,-0.0069878,0.0263131,431.25,-0.0037145,-0.0005515,431.25,-0.0033091,0.0011583,431.25,0.0002889,-0.0021246,431.25,-2.0953715,-3.090034,431.25,8.6771841,2.0774987
,437.5,-0.0198422,-0.0075605,437.5,0.0029146,-0.0008385,437.5,0.0005698,-0.0016301,437.5,0.0008155,0.002249,437.5,-5.9900107,-1.0249606,437.5,4.5642881,-7.142395
,443.75,0.0131105,0.0103192,443.75,-0.0088548,0.0088323,443.75,-0.0067659,0.0062181,443.75,0.0020281,-0.0038367,443.75,11.6486883,-2.987134,443.75,-7.191823,52.5128937
,450,0.0051548,-0.015951,450,0.0151766,-0.0056219,450,0.0113237,-0.0045678,450,-0.0025044,0.0042743,450,-13.4256458,2.4883327,450,9.5995598,-57.0405693
,456.25,-0.0123133,-0.0230643,456.25,-0.0096727,-0.0031927,456.25,-0.0056093,-0.0014385,456.25,-0.0000247,-0.0012576,456.25,5.9809813,3.0070107,456.25,-4.3255248,10.5686808
,462.5,-0.0105715,0.0090378,462.5,0.0035869,0.0026719,462.5,0.002497,0.0020257,462.5,-0.000303,0.0002501,462.5,-1.1423062,-1.6223294,462.5,-3.7917287,4.3494558
,468.75,0.052758,0.0370009,468.75,-0.0033272,-0.0004461,468.75,-0.0039773,0.0002681,468.75,0.00106,-0.0015603,468.75,1.8655555,-2.9679964,468.75,9.7408934,-2.6395357
,475,0.0007454,0.0073898,475,-0.0045253,-0.0036478,475,-0.004492,-0.0002153,475,-0.0001298,-0.0016827,475,-3.8869445,-12.6643381,475,9.8897648,-3.2179027
,481.25,-0.0196758,-0.0488905,481.25,0.0132431,0.0039695,481.25,0.01407,-0.0039081,481.25,-0.000801,0.0053922,481.25,5.6932497,26.8986988,481.25,-31.6740875,14.9343719
,487.5,-0.0323293,0.0239859,487.5,-0.0082065,-0.0011962,487.5,-0.0094172,0.0018449,487.5,0.0022577,-0.002929,487.5,4.1749001,-8.771493,487.5,17.2760105,-0.049859
,493.75,-0.021246,0.0042782,493.75,0.0001561,0.0018308,493.75,0.0013316,0.0028786,493.75,-0.0024736,0.0000763,493.75,-8.5785627,-8.2227049,493.75,2.4920971,-15.1872683
,500,0.0226965,-0.0030263,500,0.0008244,-0.0024332,500,0.000292,-0.0038005,500,0.0016005,0.0008639,500,4.5433822,12.6781292,500,-17.249176,7.2849894
,506.25,0.08351,-0.0447045,506.25,0.0041042,0.003973,506.25,0.0045997,0.0044525,506.25,-0.0022899,0.0000684,506.25,-2.2661865,-7.7599969,506.25,22.7184105,-5.6602874
,512.5,-0.1197382,0.0274165,512.5,-0.0071605,-0.0040688,512.5,-0.0082295,-0.0025576,512.5,0.0027408,-0.002161,512.5,-11.5929947,-21.6347713,512.5,-5.5009212,8.5541725
,518.75,0.0625595,0.0526065,518.75,0.0040593,0.0015367,518.75,0.0080247,0.0007003,518.75,-0.0060252,-0.0003802,518.75,16.3571377,31.3438435,518.75,-5.0939894,-5.2094517
,525,-0.011848,-0.0811085,525,-0.0035727,0.0004734,525,-0.01044,-0.0015637,525,0.0109906,0.0066248,525,-8.622633,-4.715652,525,-3.6301856,7.2088361
,531.25,0.0433909,0.0469014,531.25,0.0034512,0.0021581,531.25,0.0085956,0.0055728,531.25,-0.0075689,-0.0080849,531.25,3.9580462,-10.017868,531.25,7.0505819,-10.8587589
,537.5,-0.120171,0.0275484,537.5,-0.0007116,-0.0019994,537.5,-0.0036351,-0.0047018,537.5,0.0027809,0.0038381,537.5,-12.1827259,2.5049665,537.5,-0.8064474,1.3744755
,543.75,0.1338832,-0.0427279,543.75,-0.0000703,-0.0007719,543.75,0.0023334,0.0006827,543.75,-0.0023277,0.0003522,543.75,21.6058674,17.333065,543.75,-4.7425914,6.4046574
,550,-0.0783838,-0.0205062,550,0.0001992,-0.0000825,550,-0.0014599,-0.0003568,550,0.0012075,-0.0017131,550,-13.1803303,-24.5778751,550,0.302275,5.1130309
,556.25,0.0021591,0.02534,556.25,0.0008043,-0.0002594,556.25,0.0017499,-0.0002516,556.25,-0.001375,0.000736,556.25,9.2140627,12.9568396,556.25,3.4522059,-7.2297258
,562.5,0.0255059,0.0008876,562.5,-0.0014126,-0.0002429,562.5,-0.0022012,0.0006679,562.5,0.0019232,-0.0000588,562.5,-10.8594952,-3.0585015,562.5,-0.0976347,-4.1441512
,568.75,0.0165754,0.0196984,568.75,-0.0027052,0.0032706,568.75,-0.000412,0.0002878,568.75,-0.0007663,-0.0004895,568.75,8.6254492,-19.8780327,568.75,1.1444209,10.5600586
,575,-0.0552804,-0.0042155,575,0.0051001,-0.0027826,575,0.0023257,0.0002216,575,-0.000396,0.0005809,575,-8.3797388,33.1315689,575,2.2525163,-9.7338495
,581.25,0.0549894,0.0403161,581.25,-0.0039207,0.0000398,581.25,-0.0022894,-0.0017747,581.25,0.0006914,-0.0002656,581.25,14.5816965,0.2144951,581.25,-11.6930923,0.0227306
,587.5,-0.0590804,-0.1146061,587.5,0.0042713,0.0009913,587.5,0.0030227,0.002996,587.5,-0.0009209,0.0004071,587.5,-16.8920631,-19.8543434,587.5,9.9693727,0.7602664
,593.75,0.0653428,0.0461251,593.75,0.0004251,-0.0019068,593.75,-0.0009524,-0.0026775,593.75,0.0010315,0.0007792,593.75,-7.5573583,-2.0845075,593.75,9.1919117,8.1161175
,600,0.0064679,0.0608312,600,-0.0044122,-0.0018299,600,-0.0011779,-0.0032,600,0.0002183,-0.0009565,600,33.348999,24.3373795,600,-29.2281017,-19.8898163
,606.25,-0.0812086,0.0027892,606.25,-0.0003587,0.0078723,606.25,-0.0003964,0.0085526,606.25,-0.0016764,-0.0008068,606.25,-25.8353443,-27.3488121,606.25,25.9858036,28.0716286
,612.5,0.1461173,-0.1125434,612.5,0.0054672,-0.0057754,612.5,0.0022412,-0.0067154,612.5,0.0011602,0.0023374,612.5,4.5057945,13.9201574,612.5,-7.2402267,-19.9577789
,618.75,-0.166741,0.02271,618.75,-0.0023057,0.0008866,618.75,0.0005354,0.0031104,618.75,-0.0006152,-0.0025487,618.75,3.6299982,-2.8095315,618.75,0.41317,0.6586129
,625,0.0667381,0.1048731,625,-0.0053371,0.0017797,625,-0.0046325,0.0015752,625,0.0011213,-0.0004113,625,-0.1176314,0.4272135,625,-9.2238026,10.7147131
,631.25,0.0125296,-0.0620578,631.25,0.0075956,0.0004704,631.25,0.0061192,-0.0061089,631.25,-0.0036755,0.0047015,631.25,-3.3133175,-4.1564608,631.25,17.2111702,0.169158
,637.5,-0.023416,-0.0326989,637.5,-0.0046459,-0.005647,637.5,-0.0067119,0.0000508,637.5,0.0047233,-0.0018432,637.5,3.7281258,2.0446973,637.5,-5.3009677,-10.4964523
,643.75,0.0315135,0.039349,643.75,0.0006227,0.0051593,643.75,0.0034629,0.0060387,643.75,-0.0018703,-0.0021866,643.75,1.0643514,5.7353058,643.75,-6.7726202,8.3439913
,650,-0.0376112,-0.0102432,650,0.0012153,-0.0003304,650,0.0003474,-0.0009202,650,-0.0003974,0.0001341,650,-6.2543092,-5.8037825,650,-0.5937991,-5.4083447
,656.25,0.0038143,-0.0008791,656.25,0.0017534,-0.0002345,656.25,-0.0006956,-0.0008605,656.25,0.0017378,0.0026811,656.25,3.5284142,2.8870127,656.25,4.3277869,2.7355762
,662.5,0.0164887,-0.0065839,662.5,-0.0068923,-0.0009238,662.5,-0.0009359,-0.0019027,662.5,-0.0038434,-0.0028621,662.5,-0.4653716,0.8730589,662.5,-2.7796423,-0.4437293
,668.75,0.0283104,0.0292563,668.75,0.0062498,0.0022435,668.75,0.0019822,0.0007959,668.75,0.0032469,0.0033645,668.75,3.074419,-1.7851465,668.75,10.3816013,-1.2771572
,675,-0.0503696,-0.0149303,675,-0.0082247,-0.0001591,675,-0.0015059,0.0002285,675,-0.0068118,-0.0035784,675,-4.9888301,-0.30974,675,-21.5409451,-0.5803303
,681.25,-0.0295523,0.0242601,681.25,0.0053701,0.0095942,681.25,-0.000257,0.0015008,681.25,0.0016557,0.0090102,681.25,5.3045211,2.1171806,681.25,22.5665131,1.351361
,687.5,0.0270789,-0.0803001,687.5,-0.0080404,-0.0012902,687.5,0.000894,-0.0004221,687.5,-0.0055009,-0.0040999,687.5,-3.3754709,-3.036227,687.5,-15.1931314,2.8642588
,693.75,0.0615584,-0.0023847,693.75,-0.0047093,0.0573377,693.75,-0.0017287,0.0062233,693.75,-0.0219969,0.0368617,693.75,-2.1220903,4.3361907,693.75,5.142312,-3.7065122
,700,0.0179416,0.0740526,700,0.0875746,-0.3012819,700,0.0075554,-0.0283683,700,0.1632316,-0.172762,700,1.460628,-10.5988092,700,3.6873276,-0.0824856
,706.25,-0.0977203,-0.0196315,706.25,-0.0917725,0.3246619,706.25,-0.0075638,0.0282918,706.25,-0.17696,0.1873518,706.25,8.1360731,5.1073656,706.25,-5.5279737,-2.4074814
,712.5,0.0813918,0.0986681,712.5,0.0070622,-0.0725956,712.5,0.0005522,-0.0042796,712.5,0.0322701,-0.0473452,712.5,-3.9908845,5.796154,712.5,5.6318946,14.8163595
,718.75,-0.0668233,-0.1786975,718.75,0.0117769,-0.02072,718.75,0.0025564,-0.0040611,718.75,0.0139885,-0.0064807,718.75,-8.5813847,-6.4321232,718.75,-8.4433317,-24.3650875
,725,-0.0136235,0.1559349,725,-0.0110558,0.0068432,725,-0.0033035,0.0011225,725,-0.0070134,-0.0024342,725,-2.2255654,-4.4170084,725,10.4782572,20.0268764
,731.25,0.1670606,-0.0922909,731.25,0.0111762,-0.0022331,731.25,0.0018207,0.000334,731.25,0.0058308,0.0028464,731.25,8.0415888,10.041029,731.25,-5.6682382,-4.3827386
,737.5,-0.2851606,-0.0556249,737.5,-0.0033684,0.0001017,737.5,-0.0004624,-0.0002917,737.5,-0.0008235,-0.0015847,737.5,10.7990112,0.7466102,737.5,1.8617826,-4.450398
,743.75,0.2921902,0.0243053,743.75,0.0057409,-0.000847,743.75,0.0007949,0.000148,743.75,0.0021163,0.0030016,743.75,-20.2685413,-1.2102976,743.75,-1.0174494,1.9700283
,750,-0.1714397,0.1266921,750,-0.0060791,-0.0021852,750,-0.0012477,0.0004657,750,-0.0016359,-0.0049318,750,6.9698048,1.3186609,750,-0.0237453,-4.3479829
,756.25,0.0028857,-0.0853722,756.25,0.0042059,0.0007362,756.25,0.0023784,-0.0000146,756.25,0.0011943,0.0015152,756.25,12.0811424,-16.9533577,756.25,-2.9653792,12.6235323
,762.5,0.045769,0.0312495,762.5,-0.0025806,0.0017045,762.5,-0.0021002,-0.0001344,762.5,-0.0003256,0.002302,762.5,-12.3146639,26.6504898,762.5,-10.6182985,-12.027544
,768.75,-0.0239632,-0.0463011,768.75,0.0008553,-0.0021457,768.75,0.000535,-0.0005573,768.75,-0.0007558,-0.0029823,768.75,3.9660611,-23.8016415,768.75,32.4220505,1.8272172
,775,0.008184,0.0814451,775,-0.0003412,-0.0000985,775,-0.0000759,-0.0007832,775,-0.0000031,0.0006551,775,-0.9312711,19.3000031,775,-27.0429096,8.7317381
,781.25,0.0121362,-0.1091712,781.25,0.002893,0.001085,781.25,0.0009244,0.0015764,781.25,0.0026607,0.0015026,781.25,-1.7411005,-4.533083,781.25,4.5357404,-8.1386061
,787.5,-0.004681,0.0445566,787.5,-0.0009499,0.0006977,787.5,-0.0004922,0.0003234,787.5,-0.0002815,-0.000447,787.5,-1.0325435,-8.7727995,787.5,0.0532752,1.3220826
,793.75,-0.0283681,0.0147267,793.75,-0.0038097,-0.0062205,793.75,-0.0003158,-0.0026787,793.75,-0.0059515,-0.0056823,793.75,8.2671909,3.9470701,793.75,17.8251095,-2.9667895
,800,0.0105965,-0.0342823,800,0.0012427,0.0091656,800,-0.0003175,0.0031624,800,0.0050028,0.0098179,800,-16.2939682,0.8851401,800,-26.2343178,-5.2792482
,806.25,0.1120626,0.0026598,806.25,0.0034277,-0.0053731,806.25,0.0008203,-0.0017256,806.25,0.0036213,-0.0060142,806.25,17.6955662,-0.9896286,806.25,22.0753899,10.0870152
