C:\Simcenter\Testxpress\ProjectData\Gamma_GS_NVH_241212\Data\s1_3_3.xdf,12.12.24,15:13:44,,,,,,,,,,,,,,,,
,M1: Mic_near_TC : FFT(C1) Frequency[Hz],M1: Mic_near_TC : FFT(C1) [Pa](A),,M2: Acc_Comp_in_X : FFT(C2) Frequency[Hz],M2: Acc_Comp_in_X : FFT(C2) [g],,M3: Acc_Comp_in_Y : FFT(C3) Frequency[Hz],M3: Acc_Comp_in_Y : FFT(C3) [g],,M4: Acc_Comp_in_z : FFT(C4) Frequency[Hz],M4: Acc_Comp_in_z : FFT(C4) [g],,M5: Dyn_Pressure_Comp_In : FFT(C5) Frequency[Hz],M5: Dyn_Pressure_Comp_In : FFT(C5) [Pa],,M6: Dyn_Pressure_Comp_Out : FFT(C6) Frequency[Hz],M6: Dyn_Pressure_Comp_Out : FFT(C6) [Pa],
,150,-0.0105493,0.0038628,150,0.0012709,-0.0034045,150,0.003419,-0.0010898,150,0.000125,-0.0039085,150,-5.6230998,-0.9610094,150,-0.6266447,3.9746749
,156.25,0.0112144,0.0110932,156.25,-0.0020329,0.0047067,156.25,-0.003002,0.0006415,156.25,-0.0009452,0.005256,156.25,4.970089,1.3301945,156.25,-2.1644843,-5.310492
,162.5,0.0000827,-0.0326097,162.5,0.0009649,-0.0036353,162.5,0.0001318,-0.0027364,162.5,-0.0008019,-0.0025501,162.5,0.5712668,1.4727334,162.5,-6.1368651,-5.601058
,168.75,0.0024768,0.0307628,168.75,-0.0037505,0.0108652,168.75,-0.0034321,-0.0198013,168.75,-0.0113825,0.0224147,168.75,-4.5228596,0.9484294,168.75,0.4270525,8.7323685
,175,-0.0132826,-0.0246489,175,0.0120568,-0.0244906,175,0.011904,0.0662113,175,0.0388373,-0.061467,175,5.9050169,-6.3719873,175,15.2082148,-4.3425031
,181.25,0.0123548,0.012547,181.25,-0.0096789,0.0171082,181.25,-0.0092709,-0.0512689,181.25,-0.0298966,0.0455403,181.25,-5.0179491,5.4986739,181.25,-10.9189253,7.1946869
,187.5,0.0114329,-0.0033586,187.5,0.0009111,-0.0018282,187.5,0.0014177,0.0067919,187.5,0.0030277,-0.0061983,187.5,0.9057595,-1.5283898,187.5,-2.4868131,-7.8549056
,193.75,-0.0308599,0.0087201,193.75,0.0007109,0.0003589,193.75,-0.0003353,0.0001671,193.75,0.0010994,0.0010127,193.75,1.8726616,-0.3801446,193.75,3.9554324,7.7237968
,200,0.0298397,-0.0042806,200,-0.0000027,-0.0005278,200,0.000315,0.0010991,200,0.0001853,-0.0012619,200,-0.4819973,1.0257875,200,2.872118,-7.3753066
,206.25,-0.0313773,0.0065576,206.25,-0.0002777,-0.0003681,206.25,0.0002286,-0.0006721,206.25,-0.0003664,-0.0001643,206.25,-1.1062765,0.0339565,206.25,-4.8774567,1.2930616
,212.5,0.0266835,-0.0141511,212.5,0.0004103,0.0003125,212.5,-0.0001479,0.0005223,212.5,0.0004451,0.0000874,212.5,1.4815354,-1.6113005,212.5,0.6380484,2.2612138
,218.75,-0.0142216,0.0120277,218.75,-0.0001163,0.0002412,218.75,-0.0003355,0.0004836,218.75,-0.0000863,-0.0002041,218.75,-0.7901527,-0.4194468,218.75,10.2769165,-2.2184653
,225,0.0023866,-0.0004878,225,0.00011,-0.000601,225,0.0003145,-0.0007174,225,0.0002809,-0.0000206,225,-1.4075825,0.9516816,225,-15.3229389,0.2623976
,231.25,-0.0092786,-0.0251524,231.25,-0.0001559,-0.0001497,231.25,0.0006352,0.0008577,231.25,-0.0005214,0.0001103,231.25,1.7266827,-0.1753405,231.25,1.195121,3.0944381
,237.5,0.0202843,0.0261579,237.5,0.0000611,0.0001602,237.5,-0.0003819,-0.001295,237.5,0.0002451,-0.0004231,237.5,0.4141296,0.3924485,237.5,5.5561657,-1.4237467
,243.75,-0.0149138,-0.0085311,243.75,-0.0000592,0.0004812,243.75,-0.0006465,0.001212,243.75,0.0003894,0.0002842,243.75,1.2986023,1.1643089,243.75,4.245163,-1.3902341
,250,0.01008,0.0076356,250,-0.0004322,0.0002557,250,0.0005253,-0.0004987,250,-0.0008017,0.0003935,250,-5.7080493,-0.2909842,250,-4.530551,2.3416052
,256.25,-0.0339706,-0.0046792,256.25,0.0010149,-0.0020297,256.25,-0.0001289,-0.0006268,256.25,0.0004832,-0.0013533,256.25,5.9384389,0.971025,256.25,-3.1202521,-4.1908264
,262.5,0.0507822,-0.0042589,262.5,-0.0007444,0.0023738,262.5,0.0002844,0.0013181,262.5,0.0000353,0.0017422,262.5,-3.4852393,-3.1625078,262.5,1.7184652,1.2865232
,268.75,-0.0015912,0.0073512,268.75,0.0000102,-0.0007628,268.75,-0.0005772,-0.0002609,268.75,-0.0000144,-0.0010589,268.75,1.0380224,3.8246422,268.75,-2.0195339,3.5177698
,275,-0.0386381,-0.0027544,275,-0.0001049,-0.0004206,275,0.0007115,-0.0002683,275,-0.0003471,0.0002222,275,1.0052615,-4.6917105,275,3.0889289,0.7868425
,281.25,0.0194667,-0.0077766,281.25,0.0004181,0.0003268,281.25,-0.0005451,-0.0001111,281.25,0.0004727,0.0000875,281.25,0.0659068,1.4675599,281.25,11.0199518,-6.0662942
,287.5,0.0007715,0.0097407,287.5,-0.0000936,0.0003231,287.5,-0.0000048,0.0001377,287.5,0.0002129,0.0002422,287.5,0.4897725,2.9607222,287.5,-19.4796219,4.4448962
,293.75,0.0033595,-0.0000469,293.75,0.0017863,-0.0023616,293.75,0.0023406,-0.001896,293.75,0.0010856,-0.0024932,293.75,-8.5350161,-2.6938317,293.75,6.7723074,-6.1138535
,300,-0.0076269,0.0211133,300,-0.0035907,0.0037413,300,-0.0044724,0.0037006,300,-0.0028326,0.0042389,300,14.7917337,0.9380447,300,7.7441797,3.6060934
,306.25,0.0459889,-0.0799441,306.25,0.0020173,-0.0017744,306.25,0.0029399,-0.0017239,306.25,0.0012668,-0.0022628,306.25,-8.5769215,-2.4088922,306.25,-4.3231544,3.3248477
,312.5,-0.1064709,0.1145592,312.5,-0.0006234,0.0003925,312.5,-0.0009851,-0.0001351,312.5,0.0002557,0.0005532,312.5,-2.5267482,5.474741,312.5,-5.3294001,-3.9440269
,318.75,0.0574679,-0.1149327,318.75,0.0003918,-0.0006208,318.75,0.0001782,0.0001057,318.75,-0.00014,-0.0008505,318.75,4.1476359,-7.2650585,318.75,2.7558684,1.4974557
,325,0.0350873,0.0670931,325,0.0000993,-0.0000418,325,0.0006395,-0.0002639,325,0.0000806,0.0005942,325,-0.1069024,6.9350615,325,-4.0244074,4.4370975
,331.25,-0.0059957,0.0156243,331.25,-0.0003476,0.0010824,331.25,-0.0005506,0.0008201,331.25,-0.0004116,0.0000543,331.25,-2.3356669,-4.5157495,331.25,8.9368296,-7.7769828
,337.5,-0.0556854,-0.0334686,337.5,0.0004536,-0.0007727,337.5,0.0002065,-0.0008063,337.5,0.000198,0.0001745,337.5,1.7888219,1.929165,337.5,-6.4413819,4.6470962
,343.75,0.0384342,0.0039331,343.75,0.0001235,-0.0000135,343.75,0.0002032,0.0005695,343.75,0.0004335,-0.0006504,343.75,1.1801022,-1.1856422,343.75,2.5931234,-1.7601768
,350,0.0089717,-0.0123009,350,-0.0016328,-0.0007407,350,-0.001519,-0.0012635,350,-0.000278,0.0002293,350,-1.440887,2.4171433,350,4.1100197,0.2490856
,356.25,-0.0341269,0.0390621,356.25,0.0019048,0.0010197,356.25,0.001774,0.0009682,356.25,0.000135,0.0003284,356.25,-2.4650817,-2.2239127,356.25,-7.372993,-1.8294436
,362.5,-0.0001298,-0.0215046,362.5,-0.0011327,-0.0001966,362.5,-0.0009454,0.0003521,362.5,-0.0007471,-0.0006065,362.5,6.3292737,0.3055457,362.5,1.3927534,4.3802433
,368.75,0.0689783,0.0012124,368.75,0.0014306,-0.0006628,368.75,0.0004478,-0.001202,368.75,0.0017954,-0.0004587,368.75,-5.1701627,-1.189106,368.75,0.2997736,-2.0745847
,375,-0.0621981,-0.0388877,375,-0.0018332,0.0006416,375,0.0003235,0.0015981,375,-0.0023972,0.0022328,375,2.0144351,2.0475655,375,5.989058,-2.3882961
,381.25,-0.0029697,0.0756779,381.25,0.0023554,0.0002223,381.25,-0.0001029,-0.0011017,381.25,0.0019934,-0.0018359,381.25,-2.5604682,0.8543881,381.25,-4.1351371,2.2095215
,387.5,0.034394,-0.0543661,387.5,-0.002115,0.0006269,387.5,-0.0000342,0.0003321,387.5,-0.0010634,0.0008099,387.5,3.7312615,-1.8018022,387.5,-2.4048846,1.8857448
,393.75,-0.0523769,-0.0014667,393.75,0.0003037,-0.0011894,393.75,-0.0006785,0.0000857,393.75,0.0002777,-0.000801,393.75,-2.061662,1.0720372,393.75,-2.2290475,-3.1623764
,400,0.0513106,0.0198,400,-0.0001509,-0.0005307,400,0.0000076,-0.0000389,400,0.0001991,0.0004257,400,-0.812972,-0.9868321,400,5.1583052,2.5179565
,406.25,-0.0231577,0.0035315,406.25,0.0008291,0.001779,406.25,0.0004818,-0.0002472,406.25,-0.0003464,0.0003665,406.25,2.2133286,-1.1364262,406.25,1.0044978,-1.2796448
,412.5,0.024109,0.0095536,412.5,0.0000774,-0.0006116,412.5,0.0009374,0.001249,412.5,0.0007873,0.000199,412.5,0.1122448,2.0967023,412.5,-2.7694268,0.6339983
,418.75,-0.0355895,-0.0332846,418.75,0.0006577,0.0000223,418.75,-0.0010819,-0.0022652,418.75,-0.0013844,-0.0018647,418.75,-2.4533198,-0.6484702,418.75,-1.3987827,0.3745767
,425,0.0219583,0.0194373,425,-0.003611,-0.0025169,425,-0.0015081,0.0002766,425,0.0007401,0.0010791,425,1.2306521,-1.1790564,425,4.546967,-3.928653
,431.25,-0.0144564,-0.0129302,431.25,0.0025803,0.0029935,431.25,0.0020669,0.0022139,431.25,-0.0003978,0.0002491,431.25,-0.1588798,1.9127531,431.25,-0.2531818,3.7071373
,437.5,0.0209265,0.0163886,437.5,0.0008311,-0.0007516,437.5,-0.0004442,-0.0022456,437.5,0.0005243,0.0004995,437.5,0.9650935,-0.2768027,437.5,-5.7537417,3.1813762
,443.75,-0.0102105,-0.0187869,443.75,-0.0010899,0.0009079,443.75,0.0002697,0.001986,443.75,-0.0001763,-0.0003588,443.75,-1.0054554,-0.9553634,443.75,6.2191844,-9.772584
,450,-0.0004788,0.0131889,450,0.0005844,-0.0009975,450,-0.0003279,-0.0015331,450,0.0008436,-0.0002229,450,0.9385327,-0.8455815,450,-3.7144449,4.5201449
,456.25,0.0089028,-0.0001738,456.25,-0.0002104,-0.0005937,456.25,-0.0001729,0.0009251,456.25,-0.0013903,-0.0004514,456.25,-0.3006078,2.2033234,456.25,5.0640855,7.5491371
,462.5,-0.0096127,0.0142327,462.5,0.0010037,0.0020938,462.5,0.0029391,0.0002577,462.5,-0.0011117,0.001014,462.5,-0.9370483,-1.0856447,462.5,-6.1787724,-14.0063019
,468.75,0.0088059,-0.0026938,468.75,-0.0019325,-0.0054397,468.75,-0.0062703,-0.0031951,468.75,0.0046165,-0.0008943,468.75,0.4086141,-0.9381356,468.75,0.8510645,15.0010595
,475,-0.0249924,-0.022983,475,0.0000668,0.0066434,475,0.0047526,0.0039644,475,-0.004063,0.000795,475,-1.4460443,4.6953197,475,-3.2416923,-8.8812847
,481.25,0.0424132,0.0184947,481.25,-0.0000785,-0.0013789,481.25,-0.0017465,-0.000603,481.25,0.0009073,-0.000665,481.25,3.025728,-7.0695162,481.25,8.2342672,-1.8596303
,487.5,-0.047337,-0.0584273,487.5,0.0001308,-0.0031567,487.5,0.001021,-0.001439,487.5,-0.0000294,-0.0001214,487.5,-2.1479287,4.8195424,487.5,-1.3201175,7.4608202
,493.75,-0.0247965,0.0518197,493.75,0.0017641,0.0021742,493.75,-0.0003964,0.0002808,493.75,0.000442,0.0002357,493.75,-0.0396449,-1.3838784,493.75,-4.4859653,-6.4301047
,500,0.0918914,0.0215061,500,-0.0012008,-0.0006026,500,-0.0009043,0.0005844,500,0.000737,0.0004142,500,-0.6192211,0.7286015,500,-1.4985029,8.3976917
,506.25,-0.0571022,-0.0488899,506.25,-0.0007392,0.0019019,506.25,0.001026,-0.0023399,506.25,-0.0011852,0.001177,506.25,4.3321157,-3.6766033,506.25,1.1149098,-13.4254379
,512.5,-0.0040907,0.0446923,512.5,0.0016957,-0.0034692,512.5,-0.0001085,0.0013396,512.5,-0.0000969,-0.0015223,512.5,-1.6089218,6.141223,512.5,7.4113998,10.2565203
,518.75,0.0033748,-0.0221262,518.75,-0.0017356,0.0001966,518.75,0.0005509,-0.0014491,518.75,0.0000078,0.0013016,518.75,-3.7090678,-4.7185149,518.75,-4.7125378,-4.3099732
,525,0.0439015,-0.0017208,525,-0.0006898,0.0050187,525,-0.0042292,0.0074758,525,0.0018703,-0.0027219,525,5.1248822,0.8272746,525,-4.8391924,1.4801719
,531.25,-0.0454882,0.0173915,531.25,0.0027109,-0.0001987,531.25,0.0055101,-0.0015019,531.25,-0.0034002,-0.0010294,531.25,-5.4347038,1.920696,531.25,7.3175879,2.070343
,537.5,0.0152094,-0.0229031,537.5,-0.001639,-0.005829,537.5,-0.0008001,-0.0073591,537.5,0.0017245,0.0030882,537.5,4.768301,-1.5918677,537.5,-1.0443866,-1.8764267
,543.75,-0.0079638,0.0379054,543.75,0.0019318,0.0018304,543.75,-0.0003867,0.0042095,543.75,0.0003608,-0.0013825,543.75,-3.0104334,-0.8224679,543.75,-1.3060436,-1.4918559
,550,0.0156969,-0.0472065,550,-0.0010574,0.0000792,550,-0.0002824,-0.0017626,550,-0.0012092,0.0015823,550,0.0327609,1.8011527,550,-2.1054804,6.1171694
,556.25,0.0082189,0.0086143,556.25,-0.0025471,0.0026565,556.25,-0.0021429,0.0026361,556.25,0.0017942,-0.0009849,556.25,1.0141877,-1.264307,556.25,-0.7554179,-10.1741695
,562.5,-0.0543954,0.0163467,562.5,0.0017508,-0.0008549,562.5,0.0030346,-0.0013274,562.5,-0.0017206,0.0010777,562.5,0.077034,1.7484556,562.5,7.2079196,7.7772694
,568.75,0.0531072,0.0099052,568.75,-0.0004993,0.0012532,568.75,-0.0017175,0.0010814,568.75,0.0010679,-0.0022721,568.75,-1.0699912,-0.9961353,568.75,-3.4221067,-2.2847569
,575,-0.0270075,-0.0122454,575,0.0050905,-0.0052012,575,0.00233,-0.0028231,575,-0.0007102,0.002345,575,1.9444345,1.2537774,575,-3.8749321,-1.1860428
,581.25,0.0372009,-0.0126968,581.25,-0.0094356,0.003868,581.25,-0.002736,0.0029174,581.25,-0.0001419,-0.0032974,581.25,-1.5218854,-1.3900839,581.25,0.00451,1.7900174
,587.5,-0.0445833,0.0291063,587.5,0.0039812,0.0087652,587.5,0.0026452,0.0035053,587.5,-0.0031904,0.0007311,587.5,-0.2468111,0.0247534,587.5,4.9734521,-0.1011715
,593.75,0.0249425,-0.0403924,593.75,-0.0024188,-0.0065541,593.75,-0.0016291,-0.0028183,593.75,0.0025908,0.0012684,593.75,1.0191056,-1.2380043,593.75,-1.0275896,-1.0613394
,600,-0.0266588,-0.0028927,600,0.0012591,0.0084054,600,0.005836,0.002404,600,-0.0074314,0.000129,600,-0.4056188,2.6421576,600,-1.4061378,-1.3981663
,606.25,0.0326013,0.0224345,606.25,-0.0626413,0.0564874,606.25,0.0046116,0.0452814,606.25,-0.0338584,-0.0330367,606.25,-1.6383766,-3.0254622,606.25,-1.3483535,6.5786948
,612.5,-0.008924,0.056359,612.5,0.195173,-0.2304788,612.5,-0.0463466,-0.1616225,612.5,0.1432885,0.0990211,612.5,3.514509,2.0875907,612.5,1.887729,-11.5565491
,618.75,-0.0626248,-0.064232,618.75,-0.1674533,0.2011958,618.75,0.0404804,0.1468987,618.75,-0.1230573,-0.0870761,618.75,-0.3607922,0.57673,618.75,0.297119,8.0888596
,625,0.1059852,-0.0244388,625,0.0322693,-0.0302227,625,-0.0015554,-0.0313293,625,0.0171834,0.0193362,625,-1.6011665,-1.4272474,625,-2.8847356,1.8850212
,631.25,-0.0335977,0.0476972,631.25,0.003063,-0.0054839,631.25,-0.000107,-0.0034443,631.25,0.0011828,0.0011615,631.25,-1.9993371,1.1229548,631.25,1.5553631,-1.6963768
,637.5,0.00861,-0.0081937,637.5,0.0008039,0.0004298,637.5,-0.0042417,-0.0005463,637.5,0.0018603,0.0016633,637.5,3.6141188,-2.5991149,637.5,2.7440464,-3.1794386
,643.75,-0.0286597,0.0195347,643.75,0.000837,-0.0040402,643.75,0.0018973,0.0020024,643.75,0.0031865,-0.0015744,643.75,-0.9587504,3.2216194,643.75,-5.4256239,1.4160208
,650,0.0204795,-0.0309167,650,-0.0013946,0.0025348,650,0.0005198,-0.0019824,650,-0.0040148,-0.0004546,650,-1.165494,-2.25612,650,7.4049783,3.0665681
,656.25,-0.0386568,0.0039754,656.25,0.0020422,0.0001991,656.25,-0.0019109,0.002245,656.25,0.0037774,0.0028462,656.25,0.1933021,2.638454,656.25,-6.6831107,-5.5810652
,662.5,0.0140457,-0.0248666,662.5,-0.0009388,-0.0030137,662.5,0.002124,-0.0019893,662.5,-0.0018143,-0.0040956,662.5,0.0601031,-3.0535233,662.5,1.1482624,0.7597967
,668.75,0.0035009,0.0516745,668.75,-0.0003355,0.0019353,668.75,-0.002071,0.0008935,668.75,0.0006438,0.0026667,668.75,1.4662869,0.8540641,668.75,2.281132,5.6852632
,675,0.0063862,-0.064131,675,0.001412,-0.0014877,675,0.0010093,-0.0011215,675,0.000527,-0.0010965,675,-2.1974814,0.6988831,675,2.1223445,-4.5681415
,681.25,-0.0067252,0.0524646,681.25,-0.0005779,0.001079,681.25,-0.0008034,0.0006342,681.25,-0.0004606,0.0020957,681.25,1.051362,-0.4206768,681.25,-5.71803,1.0239639
,687.5,0.0224474,-0.0085751,687.5,0.0006417,0.0008102,687.5,0.0005387,0.0011317,687.5,0.0009044,-0.0020348,687.5,1.0207388,0.1873141,687.5,4.4012542,-0.4927629
,693.75,-0.0125613,0.0291246,693.75,0.0000431,-0.0017689,693.75,-0.0007805,-0.0025042,693.75,-0.0003884,0.0015569,693.75,-2.0411205,0.637079,693.75,-3.3195519,2.2564228
,700,-0.0302184,-0.0870098,700,-0.0012488,0.0005398,700,0.0000846,0.0010768,700,0.0002751,0.0003611,700,2.1054244,-1.1508871,700,0.7298667,-2.9652638
,706.25,0.0650588,0.0835586,706.25,0.0001006,-0.0002632,706.25,0.0009873,-0.0000717,706.25,-0.0023175,-0.0024704,706.25,-1.420535,1.0443186,706.25,1.4703038,1.3063291
,712.5,-0.0347628,-0.018245,712.5,0.0002748,0.001709,712.5,0.0007754,0.0004181,712.5,0.0007894,0.001326,712.5,-0.1563399,-0.3446025,712.5,-2.3465159,-1.1216027
,718.75,-0.0063686,-0.0964608,718.75,-0.0017273,-0.0041954,718.75,-0.0031689,-0.0000059,718.75,0.0016881,-0.0020518,718.75,0.8275834,-0.6115661,718.75,1.9305112,2.657959
,725,-0.0112811,0.1521883,725,0.0045448,0.0031274,725,0.0026361,-0.0011019,725,0.0002664,0.0038044,725,-1.1717381,-0.3089137,725,-0.04614,-0.4475521
,731.25,-0.0411095,-0.1296809,731.25,-0.0033904,-0.002309,731.25,-0.0005865,0.0003304,731.25,-0.0006729,-0.0031666,731.25,1.2644233,2.5794992,731.25,2.1486788,-4.1511455
,737.5,0.075274,0.157285,737.5,0.0020648,0.0030501,737.5,-0.000228,0.0008417,737.5,-0.000714,0.0022951,737.5,1.8524885,-2.1374495,737.5,-2.6689773,6.2102618
,743.75,0.0222505,-0.1637377,743.75,-0.0005335,-0.0025318,743.75,-0.0003359,-0.000142,743.75,0.0020534,-0.0014897,743.75,-2.7226965,-1.6162057,743.75,1.6520571,-5.6138315
,750,-0.0559832,0.0910429,750,-0.0038317,0.0023456,750,0.0007034,-0.0017846,750,-0.0044529,0.0012249,750,1.2383004,5.3966932,750,-3.9481955,2.4894817
,756.25,0.0159666,-0.0048541,756.25,0.0071332,-0.0001173,756.25,0.0003282,0.0025282,756.25,0.003428,0.0006867,756.25,-1.7303554,-5.8641305,756.25,4.534369,-2.7610068
,762.5,0.0636399,-0.0501257,762.5,-0.0042395,-0.0007554,762.5,-0.0012287,-0.0016831,762.5,0.0005674,-0.000924,762.5,0.6303678,1.5271378,762.5,-2.5385721,3.823072
,768.75,-0.093482,0.0788663,768.75,-0.0011515,-0.0016362,768.75,0.0002321,0.0006009,768.75,-0.0008229,-0.0011651,768.75,0.2451449,2.566586,768.75,1.0216831,0.1471273
,775,-0.0242673,-0.0767716,775,0.0012643,0.0012637,775,0.0000033,0.000976,775,-0.0010539,0.0000305,775,0.8564338,-2.3235595,775,0.3432366,-5.1561055
,781.25,0.0806216,0.0479213,781.25,-0.000346,0.0004633,781.25,0.0005135,-0.0014389,781.25,0.0010687,0.001066,781.25,-1.8443843,0.9876212,781.25,-2.0827761,8.4443684
,787.5,-0.0088613,-0.0228758,787.5,0.0022321,-0.0029992,787.5,0.0023788,-0.0013365,787.5,-0.002889,-0.0001631,787.5,2.8292763,0.3973877,787.5,-2.0650663,-6.2643738
,793.75,-0.0445717,-0.0229444,793.75,-0.0052287,0.0021118,793.75,-0.0050251,0.0015334,793.75,0.0027403,-0.0015518,793.75,-3.153867,-1.1174202,793.75,6.1646566,0.5368873
,800,0.0154533,0.0691147,800,0.0065357,0.0040552,800,0.0031965,0.0020539,800,0.0009589,0.0042912,800,1.2177716,-0.608438,800,-1.2028674,2.5657699
,806.25,0.0063916,-0.0561536,806.25,-0.0028289,-0.0054077,806.25,-0.000951,-0.0027438,806.25,-0.0010235,-0.0042143,806.25,1.1761298,-0.3556887,806.25,-3.1794064,-4.1589966
